fragment_smiles,occurences,example_ligands
C1CCNCC1,422879,64:06400:0:Z1421286956;64:06400:0:Z4346028422;64:06400:0:Z4335232012;
Cc1nnc2c3ccccc3cnn12,79,64:06400:0:Z2089798285;64:06404:1:Z3080314747;64:06404:4:Z2700302419;
c1[nH]nc2c1COC2,230,64:06400:0:Z5007280690;64:06400:6:Z5000039453;64:06401:2:Z5001428490;
CC1(O)CCNCC1(C)O,422,64:06400:0:Z4457483504;64:06400:3:Z4478402007;64:06400:5:Z4451543798;
FC1(F)CC12CCNCC2,416,64:06400:0:Z2957114293;64:06400:1:Z2478047997;64:06400:3:Z4395483096;
OC1CCNC2(CCC2)C1,287,64:06400:0:Z3946738476;64:06400:4:Z3471776040;64:06400:6:Z4128491402;
OC1CNCC(F)(F)C1,407,64:06400:0:Z1818036239;64:06400:3:Z2710811345;64:06400:4:Z2276929084;
CC1(C)OC(C)(C)C1O,198,64:06400:0:Z4328983494;64:06400:4:Z4328735977;64:06400:5:Z4328980781;
CC1CC(N)C1,409,64:06400:0:Z3515985550;64:06400:3:Z3793207141;64:06400:4:Z3518476792;
FC1=CCCNC1,922,64:06400:0:Z2295246505;64:06400:0:Z1690158899;64:06400:1:Z2308607918;
CC1(C)CCS1,261,64:06400:0:Z2018028939;64:06400:5:Z3188714867;64:06400:6:Z1820597397;
Cc1cc(Cl)cc2[nH]ccc12,112,64:06400:0:Z4026845820;64:06400:3:Z4028658505;64:06402:0:Z3356089533;
Cc1ccc2cc[nH]c2c1,1288,64:06400:0:Z900027316;64:06400:1:Z2648612625;64:06400:1:Z1318806257;
CC1CCc2sccc2C1,203,64:06400:0:Z5065815099;64:06400:7:Z5053317043;64:06400:8:Z3711975905;
c1n[nH]c2c1CCNC2,579,64:06400:0:Z1494975047;64:06400:1:Z4021463353;64:06400:4:Z3298991030;
Fc1cccc2[nH]ccc12,997,64:06400:0:Z3868073146;64:06400:0:Z3997608789;64:06400:1:Z1835796111;
O=C1CCC2(CCC2)CC1,325,64:06400:0:Z4348899355;64:06400:7:Z4472042131;64:06401:5:Z4349559648;
FC1(F)C2CC1C2,147,64:06400:0:Z4281898121;64:06400:2:Z4241177305;64:06400:4:Z4324753905;
Cc1ccc(F)cc1C,352,64:06400:0:Z5046198434;64:06400:1:Z5053237248;64:06400:1:Z3176877816;
c1ncc2c(n1)CC1CCC2N1,438,64:06400:0:Z2803737116;64:06400:1:Z4002676234;64:06400:1:Z2719809349;
FC1(F)CC2CNC1C2,322,64:06400:0:Z3595432955;64:06400:2:Z3622354646;64:06400:2:Z3494104168;
Cc1ccc2c(c1)N(C)CCN2,162,64:06400:0:Z4128598610;64:06400:2:Z3712293212;64:06400:7:Z4128598966;
CC1OCCC12CNCCO2,345,64:06400:0:Z1940799893;64:06400:4:Z1939898838;64:06400:5:Z3311682398;
c1ccc2c(c1)COC21CCNCC1,138,64:06400:0:Z2874363966;64:06400:6:Z3298546226;64:06402:1:Z3539925969;
OC1CCOc2ccccc21,1064,64:06400:0:Z2270543674;64:06400:1:Z3585606584;64:06400:1:Z2203592934;
CC1(C)CC2CCOC21,828,64:06400:0:Z2358626139;64:06400:2:Z1626336332;64:06400:3:Z3667662800;
Cc1csc2nccn12,944,64:06400:0:Z2004841549;64:06400:1:Z3868127008;64:06400:2:Z2765141931;
O=S1(=O)CCC2CNCCN21,394,64:06400:0:Z4313530470;64:06400:1:Z4316509563;64:06400:2:Z4312972058;
O=C1CC2CCC(CN1)N2,439,64:06400:0:Z2407086570;64:06400:3:Z1339199903;64:06400:9:Z3706840176;
Cc1csc2ccc(F)cc12,142,64:06400:0:Z3638653140;64:06401:2:Z4265313802;64:06401:4:Z4046192340;
c1cc2n(c1)CCNC21COC1,157,64:06400:0:Z4091888932;64:06402:1:Z4203499385;64:06402:2:Z4208469184;
O=S1(=O)CCc2ccccc21,2264,64:06400:0:Z4176377091;64:06400:1:Z2765215835;64:06400:1:Z2769967007;
O=S1(=O)CCNCc2ccccc21,187,64:06400:0:Z1727162992;64:06401:0:Z2636501798;64:06401:1:Z2828436704;
CN1CCCNCC1,1376,64:06400:0:Z4129512597;64:06400:1:Z4489348756;64:06400:2:Z4343561194;
Cc1cc(Cl)cc2[nH]c(=O)oc12,9,64:06400:0:Z2789285964;64:06423:8:Z2789287005;64:06435:4:Z2789287635;
C1CCC2(C1)CNCCO2,568,64:06400:0:Z1441227021;64:06400:1:Z1441210120;64:06400:2:Z2773027116;
CC1(C)CCCC(F)(F)C1,247,64:06400:0:Z3634847198;64:06400:0:Z3496295971;64:06400:8:Z4071732048;
CN1CCn2cnnc2C1=O,160,64:06400:0:Z4268271933;64:06401:6:Z3204298518;64:06402:3:Z3313898984;
Cc1ccn2ccnc2n1,122,64:06400:0:Z2958045007;64:06400:8:Z3542116673;64:06401:3:Z2791535552;
CC1CCC2CC2C1,193,64:06400:0:Z2958045007;64:06401:8:Z3172656659;64:06401:9:Z2959267710;
OC1CNCC2(CC2)C1,394,64:06400:0:Z3639415454;64:06400:1:Z3694551138;64:06400:1:Z3693116595;
O=S1(=O)CC2CCC(C1)N2,238,64:06400:0:Z3615022952;64:06400:4:Z3565524123;64:06401:0:Z4350787892;
CC1(C)Cc2ccccc2C1,381,64:06400:0:Z4453103322;64:06400:3:Z3888926569;64:06400:9:Z4974878599;
C1SC2CC1C2,173,64:06400:0:Z3887546334;64:06400:0:Z4017536689;64:06400:6:Z4330042427;
Cn1ccc2ccccc2c1=O,835,64:06400:0:Z4642031755;64:06400:1:Z2284922797;64:06400:1:Z2072366547;
CN1CCNC(C)(C)C1=O,319,64:06400:0:Z1391615832;64:06400:3:Z1395784929;64:06401:1:Z4116339101;
Fc1cccc2scnc12,102,64:06400:0:Z3842771604;64:06400:0:Z3176939046;64:06402:8:Z4041878473;
C1CC2(C1)CCNCCO2,430,64:06400:0:Z3346096635;64:06400:8:Z3609744805;64:06400:9:Z3392667961;
Cc1cc2nc[nH]c2cc1C,316,64:06400:0:Z4562401324;64:06400:7:Z4332930427;64:06401:7:Z3844921620;
c1ccc2c(c1)CC1(CCC1)C2,101,64:06400:0:Z4876902486;64:06402:4:Z4876905318;64:06404:2:Z4876985282;
O=S1(=O)CCNCCCCCCCN1,101,64:06400:0:Z4271325630;64:06400:8:Z3520572182;64:06400:9:Z3561338846;
FC1(F)CC2(CCNC2)C1,356,64:06400:0:Z4347735718;64:06401:0:Z4352897584;64:06401:7:Z4343708803;
CC1CNCCCO1,1131,64:06400:0:Z4488958883;64:06400:2:Z2113424503;64:06400:2:Z3841914326;
O=C1CCC(F)CC1,290,64:06400:0:Z4295873098;64:06400:9:Z4290970582;64:06402:2:Z4286961918;
C1CC2CCC1CN2,2522,64:06400:0:Z4295873098;64:06400:1:Z2773264961;64:06400:1:Z2407487836;
Cc1cc2ccccc2cn1,479,64:06400:0:Z4591299584;64:06400:1:Z3652228238;64:06400:2:Z3584277782;
CC12CNCC1(C)COC2,415,64:06400:0:Z3948463775;64:06400:1:Z3554998935;64:06400:2:Z3313041169;
c1[nH]nc2c1CCCC2,2138,64:06400:0:Z3057435167;64:06400:1:Z1168940830;64:06400:1:Z3712020176;
CC1CCSC1,648,64:06400:0:Z2105908805;64:06400:5:Z2094409240;64:06400:6:Z3104231409;
c1ccc2c(c1)CC1(CC1)C2,169,64:06400:0:Z4114094834;64:06400:4:Z4111543460;64:06400:7:Z4215175814;
O=C1NCCc2scnc21,101,64:06400:0:Z3829212858;64:06400:3:Z3828840458;64:06401:4:Z3828008301;
Cc1ccc2c(c1C)CCCN2,94,64:06400:0:Z4643234350;64:06400:5:Z4364327994;64:06403:8:Z4493005924;
CC1CC2CC2C1,586,64:06400:0:Z2701903044;64:06400:2:Z2720213865;64:06400:2:Z3569788209;
O=S1(=O)CCNC2CCCCC21,205,64:06400:0:Z2701903044;64:06400:8:Z1498536238;64:06401:4:Z1376572291;
Cc1ccn2nccc2c1,259,64:06400:0:Z3357601879;64:06400:3:Z3609752666;64:06400:5:Z1556728479;
FC1CCCOC1,1037,64:06400:0:Z3295143609;64:06400:3:Z4278987942;64:06400:3:Z3354732427;
Cc1ccc(F)cc1F,1639,64:06400:0:Z1663508953;64:06400:1:Z4380370568;64:06400:1:Z1554904860;
c1cnc2ncccc2c1,1111,64:06400:0:Z3838660049;64:06400:2:Z2640080696;64:06400:2:Z2642282308;
Fc1cccc2sccc12,511,64:06400:0:Z3357486555;64:06400:4:Z1499450583;64:06400:6:Z4093758414;
c1cn2c(n1)CNCCC2,722,64:06400:0:Z3701493344;64:06400:3:Z3701496753;64:06400:3:Z3701495515;
C1CNC2CCC2C1,1110,64:06400:0:Z4185131909;64:06400:1:Z3044987030;64:06400:2:Z3140310839;
Clc1ccco1,1545,64:06400:0:Z3863994863;64:06400:2:Z1874216426;64:06400:3:Z1872867036;
O=S1C=CCCC1,253,64:06400:0:Z3643121658;64:06400:1:Z3354582412;64:06400:4:Z3356377290;
CC1CC(=O)CCN1,105,64:06400:0:Z4962237266;64:06400:3:Z4275683518;64:06400:5:Z4376842854;
Cc1cc(C)nc(C)c1,689,64:06400:0:Z3175736281;64:06400:2:Z2294515780;64:06400:2:Z4573709068;
Cc1ccc(C)nc1,1529,64:06400:0:Z3175736281;64:06400:1:Z4133833823;64:06400:2:Z3352104005;
Clc1nc2ccccn2n1,188,64:06400:0:Z3667895666;64:06400:6:Z3667069578;64:06402:1:Z3667801682;
c1onc2c1CNCC2,418,64:06400:0:Z4065278093;64:06400:3:Z4191928317;64:06400:5:Z5004825765;
c1ncc2c(n1)CCCCC2,276,64:06400:0:Z3090190262;64:06400:1:Z5012967581;64:06400:6:Z3078162981;
C1CC2(CCN1)CCNC2,825,64:06400:0:Z2360806044;64:06400:1:Z3104161863;64:06400:2:Z2825685869;
C1COCC2(C1)CNCCO2,593,64:06400:0:Z1961832792;64:06400:1:Z2135014709;64:06400:2:Z1961836884;
C1CCC2CNCC2C1,2959,64:06400:0:Z2506529956;64:06400:1:Z4984044103;64:06400:1:Z4003684700;
c1cc2c(s1)CCCC2,2011,64:06400:0:Z1690158899;64:06400:1:Z1465938378;64:06400:3:Z2395019001;
Cc1cccc2ccnnc12,204,64:06400:0:Z4116190011;64:06401:6:Z3773887478;64:06402:6:Z3794363898;
NC1CCC12CCNCC2,207,64:06400:0:Z4116190011;64:06400:2:Z4116184966;64:06400:4:Z4984740010;
Nc1c[nH]c(=O)[nH]c1=O,90,64:06400:0:Z1908743452;64:06403:3:Z2297857528;64:06403:4:Z1315578800;
CN=[SH](C)=O,648,64:06400:0:Z3554986944;64:06400:2:Z4310760689;64:06400:2:Z2878022823;
CC1COC2(CCC2)CN1,340,64:06400:0:Z3554986944;64:06400:2:Z2644458710;64:06400:5:Z4272008012;
c1ccc2oncc2c1,1870,64:06400:0:Z2614167861;64:06400:1:Z4107015148;64:06400:3:Z3508399310;
c1ccc2c(c1)CNC1(CC1)C2,70,64:06400:0:Z3701479880;64:06400:0:Z3701479427;64:06401:0:Z4273542614;
c1ccc2c(c1)CC1(CCNC1)C2,159,64:06400:0:Z2313222697;64:06400:2:Z1541928812;64:06400:7:Z3373621116;
Cn1cnc2c1CCNC2,187,64:06400:0:Z2270877070;64:06400:1:Z2969380566;64:06400:5:Z2223423560;
CC1CS(=O)(=O)C1,1201,64:06400:0:Z3617857630;64:06400:1:Z4360489307;64:06400:2:Z3593759131;
Cc1ncsn1,1299,64:06400:0:Z4219685450;64:06400:3:Z4219683888;64:06400:3:Z3093936711;
NC1CC(O)C1,587,64:06400:0:Z4448149802;64:06400:1:Z4214352118;64:06400:1:Z4144962397;
FC1(F)COC1,173,64:06400:1:Z4314039321;64:06400:3:Z4317220934;64:06401:4:Z4317241232;
Clc1ccsn1,283,64:06400:1:Z3667683491;64:06400:3:Z3666099758;64:06400:5:Z1836152435;
O=C1COc2cc(F)ccc2N1,150,64:06400:1:Z4221278191;64:06400:2:Z3855381192;64:06400:6:Z4401855541;
CN1c2ccccc2NS1(=O)=O,12,64:06400:1:Z3499969274;64:06433:9:Z2614232060;64:06442:2:Z4385322043;
C1COC2(C1)CC2,518,64:06400:1:Z3873790766;64:06400:3:Z3656794018;64:06400:3:Z3582126292;
Cc1ccn2ccnc2c1,1023,64:06400:1:Z4169933312;64:06400:1:Z2905675922;64:06400:4:Z3186642813;
C1CC2CCCC2C1,1912,64:06400:1:Z4169933312;64:06400:1:Z4171854348;64:06400:2:Z4328889395;
c1ccc2c(c1)C1CNC2C1,126,64:06400:1:Z3787964418;64:06400:5:Z4295840269;64:06401:4:Z3088946692;
c1cc2cscc2s1,101,64:06400:1:Z3625458864;64:06403:2:Z4429262211;64:06403:5:Z2710706928;
c1cnsn1,1499,64:06400:1:Z3009934886;64:06400:1:Z3496313303;64:06400:3:Z2506565377;
C1CCC2(CC3CCC(C2)N3)NC1,72,64:06400:1:Z3700746230;64:06400:7:Z3700746167;64:06401:5:Z3639423055;
CC1CCCC(N)C1,141,64:06400:1:Z5038061101;64:06401:6:Z3865840485;64:06401:7:Z3889149574;
Fc1cn[nH]c1,757,64:06400:1:Z4629516003;64:06400:3:Z5017754960;64:06400:3:Z5022155405;
Oc1ccc2ncsc2c1,96,64:06400:1:Z3514911140;64:06403:2:Z4031367043;64:06404:2:Z3521482013;
NC1CC(O)C12CCC2,228,64:06400:1:Z4447766871;64:06400:1:Z4175174053;64:06400:8:Z4175764226;
CC1Cc2ccccc2C(C)N1,60,64:06400:1:Z1641126465;64:06403:9:Z1641255570;64:06404:0:Z5034358430;
O=S1(=O)CCC12CCNCC2,485,64:06400:1:Z3385963844;64:06400:2:Z4984241731;64:06401:2:Z4985798844;
Cc1cccnc1C,720,64:06400:1:Z4055507282;64:06400:7:Z4385623184;64:06400:7:Z3844369166;
O=c1ccc2ccc(Cl)c(Cl)c2[nH]1,81,64:06400:1:Z3053973850;64:06400:3:Z3603271697;64:06405:4:Z4467772823;
Clc1cccc2ccncc12,249,64:06400:1:Z3352713105;64:06400:1:Z4249004611;64:06401:5:Z3627996165;
c1ccc2c(c1)sc1ccsc12,61,64:06400:1:Z4353678150;64:06402:0:Z2205513198;64:06406:0:Z727551156;
O=C1CSC2=NCCN12,305,64:06400:1:Z4348367668;64:06400:3:Z4350531043;64:06401:0:Z4350044174;
Cc1ccc2c(c1)CCS2,275,64:06400:1:Z3193269496;64:06400:3:Z4229726119;64:06400:8:Z3086397932;
FC=C1CCOCC1,424,64:06400:1:Z4879182276;64:06400:2:Z4876617167;64:06401:0:Z4879055554;
Fc1ccc2[nH]cnc2c1,1058,64:06400:1:Z1651931981;64:06400:1:Z2371154286;64:06400:2:Z3300290642;
Oc1cnn2c1CNCC2,188,64:06400:1:Z4278474897;64:06400:3:Z4265267484;64:06401:0:Z4265315096;
C1=NOC2C3CCC(C3)C12,214,64:06400:1:Z4143537225;64:06400:2:Z4139870205;64:06400:2:Z4139789083;
OC1CCC12CCNCC2,1216,64:06400:1:Z4279493580;64:06400:1:Z4232661106;64:06400:1:Z4232676938;
O=C1C2CCCC1CSC2,251,64:06400:1:Z4469597836;64:06400:3:Z2892249628;64:06400:3:Z2891311954;
O=S1(=O)CCC(O)C1,569,64:06400:1:Z4604032974;64:06400:3:Z1558278874;64:06400:4:Z5034576810;
Cn1ncnc1N,156,64:06400:1:Z4350756636;64:06403:5:Z3623091892;64:06403:9:Z3623086385;
O=C1CS(=O)(=O)CCN1,252,64:06400:1:Z3165586341;64:06400:1:Z3165586387;64:06401:4:Z4023767778;
C1CCC2(CC1)CNCCN2,254,64:06400:1:Z4203632624;64:06400:2:Z1552840850;64:06400:4:Z1552346872;
O=c1nc[nH][nH]1,790,64:06400:1:Z3353765936;64:06400:1:Z4906388930;64:06400:4:Z1980497086;
O=C1CCC2CCNC1C2,374,64:06400:1:Z3057270242;64:06400:2:Z4118912532;64:06400:2:Z3019949411;
NC12CCOCC1CNC2,246,64:06400:1:Z4448810018;64:06400:6:Z4454644923;64:06401:2:Z4448808330;
Cc1cccc2c1CCO2,317,64:06400:1:Z2372667418;64:06400:8:Z2802360077;64:06401:1:Z2643296570;
CC1Cc2ccccc2C1,880,64:06400:1:Z1173646502;64:06400:2:Z1420252817;64:06400:2:Z3787456470;
C1CC2(CO1)OCCO2,103,64:06400:1:Z3104975739;64:06402:5:Z3553082776;64:06402:8:Z2311367403;
c1ccc2c(c1)CCC1(CCNC1)O2,124,64:06400:1:Z2167018408;64:06400:4:Z2661254000;64:06402:3:Z2178302346;
O=C1CC2(CCCCC2)CN1,775,64:06400:1:Z3643875119;64:06400:1:Z3667208606;64:06400:2:Z3643879034;
Cc1ccc(Cl)cc1F,591,64:06400:1:Z2151287134;64:06400:1:Z2111867505;64:06400:1:Z3594845081;
OC1C2CCCC1CNC2,633,64:06400:1:Z2953890131;64:06400:2:Z4296394351;64:06400:4:Z1218013100;
O=C1NCCCn2cccc21,284,64:06400:1:Z4326635812;64:06400:7:Z4298650112;64:06400:7:Z4240951131;
O=c1[nH]cnc2ccsc12,717,64:06400:1:Z2605202113;64:06400:7:Z4344825537;64:06400:7:Z237069518;
Cc1ccc2c(c1)NCC(C)O2,156,64:06400:1:Z2956455134;64:06400:2:Z4112463870;64:06400:4:Z1883136227;
Cc1ccncc1C,464,64:06400:1:Z2956455134;64:06400:1:Z5007131611;64:06400:1:Z4648148467;
OC1CCC2NC1CCC2O,270,64:06400:1:Z4233215139;64:06401:0:Z4269636638;64:06401:9:Z4257720664;
CC1CNc2ccccc21,583,64:06400:1:Z3509903691;64:06400:4:Z1341578699;64:06400:4:Z1479090950;
O=S1(=O)NCCn2nccc21,170,64:06400:1:Z3592604430;64:06400:3:Z3054205662;64:06401:5:Z3296105123;
NC12CCCC1(F)CNC2,154,64:06400:1:Z4453747731;64:06400:6:Z4452911722;64:06400:6:Z4449110579;
c1ncc2cc[nH]c2n1,1433,64:06400:1:Z4478783103;64:06400:1:Z3869814214;64:06400:2:Z3870406955;
C1CC12CC21CC1,477,64:06400:1:Z2863845670;64:06400:3:Z3640100164;64:06400:4:Z2854204364;
Fc1cccc2c1CNCC2,924,64:06400:1:Z3860850610;64:06400:3:Z4231871092;64:06400:4:Z1561121775;
C1CC2CCNC2C1,3550,64:06400:1:Z4156659563;64:06400:1:Z4132368126;64:06400:2:Z3046417850;
Clc1cccc2[nH]ncc12,307,64:06400:1:Z3600923820;64:06400:1:Z4522231967;64:06400:3:Z4326885540;
Nc1ccncc1Cl,292,64:06400:1:Z4286698674;64:06400:5:Z4103858837;64:06401:4:Z4186219195;
NC1CCC(O)C1,368,64:06400:1:Z3346733966;64:06400:2:Z3384898447;64:06400:2:Z3384896954;
N=S1(=O)CCCC1,1253,64:06400:1:Z4066105311;64:06400:1:Z3616669432;64:06400:2:Z2773836844;
NC1CC2CC2C1,376,64:06400:1:Z4057598412;64:06400:4:Z4065410983;64:06400:8:Z4216603333;
CC1OCCC1O,359,64:06400:1:Z1929560209;64:06400:7:Z1918756177;64:06401:3:Z4485968260;
Clc1ncc2c(n1)COCC2,107,64:06400:1:Z3647867841;64:06400:3:Z3646968231;64:06401:9:Z3648568041;
c1cnc2c(c1)C1CCC2N1,94,64:06400:1:Z4913649591;64:06401:2:Z1549862965;64:06402:2:Z1492345291;
Cc1cccc2[nH]ccc12,1241,64:06400:1:Z2080331299;64:06400:1:Z3052697678;64:06400:1:Z4860168525;
C1CNC2(C1)CCOC2,451,64:06400:1:Z2080331299;64:06400:5:Z4115972203;64:06400:5:Z2110139113;
OC1CNC2(CCC2)CC1O,211,64:06400:1:Z3791093916;64:06400:5:Z3791875525;64:06400:5:Z3788947222;
Cn1nc(O)c2c1CNCC2,288,64:06400:1:Z2945489622;64:06400:1:Z2915460149;64:06402:2:Z3877853963;
Cc1ccn[nH]c1=O,261,64:06400:1:Z4472730189;64:06400:2:Z4471840056;64:06400:3:Z3623994316;
Cc1cccc2ncccc12,466,64:06400:1:Z3616769104;64:06400:1:Z2958340844;64:06400:5:Z3617216456;
Cn1cc2c(n1)CCSC2,680,64:06400:1:Z3136936461;64:06400:4:Z2862212226;64:06400:9:Z2876243610;
c1cc2c(o1)CSCC2,56,64:06400:1:Z4253599543;64:06400:2:Z4254825602;64:06401:7:Z4257133244;
C1CCC2CCNC2CC1,264,64:06400:1:Z3612290028;64:06400:3:Z3384455205;64:06400:7:Z5060265632;
Cc1nc2ccc(Cl)cc2[nH]1,148,64:06400:1:Z4350949484;64:06404:0:Z4348709840;64:06404:5:Z4351121542;
C1CN2CCOCC2CN1,692,64:06400:1:Z3205019706;64:06400:3:Z4486586522;64:06400:3:Z2930875369;
Cc1cc2[nH]ccc2s1,332,64:06400:1:Z3383223514;64:06400:1:Z4174113692;64:06401:0:Z3646574068;
Clc1ccc2nncn2c1,230,64:06400:1:Z2802365560;64:06400:5:Z3697640564;64:06400:9:Z2802367843;
CC1NCc2ccccc21,468,64:06400:1:Z2648612625;64:06400:1:Z1318806257;64:06400:1:Z5004406987;
CC1(C)CCc2ccccc21,534,64:06400:1:Z3555042613;64:06400:1:Z3173226689;64:06400:5:Z4481661231;
Cn1cccnc1=O,162,64:06400:1:Z2873758867;64:06400:8:Z4991841959;64:06401:4:Z4991822284;
O=C1CCc2ncccc21,123,64:06400:1:Z2142459059;64:06400:6:Z3833773364;64:06401:1:Z4380231537;
C1=CCCC1,562,64:06400:1:Z2721510409;64:06400:1:Z2719507714;64:06400:3:Z3058395499;
Cn1cnc2c(F)cccc21,272,64:06400:1:Z1555054236;64:06400:2:Z1411806317;64:06400:3:Z3079455309;
CC1CCn2nccc2N1,342,64:06400:1:Z3197830547;64:06400:4:Z3138457784;64:06400:8:Z3188194133;
OC1CNCC1O,457,64:06400:1:Z2717909157;64:06400:2:Z3575435593;64:06403:2:Z4265179863;
CC1CNCc2ccccc21,261,64:06400:1:Z1848507477;64:06401:5:Z4562168696;64:06401:5:Z2849983115;
O=C1CCC2Sc3ccccc3N12,56,64:06400:1:Z3714931775;64:06400:4:Z3583430630;64:06401:4:Z2288297718;
OC1CCC(O)C1,203,64:06400:1:Z3714931775;64:06400:1:Z3709707064;64:06400:2:Z4609945108;
Cn1cc2c(n1)CCNC2,703,64:06400:1:Z3381519657;64:06400:3:Z3382022312;64:06400:7:Z4229454048;
C1CCC2OCCNC2C1,592,64:06400:1:Z2358467400;64:06400:5:Z1323933072;64:06400:9:Z4206329672;
C1COCC2(CN1)COCCN2,297,64:06400:1:Z3701401703;64:06400:6:Z4212875476;64:06400:6:Z4056005297;
Fc1ccc2cccnc2c1F,141,64:06400:1:Z3133984554;64:06403:7:Z2828856393;64:06403:8:Z3838527022;
Fc1ccc2c(c1F)NCC2,161,64:06400:1:Z2306744728;64:06400:3:Z3356389076;64:06400:4:Z3695521596;
c1cnc2scnc2n1,123,64:06400:1:Z4771275068;64:06400:6:Z4335225573;64:06401:4:Z4335225785;
O=C1CC2(CCC2)CCN1,682,64:06400:1:Z3356763529;64:06400:1:Z3639533063;64:06400:2:Z3918457455;
Cc1csc2cccc(F)c12,265,64:06400:1:Z3624376278;64:06400:2:Z3637850889;64:06400:6:Z3378927363;
C1CC2CCNCC(C1)N2,313,64:06400:1:Z3799132949;64:06400:4:Z3520991161;64:06400:5:Z3498887553;
CN1CCCNCC1=O,472,64:06400:1:Z2407487832;64:06400:1:Z2407487836;64:06400:2:Z3546116311;
CC1CC(F)(F)C1,1138,64:06400:1:Z4002769795;64:06400:1:Z2796355183;64:06400:2:Z2809433490;
c1cn2c(n1)CNCC2,1104,64:06400:1:Z3588565875;64:06400:1:Z3797158700;64:06400:2:Z4295982076;
Cn1ccc(=O)cc1,432,64:06400:1:Z3353715797;64:06400:1:Z2959138368;64:06400:2:Z2960630503;
CC1CCO1,673,64:06400:1:Z4156179196;64:06400:1:Z4320424829;64:06400:3:Z4275711792;
O=c1[nH]ccn2cnnc12,360,64:06400:1:Z4106674888;64:06400:1:Z2924207512;64:06400:2:Z3320729741;
OC1CNCCNC1,283,64:06400:1:Z3139124698;64:06400:3:Z3045534289;64:06400:4:Z3315074718;
Cc1nc2c(F)cccc2s1,114,64:06400:1:Z3341242196;64:06400:4:Z3177594528;64:06400:8:Z4003030950;
Clc1cccc2c1OCC2,272,64:06400:1:Z4447558293;64:06400:1:Z4310754390;64:06400:6:Z2276964220;
C1CC2CNCC(C1)C2,1759,64:06400:1:Z4607639174;64:06400:2:Z5060491443;64:06400:2:Z4923838021;
Oc1ccc2c(n1)CCCC2,193,64:06400:1:Z2803929262;64:06400:5:Z3203993642;64:06400:6:Z4342815131;
Cc1cc(C)sn1,879,64:06400:1:Z2910962284;64:06400:1:Z2209567460;64:06400:2:Z5053474950;
Cc1ccn(C)c(=O)c1,635,64:06400:1:Z4155517764;64:06400:3:Z3538029292;64:06400:3:Z1639632074;
O=c1[nH]c2ccncc2[nH]1,38,64:06400:1:Z4153914709;64:06401:1:Z4155989535;64:06408:0:Z4155991364;
C1CCC2NCCC2C1,2914,64:06400:1:Z3522500284;64:06400:1:Z5007131611;64:06400:1:Z4993510756;
CC1(C)CCNC(=O)c2ccoc21,90,64:06400:1:Z4021901207;64:06401:5:Z4468789520;64:06401:7:Z4220184488;
CC12CCC(O)C(C1)NC2,176,64:06400:1:Z3591621068;64:06401:4:Z3591629684;64:06402:3:Z4166680436;
CN1CCNCC1=O,2864,64:06400:1:Z1726083477;64:06400:1:Z4506606122;64:06400:2:Z2456266552;
Cc1[nH]ncc1F,222,64:06400:1:Z4199493499;64:06400:6:Z4346423393;64:06400:9:Z4089640504;
C1CCC2(CC1)CCCC2,1005,64:06400:1:Z2621019576;64:06400:1:Z4476434690;64:06400:1:Z3705949052;
Fc1cccc2c1CCCC2,576,64:06400:1:Z3699383593;64:06400:1:Z3868325446;64:06400:2:Z3787775798;
c1ccc2c(c1)CCC1CC21,289,64:06400:1:Z2972086214;64:06400:3:Z2073100070;64:06400:9:Z3468537998;
Cc1cc2n(n1)CCNC2,613,64:06400:1:Z3656264455;64:06400:3:Z3056027914;64:06400:3:Z5023237475;
Nc1nccn2nccc12,49,64:06400:1:Z4319163331;64:06403:1:Z4319580300;64:06404:8:Z4324931795;
Cn1cnc2cc(Cl)ccc21,605,64:06400:1:Z3661138244;64:06400:2:Z2377567501;64:06400:6:Z1864875654;
C1CCC2CC2CC1,1223,64:06400:1:Z4138125375;64:06400:2:Z3509429252;64:06400:2:Z3509429104;
c1cnc2c(c1)NCCC2,691,64:06400:1:Z2972736595;64:06400:1:Z1879079957;64:06400:2:Z4240894963;
Fc1cccc2c1CCCN2,163,64:06400:1:Z4504219177;64:06400:7:Z4112632501;64:06401:4:Z1883399266;
c1cc2c(o1)COC2,346,64:06400:1:Z3192688628;64:06400:2:Z3085335722;64:06400:2:Z3077562781;
Cc1ccc(C)c(C)c1,1457,64:06400:1:Z2803565167;64:06400:1:Z4106928317;64:06400:1:Z1494164437;
CC1CCOC(C)C1,527,64:06400:1:Z2803565167;64:06400:2:Z3887978175;64:06400:4:Z4150346976;
Cc1nc2n(n1)CCCC2,885,64:06400:1:Z2442934029;64:06400:2:Z2602961520;64:06400:2:Z2772366622;
c1ccc2c(c1)CCC1(CCC1)O2,180,64:06400:1:Z1432440878;64:06400:6:Z1724546902;64:06400:8:Z2971845826;
O=C1CSc2ncccc2N1,211,64:06400:1:Z4055452474;64:06400:2:Z2913612961;64:06400:3:Z4138165109;
c1cc2n(n1)NCCC2,309,64:06400:1:Z4286293023;64:06400:9:Z4290195234;64:06401:1:Z4265092544;
Oc1ncnc2c1CNC2,112,64:06400:1:Z3313843052;64:06402:0:Z3516630895;64:06402:5:Z3364667805;
O=C1CCC2(CCNC2)N1,424,64:06400:1:Z3440298040;64:06400:2:Z3321692455;64:06400:2:Z3385326000;
