fragment_smiles,occurences,example_ligands
Cc1cccnn1,15572,181:18100:0:PV-003677188156;181:18100:0:PV-001642786690;181:18100:0:PV-003677188541;
C1CCNCC1,445246,181:18100:0:PV-003677188156;181:18100:0:PV-002954207366;181:18100:0:PV-003677188267;
FC1(F)CC1,33531,181:18100:0:PV-003677188156;181:18100:0:PV-004080606936;181:18100:0:PV-001691811910;
C1CC2(C1)CNC2,26990,181:18100:0:PV-004080606627;181:18100:0:PV-004080606628;181:18100:0:PV-004080606629;
Cc1cnc(C)s1,6892,181:18100:0:PV-004080606627;181:18100:0:PV-004080606628;181:18100:0:PV-004080606629;
Cc1ccncc1C,4815,181:18100:0:PV-003677188173;181:18100:0:PV-003677188174;181:18100:0:PV-003677188175;
OC1CCCNC1,43577,181:18100:0:PV-003677188173;181:18100:0:PV-003677188174;181:18100:0:PV-003677188175;
CC1(C)CCCN1,29467,181:18100:0:PV-003677188179;181:18100:0:PV-003677188681;181:18100:0:PV-003677188718;
CC1CCCC(C)(C)C1,845,181:18100:0:PV-003677188179;181:18100:0:PV-003677209337;181:18100:1:PV-006027715010;
c1ccncc1,190003,181:18100:0:PV-002954207350;181:18100:0:PV-002954207432;181:18100:0:PV-002954207471;
c1c[nH]cn1,79464,181:18100:0:PV-002954207350;181:18100:0:PV-003677188271;181:18100:0:PV-000596228444;
Cc1cc(C)on1,7505,181:18100:0:PV-003677188201;181:18100:0:PV-003677189786;181:18100:0:PV-001339825132;
C1CC2CCC1C2,20379,181:18100:0:PV-003677188201;181:18100:0:PV-002954207586;181:18100:0:PV-003677192881;
Cn1ccnn1,16090,181:18100:0:PV-000554955678;181:18100:0:PV-002954208109;181:18100:0:PV-003677191029;
C1CC2CCC(CN1)N2,3419,181:18100:0:PV-000554955678;181:18100:0:PV-001689694917;181:18100:0:PV-002954216324;
c1ccccc1,272727,181:18100:0:PV-000554955678;181:18100:0:PV-003677188238;181:18100:0:PV-002174556083;
Fc1ccccc1,110244,181:18100:0:PV-002954207366;181:18100:0:PV-001981792586;181:18100:0:PV-003677188523;
Cc1cccnc1,33583,181:18100:0:PV-003677188224;181:18100:0:PV-003677189933;181:18100:0:PV-002954208032;
Cn1ccc(=O)[nH]c1=O,660,181:18100:0:PV-001981792586;181:18100:0:PV-003677210886;181:18100:2:PV-001125374738;
c1nc[nH]n1,67868,181:18100:0:PV-001981792586;181:18100:0:PV-000562203105;181:18100:0:PV-002954207471;
CC1(C)CCCCC1,9405,181:18100:0:PV-003677188226;181:18100:0:PV-003677195174;181:18100:0:PV-000389399814;
CC1(O)CCNC1,1025,181:18100:0:PV-003677188226;181:18100:0:PV-003677198045;181:18100:2:PV-003677229770;
Nc1ncco1,2508,181:18100:0:PV-003677188231;181:18100:0:PV-003677197367;181:18100:0:PV-004080611676;
C1CNCCN1,126392,181:18100:0:PV-003677188231;181:18100:0:PV-003677188433;181:18100:0:PV-003677188493;
C1CCOCC1,91134,181:18100:0:PV-003677188231;181:18100:0:PV-003677188452;181:18100:0:PV-003677189368;
Cc1ccccc1,76357,181:18100:0:PV-003677188238;181:18100:0:PV-002174556083;181:18100:0:PV-003677188451;
CC1(C)OCCO1,505,181:18100:0:PV-003677188238;181:18100:0:PV-002174556083;181:18100:3:PV-003677256176;
