fragment_smiles,occurences,example_ligands
C1NCC2CNCC1C2,2025,212:21200:0:PV-003930348505;212:21200:0:PV-003123453633;212:21200:1:PV-003930355348;
Cc1cccc(C)c1,19310,212:21200:0:PV-003930348505;212:21200:0:PV-001691675616;212:21200:0:PV-000592630537;
C1CCNCC1,495142,212:21200:0:PV-000480919428;212:21200:0:PV-003930348510;212:21200:0:PV-001275125051;
O=S1(=O)CCCC1,7799,212:21200:0:PV-000480919428;212:21200:0:PV-001253511171;212:21200:0:PV-001663746606;
Cn1cccn1,112291,212:21200:0:PV-000480919428;212:21200:0:PV-003123446382;212:21200:0:PV-000580985209;
c1ccncc1,226566,212:21200:0:PV-003123446382;212:21200:0:PV-002141425856;212:21200:0:PV-003930348539;
c1ccoc1,126004,212:21200:0:PV-003123446382;212:21200:0:PV-003930348669;212:21200:0:PV-000567150789;
Cn1ccc(O)n1,2953,212:21200:0:PV-003930348510;212:21200:0:PV-003930349830;212:21200:0:PV-003930350721;
C1CCC2(CC1)CC2,7999,212:21200:0:PV-002503676277;212:21200:0:PV-002503676748;212:21200:0:PV-003930351187;
c1ccccc1,308531,212:21200:0:PV-002141425856;212:21200:0:PV-003123446429;212:21200:0:PV-003123446580;
c1cnc2[nH]ccc2c1,7660,212:21200:0:PV-002141425856;212:21200:0:PV-003123449407;212:21200:0:PV-002739564976;
CC1(C)CCC1,21307,212:21200:0:PV-003930348522;212:21200:0:PV-002141425867;212:21200:0:PV-002739564335;
C1CC2CNCC2O1,7492,212:21200:0:PV-003930348522;212:21200:0:PV-003930351298;212:21200:0:PV-003123461529;
Fc1ccccc1,132208,212:21200:0:PV-003930348522;212:21200:0:PV-003930348680;212:21200:0:PV-002739564189;
C1CCNC1,587525,212:21200:0:PV-003123446428;212:21200:0:PV-003930348607;212:21200:0:PV-003123446841;
CC1(C)CC1,30036,212:21200:0:PV-003123446428;212:21200:0:PV-003123446875;212:21200:0:PV-003930349307;
c1ccc2oncc2c1,4371,212:21200:0:PV-003123446428;212:21200:0:PV-003123448062;212:21200:0:PV-003123449807;
Cc1cocn1,15484,212:21200:0:PV-003123446429;212:21200:0:PV-003123448496;212:21200:0:PV-003123449853;
