fragment_smiles,occurences,example_ligands
Cc1cncc(C)c1,6371,261:26100:0:PV-000480462285;261:26100:0:PV-000265933446;261:26100:0:PV-002677247614;
C1CCNCC1,494649,261:26100:0:PV-000480462285;261:26100:0:PV-003651497470;261:26100:0:PV-001341845846;
c1csnn1,22122,261:26100:0:PV-000480462285;261:26100:0:PV-001766123937;261:26100:0:PV-001743962855;
Fc1ccccc1,132929,261:26100:0:PV-003651497470;261:26100:0:PV-004073635527;261:26100:0:PV-003651497961;
c1cnc2c(c1)COCC2,1143,261:26100:0:PV-003651497470;261:26100:0:PV-004073638662;261:26100:1:PV-003651524391;
c1ccccc1,309499,261:26100:0:PV-003651497478;261:26100:0:PV-003651497582;261:26100:0:PV-003651497610;
C1CC2CC(CN2)N1,3392,261:26100:0:PV-003651497478;261:26100:0:PV-003651502640;261:26100:0:PV-003651521060;
Cc1ccco1,46948,261:26100:0:PV-003651497478;261:26100:0:PV-004073635574;261:26100:0:PV-001707051874;
Cn1cncn1,5668,261:26100:0:PV-004073635527;261:26100:0:PV-002944243110;261:26100:0:PV-002944243111;
OC1CCNCC1,26242,261:26100:0:PV-004073635527;261:26100:0:PV-004073635553;261:26100:0:PV-004073635828;
Cc1cc[nH]n1,39319,261:26100:0:PV-002380026238;261:26100:0:PV-003651497625;261:26100:0:PV-003651497626;
c1cn[nH]c1,225297,261:26100:0:PV-002380026238;261:26100:0:PV-003651497512;261:26100:0:PV-003651497519;
C1COC2(C1)CCNC2,1235,261:26100:0:PV-003651497512;261:26100:0:PV-004073637920;261:26100:0:PV-004073639662;
c1ccoc1,125446,261:26100:0:PV-003651497512;261:26100:0:PV-000350282184;261:26100:0:PV-003651497558;
O=c1cccc[nH]1,34122,261:26100:0:PV-004073635530;261:26100:0:PV-003651497625;261:26100:0:PV-003651497626;
C1CNC2CNCC2C1,7814,261:26100:0:PV-004073635530;261:26100:0:PV-001724557297;261:26100:0:PV-004073636362;
C1COCO1,10843,261:26100:0:PV-004073635530;261:26100:0:PV-004073637156;261:26100:0:PV-004073637157;
C1CCCNCC1,87187,261:26100:0:PV-003651497519;261:26100:0:PV-003651499098;261:26100:0:PV-003651499785;
c1ccsc1,166929,261:26100:0:PV-000350282184;261:26100:0:PV-000520886328;261:26100:0:PV-000551304372;
CC1CCCN1,102032,261:26100:0:PV-000350282184;261:26100:0:PV-001249125093;261:26100:0:PV-004073635556;
Cc1ccccn1,41382,261:26100:0:PV-003651497558;261:26100:0:PV-003651497559;261:26100:0:PV-003651498670;
CC1CNCCCN1,28619,261:26100:0:PV-003651497558;261:26100:0:PV-003651497559;261:26100:0:PV-003651498382;
Cc1cccc(C)c1O,1036,261:26100:0:PV-004073635537;261:26100:0:PV-003651504244;261:26100:1:PV-003651529472;
FC1CCNCC1,28723,261:26100:0:PV-004073635537;261:26100:0:PV-003651498211;261:26100:0:PV-003651498212;
Cc1cccc2c1CCC2,1300,261:26100:0:PV-002677246864;261:26100:0:PV-003651512169;261:26100:0:PV-003651512170;
c1c[nH]nn1,99531,261:26100:0:PV-002677246864;261:26100:0:PV-002944242910;261:26100:0:PV-002944242944;
C1CCNC1,588183,261:26100:0:PV-000234503959;261:26100:0:PV-004073635558;261:26100:0:PV-004073635559;
CC1CC(F)(F)C1,7140,261:26100:0:PV-000234503959;261:26100:0:PV-001561272986;261:26100:1:PV-005951333941;
CC1CCCCC1,30226,261:26100:0:PV-000234503959;261:26100:0:PV-003651498210;261:26100:0:PV-001608752940;
Cc1cccc(F)c1,20482,261:26100:0:PV-002944242910;261:26100:0:PV-003651497610;261:26100:0:PV-002944243593;
Cc1ccccc1,88791,261:26100:0:PV-002944242910;261:26100:0:PV-003651497918;261:26100:0:PV-002944243301;
C1CC2(CN1)CNC2,19736,261:26100:0:PV-004073635543;261:26100:0:PV-000276615520;261:26100:0:PV-004073636331;
c1nnc2n1CCCC2,2666,261:26100:0:PV-004073635543;261:26100:0:PV-004073640164;261:26100:0:PV-002944251634;
Cc1ccccc1F,18005,261:26100:0:PV-004073635544;261:26100:0:PV-004073635736;261:26100:0:PV-004073635737;
c1ccncc1,228328,261:26100:0:PV-004073635544;261:26100:0:PV-003651497667;261:26100:0:PV-003651497668;
c1ccc2c(c1)CCNC2,5498,261:26100:0:PV-002944242916;261:26100:0:PV-003651500877;261:26100:0:PV-003651500878;
c1cnccn1,25874,261:26100:0:PV-002944242916;261:26100:0:PV-004073635579;261:26100:0:PV-000593805929;
C1CNCCN1,140260,261:26100:0:PV-004073635545;261:26100:0:PV-004073635546;261:26100:0:PV-004073635547;
O=C1CCCN1,69732,261:26100:0:PV-004073635545;261:26100:0:PV-004073635546;261:26100:0:PV-004073635547;
Cn1cccn1,111969,261:26100:0:PV-004073635545;261:26100:0:PV-004073635546;261:26100:0:PV-004073635547;
C1CCCC1,231615,261:26100:0:PV-004073635548;261:26100:0:PV-001560162837;261:26100:0:PV-004073635681;
CC1CNC1,52479,261:26100:0:PV-004073635548;261:26100:0:PV-004073635627;261:26100:0:PV-004073635628;
C1CC2(C1)CCC2,21325,261:26100:0:PV-004073635548;261:26100:0:PV-003651497996;261:26100:0:PV-004073635691;
C1CNCC2(C1)CC2,7916,261:26100:0:PV-004073635550;261:26100:0:PV-004073635784;261:26100:0:PV-004073635785;
Oc1ccccn1,7277,261:26100:0:PV-004073635550;261:26100:0:PV-004073636778;261:26100:0:PV-002944245197;
CC1CNCCN1,84285,261:26100:0:PV-003651497625;261:26100:0:PV-003651497626;261:26100:0:PV-003651497627;
c1cn2c(n1)CCCC2,5999,261:26100:0:PV-001249125093;261:26100:0:PV-004073635556;261:26100:0:PV-004073636055;
Cc1ccn(C)c1,10447,261:26100:0:PV-004073635558;261:26100:0:PV-004073635559;261:26100:0:PV-001730642680;
C1COCOC1,5635,261:26100:0:PV-004073635558;261:26100:0:PV-004073635559;261:26100:0:PV-001730642680;
OC1CCCNC1,46902,261:26100:0:PV-004073635560;261:26100:0:PV-003651499222;261:26100:0:PV-004073636259;
Cc1cnoc1,24353,261:26100:0:PV-004073635563;261:26100:0:PV-002944243405;261:26100:0:PV-002944243425;
CC1CCCCN1,57919,261:26100:0:PV-004073635563;261:26100:0:PV-003651497891;261:26100:0:PV-003651497892;
CC1NCc2ccccc21,32,261:26100:0:PV-002944242944;261:26100:0:PV-002944242945;261:26102:0:PV-002944331799;
C1CCC2(CC1)CCNCC2,1336,261:26100:0:PV-003651497657;261:26100:0:PV-003651520786;261:26100:1:PV-005951354137;
Nc1cccnc1,13076,261:26100:0:PV-003651497657;261:26100:0:PV-002944243454;261:26100:0:PV-002944245652;
Cc1cc(C)[nH]n1,12055,261:26100:0:PV-001560162837;261:26100:0:PV-001142733875;261:26100:0:PV-004073636303;
Clc1cscn1,5383,261:26100:0:PV-001560162837;261:26100:0:PV-000522716655;261:26100:0:PV-000553114689;
c1cc2n(n1)CCCNC2,981,261:26100:0:PV-003651497714;261:26100:0:PV-004073638473;261:26100:0:PV-003651513980;
O=c1cccn[nH]1,16349,261:26100:0:PV-003651497714;261:26100:0:PV-002944244027;261:26100:0:PV-000513313663;
C1NCC2CC12,113351,261:26100:0:PV-003651497725;261:26100:0:PV-003651499334;261:26100:0:PV-003651499617;
Cc1cn[nH]c1,19325,261:26100:0:PV-003651497725;261:26100:0:PV-003651498210;261:26100:0:PV-003651498971;
CC1CCCC1,22173,261:26100:0:PV-004073635573;261:26100:0:PV-001607843317;261:26100:0:PV-001676251638;
C1CC2CNC(C1)C2,5984,261:26100:0:PV-004073635573;261:26100:0:PV-004073635999;261:26100:0:PV-003651501669;
c1cnoc1,116218,261:26100:0:PV-004073635573;261:26100:0:PV-004073635593;261:26100:0:PV-001643832486;
C1CC2(C1)CNCCO2,1143,261:26100:0:PV-004073635574;261:26100:1:PV-005951331359;261:26100:6:PV-004073658440;
FC1(F)CCCC1,14883,261:26100:0:PV-001052773346;261:26100:0:PV-000469543005;261:26100:0:PV-004073638608;
Oc1ccccc1,32474,261:26100:0:PV-001052773346;261:26100:0:PV-002944243405;261:26100:0:PV-002944243730;
FC1CCCC1,15917,261:26100:0:PV-001144890711;261:26100:0:PV-004073635964;261:26100:0:PV-000593460870;
c1cnn2cnnc2c1,294,261:26100:0:PV-003651497760;261:26100:1:PV-003651526419;261:26100:4:PV-004073646930;
C1CCCCC1,200039,261:26100:0:PV-004073635579;261:26100:0:PV-003651498103;261:26100:0:PV-003651498104;
c1nc[nH]n1,53293,261:26100:0:PV-003651497779;261:26100:0:PV-004073635604;261:26100:0:PV-002944243168;
c1cncnc1,56472,261:26100:0:PV-003651497779;261:26100:0:PV-003651497916;261:26100:0:PV-003651497971;
Cc1ccnc(O)n1,1761,261:26100:0:PV-003651497795;261:26100:0:PV-002944243316;261:26100:0:PV-002944246574;
Cc1cnco1,18903,261:26100:0:PV-000559198882;261:26100:0:PV-002944246202;261:26100:0:PV-002944246203;
FC1(F)CCNCC1,2845,261:26100:0:PV-000559198882;261:26100:0:PV-000559213772;261:26100:0:PV-000559225916;
CC1CNCCO1,6101,261:26100:0:PV-001282003050;261:26100:0:PV-001280783885;261:26100:0:PV-004073637509;
Clc1cccnc1,34685,261:26100:0:PV-001282003050;261:26100:0:PV-000475212308;261:26100:0:PV-000519849784;
Cc1coc(C)c1,10529,261:26100:0:PV-001564245954;261:26100:0:PV-004073635870;261:26100:0:PV-004073636228;
C1CCc2[nH]nnc2C1,1820,261:26100:0:PV-001564245954;261:26100:0:PV-004073635627;261:26100:0:PV-004073635628;
O=C1CCCCN1,30236,261:26100:0:PV-003651497823;261:26100:0:PV-002944243004;261:26100:0:PV-003651497824;
c1ccc2c(c1)CCC2,12579,261:26100:0:PV-004073635590;261:26100:0:PV-004073635591;261:26100:0:PV-004073635592;
C1CCOCC1,101362,261:26100:0:PV-004073635590;261:26100:0:PV-004073635591;261:26100:0:PV-004073635592;
OC1CNC1,37228,261:26100:0:PV-001707051874;261:26100:0:PV-002944243359;261:26100:0:PV-004073635827;
Cc1ncco1,20062,261:26100:0:PV-003651497853;261:26100:0:PV-003651498670;261:26100:0:PV-004073635870;
c1cnc2c(n1)CCC2,1153,261:26100:0:PV-003651497853;261:26100:1:PV-005951357626;261:26100:2:PV-005951391155;
Cn1cn[nH]c1=O,847,261:26100:0:PV-002276519473;261:26100:5:PV-004073655782;261:26100:7:PV-005951541971;
c1ccc2c(c1)CCOC2,4855,261:26100:0:PV-002276519473;261:26100:0:PV-002944246411;261:26100:0:PV-001750348024;
CN1CCCC1=O,19472,261:26100:0:PV-004073635594;261:26100:0:PV-004073637514;261:26100:0:PV-004073637610;
c1cc2n(n1)CCCN2,1215,261:26100:0:PV-004073635594;261:26100:0:PV-004073636362;261:26100:0:PV-002944247798;
CC1CCC(C)(C)CC1,1173,261:26100:0:PV-002121272576;261:26100:0:PV-003651503358;261:26100:1:PV-004073644195;
O=C1NCCc2ccccc21,851,261:26100:0:PV-002121272576;261:26100:0:PV-002173020492;261:26100:1:PV-001392071105;
CN1CCNCC1,13892,261:26100:0:PV-004073635597;261:26100:0:PV-002944248275;261:26100:0:PV-003651513228;
CC1(C)CCCCC1,11304,261:26100:0:PV-004073635597;261:26100:0:PV-004073636041;261:26100:0:PV-000495346829;
C1CC2CNCC1N2,22594,261:26100:0:PV-004073635599;261:26100:0:PV-004073635648;261:26100:0:PV-003651502422;
CC1(O)CCNC1,1272,261:26100:0:PV-004073635599;261:26100:0:PV-004073638938;261:26100:2:PV-005951404698;
Cc1cocc1C,5247,261:26100:0:PV-003651497891;261:26100:0:PV-003651497892;261:26100:0:PV-003651500597;
C1CCCOCC1,3994,261:26100:0:PV-001455342414;261:26100:0:PV-004073635778;261:26100:0:PV-004073635779;
C1CC2NCCC2CN1,6464,261:26100:0:PV-004073635604;261:26100:0:PV-003651503367;261:26100:0:PV-004073637478;
C1CCOC1,144660,261:26100:0:PV-003651497910;261:26100:0:PV-003651497912;261:26100:0:PV-004073635627;
C1CC2CCCN(C1)C2,856,261:26100:0:PV-002944243041;261:26100:0:PV-004073635801;261:26100:0:PV-004073635802;
CC1CCCNC1,65925,261:26100:0:PV-003651497916;261:26100:0:PV-004073635655;261:26100:0:PV-000593481813;
c1cc[nH]c1,96798,261:26100:0:PV-003651497916;261:26100:0:PV-001622985564;261:26100:0:PV-001631686167;
CC1COC1,8796,261:26100:0:PV-004073635623;261:26100:0:PV-004073635624;261:26100:0:PV-002944246206;
CC1(C)OCc2cn[nH]c21,528,261:26100:0:PV-004073635623;261:26100:0:PV-004073635624;261:26100:3:PV-005951462358;
