fragment_smiles,occurences,example_ligands
CC1CC(C)C1,5550,366:36600:0:PV-004467213536;366:36600:0:PV-004467236371;366:36600:0:PV-004467237409;
C1CCOC1,136589,366:36600:0:PV-004467213536;366:36600:0:PV-004467213858;366:36600:0:PV-004467213973;
Cn1cccn1,131141,366:36600:0:PV-004467213536;366:36600:0:PV-004467213963;366:36600:0:PV-004467214031;
C1CCCC1,240754,366:36600:0:PV-004467213541;366:36600:0:PV-004467213703;366:36600:0:PV-004467214031;
CC1CNC1,47130,366:36600:0:PV-004467213541;366:36600:0:PV-004467214081;366:36600:0:PV-004467215661;
c1ccc2occc2c1,16835,366:36600:0:PV-004467213541;366:36600:0:PV-004467214313;366:36600:0:PV-004467219771;
c1cn[nH]c1,256341,366:36600:0:PV-004467213564;366:36600:0:PV-004467213887;366:36600:0:PV-004467213963;
FC12CCCC1CNC2,3574,366:36600:0:PV-004467213564;366:36600:0:PV-004467220020;366:36600:0:PV-004467223830;
c1ccoc1,131341,366:36600:0:PV-004467213564;366:36600:0:PV-004467213649;366:36600:0:PV-004467213914;
Cc1ccn[nH]1,44929,366:36600:0:PV-004467213577;366:36600:0:PV-004467214440;366:36600:0:PV-004467214832;
CC1CC2CNCC2N1,6896,366:36600:0:PV-004467213577;366:36600:0:PV-004467218083;366:36600:0:PV-004467220428;
c1cscn1,95312,366:36600:0:PV-004467213577;366:36600:0:PV-004467213691;366:36600:0:PV-004467213692;
Fc1ccccc1,169639,366:36600:0:PV-004467213586;366:36600:0:PV-004467213704;366:36600:0:PV-004467213705;
Cc1ccnnc1C,3007,366:36600:0:PV-004467213586;366:36600:0:PV-004467218091;366:36600:0:PV-004467226036;
Cc1ncnc2c1CCCC2,264,366:36600:0:PV-004467213591;366:36600:0:PV-004467213592;366:36600:0:PV-004467213593;
C1CCNC1,596923,366:36600:0:PV-004467213591;366:36600:0:PV-004467213592;366:36600:0:PV-004467213593;
C1CC2CCNC2C1,15851,366:36600:0:PV-004467213596;366:36600:0:PV-004467213833;366:36600:0:PV-004467214480;
Oc1ccncc1,10971,366:36600:0:PV-004467213596;366:36600:0:PV-004467214196;366:36600:0:PV-004467216651;
Cc1cccnn1,19306,366:36600:0:PV-004467213599;366:36600:0:PV-004467215442;366:36600:0:PV-004467219820;
CC1CCCNC1,73461,366:36600:0:PV-004467213599;366:36600:0:PV-004467213951;366:36600:0:PV-004467214005;
C1CCSCC1,17888,366:36600:0:PV-004467213599;366:36600:0:PV-004467215008;366:36600:0:PV-004467217109;
Cc1ccccn1,50907,366:36600:0:PV-004467213613;366:36600:0:PV-004467213908;366:36600:0:PV-004467213909;
FC1CCNC1,71287,366:36600:0:PV-004467213613;366:36600:0:PV-004467213830;366:36600:0:PV-004467214234;
C1CC2CCC(C1)N2,34911,366:36600:0:PV-004467213623;366:36600:0:PV-004467213624;366:36600:0:PV-004467213625;
c1c[nH]cn1,97643,366:36600:0:PV-004467213623;366:36600:0:PV-004467213624;366:36600:0:PV-004467213625;
CC1CCCCN1,63524,366:36600:0:PV-004467213635;366:36600:0:PV-004467214276;366:36600:0:PV-004467214338;
c1ccccc1,385649,366:36600:0:PV-004467213635;366:36600:0:PV-004467213654;366:36600:0:PV-004467213655;
C1NCC2CNCC1C2,2463,366:36600:0:PV-004467213649;366:36600:0:PV-004467217996;366:36600:0:PV-004467225047;
Oc1ccccc1F,11025,366:36600:0:PV-004467213654;366:36600:0:PV-004467213655;366:36600:0:PV-004467213656;
FC1(F)CC2CCCC(C2)C1,259,366:36600:0:PV-004467213658;366:36600:0:PV-004467213659;366:36601:2:PV-004467517334;
OC1CCNC1,93025,366:36600:0:PV-004467213658;366:36600:0:PV-004467213659;366:36600:0:PV-004467214048;
OC1CCC1,38598,366:36600:0:PV-004467213658;366:36600:0:PV-004467213659;366:36600:0:PV-004467213799;
C1COC2(C1)CCNC2,1488,366:36600:0:PV-004467213672;366:36600:0:PV-004467238812;366:36600:1:PV-004467243669;
c1ccncc1,290355,366:36600:0:PV-004467213672;366:36600:0:PV-004467213748;366:36600:0:PV-004467214272;
C1CCOCC1,110817,366:36600:0:PV-004467213683;366:36600:0:PV-004467214001;366:36600:0:PV-004467214002;
O=C1NCC2CC12,3759,366:36600:0:PV-004467213683;366:36600:0:PV-004467229158;366:36600:0:PV-004467229159;
C1CCCCC1,222075,366:36600:0:PV-004467213691;366:36600:0:PV-004467213692;366:36600:0:PV-004467213693;
Cc1n[nH]c(=O)n1C,400,366:36600:0:PV-004467213704;366:36600:0:PV-004467213705;366:36600:4:PV-002194865062;
c1cnoc1,131116,366:36600:0:PV-004467213721;366:36600:0:PV-004467214141;366:36600:0:PV-004467214743;
OC1CCCCNC1,12278,366:36600:0:PV-004467213721;366:36600:0:PV-004467215255;366:36600:0:PV-004467215256;
Cc1ccccc1,113461,366:36600:0:PV-004467213728;366:36600:0:PV-004467213729;366:36600:0:PV-004467213730;
CC1CNCCN1,82067,366:36600:0:PV-004467213728;366:36600:0:PV-004467213729;366:36600:0:PV-004467213730;
c1ccsc1,124389,366:36600:0:PV-004467213728;366:36600:0:PV-004467213729;366:36600:0:PV-004467213730;
c1csnn1,14951,366:36600:0:PV-004467213747;366:36600:0:PV-004467214925;366:36600:0:PV-004467215123;
C1CCCNCCC1,18175,366:36600:0:PV-004467213747;366:36600:0:PV-004467215507;366:36600:0:PV-004467216399;
C1NCC2CC12,103438,366:36600:0:PV-004467213748;366:36600:0:PV-004467214817;366:36600:0:PV-004467215693;
O=c1cccco1,11137,366:36600:0:PV-004467213748;366:36600:0:PV-004467217350;366:36600:0:PV-004467225353;
Clc1ccccc1,73809,366:36600:0:PV-004467213796;366:36600:0:PV-004467214456;366:36600:0:PV-004467214678;
C1CCNCC1,553561,366:36600:0:PV-004467213796;366:36600:0:PV-004467213903;366:36600:0:PV-004467213904;
c1cocn1,85040,366:36600:0:PV-004467213796;366:36600:0:PV-004467213931;366:36600:0:PV-004467214048;
c1cnccn1,29118,366:36600:0:PV-004467213799;366:36600:0:PV-004467215633;366:36600:0:PV-004467216626;
C1CC2CC2CCN1,2339,366:36600:0:PV-004467213799;366:36600:0:PV-004467214730;366:36600:0:PV-004467223267;
Cc1ccncc1,26881,366:36600:0:PV-004467213810;366:36600:0:PV-004467214307;366:36600:0:PV-004467214308;
C1CNC2CC2C1,1986,366:36600:0:PV-004467213810;366:36600:0:PV-004467222185;366:36600:0:PV-004467227112;
CC1CCCN1,105269,366:36600:0:PV-004467213827;366:36600:0:PV-004467213828;366:36600:0:PV-004467213829;
CC1CCNC1,167755,366:36600:0:PV-004467213827;366:36600:0:PV-004467213828;366:36600:0:PV-004467213829;
FC1(F)CC2CC2C1,769,366:36600:0:PV-004467213830;366:36600:0:PV-004467213972;366:36600:3:PV-004467296192;
Oc1ccc(F)cc1,3701,366:36600:0:PV-004467213833;366:36600:0:PV-004467215831;366:36600:0:PV-004467231132;
Cc1cccc(C)c1F,2325,366:36600:0:PV-004467213850;366:36600:3:PV-004467297767;366:36600:3:PV-004467297768;
OC1CNC1,36243,366:36600:0:PV-004467213850;366:36600:0:PV-004467214456;366:36600:0:PV-004467214461;
Cc1cscn1,23963,366:36600:0:PV-004467213858;366:36600:0:PV-004467214916;366:36600:0:PV-004467214917;
