fragment_smiles,occurences,example_ligands
C1COC2(C1)CCOCC2,512,372:37200:0:PV-004608648521;372:37200:3:PV-002508221076;372:37200:5:PV-004608778844;
Cc1ccnnc1,10639,372:37200:0:PV-004608648522;372:37200:0:PV-004608652996;372:37200:0:PV-004608655283;
C1CCNC1,595061,372:37200:0:PV-004608648522;372:37200:0:PV-004608648614;372:37200:0:PV-004608648615;
O=C1CCCCN1,35896,372:37200:0:PV-004608648522;372:37200:0:PV-004608648598;372:37200:0:PV-004608650730;
Cc1ncccn1,10512,372:37200:0:PV-004608648540;372:37200:0:PV-004608648541;372:37200:0:PV-004608651069;
C1CNC2(C1)CCNCC2,4957,372:37200:0:PV-004608648540;372:37200:0:PV-004608648541;372:37200:0:PV-004608661210;
CC1CCCO1,25060,372:37200:0:PV-004608648540;372:37200:0:PV-004608648541;372:37200:0:PV-004608648951;
c1ccccc1,384296,372:37200:0:PV-004608648549;372:37200:0:PV-004608648550;372:37200:0:PV-004608648609;
C1CC2CNCC2N1,23180,372:37200:0:PV-004608648549;372:37200:0:PV-004608648550;372:37200:0:PV-004608649040;
c1cnsc1,39308,372:37200:0:PV-004608648549;372:37200:0:PV-004608648550;372:37200:0:PV-004608648583;
Cc1ccccn1,51072,372:37200:0:PV-004608648551;372:37200:0:PV-004608649015;372:37200:0:PV-004608649484;
OC1CNC1,36312,372:37200:0:PV-004608648551;372:37200:0:PV-004608650205;372:37200:0:PV-004608650712;
Cc1cscn1,23361,372:37200:0:PV-004608648551;372:37200:0:PV-004608650330;372:37200:0:PV-004608650425;
C1CNCCN1,151975,372:37200:0:PV-004608648552;372:37200:0:PV-004608648563;372:37200:0:PV-004608648623;
c1cn[nH]c1,256242,372:37200:0:PV-004608648552;372:37200:0:PV-004608648897;372:37200:0:PV-004608648939;
C1CCOCC1,110244,372:37200:0:PV-004608648552;372:37200:0:PV-004608648821;372:37200:0:PV-004608648822;
Cc1cccc(C)n1,10140,372:37200:0:PV-004608648553;372:37200:0:PV-004608657511;372:37200:0:PV-004608661836;
C1CNC2CC2C1,2047,372:37200:0:PV-004608648553;372:37200:1:PV-004608678323;372:37200:1:PV-004608682338;
Cn1cccc1,34117,372:37200:0:PV-004608648553;372:37200:0:PV-004608650444;372:37200:0:PV-004608650445;
CN1CCCC1=O,22202,372:37200:0:PV-004608648563;372:37200:0:PV-004608650048;372:37200:0:PV-004608650049;
c1cnc2nccn2c1,5124,372:37200:0:PV-004608648563;372:37200:0:PV-004608655670;372:37200:0:PV-004608655671;
c1cocn1,85387,372:37200:0:PV-004608648566;372:37200:0:PV-004608648598;372:37200:0:PV-004608648745;
C1COCCN1,63935,372:37200:0:PV-004608648566;372:37200:0:PV-004608648673;372:37200:0:PV-004608648825;
Cc1cccs1,36278,372:37200:0:PV-004608648566;372:37200:0:PV-004608651348;372:37200:0:PV-004608652044;
