fragment_smiles,occurences,example_ligands
c1cnoc1,130543,373:37300:0:PV-004632214202;373:37300:0:PV-004632214446;373:37300:0:PV-004632214447;
C1CCCC1,239597,373:37300:0:PV-004632214202;373:37300:0:PV-004632214813;373:37300:0:PV-004632214814;
CC1CC2(CCC2)C1,2028,373:37300:0:PV-004632214202;373:37300:1:PV-004632235081;373:37300:2:PV-004632259331;
c1cn[nH]n1,7579,373:37300:0:PV-004632214209;373:37300:0:PV-004632214210;373:37300:0:PV-004632217188;
OC1CCNC1,92534,373:37300:0:PV-004632214209;373:37300:0:PV-004632214210;373:37300:0:PV-004632214387;
Fc1ccccc1Cl,14169,373:37300:0:PV-004632214209;373:37300:0:PV-004632214210;373:37300:0:PV-004632215004;
CC1CCCO1,25065,373:37300:0:PV-004632214211;373:37300:0:PV-004632214212;373:37300:0:PV-004632214648;
c1cc2ccncc2cn1,1718,373:37300:0:PV-004632214211;373:37300:0:PV-004632214212;373:37300:0:PV-003953098480;
c1cn[nH]c1,257277,373:37300:0:PV-004632214217;373:37300:0:PV-004632214218;373:37300:0:PV-004632214242;
OC1CCCCNC1,12240,373:37300:0:PV-004632214217;373:37300:0:PV-004632214218;373:37300:0:PV-004632214453;
FC1CCC1,49407,373:37300:0:PV-004632214217;373:37300:0:PV-004632214218;373:37300:0:PV-004632214252;
CC1CCCNC1,73958,373:37300:0:PV-004632214223;373:37300:0:PV-004632215030;373:37300:0:PV-004632215938;
O=c1cccc[nH]1,43244,373:37300:0:PV-004632214223;373:37300:0:PV-004632214608;373:37300:0:PV-004632214974;
C1CC2(CN1)CNC2,20240,373:37300:0:PV-004632214242;373:37300:0:PV-004632214543;373:37300:0:PV-004632215202;
C1CCCNCC1,98188,373:37300:0:PV-004632214247;373:37300:0:PV-004632214248;373:37300:0:PV-004632214249;
CC1CC2(C1)CC(F)(F)C2,559,373:37300:0:PV-004632214247;373:37300:0:PV-004632214248;373:37300:0:PV-004632214249;
Cc1cc(C)n2cccc2n1,373,373:37300:0:PV-004632214252;373:37300:0:PV-004632214253;373:37300:1:PV-004632227748;
C1NCC2CNCC12,8829,373:37300:0:PV-004632214261;373:37300:0:PV-004632221466;373:37300:0:PV-000567225575;
Oc1ccc2ccccc2n1,1311,373:37300:0:PV-004632214261;373:37300:0:PV-003953111579;373:37300:0:PV-003953111580;
Cc1ccccn1,50926,373:37300:0:PV-004632214274;373:37300:0:PV-004632214275;373:37300:0:PV-004632214276;
C1CCNC1,597544,373:37300:0:PV-004632214274;373:37300:0:PV-004632214275;373:37300:0:PV-004632214276;
Cc1cnccc1O,3468,373:37300:0:PV-004632214274;373:37300:0:PV-004632214275;373:37300:0:PV-004632214276;
Cc1ccccc1F,21805,373:37300:0:PV-004632214278;373:37300:0:PV-004632216802;373:37300:0:PV-004632218615;
C1CCCCC1,222092,373:37300:0:PV-004632214278;373:37300:0:PV-004632214422;373:37300:0:PV-004632214423;
OC1CCCC1,31823,373:37300:0:PV-004632214278;373:37300:0:PV-004632214358;373:37300:0:PV-004632215331;
C1NCC2CC12,104361,373:37300:0:PV-004632214284;373:37300:0:PV-004632214313;373:37300:0:PV-004632214452;
c1cocn1,85758,373:37300:0:PV-004632214284;373:37300:0:PV-004632214358;373:37300:0:PV-004632214734;
Cc1ccco1,50422,373:37300:0:PV-004632214288;373:37300:0:PV-004632214289;373:37300:0:PV-004632214290;
OC1CCCNC1,48497,373:37300:0:PV-004632214288;373:37300:0:PV-004632214289;373:37300:0:PV-004632214290;
Cc1cccn1C,18145,373:37300:0:PV-004632214288;373:37300:0:PV-004632214289;373:37300:0:PV-004632214290;
C1CCNCC1,550168,373:37300:0:PV-004632214306;373:37300:0:PV-004632214382;373:37300:0:PV-004632214476;
CC1CCC1,49251,373:37300:0:PV-004632214306;373:37300:0:PV-004632214436;373:37300:0:PV-004632214515;
Cc1ccc(Cl)cc1,7010,373:37300:0:PV-004632214306;373:37300:0:PV-004632219487;373:37300:0:PV-004632219669;
FC1CCNC1,70950,373:37300:0:PV-004632214311;373:37300:0:PV-004632214734;373:37300:0:PV-004632215438;
O=c1occc2ccccc12,963,373:37300:0:PV-004632214311;373:37300:4:PV-004632311575;373:37301:0:PV-004632451597;
Cc1ccn[nH]1,44568,373:37300:0:PV-004632214313;373:37300:0:PV-004632215468;373:37300:0:PV-004632217238;
CC1CCOCC1,9987,373:37300:0:PV-004632214313;373:37300:0:PV-004632218927;373:37300:0:PV-004632223873;
C1NC2CC1C2,4608,373:37300:0:PV-004632214317;373:37300:0:PV-004632214608;373:37300:1:PV-004632226165;
Oc1ccccc1Cl,5915,373:37300:0:PV-004632214317;373:37300:0:PV-004632216150;373:37300:0:PV-004632216151;
