fragment_smiles,occurences,example_ligands
c1ccccc1,2052870,349:34900:0:Z4407244835;349:34900:0:Z3777963405;349:34900:0:Z1744378569;
CC1CCc2c(sc3nc[nH]c(=O)c23)C1,235,349:34900:0:Z4468710504;349:34900:5:Z1334270962;349:34900:5:Z2285163232;
FC1CCCOC1,294,349:34900:0:Z4468710504;349:34900:1:Z4578946448;349:34900:9:Z4468707841;
c1ccc2c(c1)CCCC2,15831,349:34900:0:Z645575186;349:34900:0:Z3497470133;349:34900:0:Z1533517433;
C1COC2CNCC2C1,1202,349:34900:0:Z4932211494;349:34900:0:Z4932208679;349:34900:1:Z5053521550;
OC1CCCCC1,13604,349:34900:0:Z4276577968;349:34900:0:Z4256094435;349:34900:0:Z3169284610;
Oc1ccncn1,2638,349:34900:0:Z1818888667;349:34900:0:Z3725125373;349:34900:0:Z3369726816;
c1ccsc1,113759,349:34900:0:Z1275428750;349:34900:0:Z929377742;349:34900:0:Z2210232531;
c1ncon1,171493,349:34900:0:Z1413734373;349:34900:0:Z5008261323;349:34900:0:Z2478125014;
OC1CCCOC1,1258,349:34900:0:Z2819388213;349:34900:1:Z2485490500;349:34900:1:Z2479710412;
c1noc2c1CNCC2,831,349:34900:0:Z3711552201;349:34900:0:Z4307341173;349:34900:1:Z3889580692;
CC1CNCC(C)O1,12206,349:34900:0:Z3876400996;349:34900:0:Z3830604684;349:34900:0:Z3660561992;
C1COCOC1,1083,349:34900:0:Z3876400996;349:34900:0:Z1827809743;349:34900:0:Z3592683219;
CC1(C)CCc2ccc(F)cc2O1,228,349:34900:0:Z4203997987;349:34900:0:Z1440829680;349:34900:2:Z1675838327;
Cc1n[nH]c(C)n1,3552,349:34900:0:Z2270188299;349:34900:0:Z1266391047;349:34900:0:Z2070100204;
c1c[nH]cn1,73879,349:34900:0:Z2270188299;349:34900:0:Z2140656392;349:34900:0:Z4362914566;
CC1COCCN1,5521,349:34900:0:Z5008261323;349:34900:0:Z2708761454;349:34900:0:Z2619613371;
Cn1cnnc1,33884,349:34900:0:Z4023214511;349:34900:0:Z3094509611;349:34900:0:Z2008654173;
FC1CCCC1,2789,349:34900:0:Z4023214511;349:34900:0:Z4265261917;349:34900:0:Z4265261921;
c1cnccn1,33644,349:34900:0:Z1453265050;349:34900:0:Z1740706498;349:34900:0:Z4602735618;
O=c1[nH]ncc2ccccc12,6455,349:34900:0:Z980397532;349:34900:0:Z3180039737;349:34900:0:Z5007371403;
O=c1cccc[nH]1,35539,349:34900:0:Z929377742;349:34900:0:Z3581993328;349:34900:0:Z4465591961;
Fc1ccc(F)cc1,13040,349:34900:0:Z3297760492;349:34900:0:Z3549349794;349:34900:0:Z3790857151;
C1CNOC1,896,349:34900:0:Z4350540582;349:34900:0:Z4350540540;349:34900:0:Z4350524132;
CC1(C)Cc2ccccc2O1,2277,349:34900:0:Z3564619993;349:34900:0:Z2749089159;349:34900:0:Z2599846102;
c1ccc2c(c1)CCN2,32597,349:34900:0:Z3564619993;349:34900:0:Z2612518926;349:34900:0:Z2876919488;
Cn1cnc2ccccc21,7365,349:34900:0:Z2697819184;349:34900:0:Z4253148449;349:34900:0:Z1577198931;
Fc1ccccc1Cl,13924,349:34900:0:Z2697819184;349:34900:0:Z3542493919;349:34900:0:Z1608687810;
OC1CCC1,9506,349:34900:0:Z2884721837;349:34900:0:Z4214313975;349:34900:0:Z4935115463;
C1CNCCNC1,47705,349:34900:0:Z966604002;349:34900:0:Z1208018536;349:34900:0:Z4139401846;
Cc1nc2ccccc2c(=O)[nH]1,1150,349:34900:0:Z966604002;349:34900:0:Z2964515326;349:34900:1:Z2871532597;
OC1CCNCC1,29330,349:34900:0:Z3601842396;349:34900:0:Z3861763358;349:34900:0:Z1543639816;
O=C1CCc2ccccc21,2613,349:34900:0:Z3601842396;349:34900:0:Z3591894274;349:34900:1:Z5000641382;
Cc1ccn[nH]1,41719,349:34900:0:Z3298917973;349:34900:0:Z2709917177;349:34900:0:Z3587768389;
Cc1cc2cccc(C)c2[nH]1,75,349:34900:0:Z4913713945;349:34900:1:Z4913202742;349:34901:4:Z4912884109;
O=S1(=O)CCC(O)C1,319,349:34900:0:Z4913713945;349:34900:0:Z1332783941;349:34900:6:Z3576721733;
CC1CCCNC1,23516,349:34900:0:Z4256560963;349:34900:0:Z3191668918;349:34900:0:Z1904491823;
Cn1cc2ccccc2n1,1546,349:34900:0:Z4256560963;349:34900:0:Z4602735618;349:34900:0:Z3638494577;
c1ccc2ncncc2c1,3893,349:34900:0:Z4045362510;349:34900:0:Z2040950143;349:34900:0:Z1546375123;
Cc1cccnc1,20350,349:34900:0:Z2484625359;349:34900:0:Z3725129016;349:34900:0:Z1851723400;
C1CC2OCCNC2CN1,890,349:34900:0:Z2484625359;349:34900:1:Z4215581020;349:34900:2:Z4256813456;
CC1CCCc2nccn21,661,349:34900:0:Z2478125014;349:34900:1:Z2851810744;349:34900:3:Z2473294513;
Cn1cccc1,16086,349:34900:0:Z1479893948;349:34900:0:Z1002281240;349:34900:0:Z3628746663;
c1nncs1,25304,349:34900:0:Z4424503501;349:34900:0:Z4478446136;349:34900:0:Z1144383416;
c1ccc2ccccc2c1,23125,349:34900:0:Z4424503501;349:34900:0:Z3794716092;349:34900:0:Z4050506801;
Cc1cccc(C)c1,33187,349:34900:0:Z1349595668;349:34900:0:Z280147150;349:34900:0:Z3208930664;
CC1(C)OCCO1,2859,349:34900:0:Z4312058717;349:34900:2:Z2804179972;349:34900:2:Z4309603373;
O=c1ccoc2ccccc12,976,349:34900:0:Z4312058717;349:34900:0:Z2140656392;349:34900:0:Z1435998707;
c1ccc2c(c1)NCCO2,7153,349:34900:0:Z1557655926;349:34900:0:Z1885668866;349:34900:0:Z4114470870;
Fc1cccc2c1NCCC2,278,349:34900:0:Z280147150;349:34900:1:Z4384587848;349:34900:7:Z4132325978;
c1ccnnc1,19722,349:34900:0:Z1411248311;349:34900:0:Z1434027374;349:34900:0:Z2346878221;
Cc1ccccn1,28545,349:34900:0:Z3725128986;349:34900:0:Z2498319625;349:34900:0:Z3725128991;
C1CSCCN1,11275,349:34900:0:Z1587770022;349:34900:0:Z2610477122;349:34900:0:Z3181222685;
Cc1ccc(F)cc1C,109,349:34900:0:Z3176871897;349:34900:7:Z5045504586;349:34902:8:Z5045194349;
Clc1cccnc1,16715,349:34900:0:Z1002281240;349:34900:0:Z2408878224;349:34900:0:Z729036582;
CN1CCCC1=O,13841,349:34900:0:Z2703211648;349:34900:0:Z1253186807;349:34900:0:Z4613176686;
OC1CNCCC1(F)F,229,349:34900:0:Z1815314894;349:34900:0:Z1819243190;349:34900:1:Z1818273248;
Cc1cc(C)c2c(c1)CNCC2,184,349:34900:0:Z1740706498;349:34900:0:Z3288993193;349:34900:3:Z1739640483;
C1CNCCOC1,11728,349:34900:0:Z2826012932;349:34900:0:Z3694653578;349:34900:0:Z2628081062;
O=c1[nH]c2ccccc2[nH]1,8319,349:34900:0:Z4154200268;349:34900:0:Z1129630087;349:34900:0:Z1307864448;
O=C1NCCNC12CCC2,69,349:34900:0:Z3057106790;349:34901:0:Z4656533575;349:34906:8:Z4642465681;
OC1CCC12CCNCC2,1426,349:34900:0:Z4256091561;349:34900:0:Z4256091557;349:34900:0:Z4272809516;
Cc1ccnc(C)n1,3506,349:34900:0:Z1669586653;349:34900:0:Z1765060271;349:34900:0:Z1607160310;
O=c1ccnc[nH]1,5660,349:34900:0:Z1669586653;349:34900:0:Z3097706754;349:34900:0:Z3193256787;
CC1(C)CNC1,4517,349:34900:0:Z1949219894;349:34900:0:Z4012895965;349:34900:0:Z2230717378;
Cc1cnc2ccccc2n1,524,349:34900:0:Z2473442722;349:34900:2:Z1626355243;349:34900:3:Z2220055319;
Cc1ccccc1C,22995,349:34900:0:Z2361968583;349:34900:0:Z325950764;349:34900:0:Z1148260020;
CC1Cc2ccccc2O1,4157,349:34900:0:Z3470222123;349:34900:0:Z2147307489;349:34900:0:Z2995165845;
c1ccc2nonc2c1,835,349:34900:0:Z2408878224;349:34900:0:Z2588936546;349:34900:1:Z4387148886;
CC1=Cc2ccccc2S1(=O)=O,115,349:34900:0:Z4275148548;349:34902:8:Z4275138236;349:34903:1:Z4867377059;
Cc1nc2ccccc2o1,1978,349:34900:0:Z4639029421;349:34900:0:Z4639564025;349:34900:0:Z3838666622;
Oc1cccc2occc12,203,349:34900:0:Z1892184570;349:34901:4:Z2879533920;349:34902:6:Z2768630744;
Cc1cccn2ccnc12,2429,349:34900:0:Z2927198500;349:34900:0:Z2800438259;349:34900:0:Z1608191002;
N=S1(=O)CCCC1,810,349:34900:0:Z2927198500;349:34900:0:Z3203844281;349:34900:1:Z3356934649;
c1ccc2c(c1)CNC2,9336,349:34900:0:Z3532221079;349:34900:0:Z4415212074;349:34900:0:Z3141907171;
C1CC2CNCC1C2,1653,349:34900:0:Z3581993328;349:34900:1:Z4090423947;349:34900:1:Z3659772427;
Cc1cc(C)n(C)n1,10742,349:34900:0:Z3467845501;349:34900:0:Z4209793663;349:34900:0:Z3569601616;
CN1CCNCC1=O,3136,349:34900:0:Z3467845501;349:34900:0:Z3720238581;349:34900:0:Z4608457389;
Clc1ccnc2c1NCC2,61,349:34900:0:Z4394519682;349:34900:2:Z4394527959;349:34900:8:Z4353300537;
c1ccn2nccc2c1,4011,349:34900:0:Z4090332969;349:34900:0:Z2837686343;349:34900:0:Z2107109844;
Cn1nccc1Cl,1523,349:34900:0:Z1259862120;349:34900:0:Z1642878949;349:34900:2:Z1642842853;
Cc1cnco1,10050,349:34900:0:Z1689991458;349:34900:0:Z872222438;349:34900:0:Z4353388545;
Cc1ccon1,10715,349:34900:0:Z4448630325;349:34900:0:Z4112420982;349:34900:0:Z2931417838;
C1CSCCO1,148,349:34900:0:Z3782557755;349:34900:6:Z3782961916;349:34900:6:Z3782961525;
Cc1cc(C)c(C)cc1C,541,349:34900:0:Z2455097965;349:34900:0:Z2723359027;349:34900:2:Z1273141071;
Cc1cscn1,35347,349:34900:0:Z1066619642;349:34900:0:Z2191757707;349:34900:0:Z1614940937;
CC1CNCC(C)N1,2165,349:34900:0:Z4045229410;349:34900:0:Z4410327616;349:34900:1:Z1733626774;
c1cn2ccsc2n1,2561,349:34900:0:Z3094509611;349:34900:0:Z1963076024;349:34900:0:Z1439028832;
Cc1ncc[nH]1,10843,349:34900:0:Z1385896264;349:34900:0:Z3295733480;349:34900:0:Z4129001702;
Oc1ccc2c(c1)OCO2,214,349:34900:0:Z1385896264;349:34900:3:Z796050946;349:34901:2:Z2228282766;
C1CCC2OCCC2C1,940,349:34900:0:Z4362914566;349:34900:0:Z3296585431;349:34900:0:Z1421578237;
C1CC2CCNC2CN1,529,349:34900:0:Z4022697289;349:34900:0:Z3785582664;349:34900:2:Z2962383071;
c1cnc2c(c1)CCCC2,4442,349:34900:0:Z2915661664;349:34900:0:Z1494821777;349:34900:0:Z2477661450;
Fc1ccc2c(c1)NCCN2,392,349:34900:0:Z2498319625;349:34900:1:Z4132170421;349:34900:5:Z1841785926;
Fc1cccc2c1CCCC2,397,349:34900:0:Z2777639502;349:34900:9:Z3630547562;349:34901:1:Z3656964590;
c1ccc2occc2c1,14271,349:34900:0:Z1032171034;349:34900:0:Z2643903091;349:34900:0:Z3255625665;
c1cc2c(cn1)CCC2,888,349:34900:0:Z3587865375;349:34900:1:Z2214340619;349:34900:1:Z3609193902;
C1CCC2OCCNC2C1,577,349:34900:0:Z1083350860;349:34900:1:Z1514880455;349:34900:5:Z4006462755;
CC1CCNCC1,24470,349:34900:0:Z1751951072;349:34900:0:Z2955088589;349:34900:0:Z1766563909;
C=C1CCNCC1,1438,349:34900:0:Z1421756074;349:34900:0:Z2630939880;349:34900:1:Z3505995965;
c1ccc2ocnc2c1,9182,349:34900:0:Z3610884622;349:34900:0:Z1133359166;349:34900:0:Z2334867883;
FC1CCCCC1,3377,349:34900:0:Z3504076279;349:34900:0:Z3358259323;349:34900:1:Z1874454772;
O=C1COCCN1,4360,349:34900:0:Z3504076279;349:34900:0:Z2709893937;349:34900:0:Z3102924680;
C1CC2CCC(C1)C2,1098,349:34900:0:Z4392041882;349:34900:0:Z4020458482;349:34900:4:Z4263026292;
Cc1ccncc1,12854,349:34900:0:Z2824660793;349:34900:0:Z1643224622;349:34900:0:Z2455081141;
O=c1ccnc2sccn12,1152,349:34900:0:Z2824660793;349:34900:0:Z1257748473;349:34900:0:Z1144739965;
Cc1nncn1C,3647,349:34900:0:Z1657794584;349:34900:0:Z4041483362;349:34900:0:Z4611074329;
Fc1cccc2cccnc12,996,349:34900:0:Z2588769227;349:34900:1:Z2207016814;349:34900:4:Z2284053069;
Cn1ncc2c1CCC(F)(F)C2,690,349:34900:0:Z4614345367;349:34900:5:Z4614394398;349:34900:7:Z4959117672;
O=c1[nH]cnc2ccsc12,1617,349:34900:0:Z4614345367;349:34900:0:Z3093410367;349:34900:0:Z226112072;
C1CC2CCC(C1)N2,11163,349:34900:0:Z2774422556;349:34900:0:Z3893240280;349:34900:0:Z4245362537;
c1ccc2[nH]ccc2c1,42223,349:34900:0:Z1639328373;349:34900:0:Z4209793663;349:34900:0:Z1250724845;
C1CCC2NCCC2C1,2919,349:34900:0:Z4995490657;349:34900:0:Z3357399353;349:34900:0:Z3854934139;
CC1CNc2ccccc21,712,349:34900:0:Z3408073464;349:34900:1:Z1873531575;349:34900:1:Z3338408296;
C1COCCO1,6726,349:34900:0:Z3586222571;349:34900:0:Z2770146751;349:34900:0:Z3177684789;
O=c1[nH]cnc2ccccc12,9925,349:34900:0:Z1271474729;349:34900:0:Z1745672747;349:34900:0:Z287221808;
c1ncc2c(n1)CNCC2,800,349:34900:0:Z1275668340;349:34900:0:Z4414099184;349:34900:0:Z1189167051;
c1nnc2n1CCCC2,11055,349:34900:0:Z1632171955;349:34900:0:Z4429697375;349:34900:0:Z4172897187;
c1ccc2ncccc2c1,27129,349:34900:0:Z1632171955;349:34900:0:Z4612562418;349:34900:0:Z5054351677;
C1CSCS1,426,349:34900:0:Z1487542812;349:34900:0:Z1713561900;349:34900:0:Z1204591926;
O=C1NCCCN1,4468,349:34900:0:Z1487542812;349:34900:0:Z1840025677;349:34900:0:Z3720238581;
CC1CCCN1,16294,349:34900:0:Z3724133015;349:34900:0:Z2494187665;349:34900:0:Z3587473375;
CN1CCN(C)CC1,878,349:34900:0:Z2879049556;349:34900:0:Z3518746224;349:34900:1:Z2892606320;
CN1C(=O)CSC12CCNCC2,401,349:34900:0:Z1997359503;349:34900:6:Z1645642936;349:34900:6:Z1970694578;
Cc1ncon1,13698,349:34900:0:Z4143392815;349:34900:0:Z4455847640;349:34900:0:Z2964149113;
c1nn[nH]n1,31830,349:34900:0:Z4424772392;349:34900:0:Z4415212074;349:34900:0:Z4419572301;
C1CC2COCCN2C1,1323,349:34900:0:Z4424772392;349:34900:0:Z3362333715;349:34900:0:Z3361709749;
FC12CCCC1CNC2,665,349:34900:0:Z4478860689;349:34900:2:Z3828827184;349:34900:3:Z4025248084;
c1cn2c(n1)CCCC2,11993,349:34900:0:Z4478860689;349:34900:0:Z2978599332;349:34900:0:Z2481295170;
Fc1ccccc1F,32076,349:34900:0:Z1328596978;349:34900:0:Z1712529713;349:34900:0:Z1614940937;
C1=CCNCC1,9296,349:34900:0:Z4042463514;349:34900:0:Z1625652876;349:34900:0:Z4139002430;
Fc1cccc2[nH]cnc12,1159,349:34900:0:Z3363585346;349:34900:1:Z4026444252;349:34900:1:Z1274153650;
Clc1ccc(Cl)cc1,2483,349:34900:0:Z1848820768;349:34900:0:Z1296551174;349:34900:0:Z450306948;
O=c1[nH]cn[nH]1,2302,349:34900:0:Z2614132727;349:34900:0:Z2614492505;349:34900:1:Z2052104330;
c1ccc2c(c1)CCO2,13050,349:34900:0:Z3289052811;349:34900:0:Z1514391589;349:34900:0:Z2923775296;
Cn1ncc2cncnc21,676,349:34900:0:Z1592120801;349:34900:1:Z2918653187;349:34900:4:Z2151807727;
Cn1c(=O)c2cccnc2n(C)c1=O,1503,349:34900:0:Z4316241191;349:34900:0:Z1575422830;349:34900:1:Z2215113005;
Cc1cnn[nH]1,16907,349:34900:0:Z4240045813;349:34900:0:Z3554217808;349:34900:0:Z3052151510;
CC1CC(=O)Nc2ccccc2N1,937,349:34900:0:Z2912095803;349:34900:0:Z3711282054;349:34900:1:Z1878543777;
OC1CCOCC1,5315,349:34900:0:Z2912095803;349:34900:0:Z2613846670;349:34900:0:Z4639564025;
c1ccc2c(c1)CCOC2,10657,349:34900:0:Z3554217808;349:34900:0:Z3341382389;349:34900:0:Z3559412807;
CN1CCNCC1,42849,349:34900:0:Z4349874627;349:34900:0:Z1864165035;349:34900:0:Z1508395252;
C1CCC2(CC1)OCCO2,4460,349:34900:0:Z1874190416;349:34900:0:Z1701862154;349:34900:0:Z1934825625;
Cc1ccc2nccn2c1,1387,349:34900:0:Z1608687810;349:34900:1:Z2710998019;349:34900:1:Z4250124060;
C1CCC2CNCC2C1,3677,349:34900:0:Z3870688007;349:34900:0:Z2144562481;349:34900:0:Z3187443303;
c1ncc2c(n1)CCOC2,708,349:34900:0:Z3870688007;349:34900:5:Z4311823704;349:34900:7:Z2715246729;
c1cnc2[nH]ccc2c1,4052,349:34900:0:Z1785766847;349:34900:0:Z3649537528;349:34900:0:Z2849907773;
c1nnc2n1CCCCC2,4986,349:34900:0:Z3405106231;349:34900:0:Z1345237630;349:34900:0:Z2835127454;
Cc1nc2ccccc2[nH]1,3835,349:34900:0:Z1546602085;349:34900:0:Z3899191785;349:34900:0:Z3578120806;
c1ccc2c(c1)OCCO2,27350,349:34900:0:Z1641226446;349:34900:0:Z3588145630;349:34900:0:Z1650853311;
Cc1cccc(Cl)c1,4268,349:34900:0:Z1349108598;349:34900:0:Z1708105926;349:34900:0:Z2101125764;
c1cnc2c(c1)CNC2,1309,349:34900:0:Z4469092064;349:34900:0:Z4598692504;349:34900:0:Z4610747592;
CC1CCCCN1,16780,349:34900:0:Z2142003656;349:34900:0:Z1666099074;349:34900:0:Z3600327994;
CC1CCNCCS1(=O)=O,279,349:34900:0:Z1864165035;349:34900:2:Z1865714995;349:34900:5:Z1864219476;
