fragment_smiles,occurences,example_ligands
FC1CNC1,23282,251:25100:0:PV-005631343289;251:25100:0:PV-005631345329;251:25100:0:PV-005631348031;
Fc1ccc2[nH]ccc2c1,2817,251:25100:0:PV-005631343289;251:25100:0:PV-003543762570;251:25100:1:PV-003543767568;
C1CCC2CCC2CC1,919,251:25100:0:PV-005631343311;251:25100:2:PV-004044411326;251:25100:4:PV-005631465473;
ClC1=CCC1,7960,251:25100:0:PV-005631343311;251:25100:0:PV-005631344377;251:25100:0:PV-005631345026;
FC1CCNC1,73463,251:25100:0:PV-005631343322;251:25100:0:PV-005631344459;251:25100:0:PV-005631344626;
FC1CCCC1,16459,251:25100:0:PV-005631343322;251:25100:0:PV-005631343809;251:25100:0:PV-005631344154;
c1ccncc1,228917,251:25100:0:PV-005631343322;251:25100:0:PV-005631343325;251:25100:0:PV-005631343353;
c1nc[nH]n1,52656,251:25100:0:PV-005631343325;251:25100:0:PV-005631345072;251:25100:0:PV-005631350153;
c1ccccc1,308458,251:25100:0:PV-005631343335;251:25100:0:PV-005631343780;251:25100:0:PV-005631343886;
Fc1ccccc1,132162,251:25100:0:PV-005631343335;251:25100:0:PV-005631343661;251:25100:0:PV-005631344082;
C1CSCCN1,6807,251:25100:0:PV-005631343335;251:25100:1:PV-002477072680;251:25100:1:PV-002664158088;
C1CC2CCC1O2,9914,251:25100:0:PV-005631343353;251:25100:0:PV-005631343354;251:25100:0:PV-005631353965;
Cc1ccns1,14597,251:25100:0:PV-005631343355;251:25100:0:PV-005631346288;251:25100:0:PV-005631347317;
OC1CNC1,37324,251:25100:0:PV-005631343355;251:25100:0:PV-005631344119;251:25100:0:PV-005631345534;
O=C1CC2CCCC2C1,609,251:25100:0:PV-005631343355;251:25100:1:PV-004044404249;251:25101:3:PV-005631759294;
Fc1cccc(Cl)c1,18201,251:25100:0:PV-005631343361;251:25100:0:PV-005631343362;251:25100:0:PV-005631343363;
Cc1cc[nH]c1C,5577,251:25100:0:PV-005631343397;251:25100:0:PV-005631357861;251:25100:0:PV-003543758192;
c1cn2ccsc2n1,5931,251:25100:0:PV-005631343397;251:25100:0:PV-005631359280;251:25100:0:PV-000239171255;
C1CCCNCC1,86424,251:25100:0:PV-005631343463;251:25100:0:PV-005631343464;251:25100:0:PV-005631343753;
Cc1n[nH]cc1Cl,4830,251:25100:0:PV-005631343463;251:25100:0:PV-005631343464;251:25100:0:PV-005631358647;
CC1CCCCN1,58316,251:25100:0:PV-005631343467;251:25100:0:PV-005631343468;251:25100:0:PV-005631344993;
Clc1ccon1,7699,251:25100:0:PV-005631343467;251:25100:0:PV-005631343468;251:25100:0:PV-005631343755;
c1ccc2c(c1)CC2,5016,251:25100:0:PV-005631343467;251:25100:0:PV-005631343468;251:25100:0:PV-002902481935;
C1CCNC1,588819,251:25100:0:PV-005631343477;251:25100:0:PV-005631343499;251:25100:0:PV-005631343500;
O=c1[nH]cn[nH]1,2187,251:25100:0:PV-005631343477;251:25100:0:PV-000277006604;251:25100:0:PV-000577293837;
OC1CCOCC1,5194,251:25100:0:PV-005631343499;251:25100:0:PV-005631343500;251:25100:0:PV-005631346714;
FC1(F)CC1,31946,251:25100:0:PV-005631343499;251:25100:0:PV-005631343500;251:25100:0:PV-005631346085;
Cc1ccsc1,38299,251:25100:0:PV-005631343501;251:25100:0:PV-005631345116;251:25100:0:PV-005631345138;
CC1CCCCS1,635,251:25100:0:PV-005631343501;251:25100:3:PV-005631432901;251:25100:7:PV-005631538643;
CC1CCCS1,5077,251:25100:0:PV-005631343512;251:25100:0:PV-005631350077;251:25100:0:PV-005631350078;
C1CC2(C1)CNC2,27845,251:25100:0:PV-005631343512;251:25100:0:PV-005631343836;251:25100:0:PV-005631347214;
