fragment_smiles,occurences,example_ligands
Cc1ccn[nH]1,45125,285:28500:0:PV-005324406338;285:28500:0:PV-005324407453;285:28500:0:PV-005324407852;
Cc1c[nH]c2c1CCCC2,1029,285:28500:0:PV-005324406338;285:28500:3:PV-005324489591;285:28500:3:PV-005324495562;
CC1CCCCO1,9555,285:28500:0:PV-005324406339;285:28500:0:PV-005324412245;285:28500:0:PV-005324412246;
c1ccncc1,288562,285:28500:0:PV-005324406360;285:28500:0:PV-005324406549;285:28500:0:PV-005324407248;
C1CCNC1,597028,285:28500:0:PV-005324406360;285:28500:0:PV-005324406406;285:28500:0:PV-005324406476;
c1cocn1,85717,285:28500:0:PV-005324406360;285:28500:0:PV-005324406684;285:28500:0:PV-005324407563;
Cc1ccon1,33692,285:28500:0:PV-005324406364;285:28500:0:PV-005324406365;285:28500:0:PV-005324406366;
CC1CCNC1,168027,285:28500:0:PV-005324406364;285:28500:0:PV-005324406365;285:28500:0:PV-005324406366;
c1c[nH]cn1,97516,285:28500:0:PV-005324406364;285:28500:0:PV-005324406365;285:28500:0:PV-005324406366;
Cc1ccc(Cl)cc1O,688,285:28500:0:PV-005324406373;285:28500:0:PV-005324406374;285:28500:3:PV-005324491205;
c1cc2[nH]cnc2cn1,1583,285:28500:0:PV-005324406373;285:28500:0:PV-005324406374;285:28500:0:PV-005324407386;
Cc1ccccc1,113049,285:28500:0:PV-005324406388;285:28500:0:PV-005324406389;285:28500:0:PV-005324406565;
C1CNC2(C1)CCC2,17551,285:28500:0:PV-005324406388;285:28500:0:PV-005324409499;285:28500:0:PV-005324410850;
Clc1cn[nH]c1,17879,285:28500:0:PV-005324406388;285:28500:0:PV-005324408096;285:28500:0:PV-005324408552;
C1NCC2CC12,104711,285:28500:0:PV-005324406389;285:28500:0:PV-005324407109;285:28500:0:PV-005324407110;
c1ccn2cncc2c1,9822,285:28500:0:PV-005324406406;285:28500:0:PV-005324409662;285:28500:0:PV-005324409663;
c1cnon1,1948,285:28500:0:PV-005324406410;285:28500:4:PV-005324514612;285:28500:4:PV-005324514613;
C1CNCCN1,152362,285:28500:0:PV-005324406410;285:28500:0:PV-005324406441;285:28500:0:PV-005324406442;
Fc1ccccc1Cl,14223,285:28500:0:PV-005324406410;285:28500:0:PV-005324410517;285:28500:0:PV-005324410518;
Oc1ccc2c(c1)CCNC2,35,285:28500:0:PV-005324406413;285:28502:0:PV-005324878944;285:28505:3:PV-004016477268;
Clc1ccc2c(c1)CC2,863,285:28500:0:PV-005324406413;285:28500:4:PV-005324522515;285:28500:4:PV-005324522516;
CC1CC1C,13935,285:28500:0:PV-005324406418;285:28500:0:PV-005324406419;285:28500:0:PV-005324407817;
C1CCCNCC1,98017,285:28500:0:PV-005324406418;285:28500:0:PV-005324406419;285:28500:0:PV-005324407095;
c1cnc2ccsc2c1,5223,285:28500:0:PV-005324406418;285:28500:0:PV-005324406419;285:28500:0:PV-005324411651;
CC1CC1F,6704,285:28500:0:PV-005324406441;285:28500:0:PV-005324406442;285:28500:0:PV-005324411466;
O=C1CCNC(=O)N1,3406,285:28500:0:PV-005324406441;285:28500:0:PV-005324406442;285:28500:0:PV-005324411515;
c1ccc2c(c1)CCO2,14903,285:28500:0:PV-005324406451;285:28500:0:PV-005324406452;285:28500:0:PV-005324409991;
Fc1ccccc1,170951,285:28500:0:PV-005324406462;285:28500:0:PV-005324406683;285:28500:0:PV-005324407500;
FC1CCC2CCC1N2,3457,285:28500:0:PV-005324406462;285:28500:0:PV-005324413196;285:28500:0:PV-005324415770;
C1CCNCC1,553816,285:28500:0:PV-005324406467;285:28500:0:PV-005324406703;285:28500:0:PV-005324406704;
c1ccccc1,386521,285:28500:0:PV-005324406467;285:28500:0:PV-005324406474;285:28500:0:PV-005324406682;
Cn1ccccc1=O,16475,285:28500:0:PV-005324406473;285:28500:0:PV-005324407563;285:28500:0:PV-005324408654;
CC1(C)CC(O)C1,4041,285:28500:0:PV-005324406473;285:28500:0:PV-005324409466;285:28500:0:PV-005324426478;
Oc1ccccc1,42330,285:28500:0:PV-005324406474;285:28500:0:PV-005324407544;285:28500:0:PV-005324407770;
c1c[nH]nn1,95090,285:28500:0:PV-005324406474;285:28500:0:PV-005324406906;285:28500:0:PV-005324407813;
Cc1ccoc1,44342,285:28500:0:PV-005324406475;285:28500:0:PV-005324406525;285:28500:0:PV-005324406526;
OC1CNC1,35698,285:28500:0:PV-005324406475;285:28500:0:PV-005324406900;285:28500:0:PV-005324407213;
Cc1cc(C)n(C)n1,6237,285:28500:0:PV-005324406475;285:28500:0:PV-005324409291;285:28500:0:PV-005324418959;
Cc1cc[nH]n1,47303,285:28500:0:PV-005324406476;285:28500:0:PV-005324406477;285:28500:0:PV-005324406478;
c1cc[nH]c1,106874,285:28500:0:PV-005324406476;285:28500:0:PV-005324406477;285:28500:0:PV-005324406478;
Cc1ccnn1C,17004,285:28500:0:PV-005324406500;285:28500:0:PV-005324407280;285:28500:0:PV-005324407957;
C1CCOCC1,110678,285:28500:0:PV-005324406500;285:28500:0:PV-005324406703;285:28500:0:PV-005324406704;
Cc1ccc(C)nc1,12394,285:28500:0:PV-005324406501;285:28500:0:PV-005324407904;285:28500:0:PV-005324407905;
C1CC2CNCC2C1,16017,285:28500:0:PV-005324406501;285:28500:0:PV-005324407468;285:28500:0:PV-005324407503;
CC1(O)CCC1,4959,285:28500:0:PV-005324406501;285:28500:0:PV-005324411769;285:28500:0:PV-005324412681;
C1COC2(C1)CNC2,8620,285:28500:0:PV-005324406510;285:28500:0:PV-005324407880;285:28500:0:PV-005324408342;
Cn1cnc2sccc21,851,285:28500:0:PV-005324406510;285:28500:0:PV-005324409675;285:28500:0:PV-005324409676;
Cc1cccnc1,46600,285:28500:0:PV-005324406516;285:28500:0:PV-005324406548;285:28500:0:PV-005324407295;
C1CNCCNC1,28185,285:28500:0:PV-005324406516;285:28500:0:PV-005324407272;285:28500:0:PV-005324407273;
C1CC2CCC(C1)N2,34321,285:28500:0:PV-005324406525;285:28500:0:PV-005324406526;285:28500:0:PV-005324406527;
C1CC2(CCN1)CNCCO2,2915,285:28500:0:PV-005324406531;285:28500:0:PV-005324420384;285:28500:3:PV-005324483198;
FC1CC1(F)F,587,285:28500:0:PV-005324406531;285:28500:1:PV-005324438173;285:28500:2:PV-005324461143;
Cn1cccc1,34253,285:28500:0:PV-005324406532;285:28500:0:PV-005324408728;285:28500:0:PV-005324409027;
CC1(C)CCCCNC1,3972,285:28500:0:PV-005324406532;285:28500:0:PV-005324415779;285:28500:1:PV-005324436702;
Nc1cnccn1,4164,285:28500:0:PV-005324406538;285:28500:0:PV-005324415860;285:28500:0:PV-005324416675;
C1CC2CCCC2C1,3089,285:28500:0:PV-005324406538;285:28500:0:PV-005324416993;285:28500:0:PV-005324426178;
C1CNCCCNC1,8797,285:28500:0:PV-005324406548;285:28500:0:PV-005324418663;285:28500:0:PV-005324420306;
OC1CCOCC1,5489,285:28500:0:PV-005324406549;285:28500:0:PV-005324407992;285:28500:0:PV-005324407993;
c1cnsc1,39350,285:28500:0:PV-005324406550;285:28500:0:PV-005324407163;285:28500:0:PV-005324407793;
C1CCCCC1,223656,285:28500:0:PV-005324406550;285:28500:0:PV-005324406560;285:28500:0:PV-005324406561;
C1CC2CCC1C2,21355,285:28500:0:PV-005324406550;285:28500:0:PV-005324408541;285:28500:0:PV-005324408826;
Cc1cccs1,36252,285:28500:0:PV-005324406560;285:28500:0:PV-005324406561;285:28500:0:PV-005324406562;
CC1(C)CNCCO1,11438,285:28500:0:PV-005324406560;285:28500:0:PV-005324406561;285:28500:0:PV-005324406562;
C1CC2CC2N1,21469,285:28500:0:PV-005324406565;285:28500:0:PV-005324407012;285:28500:0:PV-005324407165;
Cc1cscn1,23480,285:28500:0:PV-005324406565;285:28500:0:PV-005324406739;285:28500:0:PV-005324409037;
C1CNC2CCNCC2C1,8024,285:28500:0:PV-005324406574;285:28500:0:PV-005324419498;285:28500:0:PV-005324425589;
Cn1ccc(Cl)n1,3502,285:28500:0:PV-005324406574;285:28500:0:PV-005324422614;285:28500:0:PV-005324426146;
c1ccoc1,130722,285:28500:0:PV-005324406575;285:28500:0:PV-005324406576;285:28500:0:PV-005324406834;
OC1CCNC1,92565,285:28500:0:PV-005324406575;285:28500:0:PV-005324406576;285:28500:0:PV-005324406607;
Cc1conc1C,4329,285:28500:0:PV-005324406575;285:28500:0:PV-005324406576;285:28500:1:PV-005324434741;
CC1CNC1,47229,285:28500:0:PV-005324406601;285:28500:0:PV-005324406859;285:28500:0:PV-005324407161;
Cc1cccc(Cl)c1,14977,285:28500:0:PV-005324406601;285:28500:0:PV-005324410438;285:28500:0:PV-005324410508;
C1CCCC1,238991,285:28500:0:PV-005324406617;285:28500:0:PV-005324406661;285:28500:0:PV-005324406765;
Clc1ccco1,13994,285:28500:0:PV-005324406617;285:28500:0:PV-005324409263;285:28500:0:PV-005324414528;
C1CCC2(C1)CCNCC2,4881,285:28500:0:PV-005324406644;285:28500:0:PV-005324407203;285:28500:0:PV-005324409120;
c1cn[nH]c1,256538,285:28500:0:PV-005324406644;285:28500:0:PV-005324406716;285:28500:0:PV-005324406717;
c1cncnc1,63964,285:28500:0:PV-005324406644;285:28500:0:PV-005324407326;285:28500:0:PV-005324407932;
C1COC2CNCC2N1,5719,285:28500:0:PV-005324406651;285:28500:0:PV-005324409263;285:28500:0:PV-005324415349;
Cn1cccn1,130293,285:28500:0:PV-005324406651;285:28500:0:PV-005324407549;285:28500:0:PV-005324407578;
C1CC2(C1)CNC2,27558,285:28500:0:PV-005324406661;285:28500:0:PV-005324407943;285:28500:0:PV-005324409339;
c1nn[nH]n1,4764,285:28500:0:PV-005324406661;285:28500:0:PV-005324414016;285:28500:0:PV-005324414032;
CC1=NOC(C)C1,2888,285:28500:0:PV-005324406678;285:28500:0:PV-005324414065;285:28500:0:PV-005324414066;
Cc1ccncc1C,7661,285:28500:0:PV-005324406678;285:28500:0:PV-005324414263;285:28500:0:PV-005324421305;
Cc1ccco1,50662,285:28500:0:PV-005324406682;285:28500:0:PV-005324407165;285:28500:0:PV-005324407244;
CC1CNCCN1,82781,285:28500:0:PV-005324406683;285:28500:0:PV-005324406771;285:28500:0:PV-005324406772;
Clc1ccccc1,73835,285:28500:0:PV-005324406683;285:28500:0:PV-005324407165;285:28500:0:PV-005324408073;
C1CCC2(CCOCC2)OC1,265,285:28500:0:PV-005324406684;285:28500:0:PV-005324422586;285:28500:2:PV-005324474969;
FC1CCC1,49978,285:28500:0:PV-005324406703;285:28500:0:PV-005324406704;285:28500:0:PV-005324408325;
Cc1ccsc1,30089,285:28500:0:PV-005324406714;285:28500:0:PV-005324407911;285:28500:0:PV-005324408085;
OC1CCCNC1,49640,285:28500:0:PV-005324406714;285:28500:0:PV-005324406970;285:28500:0:PV-005324410582;
CN1CCCCC1,39796,285:28500:0:PV-005324406714;285:28500:0:PV-005324407833;285:28500:0:PV-005324407834;
Cc1cc(C)[nH]n1,16365,285:28500:0:PV-005324406716;285:28500:0:PV-005324406717;285:28500:0:PV-005324409149;
Cc1ccc(C)cc1,9047,285:28500:0:PV-005324406739;285:28500:0:PV-005324414009;285:28500:0:PV-005324414010;
CC1CCNCCN1,14103,285:28500:0:PV-005324406765;285:28500:0:PV-005324407032;285:28500:0:PV-005324407248;
Cc1cc(=O)[nH]c(C)n1,757,285:28500:0:PV-005324406771;285:28500:0:PV-005324406772;285:28500:0:PV-005324406773;
CC1(C)CC1,26907,285:28500:0:PV-005324406771;285:28500:0:PV-005324406772;285:28500:0:PV-005324406773;
Cc1cn2ccsc2n1,2220,285:28500:0:PV-005324406775;285:28500:0:PV-005324406776;285:28500:0:PV-005324406777;
C1CCOC1,136830,285:28500:0:PV-005324406775;285:28500:0:PV-005324406776;285:28500:0:PV-005324406777;
Cc1ccoc1C,6323,285:28500:0:PV-005324406794;285:28500:0:PV-005324419694;285:28500:0:PV-005324420199;
C1COCCN1,63866,285:28500:0:PV-005324406794;285:28500:0:PV-005324407031;285:28500:0:PV-005324408352;
Cc1cc(C)cc(O)c1,2271,285:28500:0:PV-005324406838;285:28500:0:PV-005324406839;285:28500:0:PV-005324406840;
Clc1ncco1,4155,285:28500:0:PV-005324406859;285:28500:0:PV-005324407012;285:28500:0:PV-005324421215;
c1cnccn1,28661,285:28500:0:PV-005324406872;285:28500:0:PV-005324407095;285:28500:0:PV-005324407618;
C1CNC2(C1)CC2,11552,285:28500:0:PV-005324406872;285:28500:0:PV-005324413110;285:28500:0:PV-005324414913;
FC1CCCC1,15378,285:28500:0:PV-005324406876;285:28500:0:PV-005324414495;285:28500:0:PV-005324414496;
Cc1cc2c(cc1C)OCC2,558,285:28500:0:PV-005324406900;285:28500:1:PV-005324432023;285:28500:1:PV-005324446959;
FC1CCNC1,71132,285:28500:0:PV-005324406906;285:28500:0:PV-005324407074;285:28500:0:PV-005324407565;
c1cnoc1,130905,285:28500:0:PV-005324406907;285:28500:0:PV-005324406908;285:28500:0:PV-005324406909;
Oc1ccccc1F,11049,285:28500:0:PV-005324406907;285:28500:0:PV-005324406908;285:28500:0:PV-005324406909;
C1CC2CCNC2CN1,10607,285:28500:0:PV-005324406923;285:28500:0:PV-005324406924;285:28500:0:PV-005324414923;
FC1(F)CCCC1,13252,285:28500:0:PV-005324406929;285:28500:0:PV-005324406930;285:28500:0:PV-005324412651;
Cc1ncccn1,10476,285:28500:0:PV-005324406931;285:28500:0:PV-005324406932;285:28500:0:PV-005324406933;
Cn1cnc2cnccc21,702,285:28500:0:PV-005324406934;285:28500:0:PV-005324406935;285:28500:0:PV-005324406936;
Fc1ccccc1F,20502,285:28500:0:PV-005324406938;285:28500:0:PV-005324407411;285:28500:0:PV-005324410951;
C1NCC2CC1CN2,6587,285:28500:0:PV-005324406938;285:28500:0:PV-005324411255;285:28500:0:PV-005324422746;
c1csnn1,14684,285:28500:0:PV-005324406938;285:28500:0:PV-005324409317;285:28500:0:PV-005324411508;
CC1CCCCN1,64039,285:28500:0:PV-005324406954;285:28500:0:PV-005324407139;285:28500:0:PV-005324407244;
c1cnn2cnnc2c1,310,285:28500:0:PV-005324406954;285:28500:7:PV-005324594102;285:28500:9:PV-005324624856;
C1CCc2n[nH]nc2C1,350,285:28500:0:PV-005324406955;285:28500:0:PV-005324429408;285:28500:0:PV-005324429409;
Cc1cc[nH]c1,22054,285:28500:0:PV-005324406970;285:28500:0:PV-005324407678;285:28500:0:PV-005324407870;
FC1CCCNC1,63631,285:28500:0:PV-005324406978;285:28500:0:PV-005324407813;285:28500:0:PV-005324407814;
C1CNCCOC1,24873,285:28500:0:PV-005324407017;285:28500:0:PV-005324407233;285:28500:0:PV-005324407234;
c1ccc2scnc2c1,5415,285:28500:0:PV-005324407017;285:28500:0:PV-005324409330;285:28500:0:PV-005324413047;
Cc1c(Cl)cnn1C,1903,285:28500:0:PV-005324407031;285:28500:0:PV-005324409701;285:28500:1:PV-005324443624;
c1cscn1,95665,285:28500:0:PV-005324407037;285:28500:0:PV-005324408040;285:28500:0:PV-005324408041;
C1CC2(CCN1)CNC2,13386,285:28500:0:PV-005324407037;285:28500:0:PV-005324407394;285:28500:0:PV-005324408317;
c1nc[nH]n1,44353,285:28500:0:PV-005324407066;285:28500:0:PV-005324407416;285:28500:0:PV-005324407896;
c1ccsc1,123194,285:28500:0:PV-005324407067;285:28500:0:PV-005324407248;285:28500:0:PV-005324407430;
CC1(C)CCCCO1,9579,285:28500:0:PV-005324407067;285:28500:0:PV-005324416204;285:28500:0:PV-005324416872;
c1cnc2ncoc2c1,559,285:28500:0:PV-005324407074;285:28500:0:PV-005324430001;285:28500:6:PV-005324566702;
FC1(F)CC2(CCOC2)C1,468,285:28500:0:PV-005324407076;285:28500:1:PV-005324436570;285:28500:6:PV-005324559241;
Cc1cccnn1,19245,285:28500:0:PV-005324407089;285:28500:0:PV-005324409401;285:28500:0:PV-005324414023;
CC1CCCNC1,72752,285:28500:0:PV-005324407089;285:28500:0:PV-005324407896;285:28500:0:PV-005324408184;
C1CNC2(C1)CCNC2,7059,285:28500:0:PV-005324407101;285:28500:0:PV-005324418383;285:28500:0:PV-005324423260;
