fragment_smiles,occurences,example_ligands
c1ccccc1,1602778,139:13900:0:Z1558590524;139:13900:0:Z3818918367;139:13900:0:Z1893801421;
C1CC2(C1)CNC2,5485,139:13900:0:Z2700824709;139:13900:0:Z2209873809;139:13900:0:Z4192991663;
c1cc2sccc2s1,546,139:13900:0:Z3637637477;139:13900:0:Z2188149609;139:13900:1:Z1445368754;
Fc1cccc2[nH]cnc12,1069,139:13900:0:Z1732108340;139:13900:2:Z4451489229;139:13900:2:Z4437062251;
Cc1ccncc1,13808,139:13900:0:Z4591754758;139:13900:0:Z1200790672;139:13900:0:Z3887976130;
c1ccc2c(c1)CCN2,23856,139:13900:0:Z4591754758;139:13900:0:Z1261366057;139:13900:0:Z4169811163;
FC12CCOCC1CNC2,426,139:13900:0:Z3997011904;139:13900:0:Z4026824141;139:13900:5:Z5057542479;
c1nnc2n1CCCC2,8589,139:13900:0:Z1268663297;139:13900:0:Z2296788516;139:13900:0:Z1731288275;
Cc1cccnc1,21514,139:13900:0:Z1930151656;139:13900:0:Z1505787925;139:13900:0:Z2841170158;
CC1(C)CCCC1,1606,139:13900:0:Z2192170798;139:13900:1:Z3865444113;139:13900:2:Z4385064875;
CC1CS(=O)(=O)C1,573,139:13900:0:Z3378564633;139:13900:0:Z3679195999;139:13900:2:Z3616814648;
Cc1cn2c(=O)ccnc2s1,455,139:13900:0:Z1578853740;139:13900:0:Z2952060585;139:13900:0:Z1580991822;
Cc1ccc2c(n1)CCCC2,372,139:13900:0:Z2969041432;139:13900:1:Z4720990815;139:13900:1:Z4263929901;
CC1CCCC(C)O1,2109,139:13900:0:Z3621627849;139:13900:0:Z2017541258;139:13900:0:Z4975010122;
Cc1ccncn1,16726,139:13900:0:Z2834813980;139:13900:0:Z2409808062;139:13900:0:Z3800237292;
C1CC2CNCC2C1,5445,139:13900:0:Z3093682544;139:13900:0:Z2475397929;139:13900:0:Z2849910101;
c1cnc2[nH]ncc2c1,3516,139:13900:0:Z2440324041;139:13900:0:Z970364008;139:13900:1:Z1344378779;
O=C1CCCCN1,36555,139:13900:0:Z2203118561;139:13900:0:Z1865716014;139:13900:0:Z1354764558;
OC1CCNCC1,22656,139:13900:0:Z1543648793;139:13900:0:Z4638396523;139:13900:0:Z4206510352;
CC1(C)CNCCN1,4084,139:13900:0:Z4229401770;139:13900:0:Z2669067233;139:13900:0:Z2481965865;
Clc1cncnc1,3285,139:13900:0:Z4229401770;139:13900:0:Z3573778522;139:13900:1:Z1891572390;
Oc1cccnc1,1979,139:13900:0:Z2501415497;139:13900:0:Z2161256373;139:13900:0:Z2141892389;
Fc1ccc2scnc2c1,476,139:13900:0:Z2448646571;139:13900:4:Z4419266833;139:13900:5:Z3840439611;
O=c1nc[nH][nH]1,682,139:13900:0:Z4907048394;139:13900:0:Z2847792365;139:13900:1:Z2776322132;
c1ncsn1,8355,139:13900:0:Z1289781725;139:13900:0:Z2709629929;139:13900:0:Z2184459216;
c1cn[nH]n1,8430,139:13900:0:Z1289781725;139:13900:0:Z4600408488;139:13900:0:Z4476775254;
Cc1cscn1,39265,139:13900:0:Z2001741749;139:13900:0:Z4169855903;139:13900:0:Z2976125429;
CC1(C)CNC(=O)CN1,70,139:13900:0:Z2001741749;139:13900:1:Z3669629544;139:13900:1:Z2001751738;
c1ccn2nccc2c1,4332,139:13900:0:Z2879291265;139:13900:0:Z3583284532;139:13900:0:Z1382531246;
C1COCCO1,7668,139:13900:0:Z2475397929;139:13900:0:Z3092698572;139:13900:0:Z4224796989;
c1n[nH]c2c1CCC2,3538,139:13900:0:Z2306109704;139:13900:0:Z2454419724;139:13900:0:Z3383648362;
c1ccc2c(c1)CCNC2,30344,139:13900:0:Z3650867586;139:13900:0:Z2792996242;139:13900:0:Z3654456364;
Cc1ccccc1C,17962,139:13900:0:Z2718354724;139:13900:0:Z1364421294;139:13900:0:Z3611974515;
O=S1(=O)CCCN1,11119,139:13900:0:Z1283021752;139:13900:0:Z4641349938;139:13900:0:Z1204192866;
c1ccc2ocnc2c1,8459,139:13900:0:Z3652706162;139:13900:0:Z3667026522;139:13900:0:Z2632705358;
N=S1(=O)CCC2(C1)OCCO2,106,139:13900:0:Z3652706162;139:13901:0:Z3495141795;139:13901:5:Z4308768312;
c1ccc2sccc2c1,7006,139:13900:0:Z2099413120;139:13900:0:Z3297611568;139:13900:0:Z3843528705;
FC1CCCNC1,3058,139:13900:0:Z2099413120;139:13900:0:Z4490772196;139:13900:2:Z3776712611;
Cc1ccnc(C)c1,3100,139:13900:0:Z2193658793;139:13900:0:Z4483538084;139:13900:1:Z2965898838;
Clc1cccnc1,20321,139:13900:0:Z3535185653;139:13900:0:Z2309402832;139:13900:0:Z2614388959;
C1CC2(C1)CC2,5031,139:13900:0:Z3639568391;139:13900:0:Z2989076281;139:13900:0:Z4017398331;
Cn1cccc1,14093,139:13900:0:Z3639568391;139:13900:0:Z2475814471;139:13900:0:Z741134130;
Cc1nccs1,14092,139:13900:0:Z3639568391;139:13900:0:Z1190481043;139:13900:0:Z2361800536;
OC1CCOCC1O,120,139:13900:0:Z4323758681;139:13904:9:Z4316001847;139:13905:8:Z4318535657;
CC1CNCCS(=O)(=O)C1,327,139:13900:0:Z4503565796;139:13900:0:Z2113412207;139:13900:0:Z1940788776;
C1CC2CCOC2C1,2343,139:13900:0:Z2791473091;139:13900:0:Z3172226965;139:13900:0:Z3206958211;
CC1(C)CC2CCOC21,674,139:13900:0:Z1996640902;139:13900:0:Z1255981020;139:13900:4:Z1255979949;
Cn1cnnn1,3821,139:13900:0:Z2780693183;139:13900:0:Z4054295814;139:13900:0:Z3712683331;
Cc1cncs1,9905,139:13900:0:Z5004327589;139:13900:0:Z3596460036;139:13900:0:Z4247138477;
CC1CN(C)CCN1C,466,139:13900:0:Z2499852091;139:13900:1:Z4228017245;139:13900:1:Z2293174199;
Cn1cnnc1,28989,139:13900:0:Z2008749864;139:13900:0:Z1310485936;139:13900:0:Z2704907206;
CC1(C)CCOC1,2143,139:13900:0:Z4082014123;139:13900:0:Z2298304148;139:13900:0:Z3405305934;
FC1CCC1,8437,139:13900:0:Z4421370022;139:13900:0:Z3308042967;139:13900:0:Z1962252099;
Cn1ccnn1,11226,139:13900:0:Z2141751740;139:13900:0:Z4230098345;139:13900:0:Z2932810688;
Fc1ccccc1Cl,15517,139:13900:0:Z1075028772;139:13900:0:Z2191539161;139:13900:0:Z1816420495;
c1ccc2[nH]nnc2c1,3739,139:13900:0:Z1261366057;139:13900:0:Z383795954;139:13900:0:Z2087996722;
O=C1CNCCN1,18230,139:13900:0:Z1726082375;139:13900:0:Z2168884994;139:13900:0:Z4318988352;
C1NCC2COCC12,1814,139:13900:0:Z2721611808;139:13900:0:Z2929023317;139:13900:0:Z3575903700;
Cc1cn[nH]n1,2921,139:13900:0:Z1953177711;139:13900:0:Z4870899333;139:13900:0:Z3702238465;
CN1CCCCC1=O,3293,139:13900:0:Z1953177711;139:13900:0:Z1619216808;139:13900:0:Z1953179823;
CC1CC2CNCCN2C1=O,251,139:13900:0:Z3868147416;139:13900:6:Z3842891141;139:13901:7:Z3882179718;
CC1(C)CC1,4234,139:13900:0:Z3868147416;139:13900:0:Z3834548155;139:13900:0:Z3874377980;
O=S1(=O)CCCC1,17851,139:13900:0:Z4114045537;139:13900:0:Z909012760;139:13900:0:Z4776505446;
c1ccc2c(c1)CCCO2,14756,139:13900:0:Z2978233492;139:13900:0:Z1699496814;139:13900:0:Z2456037591;
CC1CCCCC1C,973,139:13900:0:Z1310485936;139:13900:0:Z4649435508;139:13900:0:Z2254386510;
O=c1[nH]cnc2ccccc12,5736,139:13900:0:Z2329274871;139:13900:0:Z2230852564;139:13900:0:Z641305058;
Cc1cccc2c1OCCC2,1534,139:13900:0:Z1829540341;139:13900:0:Z1829430390;139:13900:0:Z981570464;
CC1(C)CCC(O)C1,112,139:13900:0:Z4931827949;139:13901:2:Z4931707740;139:13901:7:Z4935236576;
O=c1ccc2ccccc2[nH]1,2586,139:13900:0:Z4931827949;139:13900:0:Z3796457795;139:13900:0:Z2225082809;
c1ccc2[nH]cnc2c1,23234,139:13900:0:Z1534644641;139:13900:0:Z3589599765;139:13900:0:Z3614606533;
CC1(C)CCC1,8339,139:13900:0:Z3700186876;139:13900:0:Z2335380922;139:13900:0:Z3803660883;
c1cc2c(cn1)NCCCC2,164,139:13900:0:Z4870899333;139:13900:1:Z4132762032;139:13900:3:Z4132755845;
C1CCC2(CNC2)OC1,1316,139:13900:0:Z3174768574;139:13900:1:Z4635368302;139:13900:2:Z5053290921;
C1CC2CCCC(C1)NC2,102,139:13900:0:Z4418936189;139:13900:1:Z4523859701;139:13900:6:Z4419059064;
c1ccn2ccnc2c1,10993,139:13900:0:Z3598237438;139:13900:0:Z4170058188;139:13900:0:Z2335561629;
C1CC2CCC2C1,4723,139:13900:0:Z3598237438;139:13900:0:Z4883650082;139:13900:0:Z5020982690;
c1ccc2c(c1)OCCO2,20286,139:13900:0:Z2643186084;139:13900:0:Z4293368753;139:13900:0:Z1083503066;
c1ccc2c(c1)CCCS2,767,139:13900:0:Z1803986951;139:13900:0:Z1250262313;139:13900:1:Z3362401828;
OC1CNCC1O,291,139:13900:0:Z4205909535;139:13900:3:Z2717911403;139:13900:4:Z2717914510;
Cc1cc(C)on1,9949,139:13900:0:Z2863716781;139:13900:0:Z1245959577;139:13900:0:Z2106124936;
CN1CCCC1=O,10840,139:13900:0:Z2863716781;139:13900:0:Z2097873754;139:13900:0:Z3208930952;
Oc1ccccn1,3600,139:13900:0:Z4326779969;139:13900:0:Z1591137445;139:13900:0:Z4469404327;
Cc1ncn[nH]1,5961,139:13900:0:Z4831675429;139:13900:0:Z1121654458;139:13900:0:Z3887863551;
CC12CCC(C1)OC2,537,139:13900:0:Z3783316462;139:13900:0:Z3700341882;139:13900:0:Z3834217846;
Fc1ccc2cnoc2c1,718,139:13900:0:Z3783316462;139:13900:1:Z2493662462;139:13900:2:Z3535420937;
C1CCC2(CCCC2)OC1,1164,139:13900:0:Z2906396100;139:13900:2:Z2871022981;139:13900:3:Z1451728625;
CC1(C)COC1,345,139:13900:0:Z3711740156;139:13900:0:Z3694849128;139:13900:1:Z3706512314;
C1CSCN1,8019,139:13900:0:Z2621727195;139:13900:0:Z2698660806;139:13900:0:Z5045376391;
c1ccc2c(c1)CNC2,7354,139:13900:0:Z2596288429;139:13900:0:Z1354764558;139:13900:0:Z1264535341;
Cn1ccnc1,40324,139:13900:0:Z4431205570;139:13900:0:Z4457443102;139:13900:0:Z3888017351;
Fc1cccc2cccnc12,1083,139:13900:0:Z3837802545;139:13900:0:Z2206369822;139:13900:1:Z1828879230;
CC1COC(C)CN1,600,139:13900:0:Z2437915204;139:13900:4:Z2644071371;139:13900:5:Z2820613854;
Cc1cc(C)c2ncsc2c1,61,139:13900:0:Z198695378;139:13907:7:Z3339852731;139:13911:5:Z198695494;
O=C1CNc2ccccc2N1,1407,139:13900:0:Z1192717804;139:13900:0:Z3092698572;139:13900:0:Z1528475939;
Cc1ccc(O)nc1,105,139:13900:0:Z3714321882;139:13900:6:Z2945984947;139:13900:8:Z3608198503;
c1ncc2c(n1)CNC2,678,139:13900:0:Z4961259823;139:13900:0:Z4961258101;139:13900:1:Z4471445669;
Oc1ccc2c(c1)OCCO2,223,139:13900:0:Z4961259823;139:13900:8:Z2777926510;139:13900:9:Z2778083793;
CN1CC2(CNC2)C(F)(F)C1=O,296,139:13900:0:Z3589599765;139:13900:2:Z3589604797;139:13900:8:Z3593544521;
Cc1cnn[nH]1,10200,139:13900:0:Z3206912818;139:13900:0:Z2605915174;139:13900:0:Z3625363920;
Clc1cn[nH]c1,6496,139:13900:0:Z3206912818;139:13900:0:Z2841435102;139:13900:0:Z5008812807;
C1NC2CNC1C2,2340,139:13900:0:Z4474826218;139:13900:0:Z2916365923;139:13900:1:Z2872869446;
CC1(C)CNCCS1(=O)=O,546,139:13900:0:Z3153846424;139:13900:0:Z4579120019;139:13900:2:Z1402061555;
