fragment_smiles,occurences,example_ligands
Fc1ccccc1,230673,496:49600:0:PV-006494926359;496:49600:0:PV-006494926391;496:49600:0:PV-006494926443;
CC1CCCNC1,81331,496:49600:0:PV-006494926359;496:49600:0:PV-006494926755;496:49600:0:PV-006494927360;
Cn1ccc(N)n1,1953,496:49600:0:PV-006494926359;496:49600:0:PV-006494952855;496:49600:0:PV-006494952856;
Cc1ccccc1,157914,496:49600:0:PV-006494926367;496:49600:0:PV-006494927466;496:49600:0:PV-006494927670;
C1CC2(CC2)CN1,21531,496:49600:0:PV-006494926367;496:49600:0:PV-006494930700;496:49600:0:PV-006494930701;
Cc1cnoc1,27414,496:49600:0:PV-006494926367;496:49600:0:PV-006494926902;496:49600:0:PV-006494927424;
CC1CNCCN1,82502,496:49600:0:PV-006494926388;496:49600:0:PV-006494926389;496:49600:0:PV-006494926390;
Cc1cc(=O)n2nccc2[nH]1,204,496:49600:0:PV-006494926388;496:49600:0:PV-006494926389;496:49600:0:PV-006494926390;
C1CNCCN1,167110,496:49600:0:PV-006494926391;496:49600:0:PV-006494926519;496:49600:0:PV-006494927703;
c1ccncc1,377383,496:49600:0:PV-006494926391;496:49600:0:PV-006494926596;496:49600:0:PV-006494926597;
c1ccccc1,531347,496:49600:0:PV-006494926393;496:49600:0:PV-006494926394;496:49600:0:PV-006494926395;
C1CCCCC1,257529,496:49600:0:PV-006494926393;496:49600:0:PV-006494926394;496:49600:0:PV-006494926395;
Cc1ccno1,32786,496:49600:0:PV-006494926393;496:49600:0:PV-006494926394;496:49600:0:PV-006494926395;
Cc1ccco1,53123,496:49600:0:PV-006494926400;496:49600:0:PV-006494926416;496:49600:0:PV-006494927581;
C1NC2CNC1C2,9996,496:49600:0:PV-006494926400;496:49600:0:PV-006494932374;496:49600:0:PV-006494934703;
Cn1ccccc1=O,22227,496:49600:0:PV-006494926400;496:49600:0:PV-006494929881;496:49600:0:PV-006494929990;
Cc1ccccc1C,19495,496:49600:0:PV-006494926402;496:49600:0:PV-006494926403;496:49600:0:PV-006494927504;
C1NCC2CC12,86510,496:49600:0:PV-006494926402;496:49600:0:PV-006494926403;496:49600:0:PV-006494927859;
C1CCCNCC1,111779,496:49600:0:PV-006494926416;496:49600:0:PV-006494926780;496:49600:0:PV-006494926781;
CC1CC1F,5592,496:49600:0:PV-006494926416;496:49600:0:PV-006494929390;496:49600:0:PV-006494929391;
Cc1ccccn1,67750,496:49600:0:PV-006494926422;496:49600:0:PV-006494927529;496:49600:0:PV-006494927530;
