fragment_smiles,occurences,example_ligands
C1NCC2CC12,17337,12:01200:0:Z3314713315;12:01200:0:Z2840374379;12:01200:0:Z4233043275;
OC1CCSCC1,1200,12:01200:0:Z3314713315;12:01200:0:Z2800408897;12:01200:0:Z1883250998;
Cc1ncon1,9667,12:01200:0:Z1128318901;12:01200:0:Z5004240859;12:01200:0:Z4392120061;
Cc1ccnc2ccnn12,357,12:01200:0:Z4122876596;12:01200:7:Z4122997008;12:01201:0:Z4123425407;
Cn1ccnc1,27348,12:01200:0:Z2407423667;12:01200:0:Z4403889028;12:01200:0:Z4403915584;
Cc1ccncn1,18348,12:01200:0:Z4474645351;12:01200:0:Z2840374379;12:01200:0:Z4341655772;
OC1CCNC1,28497,12:01200:0:Z4474645351;12:01200:0:Z3686756245;12:01200:0:Z3686379502;
c1nnc[nH]1,27208,12:01200:0:Z2239679978;12:01200:0:Z2016978255;12:01200:0:Z1118576603;
Cn1nnc2cncnc21,237,12:01200:0:Z3393448947;12:01200:0:Z2611628251;12:01200:5:Z3561414738;
C1CNCCN1,57443,12:01200:0:Z3393448947;12:01200:0:Z3391552748;12:01200:0:Z4023969520;
Cc1cc[nH]n1,21374,12:01200:0:Z4008815401;12:01200:0:Z4090010103;12:01200:0:Z4113010386;
FC12CNCC(C1)C2,936,12:01200:0:Z4008815401;12:01200:2:Z3794711311;12:01200:3:Z3683147956;
Cc1ccoc1,10286,12:01200:0:Z4040981734;12:01200:0:Z2208184238;12:01200:0:Z2826384356;
Cc1cccnn1,6198,12:01200:0:Z4040981734;12:01200:0:Z3625313939;12:01200:0:Z3000089422;
CC1CCCNC1,19357,12:01200:0:Z3607051490;12:01200:0:Z4185029296;12:01200:0:Z4208409306;
Fc1ccccc1,127183,12:01200:0:Z3607051490;12:01200:0:Z3633979283;12:01200:0:Z2335031239;
c1nc[nH]n1,40680,12:01200:0:Z2087433366;12:01200:0:Z3347287269;12:01200:0:Z4239352692;
CC1CCCN1,24662,12:01200:0:Z5055222052;12:01200:0:Z4264830837;12:01200:0:Z4058706128;
C1CCNC1,262240,12:01200:0:Z5055222052;12:01200:0:Z4259539817;12:01200:0:Z4079861843;
Cc1n[nH]c(C)n1,1444,12:01200:0:Z4104234875;12:01200:0:Z1565074773;12:01200:0:Z1627179622;
c1ccncc1,249283,12:01200:0:Z4104234875;12:01200:0:Z3297469944;12:01200:0:Z2495905566;
Cc1ccsc1C,3119,12:01200:0:Z4445461627;12:01200:0:Z3136511911;12:01200:0:Z4373327703;
c1nnc2n1CCNC2,1779,12:01200:0:Z4445461627;12:01200:1:Z5059666071;12:01200:1:Z2396509410;
Cc1ncsc1C,3843,12:01200:0:Z2011986696;12:01200:0:Z1888519688;12:01200:0:Z2448806977;
c1ccsc1,119041,12:01200:0:Z2011986696;12:01200:0:Z3503882866;12:01200:0:Z3828563882;
O=S1(=O)CCC1,6659,12:01200:0:Z3352199261;12:01200:0:Z3580592419;12:01200:0:Z3702455804;
O=C1CCC1,4784,12:01200:0:Z3633979283;12:01200:0:Z3382244832;12:01200:0:Z5063535283;
CC1CCCC(C)N1,2498,12:01200:0:Z2447451709;12:01200:0:Z3776653528;12:01200:0:Z2493651146;
C1CC2CCC(C1)N2,6762,12:01200:0:Z2447451709;12:01200:0:Z3776653528;12:01200:0:Z4004802955;
C1CCCCC1,108573,12:01200:0:Z1439040904;12:01200:0:Z3504107286;12:01200:0:Z2454503147;
Cc1ccccc1,95045,12:01200:0:Z1439040904;12:01200:0:Z3315537646;12:01200:0:Z4371233720;
c1cnoc1,80439,12:01200:0:Z3572723738;12:01200:0:Z3803575052;12:01200:0:Z3833515747;
c1nncs1,33048,12:01200:0:Z3572723738;12:01200:0:Z2095358105;12:01200:0:Z4264637902;
CC1COC1,5426,12:01200:0:Z2775501337;12:01200:0:Z4304339373;12:01200:0:Z2783573398;
Cc1coc(C)n1,1642,12:01200:0:Z3838302708;12:01200:0:Z3095152418;12:01200:0:Z2783573398;
c1ccccc1,438968,12:01200:0:Z3838302708;12:01200:0:Z2961219451;12:01200:0:Z1054668372;
O=C1NCCc2ccncc21,150,12:01200:0:Z4264830837;12:01203:3:Z4828689881;12:01203:6:Z3517802777;
c1ccc2c(c1)CCO2,8786,12:01200:0:Z2155352720;12:01200:0:Z1505821403;12:01200:0:Z4014520907;
CC1CCC1,15474,12:01200:0:Z2983633902;12:01200:0:Z1375883953;12:01200:0:Z4580821848;
Clc1cnc2ncccc2c1,130,12:01200:0:Z2983633902;12:01201:4:Z2969932517;12:01204:1:Z2972418782;
CN1CCNCC1,11326,12:01200:0:Z2961219451;12:01200:0:Z55722323;12:01200:0:Z4278136476;
C1CCCC1,124009,12:01200:0:Z4348954894;12:01200:0:Z4386725816;12:01200:0:Z1579107492;
C1CCC2(C1)CCCNC2,382,12:01200:0:Z3468298106;12:01200:1:Z1784624470;12:01200:1:Z4059539669;
C1CCNCC1,257344,12:01200:0:Z1480116815;12:01200:0:Z4286564702;12:01200:0:Z3524866379;
c1nn[nH]n1,21348,12:01200:0:Z4386725816;12:01200:0:Z4536613145;12:01200:0:Z4429461972;
CC1CCCc2ccnn21,445,12:01200:0:Z3839449573;12:01201:0:Z4029200141;12:01201:0:Z4028156504;
C1CCSCC1,16073,12:01200:0:Z3839449573;12:01200:0:Z2795102405;12:01200:0:Z2444260708;
CC1CCN(C)C1,1365,12:01200:0:Z4253983487;12:01200:0:Z4345691455;12:01200:0:Z2306903772;
CC1(C)CNCC(C)(C)C1,264,12:01200:0:Z4268183012;12:01200:1:Z1699105609;12:01200:2:Z3544534810;
Fc1ccncc1,988,12:01200:0:Z4268183012;12:01200:0:Z4480892818;12:01200:1:Z4270943770;
Clc1ccccc1,96518,12:01200:0:Z3346732681;12:01200:0:Z3594083630;12:01200:0:Z4140443194;
