fragment_smiles,occurences,example_ligands
c1ccccc1,996328,48:04800:0:Z3590645508;48:04800:0:Z4908118494;48:04800:0:Z2806868009;
Cc1ccc(Cl)cc1,3894,48:04800:0:Z3573547667;48:04800:0:Z1623893516;48:04800:0:Z1919152694;
FC1(F)CC12CC2,2433,48:04800:0:Z3573547667;48:04800:0:Z3913394136;48:04800:0:Z4149055187;
CC1Oc2ccccc2C1C,592,48:04800:0:Z2001300049;48:04800:4:Z2393222960;48:04800:4:Z3548186588;
NC1CC2CCC1CC2,211,48:04800:0:Z4908118494;48:04801:3:Z4910688682;48:04802:3:Z4059155069;
C1CCNCC1,423951,48:04800:0:Z4274128328;48:04800:0:Z2798392691;48:04800:0:Z2798392692;
C1CCC2(CC1)CCC2,4454,48:04800:0:Z4274128328;48:04800:0:Z4252111227;48:04800:0:Z2352617149;
C1COC2(C1)CNC2,1669,48:04800:0:Z2806868009;48:04800:0:Z4591385345;48:04800:1:Z4576332611;
NC1CC12CCCCC2,478,48:04800:0:Z4208514532;48:04800:1:Z4115667603;48:04800:2:Z3047280800;
Fc1ccc(F)c2[nH]ccc12,197,48:04800:0:Z4208514532;48:04800:3:Z4046194502;48:04800:7:Z2610675400;
C1CCC2COCCC2C1,936,48:04800:0:Z3650240381;48:04800:2:Z3483556184;48:04800:2:Z3561146533;
CC1CC(N)CCO1,127,48:04800:0:Z5005222283;48:04800:5:Z3521860787;48:04801:5:Z4058966157;
Clc1cccc2c1CNCCO2,155,48:04800:0:Z5005222283;48:04800:5:Z5023890375;48:04801:3:Z5007001070;
c1ccc2ccccc2c1,10669,48:04800:0:Z3641537577;48:04800:0:Z1940001544;48:04800:0:Z3613895133;
CC12CCC1CCN2,217,48:04800:0:Z3641537577;48:04800:5:Z4413615551;48:04800:8:Z3641498956;
O=C1CCCN1,63397,48:04800:0:Z2477571211;48:04800:0:Z403708102;48:04800:0:Z4366695942;
CN1CCc2ccc(F)cc2C1,18,48:04800:0:Z3500546153;48:04819:0:Z4169105816;48:04820:3:Z4237911890;
c1ccncc1,371139,48:04800:0:Z3500546153;48:04800:0:Z1831076798;48:04800:0:Z1623893516;
Oc1ccccc1F,3136,48:04800:0:Z4256228641;48:04800:0:Z4476769873;48:04800:0:Z2722655921;
O=C1NCCOC2CCCNC12,320,48:04800:0:Z4315082320;48:04800:0:Z2840570021;48:04800:2:Z4329896470;
c1nnc2n1CCCC2,6044,48:04800:0:Z3382715029;48:04800:0:Z3442994195;48:04800:0:Z3789591895;
C1CC2CCOC2C1,3133,48:04800:0:Z3382715029;48:04800:0:Z4541734018;48:04800:0:Z3602804500;
C1CNCCN1,114342,48:04800:0:Z1623893516;48:04800:0:Z4471578505;48:04800:0:Z4591128332;
C1CC2CCC1CN2,2504,48:04800:0:Z2409880916;48:04800:0:Z3511286348;48:04800:1:Z3522891775;
Fc1cccnc1,27067,48:04800:0:Z4274221566;48:04800:0:Z4288887069;48:04800:0:Z4183528737;
CN1CCC2(CC1)CNC1COCC12,49,48:04800:0:Z4206045880;48:04804:1:Z4343293299;48:04804:7:Z3609954024;
O=S1(=O)CCC1,4084,48:04800:0:Z4437299185;48:04800:0:Z2946783536;48:04800:0:Z3057288270;
C1CSCCN1,10697,48:04800:0:Z1403303125;48:04800:0:Z3502489403;48:04800:0:Z4212408564;
c1nncs1,31376,48:04800:0:Z2170837897;48:04800:0:Z2493023523;48:04800:0:Z4476769873;
Cn1cccn1,141419,48:04800:0:Z2170837897;48:04800:0:Z3595573415;48:04800:0:Z5059847369;
c1ccc2scnc2c1,11447,48:04800:0:Z1829669794;48:04800:0:Z4472743697;48:04800:0:Z2952889796;
Clc1cccc2c1OCO2,827,48:04800:0:Z1153287307;48:04800:0:Z3602346191;48:04800:1:Z2025798692;
c1cc2c(o1)CSC2,334,48:04800:0:Z5060254884;48:04800:4:Z4374356136;48:04800:8:Z3509470787;
O=C1CNCCN1,14192,48:04800:0:Z5060254884;48:04800:0:Z3665326570;48:04800:0:Z2480901342;
Cc1ccn(C)n1,12949,48:04800:0:Z4040447615;48:04800:0:Z2921312038;48:04800:0:Z1414729894;
C1CC2CCC1O2,6764,48:04800:0:Z4040447615;48:04800:0:Z3843308793;48:04800:0:Z1303547284;
Cn1ncc2c1CCNC2,1199,48:04800:0:Z5037873364;48:04800:1:Z4056096556;48:04800:1:Z3507876820;
C1CC2CCC1N2,5356,48:04800:0:Z2466865836;48:04800:0:Z3173952059;48:04800:0:Z4058726938;
CC1NCCn2cnnc21,747,48:04800:0:Z2439724845;48:04800:0:Z2439724587;48:04800:0:Z3105715464;
O=S1(=O)CCNCC1,4889,48:04800:0:Z4225812981;48:04800:0:Z2360169957;48:04800:0:Z4079102331;
O=c1[nH]nn[nH]1,593,48:04800:0:Z2964000374;48:04800:6:Z4380379727;48:04800:8:Z3634057377;
O=c1cccn[nH]1,4576,48:04800:0:Z2324691078;48:04800:0:Z4350377694;48:04800:0:Z3189462973;
Cc1cccnc1C,677,48:04800:0:Z2331657822;48:04800:0:Z3049683893;48:04800:4:Z4484584000;
Fc1cccc(F)c1,46549,48:04800:0:Z2331657822;48:04800:0:Z1724715981;48:04800:0:Z1856051733;
Cc1ccoc1,7165,48:04800:0:Z1420672143;48:04800:0:Z2199953269;48:04800:0:Z2284193507;
CN1CCNCC1,17182,48:04800:0:Z3203754445;48:04800:0:Z3879396562;48:04800:0:Z1169840150;
CC1(C)C2CCCC21,662,48:04800:0:Z3203754445;48:04800:0:Z3195468481;48:04800:1:Z4047331261;
CN1CCNc2ccccc2C1,207,48:04800:0:Z4132217595;48:04800:0:Z1361329089;48:04800:1:Z4008638649;
Clc1ccco1,1614,48:04800:0:Z4132217595;48:04800:0:Z998579018;48:04800:0:Z3470431984;
Cc1ccco1,22864,48:04800:0:Z3010048330;48:04800:0:Z4972701792;48:04800:0:Z1763586498;
Cn1cnnc1,22210,48:04800:0:Z3010048330;48:04800:0:Z2167145111;48:04800:0:Z4116736265;
O=C1CC2CCNCC2N1,447,48:04800:0:Z3010048330;48:04800:0:Z2989158441;48:04800:1:Z4268736973;
Cc1ccccn1,29284,48:04800:0:Z2926885799;48:04800:0:Z3861423359;48:04800:0:Z3581000162;
c1cnccn1,30011,48:04800:0:Z2926885799;48:04800:0:Z1575646647;48:04800:0:Z2908201306;
Cn1ccnc1,32469,48:04800:0:Z2926885799;48:04800:0:Z3322838637;48:04800:0:Z4600164497;
OC1CCC12CCOCC2,409,48:04800:0:Z2963726336;48:04800:1:Z2963732020;48:04800:3:Z2920397714;
Fc1ccccc1Cl,15906,48:04800:0:Z3595573415;48:04800:0:Z2906556624;48:04800:0:Z2893509595;
OC1CCCC1,13647,48:04800:0:Z2708567923;48:04800:0:Z4217320537;48:04800:0:Z4055593595;
CC1OCCO1,3133,48:04800:0:Z2708567923;48:04800:0:Z3299928607;48:04800:0:Z4108581893;
C1COCCN1,117561,48:04800:0:Z1553286163;48:04800:0:Z2970394631;48:04800:0:Z1414532704;
c1ccc2occc2c1,12536,48:04800:0:Z4421734755;48:04800:0:Z2213323929;48:04800:0:Z4154345414;
O=S1(=O)CCC2(CC1)CNC2,352,48:04800:0:Z3057291307;48:04800:2:Z3615049177;48:04800:5:Z3894196136;
FC1(F)CCCC1,5372,48:04800:0:Z3057291307;48:04800:0:Z1990252849;48:04800:0:Z3678966400;
O=C1CCC2CCCCN12,799,48:04800:0:Z2012136352;48:04800:0:Z2012465282;48:04800:4:Z4292107272;
Cc1ccncc1,14703,48:04800:0:Z4076911889;48:04800:0:Z3384122420;48:04800:0:Z3584011694;
c1cc2n(n1)CCC2,2943,48:04800:0:Z3176373198;48:04800:0:Z3829338703;48:04800:2:Z3174295115;
Cc1nnco1,6397,48:04800:0:Z3647765831;48:04800:0:Z3647775901;48:04800:0:Z3049736155;
c1ccn2ncnc2c1,2348,48:04800:0:Z3647765831;48:04800:0:Z3647775901;48:04800:0:Z3049736155;
CN=[SH](C)=O,705,48:04800:0:Z4311607793;48:04800:2:Z3542288919;48:04800:3:Z3552661916;
CC1CNCC2(CCC2)O1,361,48:04800:0:Z4311607793;48:04800:0:Z3105485493;48:04800:3:Z2438365221;
Cc1cnc2ccccn2c1=O,39,48:04800:0:Z4641797587;48:04800:0:Z4026551987;48:04800:0:Z4025393620;
C1CCN2CCNCC2C1,540,48:04800:0:Z4580921541;48:04800:2:Z3838121026;48:04800:3:Z1731739783;
C1CCC2CC2C1,4334,48:04800:0:Z4580921541;48:04800:0:Z2655300086;48:04800:0:Z2823264603;
c1cocn1,51594,48:04800:0:Z2922755667;48:04800:0:Z2840279539;48:04800:0:Z1618095952;
C1CC2CNCC2O1,3889,48:04800:0:Z5059847369;48:04800:0:Z4026959566;48:04800:0:Z3836447632;
Clc1ccccc1,176761,48:04800:0:Z2298343579;48:04800:0:Z2712454773;48:04800:0:Z2851566737;
CC1CCOC1,6608,48:04800:0:Z3595929512;48:04800:0:Z1691801289;48:04800:0:Z3291437601;
O=S1(=O)CCc2ncsc2C1,171,48:04800:0:Z3595929512;48:04800:5:Z2350356317;48:04801:5:Z2845508259;
CN1CCCC1,10296,48:04800:0:Z4832564791;48:04800:0:Z3517283361;48:04800:0:Z4271699889;
Cc1ccn[nH]1,30421,48:04800:0:Z3299500523;48:04800:0:Z3857301234;48:04800:0:Z2362614124;
C1CCC2(CC1)CCN2,621,48:04800:0:Z3299500523;48:04800:1:Z1874733674;48:04800:1:Z4277389311;
C1CCCC1,132419,48:04800:0:Z403708102;48:04800:0:Z4484045382;48:04800:0:Z3203607645;
Cn1ccc(=O)n(C)c1=O,1722,48:04800:0:Z1796177234;48:04800:1:Z1373511828;48:04800:1:Z1163152706;
C1CNOC1,2141,48:04800:0:Z3358147038;48:04800:2:Z3606404851;48:04800:2:Z3606395380;
Cc1cn(C)cn1,940,48:04800:0:Z2970394631;48:04800:0:Z3362568064;48:04800:0:Z3361453908;
C1CC2CC1CO2,4766,48:04800:0:Z4875752969;48:04800:0:Z4875991247;48:04800:0:Z4403397973;
c1ccoc1,85468,48:04800:0:Z4471578505;48:04800:0:Z2853589216;48:04800:0:Z4099042677;
C1CNCCNC1,18512,48:04800:0:Z758429618;48:04800:0:Z2302328670;48:04800:0:Z4031267627;
OC1CCNC1,24632,48:04800:0:Z5035046027;48:04800:0:Z3607602087;48:04800:0:Z3687733260;
Cc1cc(=O)cn[nH]1,398,48:04800:0:Z1833519539;48:04800:3:Z1547934207;48:04800:3:Z1547957221;
Cc1cccn1C,1667,48:04800:0:Z1749108797;48:04800:0:Z1291357207;48:04800:0:Z3667571896;
c1ccc2c(c1)NCCN2,586,48:04800:0:Z1749108797;48:04800:0:Z4275248341;48:04800:4:Z4973145295;
CN1CCc2ccccc2C1=O,817,48:04800:0:Z4563349894;48:04800:0:Z4242360483;48:04800:0:Z4242381524;
Fc1ccc(Cl)c2c1CNCC2,134,48:04800:0:Z4003912000;48:04800:0:Z4003912812;48:04800:4:Z3996792450;
Cc1ccc(O)cc1,1171,48:04800:0:Z4226881176;48:04800:0:Z3642236214;48:04800:0:Z3712100809;
Cc1n[nH]c(C)c1C,665,48:04800:0:Z4226881176;48:04800:0:Z3508192350;48:04800:0:Z3492997116;
c1c[nH]cn1,71236,48:04800:0:Z2853589216;48:04800:0:Z3436351628;48:04800:0:Z3579025452;
Cc1cc(C)[nH]n1,20880,48:04800:0:Z4006071115;48:04800:0:Z4455409288;48:04800:0:Z2952258639;
c1cnoc1,83216,48:04800:0:Z2712454773;48:04800:0:Z2709663056;48:04800:0:Z2197132590;
CC1CNCC(C)O1,5634,48:04800:0:Z3644772518;48:04800:0:Z4269333124;48:04800:0:Z4116895991;
C1CC2(C1)CC2,7032,48:04800:0:Z3644772518;48:04800:0:Z4277821284;48:04800:0:Z4153219387;
C1CCSC1,8987,48:04800:0:Z4577588688;48:04800:0:Z4130090141;48:04800:0:Z2844534592;
C1CCC2(CCNCC2)OC1,1033,48:04800:0:Z2851566737;48:04800:1:Z3385031699;48:04800:2:Z4212056956;
c1cnc2nccn2c1,2057,48:04800:0:Z3842351427;48:04800:0:Z4275237922;48:04800:1:Z3866714835;
c1c[nH]nn1,80710,48:04800:0:Z3195468481;48:04800:0:Z2180652129;48:04800:0:Z3497502909;
c1nc[nH]n1,47588,48:04800:0:Z2911695267;48:04800:0:Z4295809119;48:04800:0:Z1315010117;
O=S1(=O)CCNCCC12CCC2,250,48:04800:0:Z2911695267;48:04800:2:Z2771291907;48:04800:7:Z2627704050;
C1CCCNCC1,23489,48:04800:0:Z2617627929;48:04800:0:Z2600844010;48:04800:0:Z3508715923;
CC12CCC(C1)NC2,250,48:04800:0:Z4591128332;48:04800:6:Z4591232654;48:04800:6:Z4591349408;
OC1CCCOC1,2155,48:04800:0:Z3843131322;48:04800:0:Z4076789522;48:04800:0:Z4076822583;
O=c1cc(O)nc[nH]1,31,48:04800:0:Z2345754103;48:04800:8:Z1079491718;48:04803:3:Z1192193659;
C1CNC2(C1)CCOCC2,2224,48:04800:0:Z3655405147;48:04800:0:Z3797827548;48:04800:0:Z3883279531;
Fc1ccc2c(c1)CCC2,2294,48:04800:0:Z1333137922;48:04800:0:Z2637145821;48:04800:4:Z3102843084;
Oc1ccccc1,37177,48:04800:0:Z2958160125;48:04800:0:Z1898881970;48:04800:0:Z3584011694;
FC1(F)CCNCC1,3301,48:04800:0:Z5058131748;48:04800:0:Z3509986087;48:04800:0:Z2185944783;
FC1(F)CC2(CCC2)C1,2376,48:04800:0:Z3802155074;48:04800:0:Z4272929751;48:04800:0:Z3791696236;
CC1(C)CCOC1,3873,48:04800:0:Z4472743697;48:04800:0:Z2868826994;48:04800:0:Z2792533064;
Cc1cnco1,9174,48:04800:0:Z1576539066;48:04800:0:Z4274688283;48:04800:0:Z1667455569;
Fc1ccc2[nH]ccc2c1,1696,48:04800:0:Z1576539066;48:04800:0:Z3631419885;48:04800:1:Z4935207130;
CC1CCCC(=O)N1,2322,48:04800:0:Z3775148804;48:04800:0:Z3052590453;48:04800:0:Z4018649587;
O=c1[nH]c2ccccc2s1,397,48:04800:0:Z2773147690;48:04800:3:Z2772640912;48:04800:3:Z1334000224;
c1ccc2c(c1)CCC2,19523,48:04800:0:Z3775133075;48:04800:0:Z1359652198;48:04800:0:Z1729073778;
C1CC2(C1)CCNCC2,3711,48:04800:0:Z3775133075;48:04800:0:Z4574156485;48:04800:0:Z3102157145;
Clc1ccc2nn[nH]c2c1,11,48:04800:0:Z1918213894;48:04813:0:Z2721700842;48:04817:6:Z26062971;
c1nnc2n1CCCCC2,2224,48:04800:0:Z1918213894;48:04800:0:Z2932568786;48:04800:1:Z3064991353;
Cc1cn[nH]n1,2565,48:04800:0:Z4165170144;48:04800:0:Z4386800803;48:04800:1:Z4156360087;
C1CCC2(CC1)CCCCO2,926,48:04800:0:Z3657274208;48:04800:0:Z2773661589;48:04800:1:Z3997343195;
CC1CCNC1=O,119,48:04800:0:Z3537679328;48:04800:4:Z2610768562;48:04801:6:Z2610764018;
O=c1cc[nH]c2ccnn12,237,48:04800:0:Z3320247803;48:04800:0:Z3623528120;48:04800:0:Z3518682118;
C1CCCCC1,144438,48:04800:0:Z3320247803;48:04800:0:Z1802375880;48:04800:0:Z4473005787;
C1COC2(C1)COC2,722,48:04800:0:Z3950451607;48:04800:0:Z2973323995;48:04800:0:Z2988915674;
Clc1cccn2ccnc12,559,48:04800:0:Z3950451607;48:04800:7:Z4013598183;48:04800:9:Z1364397675;
Cc1nccs1,14483,48:04800:0:Z1155939421;48:04800:0:Z4322608493;48:04800:0:Z1696333806;
NC12CCNCC1C2,145,48:04800:0:Z4453720412;48:04800:0:Z4448598795;48:04800:8:Z4448592390;
FC1(F)CCCOC1,1347,48:04800:0:Z3436351628;48:04800:0:Z3555180107;48:04800:0:Z4403938669;
CC1CCNCC1,17945,48:04800:0:Z2011300807;48:04800:0:Z4274688283;48:04800:0:Z2594096963;
Oc1ccccc1Cl,1779,48:04800:0:Z3368778500;48:04800:0:Z3190913307;48:04800:0:Z4483321468;
CC1OCCC1O,407,48:04800:0:Z4613263795;48:04800:3:Z1920172760;48:04800:3:Z1920397189;
Cc1cccn2c(=O)ccnc12,494,48:04800:0:Z2140928104;48:04800:2:Z4448753014;48:04800:4:Z3341675040;
O=C1Cc2ccccc2N1,2785,48:04800:0:Z3889236717;48:04800:0:Z3821261185;48:04800:1:Z2926830576;
CC1CCCS1(=O)=O,744,48:04800:0:Z3889236717;48:04800:0:Z3578729683;48:04800:0:Z3648215006;
O=S1(=O)NCCCN1,433,48:04800:0:Z3665326570;48:04800:1:Z3555737359;48:04800:3:Z3634258616;
CC1(C)CNCCN1,3597,48:04800:0:Z3365027753;48:04800:1:Z3314276078;48:04800:1:Z1594048627;
O=C1Nc2ccccc2C1(F)F,245,48:04800:0:Z3365027753;48:04801:3:Z3394472424;48:04801:6:Z3620885603;
Cc1ccccc1F,12197,48:04800:0:Z3633766373;48:04800:0:Z4110004040;48:04800:0:Z4573485943;
C1NCC12CNC2,629,48:04800:0:Z4086687607;48:04800:2:Z5051153313;48:04800:3:Z4079174483;
Fc1ccc2ccsc2c1,210,48:04800:0:Z4086687607;48:04800:0:Z2911162120;48:04800:6:Z3011523677;
Fc1cncc(F)c1,1664,48:04800:0:Z3393553442;48:04800:0:Z1863828432;48:04800:0:Z2639272304;
Fc1cccc(Cl)c1,17126,48:04800:0:Z1729073778;48:04800:0:Z4579584734;48:04800:0:Z4052017548;
Oc1cccc(F)c1,1663,48:04800:0:Z3706582726;48:04800:0:Z4641539432;48:04800:0:Z4278886429;
C1CNCCOC1,13830,48:04800:0:Z2802420273;48:04800:0:Z2770598315;48:04800:0:Z4165973007;
FC1(F)CC1,14390,48:04800:0:Z4166175929;48:04800:0:Z3081057069;48:04800:0:Z2360169957;
Cn1ccn2cnnc2c1=O,475,48:04800:0:Z4166175929;48:04800:0:Z3204455025;48:04800:0:Z3204522745;
Cc1cc(C)cc(C)c1,3186,48:04800:0:Z3861423359;48:04800:0:Z3079546928;48:04800:0:Z1417242881;
CC1(C)COCCO1,4516,48:04800:0:Z4473005787;48:04800:0:Z4082969492;48:04800:0:Z3405808375;
c1cc2c(cn1)CCCC2,1996,48:04800:0:Z2959919958;48:04800:1:Z4666356505;48:04800:2:Z3173378908;
C1CCOC1,141381,48:04800:0:Z2959919958;48:04800:0:Z3497502909;48:04800:0:Z3078652428;
CC1CCCCN1,14994,48:04800:0:Z4435336049;48:04800:0:Z4614184969;48:04800:0:Z4575635252;
CC12CCC(CO1)C2,2134,48:04800:0:Z4435336049;48:04800:0:Z5033553381;48:04800:1:Z4478712433;
CN1CCCC2(CCNCC2)C1,322,48:04800:0:Z4402471009;48:04800:6:Z4394310801;48:04800:8:Z4471361467;
C1CC2CNCC12,6711,48:04800:0:Z3949354236;48:04800:0:Z3948767428;48:04800:0:Z2919195671;
O=C1CCCCC1,4147,48:04800:0:Z1315010117;48:04800:0:Z1828884137;48:04800:0:Z4249662120;
CC1(C)CCC(O)CN1,282,48:04800:0:Z4094634496;48:04800:2:Z3791098594;48:04800:6:Z4771573820;
Cc1ccc2ncccc2c1,1464,48:04800:0:Z4335771337;48:04800:0:Z4296299469;48:04800:0:Z4107722850;
CC1CCn2nccc2N1,313,48:04800:0:Z4335771337;48:04800:0:Z3635067070;48:04800:0:Z3635068339;
C1CCSCC1,10813,48:04800:0:Z4402088455;48:04800:0:Z4226061841;48:04800:0:Z2627452569;
CN1CC2CCCNC2C1,353,48:04800:0:Z3553786745;48:04800:3:Z4128513260;48:04801:6:Z2960460944;
C1CC2CCC1C2,13082,48:04800:0:Z3553786745;48:04800:0:Z3497841684;48:04800:0:Z3101077945;
Cc1cscn1,35440,48:04800:0:Z953722420;48:04800:0:Z2645860159;48:04800:0:Z1994651234;
FC1CCCCC1,6766,48:04800:0:Z4055912501;48:04800:0:Z2335179938;48:04800:0:Z2783072736;
c1ccc2c(c1)NCC21CCNCC1,86,48:04800:0:Z4055912501;48:04800:2:Z3639637651;48:04803:5:Z3699808038;
CC1CN(C)CCN1,215,48:04800:0:Z1166179027;48:04800:8:Z1286996325;48:04801:0:Z1170891821;
Fc1ccc2c(c1)CCO2,1004,48:04800:0:Z4353029609;48:04800:0:Z2287736550;48:04800:0:Z4423567919;
Oc1cccc2c1CCCN2,145,48:04800:0:Z4353029609;48:04800:2:Z4353033248;48:04801:5:Z4408409588;
c1cnc2c(c1)CCO2,305,48:04800:0:Z5033372066;48:04800:5:Z5034655590;48:04801:5:Z5034980729;
C1CC2COCC(C1)C2,355,48:04800:0:Z4366695942;48:04800:0:Z4410310136;48:04800:0:Z3798391371;
O=c1ccnc2ccc(Cl)cn12,152,48:04800:0:Z1199415283;48:04800:2:Z2478313414;48:04800:4:Z4559700601;
CC1NCc2ccccc2NC1=O,122,48:04800:0:Z2919856932;48:04800:1:Z4115112333;48:04801:2:Z2904161004;
Cc1nccc(N)n1,642,48:04800:0:Z2456652598;48:04800:0:Z3646500263;48:04800:0:Z4459955571;
Clc1ccc2c(c1)CCO2,2510,48:04800:0:Z2456652598;48:04800:0:Z1970582561;48:04800:0:Z2920553927;
Clc1cscn1,2927,48:04800:0:Z3590878445;48:04800:0:Z4236511324;48:04800:0:Z4154163414;
C1CC2(C1)CCOCC2,3361,48:04800:0:Z3590878445;48:04800:0:Z2785597635;48:04800:0:Z3054629030;
O=C1CCCCCN1,4887,48:04800:0:Z3184794392;48:04800:0:Z505734740;48:04800:0:Z3166577364;
c1nnc[nH]1,41868,48:04800:0:Z3302583925;48:04800:0:Z2197132590;48:04800:0:Z3818215457;
Cc1nncn1C,2966,48:04800:0:Z3302583925;48:04800:0:Z2272955478;48:04800:0:Z1657819447;
Cc1cnn(C)c1,3891,48:04800:0:Z2356167206;48:04800:0:Z2991294432;48:04800:0:Z2329711711;
c1ncc2c(n1)CCCC2,1484,48:04800:0:Z3082687206;48:04800:0:Z4614310520;48:04800:0:Z4435906582;
c1nn[nH]n1,30526,48:04800:0:Z3082687206;48:04800:0:Z4414265390;48:04800:0:Z4396045462;
c1cnc2ccnn2c1,3489,48:04800:0:Z2020410303;48:04800:0:Z3319541616;48:04800:0:Z4485638030;
c1ncon1,135280,48:04800:0:Z4105054538;48:04800:0:Z3502489403;48:04800:0:Z4536568391;
Clc1cccc2c1OCC2,232,48:04800:0:Z4105054538;48:04800:7:Z3391364931;48:04800:8:Z3102321227;
Cc1ncno1,6417,48:04800:0:Z2704607867;48:04800:0:Z3529221448;48:04800:0:Z2219013591;
CC1CCCN1,19253,48:04800:0:Z3831595862;48:04800:0:Z4350034856;48:04800:0:Z2372435199;
CC1(C)CNC2CCCC21,176,48:04800:0:Z3581000162;48:04800:7:Z4153359039;48:04801:0:Z3369516772;
c1ccn2ccnc2c1,8924,48:04800:0:Z1204641201;48:04800:0:Z4294056535;48:04800:0:Z2043688968;
Cc1cn[nH]c1,12085,48:04800:0:Z3695439881;48:04800:0:Z736695442;48:04800:0:Z2955749346;
Cn1ccc2cccnc21,342,48:04800:0:Z4993749851;48:04801:5:Z4993649034;48:04801:5:Z4993764877;
CN1CCCCC1=O,3848,48:04800:0:Z4211797876;48:04800:0:Z1953181319;48:04800:0:Z1548072175;
Cc1cccc(F)c1,11348,48:04800:0:Z2770598315;48:04800:0:Z1957504592;48:04800:0:Z3700097723;
c1ccc2c(c1)OCCS2,975,48:04800:0:Z1368734805;48:04800:1:Z2454164137;48:04800:1:Z4255321874;
C1CC2CC12,2150,48:04800:0:Z4165973007;48:04800:0:Z4018899173;48:04800:0:Z4165133697;
C1CC2CC1CN2,6188,48:04800:0:Z3588137048;48:04800:0:Z3830009828;48:04800:0:Z2997600134;
CC1CNc2ccnn2C1,533,48:04800:0:Z4579584734;48:04800:2:Z4055353250;48:04800:3:Z4195269873;
C1COCO1,8948,48:04800:0:Z4455409288;48:04800:0:Z4216671734;48:04800:0:Z1004199680;
Cc1ccncn1,17764,48:04800:0:Z4614184969;48:04800:0:Z2974199256;48:04800:0:Z4470569961;
Cc1cc2n(n1)CCNC2,583,48:04800:0:Z3056026604;48:04800:1:Z3078283000;48:04800:4:Z3056027991;
FC1(F)CC2(C1)CC1(CCC1)C2,382,48:04800:0:Z4507684722;48:04800:5:Z4508188479;48:04800:5:Z4641978111;
c1ccc2c(c1)CCNC2,17544,48:04800:0:Z4050688185;48:04800:0:Z3382049078;48:04800:0:Z3319541616;
OC1CC2CCC1C2,2106,48:04800:0:Z4106086378;48:04800:0:Z3583469085;48:04800:0:Z4103997370;
Cn1cnnn1,4396,48:04800:0:Z1583822877;48:04800:0:Z3084559223;48:04800:0:Z2803585161;
Oc1ccncc1,1092,48:04800:0:Z2304839337;48:04800:2:Z2232058810;48:04800:5:Z1082505962;
O=C1CCOC1,533,48:04800:0:Z4018421658;48:04800:1:Z4668839538;48:04800:9:Z3578658416;
Cc1cnc2ccccn12,1114,48:04800:0:Z3857301234;48:04800:0:Z3819884555;48:04800:1:Z2498039909;
Cc1cccnc1,22885,48:04800:0:Z2626727653;48:04800:0:Z3606530722;48:04800:0:Z2287736550;
CC1CNCCSC1,324,48:04800:0:Z2626727653;48:04800:0:Z1849092954;48:04800:1:Z1852035479;
CC1CCCOC1,4588,48:04800:0:Z3911865658;48:04800:0:Z3611659927;48:04800:0:Z1579176980;
CC1CNCC1C,2087,48:04800:0:Z3520572454;48:04800:0:Z3648237110;48:04800:0:Z4319649960;
O=S1(=O)CCNCCCCCCCN1,118,48:04800:0:Z3520572454;48:04801:7:Z3626811124;48:04802:1:Z3520571157;
