fragment_smiles,occurences,example_ligands
Cc1ccc(N)nc1,7407,518:51800:0:PV-005051109195;518:51800:0:PV-005051109972;518:51800:0:PV-005051145438;
c1cc2n(n1)CCCNC2,1657,518:51800:0:PV-005051109195;518:51800:0:PV-005051122387;518:51800:1:PV-005051245650;
c1ccccc1,1209781,518:51800:0:PV-005051109195;518:51800:0:PV-005051109741;518:51800:0:PV-005051109916;
C1CNCCN1,122217,518:51800:0:PV-005051109397;518:51800:0:PV-005051112060;518:51800:0:PV-005051116382;
c1ccc2occc2c1,62324,518:51800:0:PV-005051109397;518:51800:0:PV-005051113046;518:51800:0:PV-005051113971;
c1ccnnc1,44686,518:51800:0:PV-005051109397;518:51800:0:PV-005051112925;518:51800:0:PV-005051114152;
Cn1cccn1,130786,518:51800:0:PV-005051109401;518:51800:0:PV-005051109402;518:51800:0:PV-005051109403;
c1ccncc1,653331,518:51800:0:PV-005051109401;518:51800:0:PV-005051109402;518:51800:0:PV-005051109403;
Cc1ncc[nH]1,29558,518:51800:0:PV-005051109443;518:51800:0:PV-005051134242;518:51800:0:PV-005051145121;
Cc1cccc2ccccc12,19594,518:51800:0:PV-005051109443;518:51800:0:PV-005051122279;518:51800:0:PV-005051165546;
Fc1cccc2ccncc12,1680,518:51800:0:PV-005051109558;518:51800:0:PV-005051140492;518:51800:0:PV-005051181312;
c1cn[nH]c1,315569,518:51800:0:PV-005051109558;518:51800:0:PV-005051109984;518:51800:0:PV-005051110253;
CC1CCNC1,232937,518:51800:0:PV-005051109616;518:51800:0:PV-005051109947;518:51800:0:PV-005051111417;
c1ccc2cnccc2c1,94125,518:51800:0:PV-005051109616;518:51800:0:PV-005051110789;518:51800:0:PV-005051113273;
Cc1ccc2cc(C)ccc2c1,1715,518:51800:0:PV-005051109681;518:51800:0:PV-005051132134;518:51800:1:PV-005051368495;
Cn1cnc2ccccc21,15268,518:51800:0:PV-005051109688;518:51800:0:PV-005051117085;518:51800:0:PV-005051117086;
CC1(C)CCCN1,42232,518:51800:0:PV-005051109688;518:51800:0:PV-005051111948;518:51800:0:PV-005051113661;
c1cc[nH]c1,189470,518:51800:0:PV-005051109688;518:51800:0:PV-005051110362;518:51800:0:PV-005051112048;
CC1CNC1,52021,518:51800:0:PV-005051109741;518:51800:0:PV-005051109916;518:51800:0:PV-005051110912;
c1ccn2nncc2c1,10865,518:51800:0:PV-005051109741;518:51800:0:PV-005051111249;518:51800:0:PV-005051111250;
c1c[nH]cn1,133126,518:51800:0:PV-005051109916;518:51800:0:PV-005051110044;518:51800:0:PV-005051112172;
Fc1ccc2cc[nH]c2c1,4210,518:51800:0:PV-005051109947;518:51800:0:PV-005051114223;518:51800:0:PV-005051131855;
C1CC2(C1)CCC2,9414,518:51800:0:PV-005051109972;518:51800:0:PV-005051125402;518:51800:0:PV-005051135639;
Cc1cncc(C)c1,24668,518:51800:0:PV-005051109972;518:51800:0:PV-005051123272;518:51800:0:PV-005051128106;
Cc1ccon1,26305,518:51800:0:PV-005051109980;518:51800:0:PV-005051111852;518:51800:0:PV-005051113661;
C1CCCNCC1,92290,518:51800:0:PV-005051109980;518:51800:0:PV-005051111787;518:51800:0:PV-005051111788;
c1ccn2nccc2c1,45576,518:51800:0:PV-005051109980;518:51800:0:PV-005051110313;518:51800:0:PV-005051110314;
Cc1ccnnc1,23774,518:51800:0:PV-005051109984;518:51800:0:PV-005051126629;518:51800:0:PV-005051130037;
C1CCNC1,684935,518:51800:0:PV-005051109984;518:51800:0:PV-005051110174;518:51800:0:PV-005051111440;
Fc1ccccc1,121586,518:51800:0:PV-005051109984;518:51800:0:PV-005051111647;518:51800:0:PV-005051111996;
C1CCNCC1,509539,518:51800:0:PV-005051110044;518:51800:0:PV-005051110253;518:51800:0:PV-005051110362;
CC1=CCCCC1,4907,518:51800:0:PV-005051110106;518:51800:0:PV-005051149423;518:51800:0:PV-005051195529;
Nc1ccc2ccc(O)nc2n1,17,518:51800:0:PV-005051110106;518:51818:0:PV-005074585888;518:51818:4:PV-005075113619;
Fc1cncc2ccccc12,1871,518:51800:0:PV-005051110107;518:51800:0:PV-005051148888;518:51800:0:PV-005051148889;
Cc1cccc2cccnc12,14906,518:51800:0:PV-005051110174;518:51800:0:PV-005051113243;518:51800:0:PV-005051144565;
c1cnoc1,100732,518:51800:0:PV-005051110174;518:51800:0:PV-005051110209;518:51800:0:PV-005051110398;
Cc1cccc(C)n1,30842,518:51800:0:PV-005051110181;518:51800:0:PV-005051115227;518:51800:0:PV-005051143880;
C1CC2(C1)CC2,4165,518:51800:0:PV-005051110181;518:51800:0:PV-005051156760;518:51800:0:PV-005051166241;
c1cnccn1,51412,518:51800:0:PV-005051110181;518:51800:0:PV-005051110627;518:51800:0:PV-005051120657;
O=C1CCCc2ccccc21,8026,518:51800:0:PV-005051110253;518:51800:1:PV-005051255541;518:51800:1:PV-005051255542;
Cc1cccc(F)c1,22680,518:51800:0:PV-005051110313;518:51800:0:PV-005051110314;518:51800:0:PV-005051118205;
C1CCCC1,227116,518:51800:0:PV-005051110313;518:51800:0:PV-005051110314;518:51800:0:PV-005051111249;
c1ccc2[nH]ccc2c1,87887,518:51800:0:PV-005051110330;518:51800:0:PV-005051110331;518:51800:0:PV-005051112133;
Cc1cnn(C)c1,16203,518:51800:0:PV-005051110330;518:51800:0:PV-005051110331;518:51800:0:PV-005051113972;
