fragment_smiles,occurences,example_ligands
C1CCNCC1,551269,394:39400:0:PV-000418820319;394:39400:0:PV-001342567911;394:39400:0:PV-000450785215;
c1c[nH]cn1,97161,394:39400:0:PV-000418820319;394:39400:0:PV-000593386523;394:39400:0:PV-000234343236;
Cn1cccn1,129576,394:39400:0:PV-000418820319;394:39400:0:PV-000546248219;394:39400:0:PV-001715492667;
CC1(F)CNCCNC1,3849,394:39400:0:PV-002259914563;394:39400:0:PV-005127081306;394:39400:1:PV-005127110268;
Cc1ccncc1,26925,394:39400:0:PV-001051083923;394:39400:0:PV-001188680092;394:39400:0:PV-000391043420;
Cc1ccc(C)cc1,8867,394:39400:0:PV-001051083923;394:39400:0:PV-000548077179;394:39400:0:PV-002363417165;
Cc1ccc(=O)[nH]n1,4001,394:39400:0:PV-002643519673;394:39400:0:PV-005127083498;394:39400:0:PV-005127084342;
C1CC2(C1)CNCCN2,10389,394:39400:0:PV-002643519673;394:39400:0:PV-002643520416;394:39400:0:PV-002643520439;
c1ccccc1,386214,394:39400:0:PV-002643519679;394:39400:0:PV-003998308772;394:39400:0:PV-002208162215;
C1CCNC1,596055,394:39400:0:PV-002643519679;394:39400:0:PV-000562776076;394:39400:0:PV-001512859740;
c1c[nH]nn1,95642,394:39400:0:PV-002643519679;394:39400:0:PV-000597588617;394:39400:0:PV-003998308957;
OC1CCC1,37557,394:39400:0:PV-002643519679;394:39400:0:PV-002466911692;394:39400:0:PV-001280743652;
Cc1ccco1,50685,394:39400:0:PV-000562776076;394:39400:0:PV-000528957257;394:39400:0:PV-000577765288;
c1ccn2nccc2c1,12650,394:39400:0:PV-000562776076;394:39400:0:PV-003998310789;394:39400:0:PV-003998310790;
C1CCCCC1,222583,394:39400:0:PV-001512859740;394:39400:0:PV-001509990679;394:39400:0:PV-001418077683;
Cc1coc(C)n1,5706,394:39400:0:PV-000563792716;394:39400:0:PV-000266281803;394:39400:0:PV-000580021900;
CC1CCNC1,168239,394:39400:0:PV-000563792716;394:39400:0:PV-001691044754;394:39400:0:PV-001715492667;
c1ccoc1,129875,394:39400:0:PV-000563792716;394:39400:0:PV-000583322657;394:39400:0:PV-003998309279;
Cc1cn[nH]c1C,6450,394:39400:0:PV-001298111865;394:39400:0:PV-000590141446;394:39400:0:PV-000278876754;
CC1CCCCC1,33250,394:39400:0:PV-001298111865;394:39400:0:PV-001643141107;394:39400:0:PV-000356397634;
Fc1ccccc1,170754,394:39400:0:PV-001342567911;394:39400:0:PV-001082101541;394:39400:0:PV-001643842258;
Cn1nccn1,4645,394:39400:0:PV-001342567911;394:39400:0:PV-000234491047;394:39400:0:PV-002643521151;
c1cn[nH]c1,256539,394:39400:0:PV-001700473041;394:39400:0:PV-001697694418;394:39400:0:PV-003998308772;
CC1CCCNC1,73721,394:39400:0:PV-001700473041;394:39400:0:PV-000593386523;394:39400:0:PV-001698692196;
CC1CCNCC1,57062,394:39400:0:PV-001697694418;394:39400:0:PV-000590174921;394:39400:0:PV-001767756735;
