fragment_smiles,occurences,example_ligands
Cc1c[nH]cn1,2829,81:08100:0:PV-003569139468;81:08100:0:PV-002530339302;81:08100:0:PV-003569151297;
C1CC2CC2N1,22671,81:08100:0:PV-003569139468;81:08100:0:PV-003569140326;81:08100:0:PV-003569140693;
c1ccccc1,318343,81:08100:0:PV-002912323081;81:08100:0:PV-002912323103;81:08100:0:PV-002323342857;
O=C1CCCN1,51260,81:08100:0:PV-002912323081;81:08100:0:PV-003569141441;81:08100:0:PV-003569142204;
Cc1ccc(C)s1,4658,81:08100:0:PV-003569139477;81:08100:0:PV-002912324095;81:08100:0:PV-002912329392;
C1NCC2CC12,93087,81:08100:0:PV-003569139477;81:08100:0:PV-003569140797;81:08100:0:PV-003569140798;
CC1CCC1,53961,81:08100:0:PV-003569139477;81:08100:0:PV-003569140721;81:08100:0:PV-003569141008;
C1CCCC1,186198,81:08100:0:PV-002912323103;81:08100:0:PV-002912323201;81:08100:0:PV-002912323271;
C1=NOCC1,4961,81:08100:0:PV-002912323103;81:08100:0:PV-002912331496;81:08100:0:PV-002912331497;
CC12COC(C1)C2,902,81:08100:0:PV-003569139536;81:08100:0:PV-002912323108;81:08100:0:PV-002912325652;
C1CCCCC1,132959,81:08100:0:PV-003569139536;81:08100:0:PV-002912323108;81:08100:0:PV-002530339174;
C1CCNCC1,309113,81:08100:0:PV-003569139544;81:08100:0:PV-003569139662;81:08100:0:PV-003569139663;
Clc1ccco1,21623,81:08100:0:PV-003569139544;81:08100:0:PV-003569140721;81:08100:0:PV-002912323560;
c1ccncc1,176548,81:08100:0:PV-002116345795;81:08100:0:PV-001931382483;81:08100:0:PV-002271591059;
c1cnoc1,80564,81:08100:0:PV-003569139584;81:08100:0:PV-001931382483;81:08100:0:PV-002375099035;
c1cnccn1,21100,81:08100:0:PV-002530339174;81:08100:0:PV-003569140111;81:08100:0:PV-003569142017;
c1cn[nH]c1,169071,81:08100:0:PV-002323342857;81:08100:0:PV-003569139930;81:08100:0:PV-003569139954;
CC1CC(C)(C)C1,2852,81:08100:0:PV-002323342857;81:08100:0:PV-003569151194;81:08100:1:PV-003569193116;
Clc1ccccc1,84077,81:08100:0:PV-003569139618;81:08100:0:PV-003569139619;81:08100:0:PV-003569139620;
C1CCNC1,482203,81:08100:0:PV-003569139618;81:08100:0:PV-003569139619;81:08100:0:PV-003569139620;
C1CC2CC12,16055,81:08100:0:PV-003569139618;81:08100:0:PV-003569139619;81:08100:0:PV-003569139620;
C1NCC2CC1CN2,3589,81:08100:0:PV-003569139621;81:08100:1:PV-003569186135;81:08100:1:PV-005706765814;
c1cc[nH]c1,67936,81:08100:0:PV-003569139621;81:08100:0:PV-003569139870;81:08100:0:PV-001622976613;
FC1(F)CCNCC1,1209,81:08100:0:PV-002912323148;81:08100:1:PV-001702958859;81:08100:3:PV-001702560235;
CC1CCCCC1,20305,81:08100:0:PV-003569139648;81:08100:0:PV-002912323805;81:08100:0:PV-003569143446;
CC1CCCO1,22896,81:08100:0:PV-003569139648;81:08100:0:PV-003569139882;81:08100:0:PV-003569139883;
c1cnsc1,69082,81:08100:0:PV-003569139657;81:08100:0:PV-002912323174;81:08100:0:PV-002912323306;
CC1(C)CC1O,2386,81:08100:0:PV-003569139662;81:08100:0:PV-003569139663;81:08100:0:PV-003569139664;
Cc1ccsn1,18641,81:08100:0:PV-003569139672;81:08100:0:PV-003569146011;81:08100:0:PV-003569146124;
O=c1cccn[nH]1,10266,81:08100:0:PV-003569139672;81:08100:0:PV-003569145298;81:08100:0:PV-002912332201;
Fc1ccccc1F,10478,81:08100:0:PV-002912323164;81:08100:0:PV-003569139880;81:08100:0:PV-002912323444;
CC1(C)CC1,35215,81:08100:0:PV-003569139703;81:08100:0:PV-001703592400;81:08100:0:PV-001703600521;
C1COCCN1,40585,81:08100:0:PV-003569139703;81:08100:0:PV-003569141525;81:08100:0:PV-002912323907;
C1CCSCC1,22875,81:08100:0:PV-003569139703;81:08100:0:PV-003569140351;81:08100:0:PV-003569141210;
c1cnc2nscc2c1,62,81:08100:0:PV-003569139711;81:08100:1:PV-005706770246;81:08100:9:PV-002530357940;
Cc1ccon1,22202,81:08100:0:PV-002912323172;81:08100:0:PV-003569143219;81:08100:0:PV-003569143394;
C1CCOCC1,69426,81:08100:0:PV-002912323174;81:08100:0:PV-003569139973;81:08100:0:PV-003569141976;
C1CCSC1,25707,81:08100:0:PV-002912323174;81:08100:0:PV-003569139947;81:08100:0:PV-002912324339;
C1CNCCOC1,14165,81:08100:0:PV-002912323175;81:08100:0:PV-003569147882;81:08100:0:PV-002912326776;
Cc1cnc(C)s1,3718,81:08100:0:PV-003569139734;81:08100:0:PV-003569152570;81:08100:0:PV-003569161903;
Cc1ccn(C)n1,9721,81:08100:0:PV-003569139735;81:08100:0:PV-001664391182;81:08100:0:PV-003569156468;
C1CCOC1,144242,81:08100:0:PV-003569139735;81:08100:0:PV-001664391182;81:08100:0:PV-003569139967;
c1ccsc1,135057,81:08100:0:PV-003569139746;81:08100:0:PV-003569141134;81:08100:0:PV-003569141166;
C1COC2(C1)CCC2,2801,81:08100:0:PV-003569139752;81:08100:0:PV-003569173738;81:08100:1:PV-003569190216;
C1CC2CC1CO2,3806,81:08100:0:PV-003569139767;81:08100:0:PV-003569151625;81:08100:0:PV-002912329911;
Cc1ncco1,17197,81:08100:0:PV-003569139767;81:08100:0:PV-002582089740;81:08100:0:PV-003569145970;
Cc1ccccc1Cl,9429,81:08100:0:PV-003569139768;81:08100:0:PV-002912323201;81:08100:0:PV-002912328076;
c1nc[nH]n1,125491,81:08100:0:PV-003569139768;81:08100:0:PV-003569140089;81:08100:0:PV-003569140290;
c1c[nH]cn1,64808,81:08100:0:PV-003569139768;81:08100:0:PV-001696965376;81:08100:0:PV-002530339218;
OC1CCNC1,73219,81:08100:0:PV-001703592400;81:08100:0:PV-001703600521;81:08100:0:PV-003569141390;
c1ccoc1,97244,81:08100:0:PV-001703592400;81:08100:0:PV-001703600521;81:08100:0:PV-000417033753;
Cc1ccc[nH]1,7821,81:08100:0:PV-003569139862;81:08100:0:PV-003569139863;81:08100:0:PV-002912323213;
C1CNCCN1,87803,81:08100:0:PV-003569139862;81:08100:0:PV-003569139863;81:08100:0:PV-002912323213;
Cc1cccc(O)c1,3264,81:08100:0:PV-002912323218;81:08100:0:PV-002912337682;81:08100:0:PV-002912337683;
Clc1cccs1,35275,81:08100:0:PV-003569139874;81:08100:0:PV-003569139875;81:08100:0:PV-003569139876;
C1CC2CCC1C2,14824,81:08100:0:PV-003569139874;81:08100:0:PV-003569139875;81:08100:0:PV-003569139876;
Cc1ccccc1,78182,81:08100:0:PV-002478591896;81:08100:0:PV-002271591068;81:08100:0:PV-003569140543;
Clc1cncc(Cl)c1,2895,81:08100:0:PV-003569139880;81:08100:0:PV-001663462253;81:08100:0:PV-004051292963;
Clc1nccs1,15035,81:08100:0:PV-003569139882;81:08100:0:PV-003569139883;81:08100:0:PV-003569145117;
Cc1cc(C)sn1,2147,81:08100:0:PV-001641349509;81:08100:0:PV-003569165761;81:08100:0:PV-003569165762;
CC1(C)CCC1,19080,81:08100:0:PV-001641349509;81:08100:0:PV-003569139930;81:08100:0:PV-002912323853;
Cc1ncnn1C,2474,81:08100:0:PV-003569139920;81:08100:0:PV-003569177327;81:08100:1:PV-005706786425;
CC1CNCC(C)C1,1565,81:08100:0:PV-003569139920;81:08100:1:PV-003569189029;81:08100:2:PV-003569238752;
c1ccc2nsnc2c1,2260,81:08100:0:PV-002912323228;81:08100:0:PV-003569159535;81:08100:0:PV-003569159536;
Cc1ccn[nH]1,21464,81:08100:0:PV-001564279414;81:08100:0:PV-003569143276;81:08100:0:PV-003569144558;
Cc1ccoc1,29114,81:08100:0:PV-001564279414;81:08100:0:PV-002912323864;81:08100:0:PV-000478851287;
Clc1ccsn1,12712,81:08100:0:PV-003569139945;81:08100:0:PV-002912323238;81:08100:0:PV-003569142394;
OC1CCCCC1,13472,81:08100:0:PV-003569139945;81:08100:0:PV-002912323238;81:08100:0:PV-002912326170;
C1CNC2(C1)CC2,6935,81:08100:0:PV-003569139947;81:08100:0:PV-002912326296;81:08100:0:PV-003569150498;
C1CC2(C1)CNC2,17260,81:08100:0:PV-003569139954;81:08100:0:PV-003569140151;81:08100:0:PV-003569144693;
C1CC2(CN1)CNC2,9967,81:08100:0:PV-001166602449;81:08100:0:PV-000276545965;81:08100:0:PV-000276594784;
FC1CCCCC1,7940,81:08100:0:PV-001166602449;81:08100:0:PV-003569146079;81:08100:0:PV-003569146080;
Cc1cc(C)[nH]n1,5361,81:08100:0:PV-001339820796;81:08100:0:PV-002116346180;81:08100:0:PV-002116346771;
Cc1ccccc1F,10719,81:08100:0:PV-000493378876;81:08100:0:PV-003569140035;81:08100:0:PV-002912324859;
Cc1ccsc1,31294,81:08100:0:PV-000493378876;81:08100:0:PV-003569140800;81:08100:0:PV-000448774884;
Fc1cccc2c1CCO2,554,81:08100:0:PV-003569140040;81:08100:6:PV-003569384079;81:08100:6:PV-003569384080;
