fragment_smiles,occurences,example_ligands
c1ccccc1,440839,7:00700:0:Z3874761965;7:00700:0:Z4055265446;7:00700:0:Z1430935597;
C1NCC2CC12,17449,7:00700:0:Z4593669227;7:00700:0:Z4593639747;7:00700:0:Z4593627659;
Cc1ccc(Cl)cc1C,629,7:00700:0:Z2718777870;7:00700:0:Z2295500988;7:00700:3:Z1685971726;
Cc1ccsn1,6429,7:00700:0:Z2761115241;7:00700:0:Z1240888507;7:00700:0:Z4078867425;
CC1CCCC(=O)N1,2421,7:00700:0:Z2761115241;7:00700:0:Z3843183592;7:00700:0:Z3356668230;
O=C1CCc2ccccc21,1720,7:00700:0:Z3842977287;7:00700:0:Z3209181452;7:00700:0:Z3670743352;
c1nnn[nH]1,18315,7:00700:0:Z2995212234;7:00700:0:Z2632029176;7:00700:0:Z4154858520;
O=S1(=O)CCC2(CCCN2)CC1,117,7:00700:0:Z3319881462;7:00700:4:Z3093851375;7:00701:3:Z4061599190;
CC1NCc2ccccc21,526,7:00700:0:Z2605431106;7:00700:0:Z1320183197;7:00700:1:Z2601888215;
c1nc2c(s1)COCC2,1609,7:00700:0:Z3134341348;7:00700:0:Z4413009527;7:00700:0:Z3341431916;
FC1CCOC1,4922,7:00700:0:Z3134341348;7:00700:0:Z4413009527;7:00700:0:Z4422028752;
Cc1ccc(C)c2c(C)coc12,27,7:00700:0:Z1245228874;7:00710:6:Z2231741395;7:00711:8:Z1445240686;
c1ccoc1,76336,7:00700:0:Z3719433657;7:00700:0:Z341111454;7:00700:0:Z2958513316;
CC1CCCN1C,3296,7:00700:0:Z4291975917;7:00700:0:Z4882344809;7:00700:0:Z4614876896;
c1ncc2c(n1)CNC2,418,7:00700:0:Z4291975917;7:00700:2:Z4062992153;7:00700:6:Z4471442558;
CN1CCCCC1,16146,7:00700:0:Z4263786304;7:00700:0:Z2770258565;7:00700:0:Z4114780429;
Cc1ccn(C)n1,11577,7:00700:0:Z2265164707;7:00700:0:Z1210032525;7:00700:0:Z2773974368;
NC1CNCC1N,449,7:00700:0:Z4054888236;7:00700:3:Z2874395811;7:00700:3:Z2860465495;
Oc1ccncc1,1734,7:00700:0:Z1463749305;7:00700:0:Z1926889872;7:00700:2:Z2960605390;
O=S1(=O)CCCC2(CCN2)C1,214,7:00700:0:Z3521631084;7:00700:0:Z3521630894;7:00701:2:Z3878664047;
Cc1cc(=O)[nH]c(C)n1,259,7:00700:0:Z2440569351;7:00700:0:Z1488155491;7:00700:2:Z2191951226;
Fc1cccc(F)c1,24112,7:00700:0:Z4771379511;7:00700:0:Z3784233757;7:00700:0:Z2720122410;
c1cnoc1,79447,7:00700:0:Z4885749357;7:00700:0:Z4346898113;7:00700:0:Z3790325818;
c1cc2n(c1)CCSC2,608,7:00700:0:Z4885749357;7:00700:1:Z4146013666;7:00700:1:Z4166984882;
CC1(O)CCCNCC1,578,7:00700:0:Z1944178350;7:00700:0:Z1940027947;7:00700:0:Z2851294039;
Clc1cscn1,4966,7:00700:0:Z1944178350;7:00700:0:Z4343143773;7:00700:0:Z2788781813;
CC1CCNC1,25582,7:00700:0:Z1994079727;7:00700:0:Z1693024741;7:00700:0:Z1693034328;
Cc1ccnn1C,10168,7:00700:0:Z2072910712;7:00700:0:Z2773285857;7:00700:0:Z2773289106;
Cc1cnn(C)c(=O)c1,265,7:00700:0:Z4639670645;7:00700:5:Z4639260176;7:00700:7:Z4643815096;
Cc1ncon1,9880,7:00700:0:Z4485862396;7:00700:0:Z4783341810;7:00700:0:Z3310782598;
Cc1ccc(C)c(F)c1,269,7:00700:0:Z4485862396;7:00700:1:Z3568975550;7:00700:2:Z1893041977;
CC12CCC(CO1)C2,2098,7:00700:0:Z4491442264;7:00700:0:Z4191963941;7:00700:0:Z4445957224;
C1CC2(C1)CCC2,13557,7:00700:0:Z4018382984;7:00700:0:Z4142281000;7:00700:0:Z4324372106;
CC1(C)CCOC1,5931,7:00700:0:Z4018382984;7:00700:0:Z3839332714;7:00700:0:Z4017752437;
Cc1cncs1,12968,7:00700:0:Z3514767821;7:00700:0:Z3535191168;7:00700:0:Z5001052824;
Nc1cnccn1,1368,7:00700:0:Z1947583173;7:00700:0:Z2769189059;7:00700:1:Z3141085463;
Cc1cc(C)sn1,1656,7:00700:0:Z3503292402;7:00700:0:Z2317737846;7:00700:0:Z2209645120;
OC1CCOCC1,5666,7:00700:0:Z3503292402;7:00700:0:Z4257252370;7:00700:0:Z2908983487;
Cc1nncs1,7405,7:00700:0:Z3380254996;7:00700:0:Z3294196785;7:00700:0:Z2071538158;
CC1CCCCN1,16271,7:00700:0:Z3380254996;7:00700:0:Z1620355312;7:00700:0:Z3382693235;
Cc1ccno1,14744,7:00700:0:Z4227001350;7:00700:0:Z4227001045;7:00700:0:Z1584281851;
Fc1cccnc1,26103,7:00700:0:Z4462690107;7:00700:0:Z1730118323;7:00700:0:Z3384973064;
C1CCSCC1,15959,7:00700:0:Z1686346291;7:00700:0:Z2221448881;7:00700:0:Z1943346175;
Cn1cc(Cl)cn1,6262,7:00700:0:Z4423409304;7:00700:0:Z4353350146;7:00700:0:Z3054227628;
Cc1cc[nH]n1,21292,7:00700:0:Z4123719705;7:00700:0:Z1664550596;7:00700:0:Z3574780037;
Cn1cncn1,14416,7:00700:0:Z4123719705;7:00700:0:Z2230665003;7:00700:0:Z4142281000;
C1CC2CCC(CN1)S2,493,7:00700:0:Z2718443080;7:00700:0:Z2706137141;7:00700:2:Z2718440840;
OC1CC2CCC(N2)C1O,259,7:00700:0:Z4328915601;7:00700:0:Z4353653539;7:00700:0:Z4347502029;
C1CN2CCC(CC2)N1,307,7:00700:0:Z4227189922;7:00700:0:Z2113871736;7:00700:2:Z2043857128;
Cc1ccco1,21605,7:00700:0:Z1765292531;7:00700:0:Z1397673717;7:00700:0:Z2755262121;
c1nc2c(s1)CNC2,192,7:00700:0:Z4887266665;7:00701:3:Z4887265893;7:00701:7:Z4450908641;
C1CNC2CCC2C1,1440,7:00700:0:Z4346898113;7:00700:1:Z3140301379;7:00700:1:Z3342272889;
CC1CCC(O)CC1,1749,7:00700:0:Z4609316290;7:00700:0:Z1263386292;7:00700:0:Z4115787669;
Oc1ccc(Cl)cc1,996,7:00700:0:Z4609316290;7:00700:2:Z3909772344;7:00700:2:Z3365042916;
Cc1cnc2n1CCCC2,1025,7:00700:0:Z4488983507;7:00700:0:Z4488637157;7:00700:1:Z4028185985;
OC1CCCOC1,2888,7:00700:0:Z4488983507;7:00700:0:Z4488637157;7:00700:0:Z3357776793;
c1ccc2c(c1)CCC2,11532,7:00700:0:Z4959784061;7:00700:0:Z1260185221;7:00700:0:Z3856219683;
CC1CCNCC1,15428,7:00700:0:Z2362384377;7:00700:0:Z2788781813;7:00700:0:Z4315471562;
C1COCOC1,4169,7:00700:0:Z4099573484;7:00700:0:Z1742984177;7:00700:0:Z1238888089;
C1=NOCC1,7465,7:00700:0:Z3646788552;7:00700:0:Z3647231173;7:00700:0:Z3541015259;
c1ccn2nncc2c1,970,7:00700:0:Z3646788552;7:00700:3:Z3610872301;7:00700:4:Z3495552983;
O=C1NCCN1,3795,7:00700:0:Z1138446592;7:00700:0:Z2876840935;7:00700:0:Z2876825388;
Fc1ccc2cncnc2c1,51,7:00700:0:Z1731257097;7:00717:0:Z3078996452;7:00717:4:Z2976525873;
CC1CCNCC1C,783,7:00700:0:Z1731257097;7:00700:1:Z1555206876;7:00700:3:Z3542558763;
FC1(F)CCNCC1,2970,7:00700:0:Z4054099017;7:00700:0:Z4396096179;7:00700:0:Z3339765830;
C1COC2(C1)CCOC2,1299,7:00700:0:Z4475030280;7:00700:1:Z3794339029;7:00700:1:Z3185053118;
CC1(C)CNCCS1,1154,7:00700:0:Z4099284938;7:00700:1:Z1479276240;7:00700:2:Z4477787376;
Cc1ccn(C)c1,964,7:00700:0:Z3535191168;7:00700:0:Z3530559419;7:00700:0:Z1786897844;
C1COCCN1,81142,7:00700:0:Z2467060488;7:00700:0:Z2912632953;7:00700:0:Z2912632814;
C1CC2CNCC12,8118,7:00700:0:Z3891835842;7:00700:0:Z3829477420;7:00700:0:Z3384577731;
c1csnn1,8898,7:00700:0:Z3505883624;7:00700:0:Z4353350146;7:00700:0:Z4457616702;
C1CCC2COCCC2C1,548,7:00700:0:Z3505883624;7:00700:4:Z4121976729;7:00700:7:Z3625350228;
CC1NCCCC12CCC2,227,7:00700:0:Z3861405572;7:00700:0:Z4285834075;7:00700:6:Z4233572134;
OC1COC1,2485,7:00700:0:Z3842801476;7:00700:0:Z4032996429;7:00700:0:Z3857105061;
c1cscn1,145441,7:00700:0:Z3842801476;7:00700:0:Z3048555760;7:00700:0:Z2991818167;
CC12CNCC1CSC2,498,7:00700:0:Z3582850862;7:00700:1:Z2975795216;7:00700:3:Z2988452847;
FC1(F)C2CCCCC21,2297,7:00700:0:Z3582850862;7:00700:0:Z2637835436;7:00700:0:Z3544536831;
O=C1CCCC2CNCC2N1,201,7:00700:0:Z3395275099;7:00701:0:Z3613808137;7:00701:3:Z3396044492;
CC1CNC1C,812,7:00700:0:Z2877052275;7:00700:1:Z2363970047;7:00700:1:Z3201492242;
NC1CCC2CC12,706,7:00700:0:Z3672187066;7:00700:0:Z3790930541;7:00700:0:Z3981615383;
Cc1ccccc1O,3797,7:00700:0:Z1467154328;7:00700:0:Z3386405510;7:00700:0:Z5045214768;
OC1CCCNC1,11048,7:00700:0:Z1467154328;7:00700:0:Z2149473617;7:00700:0:Z2700692528;
C1CCSC1,15753,7:00700:0:Z4276229430;7:00700:0:Z2922773154;7:00700:0:Z2922768729;
Cc1cscn1,29288,7:00700:0:Z2874741279;7:00700:0:Z332882956;7:00700:0:Z2718359679;
CC1CNC1,12772,7:00700:0:Z3669380027;7:00700:0:Z4140702002;7:00700:0:Z4200098347;
CC1(C)CC1,9973,7:00700:0:Z3669380027;7:00700:0:Z1903351982;7:00700:0:Z3622114144;
Cc1ccc(C)s1,4493,7:00700:0:Z1192563451;7:00700:0:Z2698888583;7:00700:0:Z2313559832;
OC12CCNCC1C2,728,7:00700:0:Z4140940756;7:00700:2:Z2645920341;7:00700:2:Z2628992834;
CC1CCCNCC1,1333,7:00700:0:Z4061328685;7:00700:0:Z2311037583;7:00700:0:Z4348580636;
Cc1ncccn1,8428,7:00700:0:Z2474172381;7:00700:0:Z4108835591;7:00700:0:Z3079385562;
c1ccn2nccc2c1,4203,7:00700:0:Z2335335540;7:00700:0:Z4214203154;7:00700:1:Z2914557264;
CC1CCCn2ccnc21,538,7:00700:0:Z4140702002;7:00700:1:Z3570738293;7:00700:2:Z3837672025;
Cc1ccsc1,13289,7:00700:0:Z2641004696;7:00700:0:Z1584281851;7:00700:0:Z2874301189;
c1ccc2[nH]ccc2c1,11085,7:00700:0:Z3552475708;7:00700:0:Z1731470022;7:00700:0:Z1315795652;
FC1(F)CC12CC2,3391,7:00700:0:Z3298203793;7:00700:0:Z3523219714;7:00700:1:Z3834730946;
O=C1CCc2ccccc2N1,1331,7:00700:0:Z3671643897;7:00700:0:Z2959031188;7:00700:2:Z2288699907;
Cn1ccnc1Cl,1883,7:00700:0:Z4833666825;7:00700:0:Z4230084048;7:00700:0:Z3807580442;
CC1CC(=O)CCN1,93,7:00700:0:Z3475449839;7:00700:9:Z2919712699;7:00700:9:Z2873154453;
CC1CCC(C)N1,1411,7:00700:0:Z4049221362;7:00700:0:Z2913833332;7:00700:0:Z1408894165;
C1CCC2(CCOC2)OC1,603,7:00700:0:Z4192052425;7:00700:0:Z1577800230;7:00700:3:Z3340918668;
Cc1cccs1,19040,7:00700:0:Z2904202664;7:00700:0:Z4023255970;7:00700:0:Z4192633995;
CC1CC2CC2C1,956,7:00700:0:Z4324708293;7:00700:0:Z3058682681;7:00700:2:Z4274511603;
O=c1[nH]ccc2cccn12,95,7:00700:0:Z4324708293;7:00700:3:Z4319590828;7:00700:6:Z4326154787;
Cc1ccncn1,18743,7:00700:0:Z1828118412;7:00700:0:Z1831889352;7:00700:0:Z3891139960;
C1CC2CC2C1,18359,7:00700:0:Z3365802584;7:00700:0:Z3799627659;7:00700:0:Z4011104310;
c1ccc2c(c1)CCCC2,5335,7:00700:0:Z4239703536;7:00700:0:Z3800382600;7:00700:0:Z2897440508;
CC1CCOC1,11750,7:00700:0:Z4029267952;7:00700:0:Z3604304263;7:00700:0:Z1823532274;
C1OCC2CC12,5918,7:00700:0:Z4345421515;7:00700:0:Z2862501917;7:00700:0:Z2717474220;
C1CC2(CCN1)CC2,2748,7:00700:0:Z1616121790;7:00700:0:Z4283950646;7:00700:0:Z2775834890;
Cc1cccc(F)c1,9891,7:00700:0:Z3199515022;7:00700:0:Z3254170649;7:00700:0:Z3367773533;
CC1(C)CCCCNC1,693,7:00700:0:Z2365005319;7:00700:1:Z2752923424;7:00700:4:Z1779639459;
c1ccc2[nH]ncc2c1,5327,7:00700:0:Z4455280799;7:00700:0:Z4455288470;7:00700:0:Z4455293168;
C1CNC2(C1)CCOCC2,1091,7:00700:0:Z2311073232;7:00700:0:Z2621232835;7:00700:0:Z1781990370;
Cc1cccnc1,23705,7:00700:0:Z1534762205;7:00700:0:Z2284238068;7:00700:0:Z3774353875;
Cc1cc(C)n(C)n1,4722,7:00700:0:Z1534762205;7:00700:0:Z1317790131;7:00700:0:Z1232073517;
Cc1nc2nccnc2s1,165,7:00700:0:Z4961499366;7:00700:3:Z4959665763;7:00700:9:Z4961485574;
CN1CCNCC1,11318,7:00700:0:Z4771525208;7:00700:0:Z3867688638;7:00700:0:Z4429980335;
Nc1nc2ccccc2o1,335,7:00700:0:Z4771525208;7:00700:1:Z4304399906;7:00700:6:Z4302569002;
c1ccc2ncncc2c1,1456,7:00700:0:Z1192160342;7:00700:0:Z1761799563;7:00700:1:Z2611941031;
Cc1cccc(C)n1,3726,7:00700:0:Z2231197266;7:00700:0:Z3057907498;7:00700:0:Z4123874728;
CC1CCNCCO1,879,7:00700:0:Z3086745289;7:00700:0:Z3345718425;7:00700:1:Z4229606229;
CC1OCCC1F,670,7:00700:0:Z3086745289;7:00700:0:Z3571684592;7:00700:1:Z3197655548;
Cc1ccccc1C,8841,7:00700:0:Z1615381700;7:00700:0:Z4063465126;7:00700:0:Z4329527046;
Clc1cccnc1,20851,7:00700:0:Z1615381700;7:00700:0:Z1943346175;7:00700:0:Z1943353974;
CC1CCCNC1,19717,7:00700:0:Z2658011800;7:00700:0:Z2265929258;7:00700:0:Z3891139960;
NC1CCC1,15981,7:00700:0:Z2658011800;7:00700:0:Z3384701744;7:00700:0:Z2368514843;
C1CC2CC1CO2,5391,7:00700:0:Z5034933413;7:00700:0:Z4477499182;7:00700:0:Z5037877592;
CC1CCCC1,15900,7:00700:0:Z2178401947;7:00700:0:Z3568409269;7:00700:0:Z3403128561;
O=S1(=O)CCCN1,3603,7:00700:0:Z3571684592;7:00700:0:Z3055904266;7:00700:0:Z4277400294;
Cc1cnccn1,9902,7:00700:0:Z3060942054;7:00700:0:Z2299446050;7:00700:0:Z2836822271;
C1NCC12COC2,716,7:00700:0:Z3060942054;7:00700:0:Z3508633343;7:00700:1:Z3079082448;
CC1(C)CNCCC(O)C1,336,7:00700:0:Z3552631297;7:00700:1:Z4954209554;7:00700:4:Z3385879356;
c1nn[nH]n1,21594,7:00700:0:Z1440601570;7:00700:0:Z4379578724;7:00700:0:Z4384010211;
Clc1ccc2c(c1)NCCS2,55,7:00700:0:Z1440601570;7:00707:5:Z595261988;7:00709:1:Z3173975265;
CN1CCCC1,12923,7:00700:0:Z3906884085;7:00700:0:Z3906884086;7:00700:0:Z3657466058;
O=c1cc[nH][nH]1,1277,7:00700:0:Z3906884085;7:00700:0:Z3906884086;7:00700:0:Z2883191615;
c1ccc2c(c1)CCCNC2,518,7:00700:0:Z4003006403;7:00700:7:Z2628114920;7:00700:8:Z2294921840;
Cc1ccc(C)cc1,4951,7:00700:0:Z3841687287;7:00700:0:Z1782532065;7:00700:0:Z1365824407;
CN1CCNC2CC21,719,7:00700:0:Z3841687287;7:00700:0:Z3787871851;7:00700:0:Z4295872269;
CC1(C)CNCCO1,6326,7:00700:0:Z1117422194;7:00700:0:Z4292464246;7:00700:0:Z4448862547;
C1CNC2(C1)CC2,1950,7:00700:0:Z3322455032;7:00700:0:Z4023255970;7:00700:0:Z3568489122;
CC1CNCC(C)O1,5125,7:00700:0:Z3255004579;7:00700:1:Z4179219329;7:00700:1:Z4179219138;
Cc1ccncc1,14309,7:00700:0:Z4079207858;7:00700:0:Z4078977948;7:00700:0:Z4079199154;
c1cnsc1,22429,7:00700:0:Z3515172234;7:00700:0:Z3515188969;7:00700:0:Z3514480610;
Oc1ccccc1,25495,7:00700:0:Z3515172234;7:00700:0:Z3515188969;7:00700:0:Z3514480610;
C1CC2CCC1CN2,3016,7:00700:0:Z2207910858;7:00700:0:Z3495888060;7:00700:0:Z3520208041;
Cc1cccc(C)c1,16200,7:00700:0:Z2999206432;7:00700:0:Z4914691238;7:00700:0:Z3477562467;
Clc1ccco1,3700,7:00700:0:Z3470386423;7:00700:0:Z3820504538;7:00700:0:Z3642278542;
FC1CCCCC1,10070,7:00700:0:Z3470352308;7:00700:0:Z4210000877;7:00700:0:Z1967278993;
c1nc[nH]n1,41195,7:00700:0:Z3339938001;7:00700:0:Z4325222592;7:00700:0:Z4325222593;
c1nnco1,23734,7:00700:0:Z3339938001;7:00700:0:Z3255242636;7:00700:0:Z1664550596;
c1cc2c(s1)CNC2,310,7:00700:0:Z4080021961;7:00700:0:Z3799627659;7:00700:0:Z4243612988;
C1CC2COCCN2C1,933,7:00700:0:Z3524270574;7:00700:0:Z3103177145;7:00700:2:Z1145597516;
C1CCCNCCC1,1953,7:00700:0:Z3524270574;7:00700:0:Z2311683148;7:00700:3:Z5017832851;
CC1CCC(C)C1,1220,7:00700:0:Z4467213077;7:00700:0:Z3298057690;7:00700:1:Z1373096586;
CC1(C)CCNC1,9137,7:00700:0:Z3380354023;7:00700:0:Z3519114656;7:00700:0:Z3511869377;
CC1CCCC1O,1287,7:00700:0:Z4574258933;7:00700:0:Z4141627966;7:00700:0:Z3944878848;
CC1CCCN(C)C1,886,7:00700:0:Z2195795904;7:00700:0:Z3008639351;7:00700:1:Z4104883933;
O=C1CCCN1,46701,7:00700:0:Z4311157649;7:00700:0:Z3437953503;7:00700:0:Z3055904266;
CC1(C)CCCN1,9708,7:00700:0:Z4187416919;7:00700:0:Z4385744679;7:00700:0:Z4448953496;
O=C1CCNCCCCCN1,207,7:00700:0:Z3009539376;7:00700:5:Z3642062506;7:00700:5:Z2965247838;
FC1(F)CC12CCC2,4235,7:00700:0:Z3366240534;7:00700:0:Z3339713327;7:00700:0:Z3076964916;
c1ccc2[nH]nnc2c1,2213,7:00700:0:Z1962576427;7:00700:0:Z4233484178;7:00700:0:Z2906347756;
c1ccc2c(c1)OCO2,5442,7:00700:0:Z1644124838;7:00700:0:Z2111687829;7:00700:0:Z3293646804;
CC1(C)OC2CC1C2,693,7:00700:0:Z3621093058;7:00700:4:Z4003941412;7:00700:4:Z4003937461;
