fragment_smiles,occurences,example_ligands
c1cscn1,96055,385:38500:0:PV-004914944299;385:38500:0:PV-004914944817;385:38500:0:PV-004914944967;
C1CCNCC1,552131,385:38500:0:PV-004914944299;385:38500:0:PV-004914944333;385:38500:0:PV-004914944334;
c1ccncc1,289469,385:38500:0:PV-004914944299;385:38500:0:PV-004914944412;385:38500:0:PV-004914944413;
Cc1ccc2[nH]ccc2c1,1526,385:38500:0:PV-004914944315;385:38500:0:PV-004914949221;385:38500:0:PV-004914949222;
C1CCCCC1,223239,385:38500:0:PV-004914944315;385:38500:0:PV-004914944344;385:38500:0:PV-004914944345;
c1ccoc1,131568,385:38500:0:PV-004914944327;385:38500:0:PV-004914944564;385:38500:0:PV-004914944565;
C1CC2CC2N1,21491,385:38500:0:PV-004914944327;385:38500:0:PV-004914945166;385:38500:0:PV-004914945890;
c1cocn1,85759,385:38500:0:PV-004914944327;385:38500:0:PV-004914945088;385:38500:0:PV-004914945089;
Cc1cccc(F)c1,25997,385:38500:0:PV-004914944333;385:38500:0:PV-004914944334;385:38500:0:PV-004914944335;
C1OCC2CC12,6944,385:38500:0:PV-004914944333;385:38500:0:PV-004914944334;385:38500:0:PV-004914944335;
Cc1ccsc1,29829,385:38500:0:PV-004914944336;385:38500:0:PV-004914944834;385:38500:0:PV-004914944835;
CC1(C)CCCN1,35736,385:38500:0:PV-004914944336;385:38500:0:PV-004914945164;385:38500:0:PV-004914945585;
c1c[nH]nn1,96221,385:38500:0:PV-004914944336;385:38500:0:PV-004914944632;385:38500:0:PV-004914944676;
Cc1cc[nH]c1,21628,385:38500:0:PV-004914944340;385:38500:0:PV-004914946292;385:38500:0:PV-004914946293;
C1NCC2CC12,103956,385:38500:0:PV-004914944340;385:38500:0:PV-004914945139;385:38500:0:PV-004914945274;
Cc1ccccc1F,21992,385:38500:0:PV-004914944340;385:38500:0:PV-004914944703;385:38500:0:PV-004914948305;
c1ccccc1,386781,385:38500:0:PV-004914944341;385:38500:0:PV-004914944344;385:38500:0:PV-004914944345;
C1COCCN1,64194,385:38500:0:PV-004914944341;385:38500:0:PV-004914945578;385:38500:0:PV-004914945930;
Cn1cccc1,34028,385:38500:0:PV-004914944341;385:38500:0:PV-004914944648;385:38500:0:PV-004914944649;
Cc1cc(C)n(C)n1,6132,385:38500:0:PV-004914944380;385:38500:0:PV-004914959934;385:38500:0:PV-004914968358;
FC1CCNC1,71695,385:38500:0:PV-004914944380;385:38500:0:PV-004914944724;385:38500:0:PV-004914944738;
c1cc[nH]c1,107150,385:38500:0:PV-004914944380;385:38500:0:PV-004914944930;385:38500:0:PV-004914945350;
Oc1cnsn1,677,385:38500:0:PV-004914944401;385:38500:2:PV-004914995559;385:38500:3:PV-004915007693;
