fragment_smiles,occurences,example_ligands
Cn1cccn1,151151,443:44300:0:PV-005080283234;443:44300:0:PV-005080283235;443:44300:0:PV-005080283375;
CC1CCC(F)(F)C1,1126,443:44300:0:PV-005080283234;443:44300:0:PV-005080283235;443:44300:1:PV-005080320185;
Cc1nc[nH]n1,4229,443:44300:0:PV-005080283257;443:44300:0:PV-005080287828;443:44300:0:PV-005080287829;
C1CNCCN1,167062,443:44300:0:PV-005080283257;443:44300:0:PV-005080283282;443:44300:0:PV-005080283991;
CC1(C)CCOC1,10630,443:44300:0:PV-005080283257;443:44300:0:PV-005080288856;443:44300:0:PV-005080295560;
Cc1cncnc1,171,443:44300:0:PV-005080283267;443:44300:0:PV-005080283268;443:44300:0:PV-005080283269;
C1COCCN1,71585,443:44300:0:PV-005080283267;443:44300:0:PV-005080283268;443:44300:0:PV-005080283269;
CC1(C)CCCCO1,12948,443:44300:0:PV-005080283282;443:44300:0:PV-005080284025;443:44300:0:PV-005080289017;
CC1(C)CCCCC1,19221,443:44300:0:PV-005080283289;443:44300:0:PV-005080284995;443:44300:0:PV-005080290687;
C1CC2CCC1N2,24436,443:44300:0:PV-005080283289;443:44300:0:PV-005080285644;443:44300:0:PV-005080287281;
C1CCNCC1,622205,443:44300:0:PV-005080283289;443:44300:0:PV-005080283337;443:44300:0:PV-005080283338;
Cc1cn[nH]n1,8731,443:44300:0:PV-005080283291;443:44300:0:PV-005080283292;443:44300:0:PV-005080283293;
c1cn[nH]c1,299212,443:44300:0:PV-005080283291;443:44300:0:PV-005080283292;443:44300:0:PV-005080283293;
Cc1cccc2nccn12,1719,443:44300:0:PV-005080283296;443:44300:0:PV-005080302783;443:44300:0:PV-005080305690;
C1CC2NCCOC2C1,1514,443:44300:0:PV-005080283296;443:44300:0:PV-005080297895;443:44300:0:PV-005080304628;
CC1CCCNC1,81912,443:44300:0:PV-005080283297;443:44300:0:PV-005080283433;443:44300:0:PV-005080283434;
CC1CC(O)C(=O)N1C,1211,443:44300:0:PV-005080283297;443:44300:0:PV-005080297508;443:44300:0:PV-005080297509;
c1ccc2c(c1)CCCO2,8542,443:44300:0:PV-005080283299;443:44300:0:PV-005080283300;443:44300:0:PV-005080300189;
Oc1ccc(F)cc1,4818,443:44300:0:PV-005080283317;443:44300:0:PV-005080288266;443:44300:0:PV-005080290143;
C1CNCCOC1,26547,443:44300:0:PV-005080283317;443:44300:0:PV-005080284179;443:44300:0:PV-005080284976;
Cc1ccc(N)cn1,2607,443:44300:0:PV-005080283342;443:44300:0:PV-005080293070;443:44300:0:PV-005080299960;
FC1CCNC1,68884,443:44300:0:PV-005080283342;443:44300:0:PV-005080283386;443:44300:0:PV-005080283731;
O=c1cccc[nH]1,56944,443:44300:0:PV-005080283342;443:44300:0:PV-005080284094;443:44300:0:PV-005080286424;
C1CCCCC1,258042,443:44300:0:PV-005080283343;443:44300:0:PV-005080283466;443:44300:0:PV-005080283548;
CN1CCNCC1,18678,443:44300:0:PV-005080283343;443:44300:0:PV-005080284995;443:44300:0:PV-005080285263;
CC1(C)CCC1,22101,443:44300:0:PV-005080283343;443:44300:0:PV-005080286203;443:44300:0:PV-005080288596;
Cc1ccccn1,67503,443:44300:0:PV-005080283363;443:44300:0:PV-005080283364;443:44300:0:PV-005080283377;
CC1CCNCC1,65812,443:44300:0:PV-005080283363;443:44300:0:PV-005080283364;443:44300:0:PV-005080283466;
CC1CC2CC12,4726,443:44300:0:PV-005080283363;443:44300:0:PV-005080283364;443:44300:0:PV-005080285176;
CC1(C)CNCCO1,13337,443:44300:0:PV-005080283366;443:44300:0:PV-005080283367;443:44300:0:PV-005080283368;
Cc1ccncc1N,7838,443:44300:0:PV-005080283366;443:44300:0:PV-005080283367;443:44300:0:PV-005080283368;
C1CC2CNCC2N1,21353,443:44300:0:PV-005080283375;443:44300:0:PV-005080283376;443:44300:0:PV-005080283829;
Cn1ccccc1=O,22130,443:44300:0:PV-005080283375;443:44300:0:PV-005080283376;443:44300:0:PV-005080284091;
C1CC2CNCC2CN1,18670,443:44300:0:PV-005080283377;443:44300:0:PV-005080283378;443:44300:0:PV-005080296153;
C1CCNC1,598898,443:44300:0:PV-005080283377;443:44300:0:PV-005080283378;443:44300:0:PV-005080283408;
FC1(F)CCC1,14135,443:44300:0:PV-005080283386;443:44300:0:PV-005080290769;443:44300:0:PV-005080290770;
c1cnc2c(c1)CCCC2,6755,443:44300:0:PV-005080283386;443:44300:0:PV-005080284251;443:44300:0:PV-005080284648;
Cn1ccnn1,14841,443:44300:0:PV-005080283394;443:44300:0:PV-005080284739;443:44300:0:PV-005080286201;
c1ccoc1,130034,443:44300:0:PV-005080283394;443:44300:0:PV-005080284102;443:44300:0:PV-005080284103;
c1ccncc1,378563,443:44300:0:PV-005080283408;443:44300:0:PV-005080283433;443:44300:0:PV-005080283434;
c1cnoc1,149048,443:44300:0:PV-005080283412;443:44300:0:PV-005080283788;443:44300:0:PV-005080284642;
C1NCC2CC12,86949,443:44300:0:PV-005080283412;443:44300:0:PV-005080283759;443:44300:0:PV-005080284800;
CN1CCCC1,30882,443:44300:0:PV-005080283433;443:44300:0:PV-005080283434;443:44300:0:PV-005080285792;
c1cc[nH]c1,119302,443:44300:0:PV-005080283436;443:44300:0:PV-005080283524;443:44300:0:PV-005080283779;
OC1CCNC1,88442,443:44300:0:PV-005080283436;443:44300:0:PV-005080283876;443:44300:0:PV-005080283929;
c1ccc2[nH]ccc2c1,29570,443:44300:0:PV-005080283436;443:44300:0:PV-005080289241;443:44300:0:PV-005080289316;
Cc1cc(C)[nH]n1,23776,443:44300:0:PV-005080283439;443:44300:0:PV-005080284015;443:44300:0:PV-005080285407;
C1CC2(CN1)CNC2,19550,443:44300:0:PV-005080283439;443:44300:0:PV-005080283779;443:44300:0:PV-005080288408;
Oc1ccccn1,10915,443:44300:0:PV-005080283439;443:44300:0:PV-005080290152;443:44300:0:PV-005080290153;
C1CCCC1,252460,443:44300:0:PV-005080283466;443:44300:0:PV-005080283519;443:44300:0:PV-005080284175;
