fragment_smiles,occurences,example_ligands
Cc1cncc(N)n1,844,225:22500:0:PV-004799278107;225:22500:5:PV-004799453730;225:22500:5:PV-003263635276;
C1CNCCN1,140048,225:22500:0:PV-004799278107;225:22500:0:PV-004799279022;225:22500:0:PV-004799279023;
C1CCCC1,230941,225:22500:0:PV-004799278107;225:22500:0:PV-004799278326;225:22500:0:PV-004799278637;
O=C1CNC2CCNCC2N1,1155,225:22500:0:PV-004799278138;225:22500:2:PV-003968373957;225:22500:2:PV-003263622468;
CC1(C)CCC(F)(F)CC1,379,225:22500:0:PV-004799278138;225:22500:9:PV-004799560691;225:22500:9:PV-004799595068;
CC1CNC1,52859,225:22500:0:PV-004799278141;225:22500:0:PV-004799279233;225:22500:0:PV-004799280324;
c1ccc2c(c1)COC2,3560,225:22500:0:PV-004799278141;225:22500:0:PV-004799302363;225:22500:0:PV-004799306250;
ClC1=CCCC1,7623,225:22500:0:PV-004799278141;225:22500:0:PV-004799282387;225:22500:0:PV-004799287112;
Cc1ccn(C)c1,10815,225:22500:0:PV-004799278144;225:22500:0:PV-004799298838;225:22500:0:PV-004799306397;
c1cscn1,127538,225:22500:0:PV-004799278144;225:22500:0:PV-004799278475;225:22500:0:PV-004799279044;
C1CNCC2(CC2)CN1,4719,225:22500:0:PV-004799278145;225:22500:0:PV-004799298027;225:22500:0:PV-004799299929;
C1CC2NC1CC1CC12,1252,225:22500:0:PV-004799278196;225:22500:2:PV-003968373378;225:22500:2:PV-003968377993;
c1ccsc1,166980,225:22500:0:PV-004799278196;225:22500:0:PV-004799278696;225:22500:0:PV-004799278810;
C1CC2CNCC(C1)C2,5152,225:22500:0:PV-004799278197;225:22500:0:PV-004799283298;225:22500:0:PV-004799292168;
Cc1cnc(C)o1,5152,225:22500:0:PV-004799278197;225:22500:0:PV-004799282536;225:22500:0:PV-004799282537;
C1CCC2(CCC2)OC1,2766,225:22500:0:PV-004799278205;225:22500:0:PV-004799278206;225:22500:0:PV-004799286641;
ClC1=CCOCC1,4785,225:22500:0:PV-004799278205;225:22500:0:PV-004799278206;225:22500:0:PV-004799284189;
CC1(C)CCC1,21565,225:22500:0:PV-004799278208;225:22500:0:PV-004799287011;225:22500:0:PV-004799292124;
OC1CCNCC1,25659,225:22500:0:PV-004799278208;225:22500:0:PV-004799280934;225:22500:0:PV-004799280935;
Clc1cccnc1,34330,225:22500:0:PV-004799278208;225:22500:0:PV-004799280174;225:22500:0:PV-004799280175;
CC1CNCCCN1,28733,225:22500:0:PV-004799278233;225:22500:0:PV-004799278234;225:22500:0:PV-004799281989;
Fc1ccccc1,131666,225:22500:0:PV-004799278233;225:22500:0:PV-004799278234;225:22500:0:PV-004799279680;
FC1CCNC1,72905,225:22500:0:PV-004799278248;225:22500:0:PV-004799278249;225:22500:0:PV-004799278412;
C1COC2(C1)CCC2,6585,225:22500:0:PV-004799278248;225:22500:0:PV-004799278249;225:22500:0:PV-004799297561;
c1cnoc1,116303,225:22500:0:PV-004799278315;225:22500:0:PV-004799280068;225:22500:0:PV-004799280069;
OC1CCNC1,91625,225:22500:0:PV-004799278315;225:22500:0:PV-004799278360;225:22500:0:PV-004799278361;
C1CNCCOC1,23276,225:22500:0:PV-004799278321;225:22500:0:PV-004799281768;225:22500:0:PV-004799284863;
Cc1cnc(C)n1C,2585,225:22500:0:PV-004799278321;225:22500:1:PV-003263584384;225:22500:1:PV-003263593386;
C1CCNCC1,494386,225:22500:0:PV-004799278326;225:22500:0:PV-004799278338;225:22500:0:PV-004799278339;
c1cocn1,79666,225:22500:0:PV-004799278336;225:22500:0:PV-004799278773;225:22500:0:PV-004799279318;
C1CCC2(C1)CNC2,6235,225:22500:0:PV-004799278336;225:22500:0:PV-004799290546;225:22500:0:PV-004799291427;
Cc1ccns1,14446,225:22500:0:PV-004799278336;225:22500:0:PV-004799279030;225:22500:0:PV-004799280198;
Fc1ccccc1F,16190,225:22500:0:PV-004799278337;225:22500:0:PV-004799283334;225:22500:0:PV-004799283335;
