fragment_smiles,occurences,example_ligands
CC1CN(C)CCO1,524,44:04400:0:Z3662349312;44:04400:0:Z2801674106;44:04400:5:Z3060369202;
CC1CNCC(C)(C)O1,1250,44:04400:0:Z4027066325;44:04400:0:Z4023888109;44:04400:0:Z2950285061;
O=C1CCOCCN1,435,44:04400:0:Z4390955233;44:04400:3:Z4391827715;44:04400:8:Z4413254899;
CC1CNCCC12CCNCC2,162,44:04400:0:Z4539355395;44:04400:2:Z4539369671;44:04400:9:Z4539360661;
CN1C(=O)NCC12CNC2,386,44:04400:0:Z4023327562;44:04400:1:Z4024055511;44:04400:5:Z4008853728;
OC1CNCCc2ccccc21,227,44:04400:0:Z3840830570;44:04400:5:Z3867767905;44:04400:6:Z4047994791;
FC12CCCC1CNC2,942,44:04400:0:Z4080818917;44:04400:0:Z3829291101;44:04400:2:Z3815945170;
Cn1nc(O)c2c1CNCC2,286,44:04400:0:Z2915456290;44:04400:0:Z4350417657;44:04400:1:Z3575947171;
C1CC2(C1)COCCN2,1685,44:04400:0:Z4064140285;44:04400:1:Z1488247523;44:04400:3:Z3521880437;
CN1CCOCC2(COCCN2)C1,156,44:04400:0:Z4271441780;44:04400:5:Z4271440041;44:04400:6:Z4271439126;
Oc1cc(Cl)ccc1Cl,231,44:04400:0:Z3356759721;44:04400:6:Z4312371531;44:04401:1:Z3354249735;
C1CNCC2(C1)COC2,514,44:04400:0:Z3851351316;44:04400:0:Z3578449532;44:04400:2:Z4136634358;
CC1(C)CCC(=O)N1,1240,44:04400:0:Z4879143606;44:04400:1:Z4472173283;44:04400:3:Z3568026697;
c1ccc2c(c1)OCCC21CC1,763,44:04400:0:Z3950944429;44:04400:3:Z4278404777;44:04400:5:Z3820022662;
Cc1ccc2cnccc2c1,416,44:04400:0:Z2972042058;44:04400:4:Z4477500989;44:04400:5:Z3843222726;
c1cc2n(n1)CCOC2,1125,44:04400:0:Z2444335150;44:04400:1:Z2453382609;44:04400:1:Z3604647745;
CC1CNc2ccccc2O1,406,44:04400:0:Z1176738166;44:04400:2:Z1173532826;44:04400:2:Z1220341776;
C1CC2(C1)CC21CCC1,498,44:04400:0:Z4602543526;44:04400:3:Z4198752611;44:04400:4:Z4602568211;
CC1NCCCS1,98,44:04400:0:Z4640065755;44:04400:3:Z4645129323;44:04401:5:Z4640066795;
Cc1cnc[nH]1,2258,44:04400:0:Z4179004297;44:04400:0:Z2910277136;44:04400:1:Z3470771863;
CC1(C)CNC2COCC2O1,375,44:04400:0:Z5012884518;44:04400:8:Z2481396299;44:04400:9:Z2478002046;
CC1CCCn2ccnc21,1036,44:04400:0:Z4137682582;44:04400:2:Z4424310699;44:04400:2:Z3047857185;
Nc1cnccn1,621,44:04400:0:Z4285298961;44:04400:0:Z4285354176;44:04400:0:Z4285289384;
Oc1ncnc2ccccc12,69,44:04400:0:Z1685462849;44:04403:4:Z2158655610;44:04405:7:Z1685456583;
CC1CCC2(CC1)OCCO2,552,44:04400:0:Z3056614746;44:04400:2:Z2969783387;44:04400:3:Z2964588497;
Clc1cccc2c1NCC2,122,44:04400:0:Z1270911051;44:04403:3:Z4690254618;44:04403:5:Z4125139901;
Nc1nc2ccccc2o1,406,44:04400:0:Z4303852334;44:04400:3:Z4769669710;44:04400:6:Z4612180963;
Cn1nnc2cccnc21,589,44:04400:0:Z3612089548;44:04400:1:Z4477478428;44:04400:3:Z2015034843;
CC1CNCCS(=O)(=O)C1,399,44:04400:0:Z1870836948;44:04400:2:Z1873350330;44:04400:4:Z1883008219;
CC1(C)CCCCS1(=O)=O,191,44:04400:0:Z4608692832;44:04401:2:Z3870415860;44:04401:5:Z2964639047;
C1C2CC3CC1CC(C2)O3,63,44:04400:0:Z4464936037;44:04400:9:Z4175541979;44:04400:9:Z4175541977;
CC1CCCc2ccnn21,672,44:04400:0:Z4021536478;44:04400:2:Z3818526784;44:04400:4:Z4150710804;
CN1C(=O)CNCc2ccccc21,187,44:04400:0:Z2863000346;44:04400:8:Z3046218694;44:04401:2:Z2691227161;
O=c1[nH]nccc1Cl,600,44:04400:0:Z3828574216;44:04400:5:Z3076561448;44:04400:7:Z1343286050;
NC1CC2CCC1C2,1044,44:04400:0:Z3828574216;44:04400:1:Z3516615554;44:04400:1:Z3105219057;
C1CC2CC2N1,1756,44:04400:0:Z3007997939;44:04400:0:Z1535814150;44:04400:1:Z3865272168;
Cc1ncc2ccccc2n1,114,44:04400:0:Z1173797118;44:04401:1:Z646070474;44:04402:5:Z2143106427;
Clc1ccc2[nH]cnc2c1,865,44:04400:0:Z1173797118;44:04400:1:Z2842556389;44:04400:6:Z1439295545;
Cc1nc2c(s1)CNC2,33,44:04400:0:Z3642217467;44:04409:8:Z3474270689;44:04410:4:Z3474270321;
Cc1cc2c(=O)n(C)cnc2o1,155,44:04400:0:Z2345822228;44:04400:9:Z2805068300;44:04401:0:Z1329895433;
CC1(C)CCCC1=O,133,44:04400:0:Z2345822228;44:04400:2:Z2862011375;44:04400:9:Z2349224773;
Cc1cc2ccccn2c1,175,44:04400:0:Z2028756008;44:04401:1:Z3060164963;44:04402:0:Z2027515255;
C1CCC2CCNCC2CC1,133,44:04400:0:Z3607310555;44:04400:1:Z3607299226;44:04400:6:Z3395653431;
FC1(F)C2CCCC1COC2,310,44:04400:0:Z4018677890;44:04400:3:Z3843128666;44:04400:4:Z3835274407;
Cc1n[nH]c2ccccc12,613,44:04400:0:Z4263239345;44:04400:1:Z3347458322;44:04400:1:Z3582966868;
CC1CCCCN1C,1778,44:04400:0:Z1856423084;44:04400:1:Z2920326197;44:04400:2:Z1271269007;
O=c1ccc2c([nH]1)CCCC2,1138,44:04400:0:Z1167145888;44:04400:1:Z1168634630;44:04400:3:Z3856409818;
CC1(F)CCNCC1,359,44:04400:0:Z2843829001;44:04400:2:Z2833930742;44:04400:3:Z2784515521;
Cc1ncc2c(C)csc2n1,192,44:04400:0:Z1173792055;44:04401:1:Z4233533180;44:04401:5:Z4391591352;
C1CC2CCCC(C1)C2,730,44:04400:0:Z4492809670;44:04400:4:Z3683523388;44:04400:7:Z5019053028;
Fc1ccc2nccnc2c1,588,44:04400:0:Z1940102366;44:04400:2:Z3702974809;44:04400:5:Z3898523675;
C1CC2CCC1CO2,2502,44:04400:0:Z4879961938;44:04400:2:Z4611216949;44:04400:2:Z3651725067;
CC12CNC(CO1)C2,310,44:04400:0:Z2945990880;44:04401:1:Z2973969056;44:04401:5:Z3582782708;
O=S1(=O)CC2CCCC2C1,741,44:04400:0:Z4876832894;44:04400:1:Z3821188080;44:04400:1:Z3788341691;
C1CC2CC(CO2)O1,908,44:04400:0:Z4262902717;44:04400:4:Z4260999017;44:04400:5:Z4263658005;
CC1(C)COC(C)(C)CN1,172,44:04400:0:Z3514552902;44:04400:7:Z2453546561;44:04401:5:Z1212835618;
FC1CCC2CNCC12,367,44:04400:0:Z3095543455;44:04400:1:Z3082886333;44:04400:3:Z1472935411;
Nc1noc2ccccc12,105,44:04400:0:Z3808830929;44:04400:9:Z2714639484;44:04402:1:Z3553658344;
O=c1[nH]nc2n1CCCC2,945,44:04400:0:Z2474404233;44:04400:1:Z3870554835;44:04400:2:Z4350820982;
O=C1CCCCCC1,3,44:04400:0:Z1651312921;44:04443:3:Z295664272;44:04462:4:Z295736314;
C1CC2CNCC2O1,3851,44:04400:0:Z3803117603;44:04400:0:Z3991756616;44:04400:0:Z3549242007;
CC1(C)CNCC(N)C1,222,44:04400:0:Z3140454664;44:04400:6:Z4055183376;44:04401:0:Z3140445188;
Clc1ccnc2c1CNC2,246,44:04400:0:Z4156230709;44:04400:1:Z4155665122;44:04400:4:Z4154618661;
Clc1ccc2c(c1)CC2,211,44:04400:0:Z3608910786;44:04401:3:Z2775947134;44:04401:8:Z2772860440;
FC1(F)CCC2(CCN2)CC1,239,44:04400:0:Z3555039164;44:04401:4:Z3657668005;44:04401:7:Z4403937450;
O=C1CCCn2nccc21,315,44:04400:0:Z2916637892;44:04400:5:Z2922955839;44:04400:7:Z3856677494;
Cc1coc2ccccc12,1979,44:04400:0:Z1873502795;44:04400:1:Z2091127147;44:04400:3:Z3057529343;
c1cc2cscc2s1,100,44:04400:0:Z3596929270;44:04400:7:Z2931760170;44:04401:6:Z2929508145;
CN1CCC(O)CC1,544,44:04400:0:Z3537610881;44:04400:4:Z3044588657;44:04400:7:Z2222475520;
C1COC2CC2N1,939,44:04400:0:Z4116400488;44:04400:4:Z4056143055;44:04400:8:Z3201215889;
Cc1nn(C)c2ncccc12,1636,44:04400:0:Z1631750939;44:04400:1:Z1583431507;44:04400:2:Z3351430688;
OC1CC2CCC1CC2,187,44:04400:0:Z2989342644;44:04400:3:Z2989342164;44:04401:2:Z2972458242;
N=c1cc[nH]cn1,80,44:04400:0:Z4223505887;44:04400:3:Z4223509661;44:04403:4:Z4223500777;
CC1CCCC1=O,360,44:04400:0:Z4948637540;44:04400:4:Z4948580791;44:04400:5:Z4948515841;
O=C1CCNC2CCCCN12,264,44:04400:0:Z3403357044;44:04400:9:Z4255753895;44:04401:0:Z4490056177;
CC1CCN(C)C1,907,44:04400:0:Z1408245217;44:04400:2:Z4418644175;44:04400:5:Z4467404066;
Clc1cccc2c1CNCC2,205,44:04400:0:Z4292129889;44:04400:4:Z5004816132;44:04401:2:Z4063688597;
Oc1cccc2c1CCC2,1088,44:04400:0:Z2965399054;44:04400:1:Z4288663403;44:04400:4:Z1864463954;
c1cnc2ccoc2c1,716,44:04400:0:Z4350417657;44:04400:2:Z3206639891;44:04400:2:Z4429446671;
Clc1ccon1,470,44:04400:0:Z4491500854;44:04400:1:Z3723387981;44:04400:1:Z3723387983;
CC1(C)CC=NO1,732,44:04400:0:Z3713852872;44:04400:1:Z4263157742;44:04400:1:Z4412839161;
C1CC2COCC2C1,1358,44:04400:0:Z3708761762;44:04400:1:Z4250668995;44:04400:1:Z4342361310;
c1ccn2nnnc2c1,659,44:04400:0:Z4470925607;44:04400:2:Z2230129314;44:04400:5:Z1407986179;
C1COC2CC2C1,669,44:04400:0:Z4268365366;44:04400:2:Z4248484410;44:04400:2:Z4268410531;
O=c1ccc2ccccc2[nH]1,1594,44:04400:0:Z3056190999;44:04400:1:Z3702175982;44:04400:1:Z1819933595;
Clc1ccc2occc2c1,449,44:04400:0:Z3787486618;44:04400:0:Z2495744333;44:04400:0:Z3787486607;
CN1CC2CCCNC2C1,323,44:04400:0:Z2960460797;44:04400:1:Z4128513287;44:04400:6:Z3692986449;
Clc1ccc2c(c1)CCC2,1474,44:04400:0:Z3133191597;44:04400:1:Z2076741294;44:04400:1:Z1548119211;
c1cc2n(c1)CCC2,300,44:04400:0:Z4240132186;44:04400:7:Z4147227718;44:04401:0:Z4023238144;
c1cn2c(n1)CCC2,3532,44:04400:0:Z4172854537;44:04400:1:Z1783313918;44:04400:1:Z1783731711;
O=S1(=O)C2CCCC1CCC2,97,44:04400:0:Z4346846850;44:04400:6:Z4347370886;44:04400:7:Z4197976973;
Cc1cc(Cl)[nH]n1,1936,44:04400:0:Z1687840256;44:04400:2:Z2068658863;44:04400:3:Z2157567382;
OC1CC2(CCNCC2)C1,544,44:04400:0:Z5060093579;44:04400:4:Z4401568044;44:04400:9:Z4143219621;
Cc1cc2n(n1)CCNC2,611,44:04400:0:Z3495268702;44:04400:1:Z3056029700;44:04400:1:Z5023237470;
c1cc2sccc2s1,528,44:04400:0:Z3495268702;44:04400:4:Z2595574295;44:04400:8:Z4251636235;
FC1(F)CC2CC1CN2,363,44:04400:0:Z3520444673;44:04400:1:Z4772619205;44:04400:1:Z4772619488;
Cc1ccnc2c1CCN2,228,44:04400:0:Z2325333149;44:04401:4:Z4126684962;44:04402:3:Z4126685186;
O=c1ccoc2ccccc12,630,44:04400:0:Z3176687984;44:04400:1:Z3059919110;44:04400:2:Z87543043;
Oc1cc[nH]n1,53,44:04400:0:Z4309202205;44:04401:9:Z4307505150;44:04402:8:Z4307177220;
c1cnc2c(c1)NCCC2,701,44:04400:0:Z2996195392;44:04400:2:Z2980434370;44:04400:3:Z2675779730;
O=c1[nH]cc[nH]1,729,44:04400:0:Z2715835857;44:04400:1:Z3500479200;44:04400:1:Z729735250;
CC1CN(C)CCN1C,406,44:04400:0:Z2219555623;44:04400:2:Z2219556649;44:04400:2:Z2293169700;
Cc1nc2[nH]ccc2s1,180,44:04400:0:Z5000997163;44:04400:1:Z5000930809;44:04400:5:Z5004582150;
O=C1CCC2CCCCN12,792,44:04400:0:Z5000997163;44:04400:3:Z4602445237;44:04400:4:Z2299590366;
O=C1CCC2CC12,407,44:04400:0:Z2908230934;44:04400:3:Z2906361494;44:04400:3:Z2961790031;
C1CC2COCC(C1)N2,336,44:04400:0:Z2170163586;44:04400:1:Z2365812787;44:04400:1:Z4390630321;
OC1NCCCC1F,162,44:04400:0:Z4271737778;44:04400:1:Z4271667429;44:04400:4:Z4271731220;
Cc1[nH]ncc1F,247,44:04400:0:Z2991878207;44:04400:6:Z4201113157;44:04400:8:Z1836096076;
Fc1ccc2ncccc2c1,1220,44:04400:0:Z1559358334;44:04400:1:Z4350622408;44:04400:4:Z4315628161;
C1CNCCSC1,1711,44:04400:0:Z2956315810;44:04400:2:Z2974498412;44:04400:2:Z3835721793;
CC12CC1C2,332,44:04400:0:Z2782742470;44:04400:3:Z3535745323;44:04400:5:Z2778978177;
Cc1ccc(C)c2c(C)coc12,155,44:04400:0:Z1834381854;44:04400:0:Z1842629299;44:04400:3:Z815890900;
O=S1(=O)CC2NCCNC2C1,182,44:04400:0:Z3498425346;44:04400:3:Z3136088242;44:04401:1:Z3046063011;
Cn1nnc2c1CCCC2,1821,44:04400:0:Z4638223397;44:04400:2:Z2922372380;44:04400:3:Z1926298706;
Nc1ncsn1,235,44:04400:0:Z1452587378;44:04400:4:Z2625932268;44:04400:9:Z1572323703;
Clc1ccc2cccnc2c1,923,44:04400:1:Z3605565774;44:04400:2:Z4022713213;44:04400:2:Z2717874475;
CC1(C)CCS1(=O)=O,580,44:04400:1:Z3605565774;44:04400:2:Z2774801131;44:04400:2:Z3620356888;
O=C1CCC2CNc3cccc1c32,121,44:04400:1:Z3544468603;44:04401:5:Z1697482952;44:04403:2:Z4114541001;
Cc1cc[nH]c(=O)c1,905,44:04400:1:Z2645470180;44:04400:1:Z1658155685;44:04400:1:Z2094911141;
C1CCC2(C1)CCCN2,1166,44:04400:1:Z2309092186;44:04400:1:Z4909524351;44:04400:1:Z3346471011;
Cc1nccn1C,2221,44:04400:1:Z1744934327;44:04400:2:Z1993951307;44:04400:2:Z3505795983;
OC1CCNC2(CC2)C1,402,44:04400:1:Z3440336695;44:04400:2:Z4272123518;44:04400:4:Z3608734713;
Cc1ccc2c(c1)CNCC2(C)C,101,44:04400:1:Z3374573519;44:04400:6:Z1326342781;44:04400:7:Z4423324288;
Cc1coc2ccccc2c1=O,135,44:04400:1:Z3086204568;44:04400:4:Z3196292728;44:04401:9:Z3186922115;
C1COC2(CCSCC2)CN1,369,44:04400:1:Z3060928483;44:04400:3:Z3584011489;44:04400:7:Z3100684690;
Cc1ccc(C)s1,3553,44:04400:1:Z4392794925;44:04400:1:Z4024055511;44:04400:1:Z4152313570;
C1CNCC2CCCN2C1,408,44:04400:1:Z3838965301;44:04400:4:Z2171820184;44:04400:6:Z1920959130;
c1cc2c3c(cccc3c1)CC2,168,44:04400:1:Z1842808989;44:04400:1:Z2773091011;44:04400:4:Z1975672994;
c1ccc2c3c(ccc2c1)OCCC3,48,44:04400:1:Z2667828991;44:04406:6:Z3789142303;44:04411:1:Z2656458361;
C1CNC2CCNC2C1,255,44:04400:1:Z4084599415;44:04400:1:Z4029420269;44:04400:3:Z4080057229;
Nc1ccn2nccc2c1,155,44:04400:1:Z5024768906;44:04400:1:Z4065825292;44:04400:1:Z5024858969;
CC1CCC(F)(F)CN1,270,44:04400:1:Z3104952717;44:04400:6:Z4508794015;44:04401:4:Z3174874786;
CN1CCNC(=O)C1,130,44:04400:1:Z3695939987;44:04400:8:Z2971039089;44:04401:6:Z1627770430;
Clc1ccsc1Cl,443,44:04400:1:Z3577096521;44:04400:6:Z3048203519;44:04400:8:Z4082280008;
C1CCC2(CCCNC2)NC1,287,44:04400:1:Z4055434688;44:04400:1:Z4242940773;44:04400:7:Z3519131766;
Cc1nccc2c1OC(C)(C)OC2,213,44:04400:1:Z3503773899;44:04400:1:Z3050851019;44:04400:3:Z3817875071;
Cc1ccc(C)c(F)c1,229,44:04400:1:Z1892936309;44:04401:1:Z1892930844;44:04401:8:Z1892951386;
OC1CCCCC1O,537,44:04400:1:Z3205176630;44:04400:7:Z4768520581;44:04400:8:Z3205172784;
Oc1ncccn1,92,44:04400:1:Z3671186953;44:04401:7:Z2982744825;44:04403:9:Z3576400883;
CN1CC2NCCCC2C1=O,364,44:04400:1:Z4779618332;44:04400:5:Z4783124100;44:04401:0:Z4735754478;
C1CCC2(CCCC2)OC1,1343,44:04400:1:Z2186207863;44:04400:2:Z2906120248;44:04400:3:Z4454902808;
Cc1cccc2c1CNCC2,283,44:04400:1:Z1864198975;44:04400:3:Z1864186583;44:04401:4:Z4223423823;
O=C1NCCC12CCC2,464,44:04400:1:Z4035414907;44:04400:1:Z4207406459;44:04400:2:Z4035408282;
Fc1ccc2c(c1)CCC2,2242,44:04400:1:Z3508953473;44:04400:1:Z3056457518;44:04400:1:Z2869333197;
FC1=CCNC1,207,44:04400:1:Z4419025974;44:04400:5:Z4477950132;44:04401:8:Z4599235709;
CN1CCc2[nH]c(=O)ccc2C1,127,44:04400:1:Z3385486807;44:04400:1:Z3519298170;44:04400:2:Z4171386779;
OC1CCCC1(F)F,413,44:04400:1:Z4961972635;44:04400:2:Z4467724123;44:04400:4:Z3651984384;
c1ncc2cn[nH]c2n1,967,44:04400:1:Z4184905767;44:04400:1:Z990880248;44:04400:2:Z3079653338;
O=S1CCCCC1,628,44:04400:1:Z1844950606;44:04400:3:Z1669797107;44:04400:5:Z3609485558;
NC1CCNCC1(F)F,147,44:04400:1:Z4208864447;44:04400:3:Z3144989706;44:04400:7:Z3384465551;
c1ccc2c(c1)COCCN2,580,44:04400:1:Z4157375218;44:04400:1:Z3506437053;44:04400:2:Z4363904348;
Cc1ccc2c(c1)NCCC2,194,44:04400:1:Z2702441854;44:04400:1:Z4288538999;44:04400:7:Z3086795271;
Cn1ccc(=O)c(O)c1,126,44:04400:1:Z3192075055;44:04400:1:Z2881897693;44:04401:9:Z4123005079;
C1CC2(C1)NCCS2,195,44:04400:1:Z4250119343;44:04400:8:Z3610652545;44:04402:1:Z4878725484;
OC1C2CCC(C2)C1O,926,44:04400:1:Z4325314182;44:04400:1:Z4271450591;44:04400:2:Z4319420241;
OC1Cc2ccccc2C1,2023,44:04400:1:Z2108202028;44:04400:1:Z1312830789;44:04400:1:Z2475652457;
Fc1cccc2scnc12,115,44:04400:1:Z4406821888;44:04401:6:Z3091626289;44:04402:2:Z3599170616;
Cc1nnc2n1CCNC2C,327,44:04400:1:Z4107164104;44:04400:3:Z4312322718;44:04400:4:Z3591074936;
Cc1cn2c(n1)CCC(C)C2,200,44:04400:1:Z4906259432;44:04400:4:Z4906272090;44:04401:3:Z4906553218;
CC1(C)CCC(O)CC1,818,44:04400:1:Z3009134185;44:04400:1:Z3998143818;44:04400:1:Z3784285006;
O=C1NCCCc2sccc21,291,44:04400:1:Z3583299090;44:04400:2:Z3500704055;44:04401:0:Z4596520910;
CC1(O)CCC1,765,44:04400:1:Z2359195425;44:04400:5:Z4198579201;44:04401:2:Z4198798450;
Clc1cccc2nc[nH]c12,196,44:04400:1:Z3536820879;44:04400:3:Z4913278496;44:04402:1:Z4913224586;
Cc1cccc2ccnn12,508,44:04400:1:Z3950520323;44:04400:1:Z3874035198;44:04400:2:Z3939731898;
Cc1ccc2c(c1C)OCCC2,373,44:04400:1:Z3080074470;44:04400:1:Z3394347588;44:04400:5:Z3366388309;
Cc1c[nH]nn1,1002,44:04400:1:Z4064298662;44:04400:2:Z3860545108;44:04400:3:Z4342671076;
Nc1cncnc1,91,44:04400:1:Z3831589854;44:04400:5:Z4237922148;44:04402:5:Z3019831122;
C1=NOC2CNCC12,479,44:04400:1:Z4192594589;44:04400:1:Z4193189113;44:04400:2:Z4201107840;
Fc1ccc2c(c1)CCCC2,1189,44:04400:1:Z2898103469;44:04400:2:Z1958760363;44:04400:2:Z1958757738;
Nc1cccnn1,166,44:04400:1:Z2997657296;44:04400:6:Z4101310818;44:04401:5:Z4098953669;
Clc1ccc2c(c1)CNC2,170,44:04400:1:Z3095473008;44:04400:1:Z3085820018;44:04400:6:Z2404363377;
Cn1ncc2c1CCNC2,1206,44:04400:1:Z3520870827;44:04400:1:Z3520870428;44:04400:1:Z3520870377;
CC1CCN(C)CC1,723,44:04400:1:Z4127521231;44:04400:2:Z4603694493;44:04400:3:Z3369779260;
CN1CCCC(O)C1=O,82,44:04400:1:Z4266596171;44:04401:1:Z4268103255;44:04401:4:Z4259421365;
CC1Oc2ccccc2NC1=O,706,44:04400:1:Z1656271957;44:04400:1:Z2288367455;44:04400:5:Z2967701500;
c1ccc2c(c1)CC1(CCCN1)C2,108,44:04400:1:Z2803033687;44:04400:3:Z2803030936;44:04400:6:Z4293621286;
O=C1CCc2ccc(F)cc2N1,649,44:04400:1:Z2293622677;44:04400:5:Z4887264871;44:04400:6:Z1628166671;
FC1CC2(CCNC2)C1,368,44:04400:1:Z4043424604;44:04400:1:Z4029460422;44:04400:2:Z4888037558;
Fc1cccc2ccccc12,910,44:04400:1:Z2775236008;44:04400:1:Z4314419458;44:04400:3:Z3637150984;
CN1CCCNCC1,1433,44:04400:1:Z3207923802;44:04400:2:Z2825721123;44:04400:4:Z3188827889;
Cc1ccc(F)c2c1CCNC2,157,44:04400:1:Z3795161135;44:04400:4:Z3654977365;44:04400:8:Z3783848142;
CC1OC2(CCNCC2)NC1=O,255,44:04400:1:Z4294467038;44:04400:3:Z3040764214;44:04400:8:Z3041554874;
CN1CCC2(CCNCC2)CC1,433,44:04400:1:Z2783169899;44:04400:5:Z2783170054;44:04400:8:Z4218931733;
NC1CCC12CC2,134,44:04400:1:Z3807559042;44:04400:7:Z3807118021;44:04401:2:Z3807389407;
Cc1cn2c(n1)CNCC2,403,44:04400:1:Z1643416349;44:04400:1:Z1644492730;44:04400:3:Z5043944190;
O=C1COC2(CNC2)CN1,167,44:04400:1:Z4228495834;44:04400:3:Z4228493527;44:04400:6:Z4228497342;
CC1(C)CNCc2cn[nH]c2C1,295,44:04400:1:Z2617023334;44:04400:1:Z3047446454;44:04400:3:Z3574676606;
O=C1CCCC2CNCC2N1,345,44:04400:1:Z3443321672;44:04400:3:Z3395274422;44:04400:3:Z3998151555;
Cc1cccc2c1OCC2,312,44:04400:1:Z2881897693;44:04400:2:Z4833064469;44:04400:3:Z2269502293;
Cc1cn2ncnc2nc1C,163,44:04400:1:Z3394794006;44:04400:9:Z1411243462;44:04401:6:Z1272414716;
c1ccc2nc3c(cc2c1)CCC3,85,44:04400:1:Z1363766709;44:04401:1:Z1507744981;44:04401:6:Z27703613;
Cc1ccc2c(c1)NCCCO2,125,44:04400:1:Z1883823683;44:04400:3:Z4382817693;44:04400:9:Z1623132407;
c1cn2ccsc2n1,4031,44:04400:1:Z4042151500;44:04400:1:Z3684617014;44:04400:1:Z4472577094;
Cc1cc(N)sn1,121,44:04400:1:Z3667926685;44:04400:6:Z3667888568;44:04401:6:Z3672143435;
C1CCC2(CC1)COC2,827,44:04400:1:Z5033465645;44:04400:1:Z4304424832;44:04400:1:Z5043018414;
Cc1cc(C)n2cccc2n1,231,44:04400:1:Z3052373815;44:04400:6:Z4270255838;44:04401:0:Z3646592222;
Cc1ccc2c(c1)CC2,260,44:04400:1:Z2922192689;44:04400:1:Z2752921127;44:04400:2:Z2827460172;
Cc1nnc2n1CCCC2,1301,44:04400:1:Z3352026549;44:04400:2:Z4639134315;44:04400:3:Z2700500227;
Fc1cccc2ccncc12,371,44:04400:1:Z4406562151;44:04400:3:Z4394028247;44:04400:3:Z3808575301;
C1CNC2COCC2C1,735,44:04400:1:Z3793739566;44:04400:1:Z2305634503;44:04400:1:Z2306461676;
c1cnn2cccc2c1,519,44:04400:1:Z3611567212;44:04400:1:Z3607941527;44:04400:1:Z4123004882;
OC1CCCc2occc21,259,44:04400:1:Z3537998394;44:04400:4:Z3541966945;44:04401:3:Z4961003094;
Cc1cn2nncc2c(=O)[nH]1,73,44:04400:1:Z3297882577;44:04403:5:Z4352529821;44:04404:2:Z4048131662;
NC1CCC2CC12,439,44:04400:1:Z4002704539;44:04400:1:Z4059717959;44:04400:9:Z3278083956;
Clc1cccc2cc[nH]c12,263,44:04400:1:Z4002704539;44:04400:2:Z5035027291;44:04400:4:Z2699039307;
Fc1ccc2ncoc2c1,262,44:04400:1:Z1409048297;44:04400:2:Z2970852965;44:04400:8:Z3522329608;
Fc1ccc2c(c1F)CCC2,276,44:04400:1:Z3176368820;44:04401:0:Z4228621183;44:04401:4:Z2504478327;
CC1(C)NCCO1,216,44:04400:1:Z5039608324;44:04401:1:Z2716294670;44:04403:6:Z4079757684;
N=S1(=O)CCOCC1,126,44:04400:1:Z2966836850;44:04400:6:Z4034114415;44:04402:6:Z3494805191;
C1CNCCCNC1,280,44:04400:1:Z4422299894;44:04400:2:Z4066360109;44:04401:6:Z4422306634;
Cc1cc(C)n2nccc2n1,595,44:04400:1:Z1533378615;44:04400:3:Z1192861276;44:04400:4:Z4271731220;
C1COC2(CCC2)OC1,222,44:04400:1:Z4878816465;44:04400:2:Z4876660094;44:04400:5:Z4876131362;
c1ccc2c(c1)OC1(CCCCC1)O2,37,44:04400:1:Z1526887970;44:04400:4:Z1451706199;44:04400:4:Z1865790207;
Cc1cccc2[nH]ncc12,588,44:04400:1:Z4768930164;44:04400:1:Z4769540491;44:04400:1:Z1673460149;
Cc1ccnc(O)c1,544,44:04400:1:Z2090857686;44:04400:2:Z4178537670;44:04401:0:Z2223464543;
Fc1cccc2cnccc12,230,44:04400:1:Z2642313929;44:04400:4:Z3646596589;44:04400:4:Z2638500759;
Cc1cc(F)n(C)n1,448,44:04400:1:Z4045921055;44:04400:3:Z2949836097;44:04400:9:Z4255363515;
CC1CCc2ccccc21,1477,44:04400:1:Z2305646507;44:04400:1:Z4022818209;44:04400:1:Z2703751581;
CC1CCNCCS1,317,44:04400:1:Z1855798126;44:04400:4:Z2711034823;44:04400:7:Z1861959194;
C1COC2(CCC3(CC2)OCCO3)CN1,85,44:04400:1:Z3641344044;44:04400:5:Z4229596140;44:04400:8:Z4401463000;
c1scc2c1CCCC2,311,44:04400:1:Z4248444394;44:04400:1:Z4248469087;44:04400:2:Z3671273837;
Nc1ncccc1Cl,246,44:04400:1:Z3626759940;44:04400:2:Z3588960466;44:04400:2:Z3606642257;
C1CCC2(CC1)CCNC2,1528,44:04400:1:Z3626759940;44:04400:1:Z3830572171;44:04400:1:Z3496079735;
CC1CCC(C)C1(C)C,185,44:04400:1:Z2614583968;44:04400:1:Z4292690741;44:04400:1:Z2603450313;
OC12CCNCC1C2,397,44:04400:1:Z4350361359;44:04400:2:Z4194646219;44:04400:5:Z2645922840;
CN1C2CCCC1CNCC2,196,44:04400:1:Z4224441490;44:04400:3:Z4224430578;44:04401:3:Z4224434327;
C1CCC2(C1)OCCO2,2295,44:04400:1:Z4240117885;44:04400:1:Z2836942238;44:04400:1:Z1882451356;
Clc1cc2snnc2s1,166,44:04400:1:Z3349238262;44:04400:7:Z3711386338;44:04400:8:Z3380756273;
Cc1ccc2c(c1)CCC2,624,44:04400:1:Z2017758660;44:04400:4:Z3435472375;44:04400:5:Z4264283733;
Cc1nnc2n1CCC2,790,44:04400:1:Z3581673551;44:04400:4:Z4023793398;44:04400:5:Z3537925537;
