fragment_smiles,occurences,example_ligands
Cc1cccc(C)c1,15928,148:14800:0:PV-001706595115;148:14800:0:PV-003106000397;148:14800:0:PV-001694375721;
OC1CNC1,37875,148:14800:0:PV-001706595115;148:14800:0:PV-002732807771;148:14800:0:PV-003105999700;
Cc1cscn1,25371,148:14800:0:PV-001706595115;148:14800:0:PV-003925619043;148:14800:0:PV-000264339736;
CC1CCNC1,159130,148:14800:0:PV-003105999126;148:14800:0:PV-002732807943;148:14800:0:PV-002732808141;
Cc1ncccc1N,2771,148:14800:0:PV-003105999126;148:14800:0:PV-003106000765;148:14800:0:PV-003106011256;
CC1(C)CC2(CC2)C1,1538,148:14800:0:PV-002732807771;148:14800:0:PV-002732808779;148:14800:0:PV-003106013739;
OC1CCC1,46377,148:14800:0:PV-002732807771;148:14800:0:PV-003106000829;148:14800:0:PV-003106001111;
Cc1cc(C)c(C)[nH]1,1949,148:14800:0:PV-003105999141;148:14800:0:PV-003106022205;148:14800:2:PV-004331463670;
OC1CCNC1,91811,148:14800:0:PV-003105999141;148:14800:0:PV-003106001160;148:14800:0:PV-003106001552;
CC1=CCCC1,9293,148:14800:0:PV-002732807777;148:14800:0:PV-002732807778;148:14800:0:PV-002732808346;
C1CCNC1,572429,148:14800:0:PV-002732807777;148:14800:0:PV-002732807778;148:14800:0:PV-000504782193;
C1CCCNCC1,75303,148:14800:0:PV-003105999169;148:14800:0:PV-003105999170;148:14800:0:PV-003105999881;
C1CCCCC1,176250,148:14800:0:PV-003105999169;148:14800:0:PV-003105999170;148:14800:0:PV-001490738331;
C1CCNCC1,443395,148:14800:0:PV-003105999209;148:14800:0:PV-001756598918;148:14800:0:PV-000268369985;
CC1(O)CCC1,5671,148:14800:0:PV-003105999209;148:14800:0:PV-003105999257;148:14800:0:PV-003105999258;
CC1CCC1,55513,148:14800:0:PV-003105999216;148:14800:0:PV-003925618529;148:14800:0:PV-003106000204;
C1CNC2CNCC2C1,6420,148:14800:0:PV-003105999216;148:14800:0:PV-000569122047;148:14800:0:PV-003925618926;
C1CC2CC2N1,25238,148:14800:0:PV-003105999229;148:14800:0:PV-003106001142;148:14800:0:PV-003106001590;
c1ccccc1,273851,148:14800:0:PV-003105999229;148:14800:0:PV-002732807805;148:14800:0:PV-003105999693;
c1ccoc1,118796,148:14800:0:PV-003105999229;148:14800:0:PV-000490020043;148:14800:0:PV-000425809760;
