fragment_smiles,occurences,example_ligands
CC1CC1C,16758,264:26400:0:PV-003683819858;264:26400:0:PV-004082408429;264:26400:0:PV-004082408430;
C1CCNCC1,495398,264:26400:0:PV-003683819858;264:26400:0:PV-004082408395;264:26400:0:PV-003683819949;
c1ccn2ccnc2c1,10561,264:26400:0:PV-003683819858;264:26400:0:PV-003683821034;264:26400:0:PV-006047286330;
CC1CCNCC1,50187,264:26400:0:PV-004082408386;264:26400:0:PV-003683819892;264:26400:0:PV-001696572930;
O=c1cccc[nH]1,34283,264:26400:0:PV-004082408386;264:26400:0:PV-001473236191;264:26400:0:PV-006047278835;
FC1CCC1,55240,264:26400:0:PV-004082408386;264:26400:0:PV-004082408669;264:26400:0:PV-004082408802;
C1CCNC1,587371,264:26400:0:PV-004082408389;264:26400:0:PV-004082408399;264:26400:0:PV-004082408400;
CC1=NOCC1C,2874,264:26400:0:PV-004082408390;264:26400:0:PV-006047318770;264:26400:1:PV-006047335245;
C1CCCCC1,197070,264:26400:0:PV-004082408390;264:26400:0:PV-004082408425;264:26400:0:PV-004082408447;
Cc1cnc[nH]1,16024,264:26400:0:PV-004082408390;264:26400:0:PV-003683820127;264:26400:0:PV-004082408532;
Cc1cc(C)oc(=O)c1,2206,264:26400:0:PV-003683819873;264:26400:0:PV-003683819874;264:26400:0:PV-006047324576;
CC1CCNC1,164490,264:26400:0:PV-003683819873;264:26400:0:PV-003683819874;264:26400:0:PV-003683820376;
c1c[nH]nn1,99299,264:26400:0:PV-003683819873;264:26400:0:PV-003683819874;264:26400:0:PV-004082408476;
Cc1ccno1,28217,264:26400:0:PV-003683819880;264:26400:0:PV-002956779641;264:26400:0:PV-003683821368;
C1CC2CCNC2C1,13800,264:26400:0:PV-003683819880;264:26400:0:PV-004082408417;264:26400:0:PV-004082408473;
Cc1coc2c(F)cccc12,187,264:26400:0:PV-002956779407;264:26400:0:PV-003683821092;264:26400:2:PV-006047434426;
c1cn[nH]c1,224255,264:26400:0:PV-003683819892;264:26400:0:PV-004082408417;264:26400:0:PV-004082408447;
c1cnoc1,116414,264:26400:0:PV-004082408395;264:26400:0:PV-004082408399;264:26400:0:PV-004082408400;
C1CCCC1,231776,264:26400:0:PV-004082408397;264:26400:0:PV-003683819895;264:26400:0:PV-003683819896;
C1CNC2CC2N1,4279,264:26400:0:PV-004082408397;264:26400:0:PV-006047289686;264:26400:0:PV-006047293962;
Cc1ccnn1C,14975,264:26400:0:PV-004082408397;264:26400:0:PV-001565682448;264:26400:0:PV-004082408843;
Cc1ccc(C)cc1,6697,264:26400:0:PV-003683819895;264:26400:0:PV-003683819896;264:26400:0:PV-006047320153;
Fc1cc[nH]c1,8559,264:26400:0:PV-003683819895;264:26400:0:PV-003683819896;264:26400:0:PV-000422235028;
Cc1ccccn1,41727,264:26400:0:PV-002956779409;264:26400:0:PV-004082408413;264:26400:0:PV-000495283330;
C1CC2(C1)CNC2,27732,264:26400:0:PV-002956779409;264:26400:0:PV-003683821034;264:26400:0:PV-004082408855;
C1CC2CNCC2N1,23141,264:26400:0:PV-003683819912;264:26400:0:PV-004082408682;264:26400:0:PV-004082408683;
c1cnc2cc[nH]c2c1,7573,264:26400:0:PV-003683819912;264:26400:0:PV-006047301954;264:26400:0:PV-006047323837;
Cc1cnc(C)[nH]1,6022,264:26400:0:PV-003683819936;264:26400:0:PV-004082408616;264:26400:0:PV-006047283251;
C1CCCNCCC1,15939,264:26400:0:PV-003683819936;264:26400:0:PV-004082408500;264:26400:0:PV-004082408730;
Cc1ccoc1,42158,264:26400:0:PV-003683819936;264:26400:0:PV-003683820773;264:26400:0:PV-006047279402;
C1COCCN1,58572,264:26400:0:PV-004082408413;264:26400:0:PV-003683820524;264:26400:0:PV-001737528510;
CC1CNC1,52504,264:26400:0:PV-004082408413;264:26400:0:PV-006047279189;264:26400:0:PV-006047281271;
Cc1cnc2ccccn12,2354,264:26400:0:PV-003683819949;264:26400:0:PV-003683819950;264:26400:0:PV-003683819951;
C1CCOC1,144001,264:26400:0:PV-003683819949;264:26400:0:PV-003683819950;264:26400:0:PV-003683819951;
C1CCOCC1,100893,264:26400:0:PV-004082408417;264:26400:0:PV-004082408496;264:26400:0:PV-004082408497;
c1cc[nH]c1,96346,264:26400:0:PV-003683819965;264:26400:0:PV-003683820072;264:26400:0:PV-003683820073;
Cn1cccn1,111880,264:26400:0:PV-003683819965;264:26400:0:PV-001342696810;264:26400:0:PV-004082408561;
Oc1cnccn1,2993,264:26400:0:PV-004082408419;264:26400:0:PV-006047279180;264:26400:0:PV-006047282527;
Cc1ccnc(N)c1,3032,264:26400:0:PV-002956779428;264:26400:0:PV-006047294643;264:26400:0:PV-006047294644;
Cc1ccc(C)o1,6088,264:26400:0:PV-004082408421;264:26400:0:PV-006047287136;264:26400:0:PV-006047287137;
C1OC2CNC1C2,1897,264:26400:0:PV-004082408421;264:26400:2:PV-006047418596;264:26400:2:PV-006047427899;
CC1CCCCN1,58356,264:26400:0:PV-004082408422;264:26400:0:PV-004082408423;264:26400:0:PV-003683820365;
Cn1cccc1,31886,264:26400:0:PV-004082408422;264:26400:0:PV-004082408423;264:26400:0:PV-000502451187;
Cc1cocn1,15444,264:26400:0:PV-004082408424;264:26400:0:PV-006047284287;264:26400:0:PV-006047285154;
CC1(C)CCNCC1,8175,264:26400:0:PV-004082408424;264:26400:0:PV-006047281618;264:26400:0:PV-006047282540;
O=C1NCC2CC12,3912,264:26400:0:PV-004082408424;264:26400:0:PV-004082408425;264:26400:0:PV-004082408855;
c1nc[nH]n1,52713,264:26400:0:PV-004082408425;264:26400:0:PV-003683820576;264:26400:0:PV-004082408624;
c1c[nH]cn1,87577,264:26400:0:PV-003683820007;264:26400:0:PV-003683820008;264:26400:0:PV-004082408436;
CC1(C)Cc2ccccc2C1,495,264:26400:0:PV-003683820007;264:26400:0:PV-003683820008;264:26400:2:PV-006047431121;
FC1CCNCC1,29022,264:26400:0:PV-004082408429;264:26400:0:PV-004082408430;264:26400:0:PV-006047279227;
Oc1ccccc1,32878,264:26400:0:PV-004082408429;264:26400:0:PV-004082408430;264:26400:0:PV-003683820773;
OC1CNC1,36657,264:26400:0:PV-003683820017;264:26400:0:PV-004082408503;264:26400:0:PV-004082408532;
Oc1ccc2ccccc2c1,832,264:26400:0:PV-003683820017;264:26400:0:PV-003683820339;264:26400:1:PV-006047341541;
Cc1ccco1,46741,264:26400:0:PV-004082408433;264:26400:0:PV-004082408455;264:26400:0:PV-004082408504;
C1CC2CNC2CN1,11060,264:26400:0:PV-004082408433;264:26400:0:PV-006047278953;264:26400:0:PV-006047289773;
CC1(C)CCCOC1,6520,264:26400:0:PV-004082408433;264:26400:0:PV-006047285303;264:26400:0:PV-006047309192;
FC1CNCCOC1,2154,264:26400:0:PV-004082408436;264:26400:0:PV-006047291130;264:26400:0:PV-006047325699;
c1ccoc1,125685,264:26400:0:PV-004082408436;264:26400:0:PV-004082408541;264:26400:0:PV-004082408542;
OC1CCNC1,91354,264:26400:0:PV-003683820072;264:26400:0:PV-003683820073;264:26400:0:PV-004082408722;
c1ccncc1,229624,264:26400:0:PV-003683820072;264:26400:0:PV-003683820073;264:26400:0:PV-002956779502;
