fragment_smiles,occurences,example_ligands
Cc1ccco1,53521,471:47100:0:PV-005827628808;471:47100:0:PV-005827629363;471:47100:0:PV-005827629940;
C1CC2CCC1N2,24377,471:47100:0:PV-005827628808;471:47100:0:PV-005827629364;471:47100:0:PV-005827629365;
OC1CCNCC1,31331,471:47100:0:PV-005827628808;471:47100:0:PV-005827629481;471:47100:0:PV-005827630426;
Cc1nc2ccccn2n1,2191,471:47100:0:PV-005827628811;471:47100:0:PV-005827643713;471:47100:0:PV-005827643714;
C1CC2CC2C1,17501,471:47100:0:PV-005827628811;471:47100:0:PV-005827629259;471:47100:0:PV-005827632158;
C1CNCCN1,166732,471:47100:0:PV-005827628821;471:47100:0:PV-005827629054;471:47100:0:PV-005827629068;
Cc1cccn2cccc12,1753,471:47100:0:PV-005827628821;471:47100:0:PV-001161550302;471:47100:0:PV-005827637426;
OC1CCC1,31502,471:47100:0:PV-005827628821;471:47100:0:PV-005827629714;471:47100:0:PV-005827629715;
CC1CCCN1C,14870,471:47100:0:PV-005827628846;471:47100:0:PV-005827631533;471:47100:0:PV-005827631738;
C1CCNCC1,622272,471:47100:0:PV-005827628846;471:47100:0:PV-005827628882;471:47100:0:PV-005827628979;
c1cn2c(n1)CCCC2,11214,471:47100:0:PV-005827628846;471:47100:0:PV-005827629379;471:47100:0:PV-005827629481;
C1COCCN1,71119,471:47100:0:PV-005827628858;471:47100:0:PV-005827629048;471:47100:0:PV-005827629318;
Fc1ccc2[nH]cnc2c1,2750,471:47100:0:PV-005827628858;471:47100:1:PV-005827645445;471:47100:2:PV-005827689301;
Cc1ncc[nH]1,25188,471:47100:0:PV-005827628864;471:47100:0:PV-005827628979;471:47100:0:PV-005827629671;
OC1CCNC1,88131,471:47100:0:PV-005827628864;471:47100:0:PV-005827628901;471:47100:0:PV-005827628902;
c1ccc2[nH]cnc2c1,12427,471:47100:0:PV-005827628864;471:47100:0:PV-005827629906;471:47100:0:PV-005827633566;
C1CC2CNCC1N2,21639,471:47100:0:PV-005827628875;471:47100:0:PV-005827628876;471:47100:0:PV-005827631092;
c1ccc2[nH]ccc2c1,29859,471:47100:0:PV-005827628875;471:47100:0:PV-005827628876;471:47100:0:PV-005827630590;
c1ccccc1,530202,471:47100:0:PV-005827628882;471:47100:0:PV-005827629068;471:47100:0:PV-005827629167;
Cc1ccccc1F,29639,471:47100:0:PV-005827628884;471:47100:0:PV-005827630563;471:47100:0:PV-005827630564;
c1cocn1,91997,471:47100:0:PV-005827628884;471:47100:0:PV-005827629022;471:47100:0:PV-005827629023;
Cn1cccn1,151795,471:47100:0:PV-005827628884;471:47100:0:PV-005827629281;471:47100:0:PV-005827629282;
Cc1cccc(C)c1,37576,471:47100:0:PV-005827628900;471:47100:0:PV-005827633548;471:47100:0:PV-000543071297;
C1CC2CNCC12,23443,471:47100:0:PV-005827628900;471:47100:0:PV-005827628960;471:47100:0:PV-005827629699;
Cc1ccnnc1,12764,471:47100:0:PV-005827628900;471:47100:0:PV-005827629201;471:47100:0:PV-005827638262;
c1ccc2ncccc2c1,26096,471:47100:0:PV-005827628901;471:47100:0:PV-005827628902;471:47100:0:PV-005827629830;
c1ccncc1,378465,471:47100:0:PV-005827628903;471:47100:0:PV-005827628936;471:47100:0:PV-005827628973;
C1CC2CCNCC2C1,4337,471:47100:0:PV-005827628915;471:47100:0:PV-005827631460;471:47100:0:PV-005827636365;
Nc1ccncc1F,2269,471:47100:0:PV-005827628918;471:47100:2:PV-005827675401;471:47100:2:PV-005827689318;
c1ccc2c(c1)CCCO2,8652,471:47100:0:PV-005827628918;471:47100:0:PV-000603583467;471:47100:0:PV-000575796500;
CC1CCCc2ccnn21,1675,471:47100:0:PV-005827628923;471:47100:0:PV-005827628924;471:47100:0:PV-005827631559;
CC1CCCNC1,81805,471:47100:0:PV-005827628923;471:47100:0:PV-005827628924;471:47100:0:PV-005827630679;
c1cn[nH]c1,298024,471:47100:0:PV-005827628923;471:47100:0:PV-005827628924;471:47100:0:PV-005827628956;
CN1C(=O)CCc2ccccc21,1013,471:47100:0:PV-005827628934;471:47100:0:PV-001813133155;471:47100:2:PV-005827681514;
C1CNCC2(C1)CNC2,13683,471:47100:0:PV-005827628936;471:47100:0:PV-005827629746;471:47100:0:PV-005827633575;
