fragment_smiles,occurences,example_ligands
c1ccccc1,2055272,345:34500:0:Z364524934;345:34500:0:Z2851343297;345:34500:0:Z1522284361;
Cc1ccno1,15030,345:34500:0:Z3673228498;345:34500:0:Z3667336445;345:34500:0:Z2649820336;
OC1CCCC1,9219,345:34500:0:Z3673228498;345:34500:0:Z3667336445;345:34500:0:Z4388161971;
c1ncon1,170968,345:34500:0:Z2307730393;345:34500:0:Z2370120451;345:34500:0:Z3436039431;
c1ccc2c(c1)CCOC21CCNCC1,226,345:34500:0:Z2307730393;345:34500:2:Z3134863469;345:34500:5:Z3137348061;
CC1CNCCN1,16413,345:34500:0:Z1930274258;345:34500:0:Z1930274173;345:34500:0:Z2906552886;
O=S1(=O)N=Cc2ccccc21,3158,345:34500:0:Z2013558974;345:34500:0:Z2644692091;345:34500:0:Z2283156623;
c1nc2n(n1)CCCC2,2592,345:34500:0:Z3539678755;345:34500:0:Z2684644146;345:34500:1:Z1409730738;
Fc1cccc(Cl)c1,15933,345:34500:0:Z2021419980;345:34500:0:Z1729459131;345:34500:0:Z3722177678;
c1ccc2c(c1)CCCO2,16099,345:34500:0:Z1283909587;345:34500:0:Z1225001115;345:34500:0:Z282657914;
Cc1cscn1,34964,345:34500:0:Z1283909587;345:34500:0:Z1907707659;345:34500:0:Z1533795927;
c1cscn1,155969,345:34500:0:Z1303660237;345:34500:0:Z1996843355;345:34500:0:Z1342201184;
c1ccc2c(c1)CCNCC2,3700,345:34500:0:Z1902354859;345:34500:0:Z2183857426;345:34500:0:Z812848394;
Fc1ccc2cn[nH]c2c1,82,345:34500:0:Z4163451019;345:34501:3:Z1834347106;345:34501:3:Z1834341393;
C1CNCCOC1,11650,345:34500:0:Z1996843355;345:34500:0:Z2714494514;345:34500:0:Z3712739449;
OC1CCCNCC1,1840,345:34500:0:Z3044550099;345:34500:0:Z3611551569;345:34500:0:Z4228034382;
OC1CCc2ccccc21,1475,345:34500:0:Z3044550099;345:34500:0:Z3357408628;345:34500:0:Z1498741067;
O=C1Nc2ccccc2C12CCNC2,297,345:34500:0:Z1748292663;345:34500:2:Z1744197541;345:34500:4:Z1750783631;
C1NCC2COCC12,1664,345:34500:0:Z4489226145;345:34500:0:Z2684644146;345:34500:2:Z2919196794;
O=c1cccc[nH]1,35111,345:34500:0:Z3354430649;345:34500:0:Z1908510466;345:34500:0:Z1124275188;
O=c1cc[nH]c2ccccc12,1788,345:34500:0:Z2638528612;345:34500:0:Z395333546;345:34500:2:Z827092574;
FC1(F)CCC2(CCC2)CC1,149,345:34500:0:Z3506428712;345:34500:3:Z3786067623;345:34501:0:Z3786078812;
Cc1ccc(F)cc1,5536,345:34500:0:Z3181601431;345:34500:0:Z1098776154;345:34500:0:Z3094766679;
Clc1ccccc1Cl,8452,345:34500:0:Z1314696936;345:34500:0:Z2018179241;345:34500:0:Z1498528060;
c1nc2n(n1)CCCN2,542,345:34500:0:Z1530684578;345:34500:1:Z4399518475;345:34500:1:Z4311272442;
Clc1ccccc1,225833,345:34500:0:Z1530684578;345:34500:0:Z2453758215;345:34500:0:Z1587975104;
CC1(C)CCCNC1,3348,345:34500:0:Z4230625080;345:34500:0:Z4414456866;345:34500:1:Z4012455741;
Cc1ccn2nc(C)cc2n1,442,345:34500:0:Z1729459131;345:34500:1:Z1814953702;345:34500:2:Z737456124;
c1nncs1,25669,345:34500:0:Z1729459131;345:34500:0:Z4263564136;345:34500:0:Z4421035544;
N=S1(=O)CCNCC1,130,345:34500:0:Z2227515259;345:34500:1:Z5064512962;345:34504:6:Z2234927023;
C1CSCCN1,11452,345:34500:0:Z2227515259;345:34500:0:Z4453419725;345:34500:0:Z1082548996;
CC1(C)CNCCCO1,229,345:34500:0:Z2276454228;345:34501:4:Z2269171712;345:34501:6:Z1224047338;
CN1CCCC1=O,13812,345:34500:0:Z3912021499;345:34500:0:Z3641958137;345:34500:0:Z3567676760;
Fc1ccccc1Cl,14171,345:34500:0:Z3912021499;345:34500:0:Z4294797365;345:34500:0:Z1447891484;
Cc1ccnc2c1NC(=O)CN2,76,345:34500:0:Z1587975104;345:34501:9:Z4126289044;345:34502:6:Z4126302386;
O=C1NCCN1,14673,345:34500:0:Z1266452168;345:34500:0:Z3593976932;345:34500:0:Z1256248080;
CC1NCCn2cnnc21,1193,345:34500:0:Z3595416187;345:34500:2:Z2801419371;345:34500:2:Z3595418133;
O=c1[nH]ncc2ccccc12,6406,345:34500:0:Z3595416187;345:34500:0:Z4991760483;345:34500:0:Z1514593119;
OC1CC2CCC(C1)C2,79,345:34500:0:Z3652114374;345:34500:9:Z3652101630;345:34502:3:Z3652122673;
CC1CCCN1,16196,345:34500:0:Z1361228519;345:34500:0:Z1725872716;345:34500:0:Z1233502268;
c1ccc2c(c1)CCC2,23242,345:34500:0:Z2219627298;345:34500:0:Z3723430265;345:34500:0:Z3723430267;
c1cc2cc[nH]c2cn1,848,345:34500:0:Z2219627298;345:34500:0:Z2842013193;345:34500:0:Z2721589596;
Cc1nc[nH]c(=O)c1C,186,345:34500:0:Z3395902450;345:34500:1:Z2991622205;345:34501:6:Z1966637688;
CC1CCCc2[nH]ncc21,227,345:34500:0:Z2905977870;345:34500:5:Z2906542380;345:34502:3:Z2907797835;
c1ccc2c(c1)OCCCO2,8199,345:34500:0:Z1189139094;345:34500:0:Z1630487423;345:34500:0:Z2803397212;
c1ccc2ncccc2c1,26848,345:34500:0:Z1189139094;345:34500:0:Z3698108577;345:34500:0:Z1124275188;
Cn1cc2ccccc2n1,1625,345:34500:0:Z4295313070;345:34500:0:Z3402616424;345:34500:0:Z4112865643;
c1cc2n(n1)CCCO2,969,345:34500:0:Z2499477006;345:34500:0:Z2358680046;345:34500:3:Z2442409532;
O=C1CC2CCNCC2N1,314,345:34500:0:Z3010798861;345:34500:2:Z2995270772;345:34500:6:Z2989158713;
OC1CCNCC1F,124,345:34500:0:Z2966130800;345:34500:0:Z2975137535;345:34500:4:Z4771552510;
c1nnn[nH]1,34481,345:34500:0:Z1731869497;345:34500:0:Z2909948055;345:34500:0:Z3055435965;
O=C1NCC2(CNC2)N1,115,345:34500:0:Z3776928119;345:34500:9:Z4876457175;345:34500:9:Z3855380288;
CC1(C)Cc2ccccc2O1,2331,345:34500:0:Z2069694727;345:34500:0:Z1415574490;345:34500:0:Z2497179714;
C1CC2(CCN1)CC2,6252,345:34500:0:Z2451394048;345:34500:0:Z1760530774;345:34500:0:Z2893608738;
c1ccc2[nH]cnc2c1,30205,345:34500:0:Z4062971438;345:34500:0:Z1145401341;345:34500:0:Z2715097095;
Cc1ccc2n[nH]cc2c1,158,345:34500:0:Z4561594991;345:34500:0:Z4561594992;345:34500:6:Z1678093050;
Cn1cncn1,12617,345:34500:0:Z4394291561;345:34500:0:Z2475679439;345:34500:0:Z2475679089;
Cc1ncco1,2926,345:34500:0:Z2974447884;345:34500:0:Z4329878048;345:34500:0:Z4049444868;
OC1CCC1,9697,345:34500:0:Z2974447884;345:34500:0:Z2952208632;345:34500:0:Z4264695369;
Cc1ncc2c(C)csc2n1,260,345:34500:0:Z4456470086;345:34501:0:Z1359604072;345:34501:1:Z2212503181;
CC1CCS(=O)(=O)CC1,276,345:34500:0:Z3395830339;345:34500:0:Z3569450993;345:34500:5:Z3353565289;
Cn1ncc2c1CNCCC2,160,345:34500:0:Z4263788682;345:34500:0:Z4263822715;345:34500:0:Z4263822862;
C1COC2(CN1)CC1CCC2C1,131,345:34500:0:Z1995048392;345:34500:1:Z2145427312;345:34500:9:Z1997812991;
Fc1ccccc1F,31956,345:34500:0:Z4925190232;345:34500:0:Z3707150536;345:34500:0:Z3098277406;
CC1(C)CCCN1,5892,345:34500:0:Z3842882472;345:34500:0:Z4350040117;345:34500:0:Z1100494950;
c1cnn2cnnc2c1,3561,345:34500:0:Z3186633976;345:34500:0:Z1839408939;345:34500:0:Z4286335874;
c1nn[nH]n1,31630,345:34500:0:Z4380409785;345:34500:0:Z4425474786;345:34500:0:Z4386116996;
c1ccc2[nH]ccc2c1,42338,345:34500:0:Z4380409785;345:34500:0:Z932258062;345:34500:0:Z1191879711;
C1CNOC1,858,345:34500:0:Z3440693300;345:34500:3:Z3679549749;345:34500:4:Z4216645531;
c1ccc2c(c1)CCCC2,15885,345:34500:0:Z2171359762;345:34500:0:Z2171351093;345:34500:0:Z2171368339;
CS(C)(=N)=O,2708,345:34500:0:Z3052534461;345:34500:0:Z2500058988;345:34500:0:Z4394303935;
OC1CCOCC1,5288,345:34500:0:Z2349552361;345:34500:0:Z3170204539;345:34500:0:Z3597077367;
CC1CCCC1,3513,345:34500:0:Z1133519980;345:34500:0:Z3193761075;345:34500:1:Z4474640350;
C1CCCNCC1,32980,345:34500:0:Z3709141350;345:34500:0:Z1916203382;345:34500:0:Z3713998466;
CC1=CCCC1,35,345:34500:0:Z3709141350;345:34506:1:Z4271037062;345:34506:3:Z1488980209;
Cc1cccc(C)c1,33286,345:34500:0:Z1445538306;345:34500:0:Z4484389941;345:34500:0:Z1305865446;
c1ncc2nc[nH]c2n1,29547,345:34500:0:Z4768520130;345:34500:0:Z4769441926;345:34500:0:Z4770175200;
CC1CCCC(C)O1,1506,345:34500:0:Z2017953550;345:34500:2:Z1988170048;345:34500:5:Z4084094744;
Oc1ccc2ccccc2n1,1005,345:34500:0:Z1907707659;345:34500:1:Z2165020531;345:34500:2:Z4453754042;
O=c1nccc[nH]1,663,345:34500:0:Z878918794;345:34500:1:Z751247740;345:34500:3:Z3585042820;
CN1CCNCC1,42540,345:34500:0:Z2433896975;345:34500:0:Z3593135400;345:34500:0:Z2998081844;
Cc1cncc(C)c1,2601,345:34500:0:Z3599465916;345:34500:0:Z3532718227;345:34500:0:Z3723430607;
C1CNC2(C1)CCNC2,557,345:34500:0:Z3599465916;345:34500:1:Z3045185391;345:34500:3:Z2352291880;
O=C1CCOc2ccccc21,1632,345:34500:0:Z1610136304;345:34500:0:Z1903532974;345:34500:1:Z1628054733;
C1CCN2CCCC2C1,1738,345:34500:0:Z4934840233;345:34500:0:Z1411578546;345:34500:0:Z2804826199;
C1CCC2(C1)OCCO2,1545,345:34500:0:Z4960623655;345:34500:0:Z2027557328;345:34500:0:Z3573592160;
CC1(C)CC2(CNCCO2)CO1,356,345:34500:0:Z3621482332;345:34500:3:Z4503807734;345:34500:5:Z3997610904;
CC1CNCC(C)O1,12428,345:34500:0:Z1725872716;345:34500:0:Z3475657831;345:34500:0:Z838623748;
Cc1cc(C)c(C)cc1C,491,345:34500:0:Z614455128;345:34500:1:Z3385527869;345:34500:2:Z2171363040;
O=c1ccc2ccccc2[nH]1,3144,345:34500:0:Z614455128;345:34500:1:Z3879472217;345:34500:1:Z1657740783;
Cc1cccc(Cl)c1,4338,345:34500:0:Z1275664635;345:34500:0:Z1148740036;345:34500:0:Z269678770;
OC1CCCCC1,13851,345:34500:0:Z1499440317;345:34500:0:Z2774869988;345:34500:0:Z4068277241;
c1ccn2cnnc2c1,9070,345:34500:0:Z1644011806;345:34500:0:Z3187998992;345:34500:0:Z850743622;
OC1CCCC12CCC2,115,345:34500:0:Z3593976932;345:34502:7:Z3905386229;345:34502:7:Z3440996536;
O=C1CNCCN1,22782,345:34500:0:Z1704513262;345:34500:0:Z2986578051;345:34500:0:Z2302408269;
Cc1ccccc1F,13201,345:34500:0:Z1271469885;345:34500:0:Z3380619607;345:34500:0:Z3190385779;
Cc1cccc2cc[nH]c12,1333,345:34500:0:Z1256248080;345:34500:0:Z3722519495;345:34500:0:Z2203999666;
Cc1ccc2ccccc2n1,2955,345:34500:0:Z1257827034;345:34500:0:Z215469106;345:34500:0:Z1259524626;
OC1CCNCC1,29454,345:34500:0:Z1908510466;345:34500:0:Z3707150536;345:34500:0:Z247426150;
c1cc[nH]c1,26212,345:34500:0:Z2365537003;345:34500:0:Z1275444280;345:34500:0:Z2183857426;
Cc1c[nH]cn1,2289,345:34500:0:Z3521462440;345:34500:0:Z3610783227;345:34500:2:Z2879738822;
CC1CCNC(=O)C1,796,345:34500:0:Z3668407464;345:34500:2:Z4436163346;345:34500:2:Z2974781203;
C1CC2(CCN1)CCNC2,1625,345:34500:0:Z3668407464;345:34500:0:Z2294044825;345:34500:0:Z4072038490;
CN1CCCCC1,30355,345:34500:0:Z5057609452;345:34500:0:Z3686990362;345:34500:0:Z3686964231;
c1cnc2[nH]ncc2c1,5247,345:34500:0:Z5057609452;345:34500:0:Z4468982435;345:34500:0:Z2884004266;
Cc1ccccn1,28331,345:34500:0:Z2148085921;345:34500:0:Z737556978;345:34500:0:Z2482859674;
Fc1ccc2ncccc2c1,1440,345:34500:0:Z2148085921;345:34500:1:Z3390775445;345:34500:2:Z3184426021;
Nc1ccncn1,2537,345:34500:0:Z3648869400;345:34500:1:Z3078953552;345:34500:2:Z2638862112;
Cc1ccc2[nH]cnc2c1,1117,345:34500:0:Z1665911743;345:34500:3:Z2578215263;345:34500:7:Z3705760264;
Cc1ncon1,13375,345:34500:0:Z2388408985;345:34500:0:Z3159887402;345:34500:0:Z2623174738;
C1=CCNC1,1447,345:34500:0:Z3600272002;345:34500:0:Z2480428869;345:34500:1:Z1673891600;
O=c1[nH]c(=O)c2cccnc2[nH]1,1329,345:34500:0:Z347167708;345:34500:0:Z1454362710;345:34500:1:Z1246917043;
Cn1nccc1O,775,345:34500:0:Z5035316934;345:34500:1:Z5038835705;345:34500:1:Z4907252143;
Clc1cccnc1,16901,345:34500:0:Z5035316934;345:34500:0:Z215469106;345:34500:0:Z1716063771;
c1cn[nH]n1,8063,345:34500:0:Z1904507240;345:34500:0:Z5008874391;345:34500:0:Z5008916319;
OC1CCCCCC1,468,345:34500:0:Z4095908981;345:34500:1:Z4305717888;345:34500:1:Z4095337547;
O=C1CCc2ccccc2N1,11776,345:34500:0:Z2859751507;345:34500:0:Z4270944448;345:34500:0:Z1663490233;
c1cnccn1,33144,345:34500:0:Z4150815409;345:34500:0:Z729493420;345:34500:0:Z4340390760;
C1CCC2NCCCC2C1,1549,345:34500:0:Z4150815409;345:34500:1:Z3708048307;345:34500:2:Z4346289477;
c1cn2c(n1)CCC2,1739,345:34500:0:Z4106837297;345:34500:0:Z2625471338;345:34500:0:Z3176139708;
Fc1cc(F)cc(F)c1,1713,345:34500:0:Z4106837297;345:34500:0:Z1576037620;345:34500:0:Z3653960006;
C1CC2CCC1C2,8219,345:34500:0:Z3870754925;345:34500:0:Z18772389;345:34500:0:Z3626857707;
FC1CCCCC1,3417,345:34500:0:Z2434876226;345:34500:0:Z4021506633;345:34500:0:Z3845237982;
C1CC2(C1)CCC2,10632,345:34500:0:Z3830646626;345:34500:0:Z3475657831;345:34500:0:Z1984255075;
Cc1cc(C)[nH]n1,40763,345:34500:0:Z1275862829;345:34500:0:Z1272437049;345:34500:0:Z4453419725;
Cc1cccn2ccnc12,2393,345:34500:0:Z247426150;345:34500:0:Z1733610258;345:34500:0:Z206209738;
c1nnc2n1CCCC2,11051,345:34500:0:Z2296786098;345:34500:0:Z1898347749;345:34500:0:Z4483721129;
CC1COC1,1697,345:34500:0:Z1677178457;345:34500:0:Z4870270160;345:34500:0:Z2962351041;
Clc1cc(Cl)cc(Cl)c1,116,345:34500:0:Z1677178457;345:34501:1:Z797353090;345:34502:8:Z1371605315;
Cc1ccnc(O)c1,222,345:34500:0:Z2646106515;345:34500:0:Z1625466060;345:34500:4:Z1625493746;
C1CCC2(C1)CNC2,1085,345:34500:0:Z2649820336;345:34500:0:Z3611914870;345:34500:1:Z2605675102;
O=S1(=O)CCc2cccnc2C1,277,345:34500:0:Z3840222734;345:34500:1:Z3865239719;345:34501:7:Z4017871971;
Cc1ccncc1,12811,345:34500:0:Z2861959171;345:34500:0:Z1439773828;345:34500:0:Z4178394366;
Cc1nnc[nH]1,5105,345:34500:0:Z2861959171;345:34500:0:Z3155527602;345:34500:0:Z1729755320;
c1cnc2ccnn2c1,4893,345:34500:0:Z3722177678;345:34500:0:Z1525095592;345:34500:0:Z3058051264;
C1COCC2(C1)CNCCO2,824,345:34500:0:Z4307538323;345:34500:0:Z4768019169;345:34500:4:Z2953935344;
C1CC2CC2CO1,991,345:34500:0:Z4041919469;345:34500:0:Z3209037387;345:34500:1:Z5064512962;
FC1(F)CCCCC1,5976,345:34500:0:Z2813579037;345:34500:0:Z4471843207;345:34500:0:Z1527059187;
OC1CC2CCC(C1)N2,1322,345:34500:0:Z2813579037;345:34500:0:Z2182878139;345:34500:2:Z4302728532;
C1=NOC2CNCC12,427,345:34500:0:Z4201168734;345:34500:3:Z4201070275;345:34500:4:Z4194778482;
C1NC2CC1C2,1903,345:34500:0:Z2914865152;345:34500:0:Z2844052174;345:34500:0:Z4308858283;
C1CCC2(CC1)CCCCO2,869,345:34500:0:Z3788210412;345:34500:0:Z3578565620;345:34500:1:Z3788213471;
OC1CNCC2(CC2)CC1O,223,345:34500:0:Z3842225725;345:34500:0:Z3879992374;345:34500:2:Z4269706120;
FC1(F)CCC1,9303,345:34500:0:Z4085672915;345:34500:0:Z3804819794;345:34500:0:Z2275792304;
O=S1(=O)CCCN1,13369,345:34500:0:Z3722029445;345:34500:0:Z1919985257;345:34500:0:Z952683000;
Cc1nccs1,12159,345:34500:0:Z2774869988;345:34500:0:Z489270556;345:34500:0:Z3522757061;
C1CC2(CCO1)CCOC2,1617,345:34500:0:Z3541446827;345:34500:0:Z4150701085;345:34500:1:Z3873726080;
c1nnco1,33912,345:34500:0:Z2155414422;345:34500:0:Z2041010463;345:34500:0:Z1901073076;
C1COC2(C1)CCNCC2,2803,345:34500:0:Z3643348903;345:34500:0:Z3706758565;345:34500:1:Z4482272987;
c1noc2c1CCCC2,1005,345:34500:0:Z3643348903;345:34500:2:Z4110106185;345:34500:2:Z4507346802;
Cn1cnc2ccccc21,7370,345:34500:0:Z3842743925;345:34500:0:Z1984255075;345:34500:0:Z2952350857;
FC1CCNCC1,4378,345:34500:0:Z1988408121;345:34500:0:Z4275570235;345:34500:0:Z2602478622;
C1CC2(C1)COCCN2,1533,345:34500:0:Z3515954140;345:34500:0:Z4422642277;345:34500:0:Z3592567900;
Cc1ccc(Cl)cc1,2814,345:34500:0:Z4132347807;345:34500:0:Z1028256068;345:34500:0:Z3874970733;
Cc1nn[nH]n1,324,345:34500:0:Z4132347807;345:34500:0:Z1440332219;345:34500:3:Z1424505395;
CC1CNCC2(CCOC2C)O1,437,345:34500:0:Z2637783773;345:34500:2:Z4227378033;345:34500:6:Z4307522688;
Cn1c(=O)c2cccnc2n(C)c1=O,1490,345:34500:0:Z4471843207;345:34500:0:Z434173720;345:34500:1:Z2439974622;
c1ccc2c(c1)CNC2,9402,345:34500:0:Z3723430291;345:34500:0:Z3994846234;345:34500:0:Z3994846070;
Cc1cnn[nH]1,16683,345:34500:0:Z1437575490;345:34500:0:Z2951595835;345:34500:0:Z4459151165;
c1ccnnc1,19544,345:34500:0:Z1227950844;345:34500:0:Z1272437049;345:34500:0:Z4226493002;
Oc1ccccn1,2620,345:34500:0:Z4270944448;345:34500:0:Z2632300195;345:34500:0:Z1981638039;
CC1(C)CNCC1F,103,345:34500:0:Z4540989064;345:34501:3:Z4541769323;345:34501:8:Z4573180598;
O=c1[nH]c2ccc(Cl)cc2[nH]1,69,345:34500:0:Z4609259905;345:34500:2:Z4612614113;345:34503:1:Z4610038445;
c1cn2c(n1)CCCC2,12048,345:34500:0:Z4609259905;345:34500:0:Z2307420477;345:34500:0:Z1752737219;
CC1CNC(C)(C)CO1,90,345:34500:0:Z1584290606;345:34500:9:Z5059914292;345:34501:8:Z3093831396;
