fragment_smiles,occurences,example_ligands
FC12CCOCC1CNC2,350,51:05100:0:Z4002541143;51:05100:1:Z4002991926;51:05100:2:Z4009746160;
C1CC2CC2CO1,2294,51:05100:0:Z4005356615;51:05100:0:Z5064056817;51:05100:0:Z5064454651;
Clc1ccn2ncnc2c1,225,51:05100:0:Z3256477279;51:05100:6:Z3595158901;51:05100:6:Z2192769122;
Cc1c[nH]c(C)c1,1936,51:05100:0:Z1430608899;51:05100:2:Z4024073243;51:05100:2:Z4562589469;
CC1(C)CCCC1,2629,51:05100:0:Z1724351989;51:05100:0:Z4960344453;51:05100:0:Z1565254552;
c1cc2occc2cn1,1170,51:05100:0:Z2640873830;51:05100:2:Z2186793962;51:05100:2:Z2186703537;
C1CCC2(CCNCC2)COC1,272,51:05100:0:Z3911451672;51:05100:5:Z3822490885;51:05100:9:Z3911427299;
Cn1ncc2c1CCNC2,1199,51:05100:0:Z3144876180;51:05100:0:Z3415910271;51:05100:0:Z3415908125;
Cc1cc(O)nnc1C,369,51:05100:0:Z1668932502;51:05100:3:Z1647914129;51:05100:4:Z3438442015;
c1cnc2c(c1)CCNC2,528,51:05100:0:Z3347718571;51:05100:2:Z3618759672;51:05100:3:Z3078566546;
CC1NCCn2cccc21,547,51:05100:0:Z4316686593;51:05100:0:Z4062086948;51:05100:0:Z3295164248;
C1CCC2(C1)CNC2,1403,51:05100:0:Z4209615494;51:05100:1:Z4209628616;51:05100:3:Z4317083492;
Cn1nccc1N,589,51:05100:0:Z3368753900;51:05100:1:Z2924366793;51:05100:1:Z1672613393;
Cn1cn[nH]c1=O,2470,51:05100:0:Z2223777197;51:05100:0:Z1664752335;51:05100:0:Z3354906469;
Fc1ccc2cnccc2c1,765,51:05100:0:Z2473093423;51:05100:2:Z3076079678;51:05100:3:Z3780809351;
CC12CC(CN1)C2,108,51:05100:0:Z4437289938;51:05100:0:Z2614345882;51:05100:5:Z3135358470;
Fc1cn[nH]c1,752,51:05100:0:Z5023214631;51:05100:5:Z5012644985;51:05100:6:Z5017756491;
CC1(C)CCC2(CCN2)C1,152,51:05100:0:Z4004614796;51:05100:4:Z3996813091;51:05104:5:Z4051061838;
Clc1cnoc1,350,51:05100:0:Z4004614796;51:05100:2:Z2772681323;51:05100:3:Z4504149076;
O=c1[nH]ccn2cnnc12,291,51:05100:0:Z3365504836;51:05100:1:Z2877801688;51:05100:1:Z2834181332;
O=C1NCNc2ccccc21,106,51:05100:0:Z1070918404;51:05102:4:Z729917514;51:05103:6:Z3253997298;
Cc1ccccc1O,3208,51:05100:0:Z3613671622;51:05100:0:Z4524453917;51:05100:0:Z2072812804;
Cc1c[nH]c2ccccc2c1=O,67,51:05100:0:Z3054158513;51:05100:2:Z4640069574;51:05103:5:Z4922298331;
C1CNCSC1,310,51:05100:0:Z3054158513;51:05100:3:Z3054160126;51:05100:3:Z3298566509;
CC1CC2(CCOCC2)CN1,414,51:05100:0:Z3517067908;51:05100:2:Z4324318179;51:05100:6:Z2438959095;
C1CC2(CCO1)CC2,1865,51:05100:0:Z3517067908;51:05100:0:Z3652141356;51:05100:1:Z3362038854;
CC1(C)CCS1,296,51:05100:0:Z2017661425;51:05100:8:Z2699238157;51:05101:3:Z2021097203;
FC1(F)C2CNCC21,394,51:05100:0:Z2715303426;51:05100:2:Z2474795468;51:05100:4:Z2477123039;
C=C1CCNCC1,838,51:05100:0:Z1441439401;51:05100:1:Z2632583072;51:05100:1:Z2493280032;
FC1CCCC1,5024,51:05100:0:Z2010244344;51:05100:0:Z3798219919;51:05100:0:Z2711651540;
c1ccc2c(c1)OC1(CCCCC1)O2,31,51:05100:0:Z2764073541;51:05102:7:Z3587595084;51:05105:7:Z4056416384;
Cc1nnc2n1CCC2,827,51:05100:0:Z3543424585;51:05100:1:Z3555834333;51:05100:1:Z3558168436;
CC1(C)CNCc2ccoc2C1,188,51:05100:0:Z3209282559;51:05100:4:Z3679268730;51:05101:0:Z4217229829;
CC1CNCCN1,12185,51:05100:0:Z3621065552;51:05100:0:Z2100008655;51:05100:0:Z3467797021;
O=C1NCCC2CCCNC12,188,51:05100:0:Z3365187153;51:05100:3:Z3517990278;51:05100:7:Z4207731489;
c1ccc2c(c1)CCCS2,1134,51:05100:0:Z3365187153;51:05100:0:Z1557513244;51:05100:1:Z2258148403;
CC1CCn2ccnc2C1,745,51:05100:0:Z2766976773;51:05100:0:Z2781792715;51:05100:0:Z4325630802;
C1CCC2(CCNCC2)NC1,149,51:05100:0:Z3364402652;51:05100:5:Z4204923060;51:05100:6:Z3342377919;
Fc1cccc2c1OCCC2,899,51:05100:0:Z2801078728;51:05100:0:Z2986713890;51:05100:0:Z2797702807;
N=S1(=O)CCC1,124,51:05100:0:Z3294815612;51:05100:1:Z4598568368;51:05100:9:Z4598561950;
CN1CCOCC1,4047,51:05100:0:Z4174598705;51:05100:0:Z2765360613;51:05100:1:Z1312831717;
C1CC2COC(C1)C2,3289,51:05100:0:Z3475128716;51:05100:0:Z3541788519;51:05100:1:Z3647554863;
Clc1ccsc1,2457,51:05100:0:Z3365146357;51:05100:0:Z3724430313;51:05100:2:Z4827193949;
Cc1cc(F)c2c(c1)CCCN2,95,51:05100:0:Z4261177646;51:05100:9:Z1879408208;51:05101:3:Z827764326;
C1CC2CC2CN1,1731,51:05100:0:Z3209747426;51:05100:0:Z2616162737;51:05100:0:Z3102627657;
C1C2CC1C2,4019,51:05100:0:Z4573624911;51:05100:0:Z4506781509;51:05100:0:Z1816894707;
c1nnc2n1CCNC2,4013,51:05100:0:Z2481139463;51:05100:0:Z4324340223;51:05100:0:Z4284632107;
Cc1ccsc1C,2150,51:05100:0:Z4171926316;51:05100:1:Z1583642965;51:05100:1:Z3536060314;
Cc1nncs1,5203,51:05100:0:Z2648012855;51:05100:0:Z3101358674;51:05100:0:Z1583889684;
c1ccc2c(c1)NCCCO2,197,51:05100:0:Z1697272159;51:05100:2:Z1881332677;51:05100:3:Z4111089604;
c1n[nH]c2c1CCCC2,6862,51:05100:0:Z3888019291;51:05100:0:Z4218221011;51:05100:0:Z1528011621;
Oc1cccc(Cl)c1,1043,51:05100:0:Z4885197039;51:05100:1:Z165126956;51:05100:2:Z3625351543;
CC1CCC(F)(F)CC1,725,51:05100:0:Z4648752765;51:05100:0:Z3179619536;51:05100:0:Z4181397844;
c1ncc2c(n1)C1CCC2C1,57,51:05100:0:Z4648752765;51:05100:1:Z4648749911;51:05100:4:Z4648752017;
O=C1NCCCN1,1328,51:05100:0:Z1161289728;51:05100:0:Z2232791320;51:05100:2:Z773245648;
C1=CNCC1,294,51:05100:0:Z3702579905;51:05100:6:Z4205998759;51:05101:2:Z4502476734;
C1CCC2(CCOCC2)OC1,1314,51:05100:0:Z4195192964;51:05100:0:Z3188342119;51:05100:0:Z3159547984;
C1CC2CCCC(C1)N2,417,51:05100:0:Z3667229111;51:05100:2:Z4448537986;51:05100:2:Z4448534628;
Fc1ccc2cc[nH]c2c1,1229,51:05100:0:Z1344725376;51:05100:0:Z3373212904;51:05100:1:Z4225670507;
Clc1cccs1,10861,51:05100:0:Z4204688392;51:05100:0:Z1269082603;51:05100:0:Z3724430252;
CN1CCC1,1609,51:05100:0:Z2932363986;51:05100:1:Z3371242119;51:05100:2:Z3204608469;
C1NC2CNC1C2,2840,51:05100:0:Z4090068300;51:05100:0:Z4393630723;51:05100:0:Z4344070035;
CC1CCCc2ccnn21,668,51:05100:0:Z4045313295;51:05100:0:Z3840971349;51:05100:1:Z4021793944;
FC1(F)C2CNCC1C2,245,51:05100:0:Z4166397242;51:05100:6:Z3103711067;51:05100:6:Z3618402324;
O=S1(=O)CCC2CNCC21,1381,51:05100:0:Z2646507253;51:05100:0:Z2646504595;51:05100:2:Z3316400729;
CC1CCCC(C)C1,1357,51:05100:0:Z3101358674;51:05100:0:Z1627618883;51:05100:1:Z1247654476;
Cc1nnc[nH]1,3985,51:05100:0:Z2478637894;51:05100:0:Z3340285916;51:05100:0:Z2761557991;
CC1CC2(CCC2)CN1,769,51:05100:0:Z4479002465;51:05100:0:Z4479341787;51:05100:3:Z4448880043;
Cc1ccc(F)c2occc12,169,51:05100:0:Z3159780288;51:05100:2:Z3857451751;51:05100:8:Z4468065885;
C1CC2CC1C2,687,51:05100:0:Z3352390024;51:05100:0:Z3352376680;51:05100:2:Z4487911859;
C1NCC2CSCC1C2,305,51:05100:0:Z3576819983;51:05100:6:Z3054547940;51:05100:7:Z3370482374;
Cn1ncc2cc(F)ccc21,222,51:05100:0:Z3935483015;51:05100:3:Z3365799973;51:05100:5:Z3576552242;
FC1CCC2CNCC12,397,51:05100:0:Z3935483015;51:05100:0:Z1492707430;51:05100:1:Z3605028935;
C1CCC2COCCC2C1,977,51:05100:0:Z3999022065;51:05100:2:Z3625351543;51:05100:2:Z3650279906;
CC1NCCc2ccncc21,232,51:05100:0:Z4771281191;51:05100:2:Z4072539094;51:05100:5:Z3626963729;
Oc1ccnc2ncnn12,62,51:05100:0:Z4771281191;51:05100:1:Z3484587252;51:05102:7:Z4771204413;
Clc1cccnc1,20921,51:05100:0:Z3535515488;51:05100:0:Z4229043094;51:05100:0:Z4132312232;
c1n[nH]c2c1CNCC2,1164,51:05100:0:Z3383574131;51:05100:0:Z3383574072;51:05100:0:Z4601490483;
Cc1cnn[nH]1,4716,51:05100:0:Z2646066514;51:05100:0:Z2444265704;51:05100:0:Z3910230441;
C1CSC2CCC2N1,344,51:05100:0:Z2646066514;51:05100:3:Z2646068195;51:05100:4:Z2581363916;
CC1(C)CCCC(C)(C)O1,1294,51:05100:0:Z3382920085;51:05100:2:Z3508649455;51:05100:3:Z3356989627;
Cc1ccc(C)c(C)n1,323,51:05100:0:Z4395673840;51:05100:2:Z4021088924;51:05100:3:Z4106720542;
O=S1(=O)CCNCC1,4980,51:05100:0:Z4395673840;51:05100:0:Z3346941657;51:05100:0:Z5035650980;
CC1CCS(=O)(=O)CC1,647,51:05100:0:Z3504234587;51:05100:2:Z3295731108;51:05100:3:Z3615498498;
CN1C(=O)COC12CCNCC2,271,51:05100:0:Z3041603109;51:05100:0:Z3041611484;51:05100:4:Z3040735425;
CC1CCC2CCC1N2,138,51:05100:0:Z3133438095;51:05100:5:Z4194383719;51:05101:3:Z2783122970;
c1ncc2[nH]cnc2n1,628,51:05100:0:Z4478676282;51:05100:1:Z1615199225;51:05100:1:Z3557710571;
CC12CCCCC1NCCC2,93,51:05100:0:Z3517499516;51:05100:8:Z4110614581;51:05101:9:Z3346190255;
CC1CCN1,2619,51:05100:0:Z4215273316;51:05100:0:Z4576865161;51:05100:0:Z4212272757;
O=c1ccc2ccccc2[nH]1,1600,51:05100:0:Z1514835114;51:05100:1:Z1179877151;51:05100:3:Z3598759072;
c1cnc2ncnn2c1,3309,51:05100:0:Z4427299625;51:05100:0:Z3391361420;51:05100:0:Z3393413694;
Cc1cccc(Cl)c1,6117,51:05100:0:Z2488904183;51:05100:0:Z2825024867;51:05100:0:Z262594996;
NC1CCOCC1,1448,51:05100:0:Z2488904183;51:05100:0:Z3517169974;51:05100:1:Z4054657088;
Cc1cocn1,7890,51:05100:0:Z4218221011;51:05100:0:Z2208946548;51:05100:0:Z2800565718;
C1CC2(CCSCC2)CN1,907,51:05100:0:Z3909842109;51:05100:0:Z3880519822;51:05100:1:Z4576999124;
c1cc2c(cn1)CCC2,1679,51:05100:0:Z3189646061;51:05100:1:Z2232398899;51:05100:2:Z3590130976;
C1CCC2(CCC2)SC1,687,51:05100:0:Z2979678731;51:05100:0:Z2983531965;51:05100:0:Z3055305362;
c1nc2c(o1)CCNC2,348,51:05100:0:Z4279478625;51:05100:0:Z4279478661;51:05100:3:Z4276051944;
C1CNCC2(C1)CCSCC2,248,51:05100:0:Z2880977326;51:05100:1:Z3202189768;51:05100:2:Z2279163798;
CC1(F)CCNC1,539,51:05100:0:Z4223326615;51:05100:5:Z1556138440;51:05100:8:Z4223327403;
c1cnc2oncc2c1,1189,51:05100:0:Z3552562632;51:05100:2:Z4182119462;51:05100:4:Z2296490199;
O=c1cc[nH]c(=O)[nH]1,2797,51:05100:0:Z3339719707;51:05100:0:Z3686284367;51:05100:2:Z2852293801;
Cc1ccc2ccccc2n1,2318,51:05100:0:Z1352632579;51:05100:0:Z1494797633;51:05100:1:Z3857478550;
O=S1(=O)CC2CCCC2C1,737,51:05100:0:Z3832677615;51:05100:2:Z3835816233;51:05100:4:Z4876825664;
FC1(F)CC12CCC2,4528,51:05100:0:Z3620050883;51:05100:0:Z3565267498;51:05100:0:Z3621087910;
FC1(F)CCC2(CCN2)CC1,187,51:05100:0:Z3657660831;51:05100:7:Z4455945837;51:05100:7:Z4456054565;
c1cc2c(cn1)CNCC2,772,51:05100:0:Z3793182467;51:05100:0:Z4832289885;51:05100:1:Z4248206647;
Cn1ccc(=O)[nH]c1=O,911,51:05100:0:Z4225504452;51:05100:4:Z4470964680;51:05100:9:Z4230557654;
c1cc2n(n1)CCOC2,1129,51:05100:0:Z3873414381;51:05100:0:Z2453561812;51:05100:0:Z2498713440;
FC1(F)CNCCOC1,435,51:05100:0:Z2150492661;51:05100:0:Z2182639473;51:05100:2:Z2332395182;
CC1CCCS1,1316,51:05100:0:Z2359096426;51:05100:2:Z4147674659;51:05100:2:Z2435781059;
c1cnc2c(c1)NCC21CC1,166,51:05100:0:Z4132312232;51:05100:3:Z3830499785;51:05100:3:Z3830499293;
CC1CCCC1=O,370,51:05100:0:Z4948545684;51:05100:6:Z4948645638;51:05100:6:Z4949861934;
Cc1cc(C)cc(C)c1,3146,51:05100:0:Z4481568825;51:05100:0:Z1999569118;51:05100:1:Z4261738880;
c1n[nH]c2c1CCCN2,818,51:05100:0:Z3299000741;51:05100:1:Z5034971174;51:05100:2:Z4055898978;
c1ccn2nccc2c1,4786,51:05100:0:Z3179619536;51:05100:0:Z5004799251;51:05100:0:Z2090976442;
CC1OCCC1O,376,51:05100:0:Z2844126230;51:05100:1:Z1929550306;51:05100:1:Z1918421674;
CC12CCC(CN1)C2,409,51:05100:0:Z5060118380;51:05100:3:Z5059896874;51:05100:7:Z5045128813;
Cc1csc2nccn12,946,51:05100:0:Z4144197171;51:05100:4:Z3843022094;51:05100:5:Z4448441404;
C1CCONC1,233,51:05100:0:Z3353154790;51:05100:4:Z2020657062;51:05100:6:Z3389626028;
Cc1ccc(C)nn1,1076,51:05100:0:Z4322102483;51:05100:1:Z1558433541;51:05100:3:Z3610788952;
Cc1cc(C)[nH]c(=O)n1,601,51:05100:0:Z3898447993;51:05100:2:Z1784459745;51:05100:5:Z3541439937;
CC1CC2(CNC2)CO1,325,51:05100:0:Z3898447993;51:05100:0:Z4092046514;51:05100:1:Z3839264287;
c1cnc2cn[nH]c2c1,527,51:05100:0:Z4051841420;51:05100:2:Z3867784938;51:05100:3:Z3295497611;
O=S1(=O)CC2CNCC(C2)C1,349,51:05100:0:Z4051841420;51:05100:2:Z4051833042;51:05100:2:Z4051842300;
c1csnn1,4380,51:05100:0:Z1996694313;51:05100:0:Z4099888263;51:05100:1:Z4277475107;
Cn1nnc2ccccc21,2676,51:05100:0:Z4155375856;51:05100:0:Z3439578791;51:05100:0:Z1860325651;
c1cnn2ccnc2c1,984,51:05100:0:Z1486456573;51:05100:0:Z3724430283;51:05100:1:Z4896899473;
CN1CCCN(C)CC1,890,51:05100:0:Z2905574196;51:05100:0:Z2933169104;51:05100:0:Z3800036199;
Cc1cc(=O)n2nccc2[nH]1,193,51:05100:0:Z3876360635;51:05100:8:Z1663519329;51:05100:9:Z1123945131;
O=c1[nH]c2ccccc2[nH]1,3245,51:05100:0:Z2499714855;51:05100:2:Z2227142324;51:05100:3:Z2963641510;
CC12CCNCC1C2(F)F,369,51:05100:0:Z4271606393;51:05100:1:Z2200792642;51:05100:1:Z4214637950;
O=C1NCCNC12CCC2,244,51:05100:0:Z3057099025;51:05100:2:Z3057102190;51:05100:8:Z3057101176;
Cn1cnc2c1CCNC2,157,51:05100:0:Z3408387838;51:05100:8:Z1481793179;51:05101:7:Z3699833343;
CC1COC1,2813,51:05100:0:Z4084702469;51:05100:0:Z2835641304;51:05100:1:Z1281373065;
Cc1cccc(F)c1Cl,231,51:05100:0:Z1919609233;51:05100:3:Z1927536474;51:05100:3:Z2641096309;
c1cc2[nH]ncc2cn1,190,51:05100:0:Z4642593150;51:05101:1:Z4641459860;51:05101:1:Z4642868145;
c1nc2c([nH]1)CCCC2,2588,51:05100:0:Z2982735442;51:05100:0:Z4113281745;51:05100:0:Z3503764230;
Oc1ncccn1,79,51:05100:0:Z2982735442;51:05101:1:Z2982735475;51:05102:0:Z2982735328;
CC1CCOC2(CCC2)C1,294,51:05100:0:Z2876887061;51:05100:8:Z2860056226;51:05101:0:Z2860153544;
O=S1(=O)CCc2cccnc2C1,150,51:05100:0:Z4017627490;51:05101:1:Z3829647228;51:05101:8:Z4019023341;
C1COCC2(CC2)CN1,446,51:05100:0:Z4017627490;51:05100:0:Z4644627734;51:05100:7:Z2277289157;
Nc1cccs1,4,51:05100:0:Z4211364235;51:05110:6:Z4211368622;51:05167:4:Z4211359703;
Oc1cnccn1,367,51:05100:0:Z4212164521;51:05100:2:Z3990709720;51:05100:2:Z4218315498;
c1ccc2c(c1)CNCC1(CNC1)O2,65,51:05100:0:Z4212164521;51:05100:3:Z4212137529;51:05100:5:Z4204239634;
C1CCC2(C1)CC2,2805,51:05100:0:Z2506984803;51:05100:1:Z4922874455;51:05100:1:Z3775610966;
Cc1ccc2c(c1)CNC2,294,51:05100:0:Z1961343195;51:05100:1:Z1962090269;51:05100:5:Z1961342214;
CC1(C)COCCN1,2603,51:05100:0:Z3655591517;51:05100:0:Z3548183718;51:05100:1:Z3646322081;
OC1CCC12CCC2,1843,51:05100:0:Z4298647418;51:05100:0:Z3782682115;51:05100:0:Z4559730981;
Cc1cn2ccsc2n1,1248,51:05100:0:Z2714196057;51:05100:0:Z2707174552;51:05100:2:Z2494464150;
Nc1nccs1,1687,51:05100:0:Z4061087067;51:05100:0:Z3520842652;51:05100:1:Z3794201978;
CC1CN(C)C(=O)CN1,487,51:05100:0:Z4021765790;51:05100:2:Z3785273131;51:05100:2:Z4609844126;
c1cnc2sccc2n1,167,51:05100:0:Z4224762967;51:05100:5:Z4468920635;51:05100:6:Z3669475393;
O=S1CCCCC1,634,51:05100:0:Z2782939117;51:05100:1:Z2971238354;51:05100:3:Z2624271537;
CC1(C)Cc2ccc(Cl)cc2O1,70,51:05100:0:Z4465964822;51:05102:2:Z1971563842;51:05102:6:Z1967675359;
Oc1cccnc1,2834,51:05100:0:Z4285997411;51:05100:0:Z1172261841;51:05100:0:Z4222560718;
c1cnn2nccc2c1,947,51:05100:0:Z4176426388;51:05100:0:Z1695605232;51:05100:1:Z4044842011;
c1cnncn1,489,51:05100:0:Z2853045493;51:05100:0:Z4576343344;51:05100:5:Z3374286268;
c1cc2c(cn1)CCCN2,432,51:05100:0:Z4230896842;51:05100:1:Z4245237179;51:05100:3:Z4230940113;
OC1CC2CNC1C2,765,51:05100:0:Z3613079304;51:05100:0:Z3905361976;51:05100:1:Z3323927577;
c1ccc2c(c1)CCC21CCCNC1,77,51:05100:0:Z3637177055;51:05102:6:Z3520079927;51:05103:5:Z3681047122;
C1CCC2CNCC2C1,2919,51:05100:0:Z4065974199;51:05100:0:Z3780829024;51:05100:1:Z3836634784;
Oc1cc(Cl)cc(Cl)c1,204,51:05100:0:Z3619900243;51:05100:0:Z3621057220;51:05100:0:Z4310174676;
O=C1CC2(CCCCC2)C1,345,51:05100:0:Z3856470844;51:05101:0:Z3547422927;51:05101:9:Z3495572535;
Cc1cc2c(=O)n(C)cnc2o1,182,51:05100:0:Z2804788665;51:05100:2:Z1700662867;51:05100:2:Z2849708838;
CC1CCNCC12CCC2,248,51:05100:0:Z1575902184;51:05100:8:Z1578275070;51:05101:0:Z2434964838;
OC1C2CNC(C2)C1O,400,51:05100:0:Z4022977833;51:05100:2:Z4153553276;51:05100:5:Z5037893354;
Cc1ccc2c(n1)CCCC2,402,51:05100:0:Z4263887280;51:05100:2:Z4338878585;51:05100:7:Z4140212290;
c1cc2sccc2s1,563,51:05100:0:Z3637642690;51:05100:2:Z3441713567;51:05100:3:Z3204491726;
CC1CNC1,9396,51:05100:0:Z3551968934;51:05100:0:Z2457589811;51:05100:0:Z3152863758;
Cn1ncc2ncccc21,509,51:05100:0:Z3551968934;51:05100:3:Z3537056489;51:05100:3:Z2979910442;
FC1(F)C2CCC1CNC2,351,51:05100:0:Z4154011479;51:05100:2:Z4275377573;51:05100:3:Z4155959566;
FC1(F)C2CCCC1CC2,514,51:05100:0:Z4502487228;51:05100:2:Z4907613327;51:05100:3:Z4508402776;
CN1CCCC12CCNCC2,234,51:05100:0:Z2497849078;51:05100:9:Z2893583513;51:05101:0:Z1681661175;
Fc1ccc2cnoc2c1,494,51:05100:0:Z2822163526;51:05100:0:Z5004431596;51:05100:1:Z4634583592;
CC1(C)COCCC1N,212,51:05100:0:Z3346541745;51:05100:3:Z3101752992;51:05100:4:Z3102309512;
O=S1(=O)CCC2(CCN2)CC1,246,51:05100:0:Z4153583843;51:05100:6:Z3615483159;51:05100:7:Z3595889146;
OC1CNCCC1(F)F,426,51:05100:0:Z1819238702;51:05100:1:Z2637056791;51:05100:6:Z1817751546;
C1COCC2(CCOC2)N1,254,51:05100:0:Z2320890684;51:05100:0:Z3051708768;51:05100:3:Z5020023363;
NC1C2CCCC1CC2,229,51:05100:0:Z4065807720;51:05100:6:Z4003068463;51:05101:1:Z4002155341;
c1[nH]nc2c1NCCC2,326,51:05100:0:Z3784458606;51:05100:3:Z1928109078;51:05100:3:Z3547140001;
CC1(C)CNc2ccc(Cl)cc21,49,51:05100:0:Z4293529261;51:05100:2:Z2961239825;51:05100:6:Z4065455607;
c1nnn2c1CNCCC2,430,51:05100:0:Z2876488567;51:05100:4:Z2873574067;51:05100:9:Z2863923070;
c1n[nH]c2c1CCC2,1917,51:05100:0:Z4345217517;51:05100:0:Z4275986762;51:05100:1:Z3053050577;
c1cnc2c(c1)CCCN2,1054,51:05100:0:Z4345217517;51:05100:1:Z2674896545;51:05100:1:Z3522407238;
O=C1Nc2ccccc2C12CCNC2,166,51:05100:0:Z4592493299;51:05100:3:Z3311181941;51:05100:4:Z1744521887;
CC1Cc2ccccc2O1,3633,51:05100:0:Z3368072083;51:05100:0:Z1799315036;51:05100:0:Z3357496674;
O=C1COc2ccccc2N1,3894,51:05100:0:Z2616162737;51:05100:0:Z1782362092;51:05100:0:Z1998158540;
Cc1cc2n(n1)C(C)CCC2,286,51:05100:0:Z4138939557;51:05101:1:Z4326630503;51:05101:3:Z4144507849;
c1cc2[nH]cnc2cn1,492,51:05100:0:Z4138939557;51:05100:0:Z1607431900;51:05100:0:Z4226638673;
c1ncc2ccsc2n1,1260,51:05100:0:Z3891527437;51:05100:0:Z3078342395;51:05100:0:Z1872352297;
O=S1(=O)C2CCCN1CC2,248,51:05100:0:Z3536730090;51:05100:3:Z4669630417;51:05100:8:Z4230131973;
c1cnc2cnccc2c1,1310,51:05100:0:Z3874690517;51:05100:0:Z3874747258;51:05100:0:Z3699492346;
O=C1NCC2CC12,697,51:05100:0:Z4193396587;51:05100:0:Z4198359824;51:05100:1:Z4199057657;
O=c1ccoc2ccccc12,572,51:05100:0:Z3567376078;51:05100:2:Z3990619749;51:05100:5:Z4028243820;
OC1CC2(CCC2)C1,1042,51:05100:0:Z5036813770;51:05100:0:Z3682462856;51:05100:2:Z3711900950;
Cc1oc2ncnc(N)c2c1C,112,51:05100:0:Z1636189750;51:05100:3:Z1767895509;51:05100:4:Z1514681578;
c1ccn2nncc2c1,762,51:05100:0:Z3353379883;51:05100:0:Z4471750578;51:05100:2:Z3501218467;
C1CNCC2(C1)CCOCC2,1202,51:05100:0:Z3698411136;51:05100:0:Z3046253461;51:05100:0:Z3514546963;
c1cnc2[nH]ncc2c1,2333,51:05100:0:Z3698411136;51:05100:0:Z4270105467;51:05100:0:Z4234038613;
Cn1cncc1Cl,2286,51:05100:0:Z215373250;51:05100:0:Z2709359826;51:05100:1:Z4906822682;
CN1CCNCC1=O,2981,51:05100:0:Z3055141184;51:05100:0:Z3544842738;51:05100:0:Z3893217630;
Cn1ccc2ccncc21,279,51:05100:0:Z3092224855;51:05100:3:Z3571184291;51:05100:5:Z3874185409;
CC1=CCCC(C)(C)C1,138,51:05100:0:Z2288256769;51:05100:1:Z2254537088;51:05100:6:Z2276442908;
Cc1csc(Cl)c1,251,51:05100:0:Z4092642986;51:05100:1:Z2625584138;51:05101:6:Z3641412977;
OC1CCCC12CCOCC2,207,51:05100:0:Z4092642986;51:05100:4:Z4295708333;51:05100:8:Z3796202359;
Cc1nc2cccnc2[nH]1,568,51:05100:0:Z1973904158;51:05100:0:Z3166621698;51:05100:1:Z4228640267;
CC1CCC2(CNC2)CO1,349,51:05100:0:Z4960915475;51:05100:0:Z4964214802;51:05100:3:Z4964423752;
O=C1CCC2(CNC2)N1,345,51:05100:0:Z3623197650;51:05100:0:Z3623201864;51:05100:1:Z3623190948;
OC1CCC(O)C2CCC1N2,83,51:05100:0:Z4232474923;51:05102:2:Z4167162489;51:05103:2:Z3644440322;
C1CC2CNCC2CCN1,425,51:05100:0:Z2441376543;51:05100:4:Z2355544696;51:05100:8:Z3510553290;
c1cc2cnccc2cn1,225,51:05100:0:Z4276156883;51:05100:7:Z4276159902;51:05101:2:Z4232454463;
OC1CCSCC1,765,51:05100:0:Z1549129220;51:05100:2:Z3701141762;51:05100:3:Z2095037354;
c1cc2c(nn1)CCC2,401,51:05100:0:Z1856628713;51:05100:3:Z1051060992;51:05101:1:Z1898029840;
CC1(F)CC2(CNC2)C1,335,51:05100:0:Z4829617940;51:05100:6:Z4601026384;51:05101:0:Z4478553487;
Fc1cc(F)c2cccnc2c1,287,51:05100:0:Z4829617940;51:05100:7:Z3830730457;51:05100:7:Z4579415108;
Cc1cccc2ccnnc12,200,51:05100:0:Z3800496697;51:05100:4:Z3949219658;51:05100:5:Z3905539074;
FC1(F)CCOC1,991,51:05100:0:Z2991424370;51:05100:3:Z4299091983;51:05100:4:Z3795919909;
O=c1ccc2c([nH]1)CCCC2,1204,51:05100:0:Z640658596;51:05100:0:Z2475315003;51:05100:1:Z2879661344;
C1CC2CCC1CN2,2576,51:05100:0:Z3841720170;51:05100:1:Z3522887075;51:05100:1:Z5047333466;
CC1(C)CNCC(O)C(O)C1,274,51:05100:0:Z3912785003;51:05100:0:Z3912793321;51:05100:1:Z3818090293;
C1CCC2(CNC2)OC1,1061,51:05100:0:Z4591479963;51:05100:0:Z4923665427;51:05100:0:Z4860061523;
CC1CCCC1O,752,51:05100:0:Z4142832356;51:05100:1:Z4137620028;51:05100:3:Z4139064172;
Cc1cnon1,1364,51:05100:0:Z2478811207;51:05100:1:Z826850340;51:05100:1:Z1783744934;
Cn1ccc(=O)c2cnn(C)c21,102,51:05100:0:Z2502261525;51:05101:0:Z3523731487;51:05101:8:Z3711937591;
CC1CNCCOC1,1017,51:05100:0:Z4643345496;51:05100:0:Z4635563346;51:05100:1:Z4643340505;
Cc1ccc(O)cc1Cl,78,51:05100:0:Z4206000144;51:05100:4:Z3496958310;51:05100:4:Z2646833029;
Fc1cc(F)cc(F)c1,1678,51:05100:0:Z4116777495;51:05100:1:Z1652231365;51:05100:3:Z4250848128;
Cc1cc(=O)cn[nH]1,341,51:05100:0:Z4771341433;51:05100:3:Z1833520204;51:05100:3:Z1955557572;
C1CC2CNCCN2C1,916,51:05100:0:Z4771341433;51:05100:2:Z3533968351;51:05100:6:Z3364118069;
c1ncc2c(n1)CNCC2,525,51:05100:0:Z1646920958;51:05100:2:Z1188636841;51:05100:2:Z3534780154;
