fragment_smiles,occurences,example_ligands
C1CC2(C1)CCNCC2,18088,364:36400:0:PV-004420062552;364:36400:0:PV-004420067129;364:36400:0:PV-004420068110;
c1nc[nH]n1,44344,364:36400:0:PV-004420062552;364:36400:0:PV-004420063198;364:36400:0:PV-004420063449;
Cn1cccc1,34590,364:36400:0:PV-004420062553;364:36400:0:PV-004420062554;364:36400:0:PV-004420062555;
C1CCNC1,599195,364:36400:0:PV-004420062553;364:36400:0:PV-004420062554;364:36400:0:PV-004420062555;
c1cocn1,85641,364:36400:0:PV-004420062553;364:36400:0:PV-004420062554;364:36400:0:PV-004420062555;
Cc1ccsc1,29522,364:36400:0:PV-004420062572;364:36400:0:PV-004420064000;364:36400:0:PV-004420064929;
CC1CNC1,47317,364:36400:0:PV-004420062572;364:36400:0:PV-004420062637;364:36400:0:PV-004420062638;
CC1(C)CCCOC1,7911,364:36400:0:PV-004420062572;364:36400:0:PV-004420064123;364:36400:0:PV-004420064124;
Cc1ccn(C)n1,20148,364:36400:0:PV-004420062576;364:36400:0:PV-004420063541;364:36400:0:PV-004420063542;
C1NCC2CC12,103175,364:36400:0:PV-004420062576;364:36400:0:PV-004420062637;364:36400:0:PV-004420062638;
C1CCOC1,137899,364:36400:0:PV-004420062576;364:36400:0:PV-004420062655;364:36400:0:PV-004420062656;
c1cnsc1,39088,364:36400:0:PV-004420062578;364:36400:0:PV-004420062651;364:36400:0:PV-004420063479;
C1CC2CCNCC(C1)N2,2169,364:36400:0:PV-004420062578;364:36400:0:PV-004420066112;364:36400:0:PV-004420066774;
C1CCOCC1,109949,364:36400:0:PV-004420062578;364:36400:0:PV-004420062666;364:36400:0:PV-004420063014;
c1cncnc1,63986,364:36400:0:PV-004420062587;364:36400:0:PV-004420062637;364:36400:0:PV-004420062638;
CC1(C)CCCNC1,27187,364:36400:0:PV-004420062587;364:36400:0:PV-004420064289;364:36400:0:PV-004420066150;
Cc1cnco1,20496,364:36400:0:PV-004420062587;364:36400:0:PV-004420062777;364:36400:0:PV-004420062778;
Cc1ccccc1,112806,364:36400:0:PV-004420062593;364:36400:0:PV-004420063519;364:36400:0:PV-004420064136;
c1nnn[nH]1,4241,364:36400:0:PV-004420062593;364:36400:0:PV-004420074145;364:36400:0:PV-004420077015;
O=C1CCCn2nccc21,470,364:36400:0:PV-004420062594;364:36400:1:PV-004420103842;364:36400:1:PV-004420103843;
C1CCNCC1,552811,364:36400:0:PV-004420062601;364:36400:0:PV-004420062602;364:36400:0:PV-004420062603;
c1ccc2c(c1)CCN2,7904,364:36400:0:PV-004420062601;364:36400:0:PV-004420062602;364:36400:0:PV-004420062603;
O=c1cccc[nH]1,43283,364:36400:0:PV-004420062604;364:36400:0:PV-004420062774;364:36400:0:PV-004420062775;
c1cn[nH]c1,255511,364:36400:0:PV-004420062604;364:36400:0:PV-004420062614;364:36400:0:PV-004420062701;
C1CC2CCNC2CN1,10658,364:36400:0:PV-004420062627;364:36400:0:PV-004420069375;364:36400:0:PV-004420070054;
c1c[nH]cn1,97028,364:36400:0:PV-004420062627;364:36400:0:PV-004420062683;364:36400:0:PV-004420062931;
C1CNC2CCNC2C1,5850,364:36400:0:PV-004420062632;364:36400:0:PV-004420062972;364:36400:0:PV-004420064131;
OC1CCC1,37758,364:36400:0:PV-004420062632;364:36400:0:PV-004420062880;364:36400:0:PV-004420063571;
c1cc2n(n1)CCCC2,8951,364:36400:0:PV-004420062639;364:36400:0:PV-004420067897;364:36400:0:PV-004420068648;
FC1CCCNC1,63566,364:36400:0:PV-004420062645;364:36400:0:PV-004420062774;364:36400:0:PV-004420062775;
Cc1cnccn1,17503,364:36400:0:PV-004420062651;364:36400:0:PV-004420063291;364:36400:0:PV-004420063292;
CC1CCNC1,167970,364:36400:0:PV-004420062651;364:36400:0:PV-004420062700;364:36400:0:PV-004420063091;
c1ccccc1,386363,364:36400:0:PV-004420062655;364:36400:0:PV-004420062656;364:36400:0:PV-004420062657;
c1ccncc1,287985,364:36400:0:PV-004420062655;364:36400:0:PV-004420062656;364:36400:0:PV-004420062657;
c1ccc2ocnc2c1,1084,364:36400:0:PV-004420062660;364:36400:0:PV-004420078490;364:36400:3:PV-000101537960;
Cc1ncco1,20084,364:36400:0:PV-004420062662;364:36400:0:PV-004420073513;364:36400:0:PV-004420073514;
C1CCC2(CC1)CC2,8948,364:36400:0:PV-004420062662;364:36400:0:PV-004420065170;364:36400:0:PV-004420065761;
Fc1cncnc1,7964,364:36400:0:PV-004420062662;364:36400:0:PV-004420068593;364:36400:0:PV-004420073275;
Cc1cccnn1,19460,364:36400:0:PV-004420062666;364:36400:0:PV-004420064324;364:36400:0:PV-004420064325;
C1CC2CNCC1N2,22791,364:36400:0:PV-004420062668;364:36400:0:PV-004420062777;364:36400:0:PV-004420062778;
Cc1cn2cc(C)sc2n1,462,364:36400:0:PV-004420062670;364:36400:1:PV-004420103048;364:36400:1:PV-004420103049;
FC1CNC1,20812,364:36400:0:PV-004420062670;364:36400:0:PV-004420063700;364:36400:0:PV-004420064050;
Fc1ccn[nH]1,8040,364:36400:0:PV-004420062670;364:36400:0:PV-004420070724;364:36400:0:PV-004420072432;
Cn1cccn1,129866,364:36400:0:PV-004420062679;364:36400:0:PV-004420062680;364:36400:0:PV-004420062726;
CC1CCC(=O)N1,6223,364:36400:0:PV-004420062679;364:36400:0:PV-004420062680;364:36400:0:PV-004420070991;
CC1(C)CNCCO1,11675,364:36400:0:PV-004420062681;364:36400:0:PV-004420062747;364:36400:0:PV-004420062748;
C1CC2CC12,6242,364:36400:0:PV-004420062681;364:36400:0:PV-004420070101;364:36400:0:PV-004420073875;
Oc1cccc(Cl)c1,5042,364:36400:0:PV-004420062681;364:36400:0:PV-004420063673;364:36400:0:PV-004420074265;
c1cnc2ccsc2c1,5197,364:36400:0:PV-004420062683;364:36400:0:PV-004420072129;364:36400:0:PV-004420078134;
Fc1ccc2occc2c1,3739,364:36400:0:PV-004420062700;364:36400:0:PV-004420083890;364:36400:1:PV-004420094535;
C1CC2CNCC(C2)N1,3080,364:36400:0:PV-004420062701;364:36400:1:PV-004420091363;364:36400:1:PV-004420091850;
CC1CNCCCN1,31165,364:36400:0:PV-004420062717;364:36400:0:PV-004420062718;364:36400:0:PV-004420062785;
O=C1CCCN1,74835,364:36400:0:PV-004420062717;364:36400:0:PV-004420062718;364:36400:0:PV-004420063042;
C1CCCCC1,222583,364:36400:0:PV-004420062726;364:36400:0:PV-004420062727;364:36400:0:PV-004420062728;
Nc1ccccn1,16507,364:36400:0:PV-004420062726;364:36400:0:PV-004420062727;364:36400:0:PV-004420062728;
Clc1ccccc1,73543,364:36400:0:PV-004420062729;364:36400:0:PV-004420062843;364:36400:0:PV-004420066579;
CC1CC(C)NCCN1,1681,364:36400:0:PV-004420062729;364:36400:0:PV-004420075470;364:36400:0:PV-004420078816;
CC1(C)CCNCC1,9543,364:36400:0:PV-004420062731;364:36400:0:PV-004420068350;364:36400:0:PV-004420070955;
c1cnc2nn[nH]c2c1,1202,364:36400:0:PV-004420062731;364:36400:0:PV-004420067480;364:36400:0:PV-004420067481;
c1ccoc1,131562,364:36400:0:PV-004420062736;364:36400:0:PV-004420062747;364:36400:0:PV-004420062748;
Fc1ccccc1F,20270,364:36400:0:PV-004420062738;364:36400:0:PV-004420067767;364:36400:0:PV-004420067768;
CC1(O)CCC1,5006,364:36400:0:PV-004420062738;364:36400:0:PV-004420072222;364:36400:0:PV-004420086836;
Cc1ccoc1,44467,364:36400:0:PV-004420062744;364:36400:0:PV-004420064515;364:36400:0:PV-004420064516;
Cn1ccc2ccncc21,955,364:36400:0:PV-004420062744;364:36400:3:PV-003933732594;364:36400:5:PV-004420187585;
c1cc2n(n1)CCO2,2690,364:36400:0:PV-004420062757;364:36400:0:PV-004420062758;364:36400:0:PV-004420087879;
Cc1ccns1,10750,364:36400:0:PV-004420062762;364:36400:0:PV-004420062965;364:36400:0:PV-004420062980;
Cc1ccn[nH]1,45860,364:36400:0:PV-004420062762;364:36400:0:PV-004420062857;364:36400:0:PV-004420065713;
Cc1coc(C)c1,11208,364:36400:0:PV-004420062772;364:36400:0:PV-004420068500;364:36400:0:PV-004420078778;
FC1(F)CCCC1,13404,364:36400:0:PV-004420062772;364:36400:0:PV-004420064289;364:36400:0:PV-004420074030;
c1cnoc1,129751,364:36400:0:PV-004420062774;364:36400:0:PV-004420062775;364:36400:0:PV-004420062776;
C1CNCC2(C1)CCCN2,3863,364:36400:0:PV-004420062780;364:36400:0:PV-004420065180;364:36400:0:PV-004420082876;
Clc1cn[nH]c1,17828,364:36400:0:PV-004420062780;364:36400:0:PV-004420070196;364:36400:0:PV-004420073558;
ClC1=CCCC1,5311,364:36400:0:PV-004420062785;364:36400:0:PV-004420062786;364:36400:0:PV-004420064843;
Cc1ccncn1,23161,364:36400:0:PV-004420062788;364:36400:0:PV-004420062889;364:36400:0:PV-004420068622;
C1CC2CCNC2C1,15487,364:36400:0:PV-004420062788;364:36400:0:PV-004420063742;364:36400:0:PV-004420063743;
Cn1cc[nH]c1=O,8531,364:36400:0:PV-004420062789;364:36400:0:PV-004420069780;364:36400:0:PV-004420077544;
Cc1ccsn1,16553,364:36400:0:PV-004420062789;364:36400:0:PV-004420064072;364:36400:0:PV-004420064471;
Cc1ccccc1Cl,17206,364:36400:0:PV-004420062790;364:36400:0:PV-004420066180;364:36400:0:PV-004420071910;
C1CC2(C1)CCNC2,20073,364:36400:0:PV-004420062790;364:36400:0:PV-004420063110;364:36400:0:PV-004420064076;
OC1CCCCNC1,12392,364:36400:0:PV-004420062795;364:36400:0:PV-004420064145;364:36400:0:PV-004420064146;
c1ccsc1,124271,364:36400:0:PV-004420062795;364:36400:0:PV-004420062818;364:36400:0:PV-004420062819;
C1CCCNCC1,97852,364:36400:0:PV-004420062803;364:36400:0:PV-004420062804;364:36400:0:PV-004420063046;
c1cc[nH]c1,106952,364:36400:0:PV-004420062803;364:36400:0:PV-004420062804;364:36400:0:PV-004420062865;
Cc1nc2ccccc2o1,2982,364:36400:0:PV-004420062809;364:36400:0:PV-004420073756;364:36400:0:PV-004420075962;
C1CNCC2(C1)CCC2,11685,364:36400:0:PV-004420062809;364:36400:0:PV-004420064791;364:36400:0:PV-004420065821;
CC12CCC(CC1)CO2,276,364:36400:0:PV-004420062810;364:36400:0:PV-004420062811;364:36400:0:PV-004420062812;
C1CCSCC1,17321,364:36400:0:PV-004420062817;364:36400:0:PV-004420064089;364:36400:0:PV-004420065936;
c1cn2c(n1)COCC2,2576,364:36400:0:PV-004420062817;364:36400:0:PV-004420071545;364:36400:0:PV-004420072405;
C1CNCCN1,152150,364:36400:0:PV-004420062818;364:36400:0:PV-004420062819;364:36400:0:PV-004420062820;
Cn1ccnc1,41080,364:36400:0:PV-004420062818;364:36400:0:PV-004420062819;364:36400:0:PV-004420062820;
CC1COc2ccccc21,2226,364:36400:0:PV-004420062834;364:36400:0:PV-004420067771;364:36400:0:PV-004420067772;
Cc1cn[nH]c1,20649,364:36400:0:PV-004420062836;364:36400:0:PV-004420065079;364:36400:0:PV-004420072108;
CC1CNCC1C,6645,364:36400:0:PV-004420062836;364:36400:0:PV-004420064820;364:36400:0:PV-004420065017;
Cc1cnn(C)c1,13517,364:36400:0:PV-004420062836;364:36400:0:PV-004420068876;364:36400:0:PV-004420069525;
CC1(C)CCOC1,8657,364:36400:0:PV-004420062843;364:36400:0:PV-004420066207;364:36400:0:PV-004420070932;
CC1CCC(F)CC1,1608,364:36400:0:PV-004420062845;364:36400:0:PV-004420076114;364:36400:0:PV-004420076391;
C1CCC2(CNC1)CNC2,3797,364:36400:0:PV-004420062845;364:36400:0:PV-004420066152;364:36400:0:PV-004420066153;
c1cnc2ncnn2c1,1081,364:36400:0:PV-004420062846;364:36400:2:PV-004420119978;364:36400:3:PV-000536096264;
C1CC2CNCC12,23981,364:36400:0:PV-004420062852;364:36400:0:PV-004420066096;364:36400:0:PV-004420066561;
c1c[nH]nn1,96198,364:36400:0:PV-004420062852;364:36400:0:PV-004420063033;364:36400:0:PV-004420063034;
CC1CCNCC1,57537,364:36400:0:PV-004420062857;364:36400:0:PV-004420063275;364:36400:0:PV-004420063483;
Oc1ccccc1,42544,364:36400:0:PV-004420062857;364:36400:0:PV-004420063419;364:36400:0:PV-004420063615;
CC1(C)CCCCC1,13869,364:36400:0:PV-004420062858;364:36400:0:PV-004420074145;364:36400:0:PV-004420076428;
Cn1ccc2occc21,1856,364:36400:0:PV-004420062858;364:36400:1:PV-004420094258;364:36400:1:PV-004420094259;
C1CC2CNCC2O1,8029,364:36400:0:PV-004420062865;364:36400:0:PV-004420070603;364:36400:0:PV-004420073753;
Cc1cccs1,36413,364:36400:0:PV-004420062872;364:36400:0:PV-004420062873;364:36400:0:PV-004420062874;
C1=Cc2ccccc2C1,819,364:36400:0:PV-004420062872;364:36400:0:PV-004420062873;364:36400:0:PV-004420062874;
Cc1ccn(C)c1,12013,364:36400:0:PV-004420062882;364:36400:0:PV-004420065152;364:36400:0:PV-004420073214;
Cc1cccnc1,46227,364:36400:0:PV-004420062882;364:36400:0:PV-004420064562;364:36400:0:PV-004420064577;
c1cnccn1,29194,364:36400:0:PV-004420062886;364:36400:0:PV-004420062887;364:36400:0:PV-004420064895;
Cc1ccco1,50248,364:36400:0:PV-004420062889;364:36400:0:PV-004420063928;364:36400:0:PV-004420063956;
Cc1cccc(C)c1,25774,364:36400:0:PV-004420062900;364:36400:0:PV-004420062901;364:36400:0:PV-004420066369;
CC1CCC1,48616,364:36400:0:PV-004420062900;364:36400:0:PV-004420062901;364:36400:0:PV-004420063029;
CN1CCCC1,29087,364:36400:0:PV-004420062900;364:36400:0:PV-004420062901;364:36400:0:PV-004420063383;
CC1CCCCO1,9357,364:36400:0:PV-004420062903;364:36400:0:PV-004420062904;364:36400:0:PV-004420063483;
Cc1cc2ccccc2o1,1344,364:36400:0:PV-004420062903;364:36400:0:PV-004420062904;364:36400:0:PV-004420075037;
