fragment_smiles,occurences,example_ligands
C1CCNCC1,621019,470:47000:0:PV-005800932366;470:47000:0:PV-005800932367;470:47000:0:PV-005800932489;
CC1CCNCC1,65434,470:47000:0:PV-005800932366;470:47000:0:PV-005800932367;470:47000:0:PV-005800932868;
C1C2CC1C2,619,470:47000:0:PV-005800932369;470:47000:1:PV-005800968543;470:47000:1:PV-005800969592;
c1cnc2c(c1)CCC2,9776,470:47000:0:PV-005800932375;470:47000:0:PV-005800936271;470:47000:0:PV-005800936272;
OC1CCNC1,88377,470:47000:0:PV-005800932375;470:47000:0:PV-005800933340;470:47000:0:PV-005800933341;
CC1CCC1,46850,470:47000:0:PV-005800932375;470:47000:0:PV-005800933483;470:47000:0:PV-005800933706;
C1CC2CCC1CNC2,1139,470:47000:0:PV-005800932378;470:47000:0:PV-005800937222;470:47000:0:PV-005800940017;
Cc1ccn[nH]1,55151,470:47000:0:PV-005800932378;470:47000:0:PV-005800932811;470:47000:0:PV-005800932812;
Cc1ccccn1,67792,470:47000:0:PV-005800932384;470:47000:0:PV-005800933134;470:47000:0:PV-005800934355;
C1CCOCC1,121594,470:47000:0:PV-005800932384;470:47000:0:PV-005800932563;470:47000:0:PV-005800932709;
C1CCC2(CC1)CC2,10903,470:47000:0:PV-005800932384;470:47000:0:PV-005800935083;470:47000:0:PV-005800935388;
CC1(C)CCCN1,40021,470:47000:0:PV-005800932386;470:47000:0:PV-005800933157;470:47000:0:PV-005800934324;
c1cn[nH]c1,297713,470:47000:0:PV-005800932388;470:47000:0:PV-005800932529;470:47000:0:PV-005800932530;
C1CNC2(C1)CCNCC2,5929,470:47000:0:PV-005800932388;470:47000:0:PV-005800936721;470:47000:0:PV-005800947465;
Cc1ccn(C)n1,24626,470:47000:0:PV-005800932388;470:47000:0:PV-005800935018;470:47000:0:PV-005800935019;
C1CC2CNCC2CN1,18657,470:47000:0:PV-005800932395;470:47000:0:PV-005800933578;470:47000:0:PV-005800934598;
C1CCC2(CC1)CCC2,10563,470:47000:0:PV-005800932395;470:47000:0:PV-005800934903;470:47000:0:PV-005800935359;
C1CC2(C1)CCNCC2,22371,470:47000:0:PV-005800932398;470:47000:0:PV-005800934789;470:47000:0:PV-005800934893;
Nc1cncc(F)c1,1950,470:47000:0:PV-005800932398;470:47000:0:PV-005800943695;470:47000:0:PV-005800956231;
c1ccncc1,379043,470:47000:0:PV-005800932400;470:47000:0:PV-005800932401;470:47000:0:PV-005800932466;
C1CC2CCC1N2,24830,470:47000:0:PV-005800932400;470:47000:0:PV-005800932401;470:47000:0:PV-005800934484;
Cn1cc[nH]c1=O,9617,470:47000:0:PV-005800932400;470:47000:0:PV-005800932401;470:47000:0:PV-005800956929;
Cn1cccc1,39250,470:47000:0:PV-005800932434;470:47000:0:PV-005800932659;470:47000:0:PV-005800934251;
C1CCNC1,598857,470:47000:0:PV-005800932434;470:47000:0:PV-005800932496;470:47000:0:PV-005800932545;
c1c[nH]nn1,98289,470:47000:0:PV-005800932434;470:47000:0:PV-005800933134;470:47000:0:PV-005800933156;
CC1(C)CC1,24959,470:47000:0:PV-005800932434;470:47000:0:PV-005800935672;470:47000:0:PV-005800935673;
CC1=CCCO1,8616,470:47000:0:PV-005800932435;470:47000:0:PV-005800932436;470:47000:0:PV-005800935938;
C1CCCC1,251240,470:47000:0:PV-005800932435;470:47000:0:PV-005800932436;470:47000:0:PV-005800932545;
O=C1NCCc2cncn21,568,470:47000:0:PV-005800932435;470:47000:0:PV-005800932436;470:47000:1:PV-005800984400;
OC1CC(F)(F)C1,721,470:47000:0:PV-005800932448;470:47000:1:PV-005800976088;470:47000:1:PV-005800976089;
Oc1nccc2ccncc12,1072,470:47000:0:PV-005800932448;470:47000:0:PV-005800946135;470:47000:0:PV-005800949413;
C1CCCCC1,258787,470:47000:0:PV-005800932450;470:47000:0:PV-005800932535;470:47000:0:PV-005800932661;
C1CC2CCNCC2C1,4387,470:47000:0:PV-005800932450;470:47000:0:PV-005800933509;470:47000:0:PV-005800935073;
c1cocn1,91397,470:47000:0:PV-005800932450;470:47000:0:PV-005800932467;470:47000:0:PV-005800933159;
