fragment_smiles,occurences,example_ligands
c1cnsc1,9377,97:09700:0:Z3578202769;97:09700:0:Z3169498303;97:09700:0:Z3598896938;
Cc1ccc2c(c1F)CNCC2,194,97:09700:0:Z3578202769;97:09700:9:Z4467232540;97:09701:4:Z4510889398;
Cn1ncc2c1CCCC2,2569,97:09700:0:Z2278714729;97:09700:0:Z4125997476;97:09700:0:Z3644127974;
Clc1ccccc1,202705,97:09700:0:Z2278714729;97:09700:0:Z3515092782;97:09700:0:Z1961930537;
c1ccccc1,1349476,97:09700:0:Z4597564763;97:09700:0:Z2002961363;97:09700:0:Z3177612234;
C1CCNC1,356727,97:09700:0:Z4597564763;97:09700:0:Z4063900688;97:09700:0:Z2966494840;
CN1CNCC1=O,416,97:09700:0:Z3542955320;97:09700:2:Z1613942033;97:09700:9:Z3514592307;
c1ccncc1,422768,97:09700:0:Z3542955320;97:09700:0:Z2305794998;97:09700:0:Z3591817076;
O=C1COCCN1,2639,97:09700:0:Z3177612234;97:09700:0:Z3343599673;97:09700:0:Z3585763982;
C1CCCCC1,153618,97:09700:0:Z3177612234;97:09700:0:Z1874887428;97:09700:0:Z3515092782;
c1ccc2c(c1)CCNC2,25136,97:09700:0:Z4233117992;97:09700:0:Z4347784160;97:09700:0:Z2161043710;
c1cscn1,165590,97:09700:0:Z4233117992;97:09700:0:Z4347784160;97:09700:0:Z2161043710;
Clc1cncnc1,3218,97:09700:0:Z3870472063;97:09700:1:Z3560400285;97:09700:1:Z2479129267;
Fc1ccccc1,308807,97:09700:0:Z3870472063;97:09700:0:Z2962845408;97:09700:0:Z2774058164;
Cc1ccccc1,212887,97:09700:0:Z2305794998;97:09700:0:Z4000170247;97:09700:0:Z1256714396;
Cn1cccn1,155200,97:09700:0:Z2910061404;97:09700:0:Z3841076582;97:09700:0:Z3700693532;
Clc1cc2nc[nH]c2cc1Cl,156,97:09700:0:Z2910061404;97:09701:2:Z4422284663;97:09701:5:Z4404857968;
C1CC2CNCC2N1,819,97:09700:0:Z4353232903;97:09700:3:Z3946974038;97:09700:4:Z4116213434;
C1CC2CCCC2C1,1468,97:09700:0:Z4536985975;97:09700:0:Z4176160086;97:09700:1:Z4390207468;
c1ccc2[nH]ncc2c1,9101,97:09700:0:Z4536985975;97:09700:0:Z3793491081;97:09700:0:Z4455303439;
C1CC2(C1)CCOCC2,3533,97:09700:0:Z2794472999;97:09700:0:Z3362407695;97:09700:0:Z2995335827;
C1CC2(CCN1)CCOC2,1920,97:09700:0:Z2794472999;97:09700:1:Z3099850797;97:09700:3:Z2828288957;
CN1CCNCCC12CCOCC2,309,97:09700:0:Z3043669912;97:09700:1:Z3042183115;97:09700:1:Z3042903985;
Cn1cn[nH]c1=O,2726,97:09700:0:Z3043669912;97:09700:0:Z1713562418;97:09700:0:Z3654293392;
C1CCOCC1,168362,97:09700:0:Z4063900688;97:09700:0:Z4193534342;97:09700:0:Z4005993675;
Cc1ccccc1C,15845,97:09700:0:Z2291594766;97:09700:0:Z952970672;97:09700:0:Z1329909496;
c1ccc2c(c1)OCCO2,16288,97:09700:0:Z2291594766;97:09700:0:Z1331785981;97:09700:0:Z2302040954;
c1c[nH]cn1,72452,97:09700:0:Z2789540373;97:09700:0:Z4612622296;97:09700:0:Z3504049726;
C1CC2CC1CN2,5547,97:09700:0:Z2789540373;97:09700:0:Z4154229021;97:09700:0:Z2312858253;
FC1CNCC12COC2,639,97:09700:0:Z3841076582;97:09700:1:Z3868586803;97:09700:1:Z2631982235;
FC1CCNC1,12070,97:09700:0:Z3321003810;97:09700:0:Z3316918937;97:09700:0:Z3321425215;
O=S1(=O)CCCC1,15660,97:09700:0:Z3321003810;97:09700:0:Z3316918937;97:09700:0:Z3321425215;
c1c[nH]nn1,86262,97:09700:0:Z3791116027;97:09700:0:Z3343599673;97:09700:0:Z3873286211;
c1ccc2[nH]ccc2c1,31140,97:09700:0:Z3554537467;97:09700:0:Z1560620257;97:09700:0:Z777708928;
CC1CCNC1,21004,97:09700:0:Z3724731936;97:09700:0:Z4147166311;97:09700:0:Z3153125142;
Clc1cccnc1,20067,97:09700:0:Z3724731936;97:09700:0:Z1514429195;97:09700:0:Z3561950163;
C1CCC2(CC1)CC2,3067,97:09700:0:Z4629515042;97:09700:0:Z4875414957;97:09700:0:Z3998406003;
C1CC2CNCC2C1,5574,97:09700:0:Z3591817076;97:09700:0:Z4124327567;97:09700:0:Z3707904944;
OC1CNC1,7959,97:09700:0:Z1874887428;97:09700:0:Z4136639771;97:09700:0:Z4277715767;
Cn1ncc2c(=O)[nH]cnc21,1584,97:09700:0:Z4236385787;97:09700:0:Z3612816430;97:09700:0:Z1417193746;
CC1(C)CCCOC1,3116,97:09700:0:Z4236385787;97:09700:0:Z4604465535;97:09700:0:Z3510232584;
C1CCCC1,132941,97:09700:0:Z3044763404;97:09700:0:Z3698427736;97:09700:0:Z3697822026;
C1COCCN1,146174,97:09700:0:Z3044763404;97:09700:0:Z4293163349;97:09700:0:Z2481867027;
FC1CCCCNC1,286,97:09700:0:Z3044763404;97:09700:5:Z3045430879;97:09700:5:Z3139214047;
Cn1cnc2cncnc21,715,97:09700:0:Z4293163349;97:09700:0:Z4886699842;97:09700:3:Z2199968422;
Cc1cc[nH]n1,30669,97:09700:0:Z1644351526;97:09700:0:Z3608365377;97:09700:0:Z3600050516;
c1cnoc1,79851,97:09700:0:Z3515092782;97:09700:0:Z3700693532;97:09700:0:Z3177462388;
O=c1cccc[nH]1,25372,97:09700:0:Z4129632352;97:09700:0:Z3799347079;97:09700:0:Z4239830139;
c1ccc2c(c1)CCCCN2,1503,97:09700:0:Z4129632352;97:09700:0:Z752379570;97:09700:0:Z4129410577;
FC1(F)CCC2(CCN2)CC1,213,97:09700:0:Z4193534342;97:09700:3:Z3657639941;97:09700:4:Z3657635399;
c1ccc2c(c1)CCCO2,13585,97:09700:0:Z1560620257;97:09700:0:Z5065838652;97:09700:0:Z4263966983;
Cc1cnc[nH]1,2227,97:09700:0:Z2962845408;97:09700:0:Z4320509219;97:09700:0:Z1414268640;
CC1CCNCC1,20258,97:09700:0:Z2962845408;97:09700:0:Z1166765695;97:09700:0:Z2362927417;
C1NCC2CC12,11765,97:09700:0:Z2210430917;97:09700:0:Z3612375549;97:09700:0:Z3871122267;
C1CCOC1,143798,97:09700:0:Z4350745025;97:09700:0:Z3169498303;97:09700:0:Z4444995555;
C1COCC2(C1)CCC2,1855,97:09700:0:Z4350745025;97:09700:0:Z4351569780;97:09700:0:Z3208499535;
c1cncnc1,89404,97:09700:0:Z3584953954;97:09700:0:Z2438924758;97:09700:0:Z875712886;
OC1CCc2ccccc21,1530,97:09700:0:Z2966494840;97:09700:0:Z4959228736;97:09700:1:Z3796308071;
Clc1cscn1,2362,97:09700:0:Z2966494840;97:09700:0:Z1921790735;97:09700:1:Z2929930492;
Oc1ccccc1,40626,97:09700:0:Z5043742434;97:09700:0:Z4472874424;97:09700:0:Z4397769197;
c1cc2n(n1)CCCCO2,357,97:09700:0:Z5043742434;97:09700:1:Z5045448687;97:09700:2:Z5043682468;
C1CNCCN1,159600,97:09700:0:Z5035776657;97:09700:0:Z3700693532;97:09700:0:Z1317997101;
Fc1cccc(F)c1,56377,97:09700:0:Z5035776657;97:09700:0:Z3608365377;97:09700:0:Z2611291416;
Cc1cccc(Cl)c1,5560,97:09700:0:Z1852281458;97:09700:0:Z1559707697;97:09700:0:Z2358815472;
C1CSCN1,7554,97:09700:0:Z1852281458;97:09700:0:Z1102634779;97:09700:0:Z3798109100;
O=S1(=O)NCCn2nccc21,215,97:09700:0:Z3381536604;97:09700:3:Z3044950780;97:09700:6:Z3049546510;
OC1CCCNCC1,1593,97:09700:0:Z2169355097;97:09700:0:Z3551838922;97:09700:1:Z4153477031;
c1nnn[nH]1,27642,97:09700:0:Z2169355097;97:09700:0:Z4345225688;97:09700:0:Z2950480490;
O=C1C2CCCCC1CCC2,320,97:09700:0:Z2774058164;97:09700:2:Z2777501037;97:09700:9:Z2772243076;
