fragment_smiles,occurences,example_ligands
CC1CCN(C)CC1,2642,231:23100:0:PV-004991285554;231:23100:0:PV-004991308227;231:23100:1:PV-003985908376;
C1CCNC1,587249,231:23100:0:PV-004991285554;231:23100:0:PV-004991285666;231:23100:0:PV-004991285667;
C1=CSCC1,9905,231:23100:0:PV-004991285554;231:23100:0:PV-004991286736;231:23100:0:PV-004991290105;
c1ccccc1,310852,231:23100:0:PV-004991285585;231:23100:0:PV-004991285630;231:23100:0:PV-004991285747;
C1CCCNCCC1,15802,231:23100:0:PV-004991285585;231:23100:0:PV-004991288522;231:23100:0:PV-004991288523;
C1CC2CC12,8949,231:23100:0:PV-004991285585;231:23100:0:PV-004991292154;231:23100:0:PV-004991293066;
Cn1cccn1,112027,231:23100:0:PV-004991285592;231:23100:0:PV-004991287389;231:23100:0:PV-004991288654;
c1ccc2c(c1)CCO2,10595,231:23100:0:PV-004991285592;231:23100:0:PV-004991308391;231:23100:0:PV-004991314990;
CC1(C)CCCN1,32353,231:23100:0:PV-004991285600;231:23100:0:PV-004991286502;231:23100:0:PV-004991287709;
Oc1cnsn1,1181,231:23100:0:PV-004991285600;231:23100:0:PV-004991293403;231:23100:3:PV-004991351783;
FC1(F)CCC1,25822,231:23100:0:PV-004991285600;231:23100:0:PV-004991291517;231:23100:0:PV-004991291518;
C1CC2CC1CN2,26058,231:23100:0:PV-004991285604;231:23100:0:PV-004991288663;231:23100:0:PV-004991289542;
c1ccsc1,165467,231:23100:0:PV-004991285604;231:23100:0:PV-004991285928;231:23100:0:PV-004991285929;
C1CCCCC1,196629,231:23100:0:PV-004991285606;231:23100:0:PV-004991285776;231:23100:0:PV-004991285844;
Clc1cccnc1,34672,231:23100:0:PV-004991285606;231:23100:0:PV-004991287544;231:23100:0:PV-004991287545;
Cc1ccncc1,22048,231:23100:0:PV-004991285630;231:23100:0:PV-004991287343;231:23100:0:PV-004991287344;
CC1CCCN1,101967,231:23100:0:PV-004991285630;231:23100:0:PV-004991285861;231:23100:0:PV-004991287327;
c1ccncc1,228711,231:23100:0:PV-004991285666;231:23100:0:PV-004991285667;231:23100:0:PV-004991285668;
O=S1CCCCC1,4296,231:23100:0:PV-004991285666;231:23100:0:PV-004991285667;231:23100:0:PV-004991285668;
C1CNCCN1,139743,231:23100:0:PV-004991285695;231:23100:0:PV-004991286055;231:23100:0:PV-004991286297;
c1cnc2ccoc2c1,3614,231:23100:0:PV-004991285695;231:23100:0:PV-004991306927;231:23100:0:PV-004991321437;
C1OC2CC1C2,1515,231:23100:0:PV-004991285706;231:23100:0:PV-004991285707;231:23100:0:PV-004991323779;
Cc1cccc(C)c1,19481,231:23100:0:PV-004991285706;231:23100:0:PV-004991285707;231:23100:0:PV-004991293249;
O=c1cccc[nH]1,34769,231:23100:0:PV-004991285733;231:23100:0:PV-004991285861;231:23100:0:PV-004991286523;
OC1CCC1,42437,231:23100:0:PV-004991285733;231:23100:0:PV-004991289556;231:23100:0:PV-004991289557;
