fragment_smiles,occurences,example_ligands
C1CCNC1,596365,461:46100:0:PV-005560702976;461:46100:0:PV-005560702977;461:46100:0:PV-005560702978;
c1ccccc1,529893,461:46100:0:PV-005560702976;461:46100:0:PV-005560702977;461:46100:0:PV-005560702978;
O=C1CCCCN1,43526,461:46100:0:PV-005560702976;461:46100:0:PV-005560702977;461:46100:0:PV-005560702978;
CC1CCc2oncc2C1,945,461:46100:0:PV-005560702985;461:46100:1:PV-005560756085;461:46100:3:PV-005560794519;
FC1CCCNC1,65638,461:46100:0:PV-005560702985;461:46100:0:PV-005560703034;461:46100:0:PV-005560703035;
CC1(O)CCC1,4911,461:46100:0:PV-005560702985;461:46100:0:PV-005560703151;461:46100:0:PV-005560705450;
c1ccncc1,376877,461:46100:0:PV-005560703004;461:46100:0:PV-005560703012;461:46100:0:PV-005560703126;
C1CC2CCC1N2,24333,461:46100:0:PV-005560703004;461:46100:0:PV-005560707068;461:46100:0:PV-005560708213;
CC1CCCCO1,10377,461:46100:0:PV-005560703004;461:46100:0:PV-005560707520;461:46100:0:PV-005560710877;
CC1CCNCCN1,15300,461:46100:0:PV-005560703006;461:46100:0:PV-005560703174;461:46100:0:PV-005560703661;
Cc1ccoc1,46706,461:46100:0:PV-005560703006;461:46100:0:PV-005560705300;461:46100:0:PV-005560706524;
Cc1ccccc1,156457,461:46100:0:PV-005560703012;461:46100:0:PV-005560703040;461:46100:0:PV-005560703656;
Cc1ccn[nH]1,56322,461:46100:0:PV-005560703012;461:46100:0:PV-005560703482;461:46100:0:PV-005560703483;
CC1(C)CCC(=O)N1,3108,461:46100:0:PV-005560703032;461:46100:1:PV-005560743383;461:46100:1:PV-005560760822;
C1CCC2(CC1)CCCN2,4290,461:46100:0:PV-005560703032;461:46100:0:PV-005560705189;461:46100:0:PV-005560722959;
c1c[nH]cn1,110222,461:46100:0:PV-005560703032;461:46100:0:PV-005560703506;461:46100:0:PV-005560703510;
c1cc2cc[nH]c2cn1,5817,461:46100:0:PV-005560703034;461:46100:0:PV-005560703035;461:46100:0:PV-005560703036;
C1CNCCN1,167298,461:46100:0:PV-005560703040;461:46100:0:PV-005560703842;461:46100:0:PV-005560704209;
C1OCC2CC12,5029,461:46100:0:PV-005560703040;461:46100:0:PV-005560707786;461:46100:0:PV-005560718388;
c1cc2n(n1)CCC2,6357,461:46100:0:PV-005560703044;461:46100:0:PV-005560722290;461:46100:0:PV-005560722291;
CC1(C)CCCNC1,33345,461:46100:0:PV-005560703079;461:46100:0:PV-005560703494;461:46100:0:PV-005560707398;
C1CCOC1,130072,461:46100:0:PV-005560703079;461:46100:0:PV-005560704027;461:46100:0:PV-005560704028;
CC1CC2(CCC2)C1,2327,461:46100:0:PV-005560703079;461:46100:0:PV-005560712476;461:46100:0:PV-005560714060;
Cc1cocn1,20179,461:46100:0:PV-005560703081;461:46100:0:PV-005560703082;461:46100:0:PV-005560703083;
CC1NCCNC1C,6037,461:46100:0:PV-005560703081;461:46100:0:PV-005560703082;461:46100:0:PV-005560703083;
Cc1ccn(C)n1,24460,461:46100:0:PV-005560703081;461:46100:0:PV-005560703082;461:46100:0:PV-005560703083;
C1CCNCC1,622946,461:46100:0:PV-005560703089;461:46100:0:PV-005560703117;461:46100:0:PV-005560703118;
Cc1ccccc1F,29520,461:46100:0:PV-005560703089;461:46100:0:PV-005560703304;461:46100:0:PV-005560703305;
Fc1ccccc1,231490,461:46100:0:PV-005560703090;461:46100:0:PV-005560703091;461:46100:0:PV-005560703174;
O=C1CCCc2occc21,700,461:46100:0:PV-005560703090;461:46100:0:PV-005560703091;461:46100:1:PV-005560758402;
O=c1cccc[nH]1,55817,461:46100:0:PV-005560703101;461:46100:0:PV-005560703386;461:46100:0:PV-005560705311;
Cn1ccnn1,14599,461:46100:0:PV-005560703117;461:46100:0:PV-005560703118;461:46100:0:PV-005560703119;
C1COCCN1,71623,461:46100:0:PV-005560703120;461:46100:0:PV-005560703121;461:46100:0:PV-005560703156;
C1CCOCC1,121667,461:46100:0:PV-005560703120;461:46100:0:PV-005560703121;461:46100:0:PV-005560703621;
CC1CCOCC1,11430,461:46100:0:PV-005560703126;461:46100:0:PV-005560703127;461:46100:0:PV-005560706321;
C1NCC2CC12,87230,461:46100:0:PV-005560703126;461:46100:0:PV-005560703127;461:46100:0:PV-005560703162;
C1CC2CNCC(C1)C2,7628,461:46100:0:PV-005560703132;461:46100:0:PV-005560706469;461:46100:0:PV-005560707699;
FC1CCC1,46199,461:46100:0:PV-005560703132;461:46100:0:PV-005560703133;461:46100:0:PV-005560703480;
Cc1cccc(N)n1,2724,461:46100:0:PV-005560703133;461:46100:0:PV-005560712620;461:46100:0:PV-005560712621;
c1cc2n(n1)CCCNC2,1737,461:46100:0:PV-005560703133;461:46100:0:PV-005560703507;461:46100:0:PV-005560705336;
CC1CC2CNCC2N1,7470,461:46100:0:PV-005560703137;461:46100:0:PV-005560704910;461:46100:0:PV-005560713339;
O=C1CCCc2ccccc21,2751,461:46100:0:PV-005560703147;461:46100:0:PV-005560703148;461:46100:1:PV-005560744379;
Fc1cncnc1,10145,461:46100:0:PV-005560703151;461:46100:0:PV-005560704567;461:46100:0:PV-005560715931;
CC1CCCNC1,81615,461:46100:0:PV-005560703151;461:46100:0:PV-005560703312;461:46100:0:PV-005560703313;
c1cnc2cn[nH]c2c1,4439,461:46100:0:PV-005560703155;461:46100:0:PV-005560709523;461:46100:0:PV-005560710764;
c1cncnc1,76258,461:46100:0:PV-005560703155;461:46100:0:PV-005560703287;461:46100:0:PV-005560704268;
O=C1NCCN1,13230,461:46100:0:PV-005560703156;461:46100:0:PV-005560703157;461:46100:0:PV-005560707174;
c1ccc2occc2c1,24028,461:46100:0:PV-005560703156;461:46100:0:PV-005560703157;461:46100:0:PV-005560705938;
Clc1ccccc1,1943,461:46100:0:PV-005560703162;461:46100:0:PV-005560722774;461:46100:0:PV-005560729843;
Cc1cnn(C)c1,16209,461:46100:0:PV-005560703168;461:46100:0:PV-005560703688;461:46100:0:PV-005560711001;
Cc1cc(C)n2ccncc12,823,461:46100:0:PV-005560703168;461:46100:2:PV-005560786436;461:46100:5:PV-005560848530;
Cc1ccnc(O)c1,7666,461:46100:0:PV-005560703174;461:46100:0:PV-005560723836;461:46100:0:PV-005560725524;
Cc1cc[nH]c1,22550,461:46100:0:PV-005560703179;461:46100:0:PV-005560703208;461:46100:0:PV-005560709039;
CC1CCC(F)(F)CC1,589,461:46100:0:PV-005560703179;461:46100:3:PV-005560795900;461:46100:9:PV-001603264428;
