fragment_smiles,occurences,example_ligands
Cc1cn[nH]c1,23307,453:45300:0:PV-005347143061;453:45300:0:PV-005347143861;453:45300:0:PV-005347143862;
c1ccc2c(c1)CCC2,24555,453:45300:0:PV-005347143061;453:45300:0:PV-000417452339;453:45300:0:PV-000233492825;
CC1(C)CCCNC1,33084,453:45300:0:PV-005347143062;453:45300:0:PV-000355163042;453:45300:0:PV-001769148217;
Cn1cccn1,152055,453:45300:0:PV-005347143062;453:45300:0:PV-005347143382;453:45300:0:PV-005347143383;
C1CCCCC1,257106,453:45300:0:PV-005347143074;453:45300:0:PV-005347143412;453:45300:0:PV-005347143413;
Cc1ccc(F)cn1,5591,453:45300:0:PV-005347143074;453:45300:0:PV-005347153391;453:45300:0:PV-005347159091;
Cc1cc(F)cc(F)c1,2370,453:45300:0:PV-005347143078;453:45300:0:PV-005347143079;453:45300:0:PV-005347153511;
C1CCCC1,252244,453:45300:0:PV-005347143078;453:45300:0:PV-005347143079;453:45300:0:PV-005347143220;
Cc1cn[nH]c(=O)c1,4098,453:45300:0:PV-005347143078;453:45300:0:PV-005347143079;453:45300:0:PV-005347145860;
C1CC2(C1)CNC2,25186,453:45300:0:PV-005347143083;453:45300:0:PV-005347144621;453:45300:0:PV-005347144622;
c1ccncc1,378859,453:45300:0:PV-005347143083;453:45300:0:PV-005347143305;453:45300:0:PV-005347143328;
Cc1ccc2cn[nH]c2c1,1642,453:45300:0:PV-005347143087;453:45300:2:PV-005347204723;453:45300:3:PV-005347223529;
CC1CNCC(C)NC1,4809,453:45300:0:PV-005347143087;453:45300:0:PV-005347150055;453:45300:0:PV-005347155448;
CC1(C)CNC1,6766,453:45300:0:PV-005347143096;453:45300:0:PV-005347144228;453:45300:0:PV-005347144381;
C1CCNCC1,622697,453:45300:0:PV-005347143096;453:45300:0:PV-005347143120;453:45300:0:PV-005347143165;
c1c[nH]nn1,97455,453:45300:0:PV-005347143096;453:45300:0:PV-005347143484;453:45300:0:PV-005347143513;
Cc1cc(C)ncn1,8123,453:45300:0:PV-005347143097;453:45300:0:PV-005347143098;453:45300:0:PV-005347146116;
OC1CCNC1,88793,453:45300:0:PV-005347143097;453:45300:0:PV-005347143098;453:45300:0:PV-005347143657;
