fragment_smiles,occurences,example_ligands
c1ccccc1,440153,5:00500:0:Z1208180757;5:00500:0:Z1669659422;5:00500:0:Z4168891393;
Clc1cnns1,660,5:00500:0:Z3517962146;5:00500:2:Z137645232;5:00500:4:Z1332324645;
c1ccsc1,119096,5:00500:0:Z4335220808;5:00500:0:Z4639162670;5:00500:0:Z1390032086;
Cc1cc(C)[nH]n1,12003,5:00500:0:Z4293441198;5:00500:0:Z4264122171;5:00500:0:Z5004672809;
CC1CCCN1C,3307,5:00500:0:Z4293441198;5:00500:0:Z4293044327;5:00500:0:Z5043590244;
c1ccc2c(c1)CCCC2,5251,5:00500:0:Z2112875042;5:00500:0:Z1157673183;5:00500:0:Z2373194371;
OC1CCNC1,28093,5:00500:0:Z3560057342;5:00500:0:Z3593880464;5:00500:0:Z2783549569;
Clc1ncccn1,1107,5:00500:0:Z3560057342;5:00500:0:Z2792487070;5:00500:0:Z2792385942;
c1nncs1,33032,5:00500:0:Z3395324861;5:00500:0:Z3869945248;5:00500:0:Z2589413930;
C1CC2CNCC2C1,5582,5:00500:0:Z3395324861;5:00500:0:Z3551025202;5:00500:0:Z3519950317;
FC1(F)CCCC1,8443,5:00500:0:Z2500369950;5:00500:0:Z1785832897;5:00500:0:Z3639209861;
c1ccc2c(c1)CCOC2,5554,5:00500:0:Z3542411914;5:00500:0:Z4621539656;5:00500:0:Z3603159671;
FC1(F)C2CCCCC21,2332,5:00500:0:Z3500762321;5:00500:0:Z2636194310;5:00500:0:Z3537960849;
c1ncon1,106638,5:00500:0:Z3500762321;5:00500:0:Z4639162670;5:00500:0:Z3630141621;
Cc1ccccc1F,10878,5:00500:0:Z4492992081;5:00500:0:Z4492313901;5:00500:0:Z4492991568;
Cc1ncc[nH]1,8238,5:00500:0:Z4090568619;5:00500:0:Z3844829851;5:00500:0:Z1579399081;
C1CCC2CC2CC1,2001,5:00500:0:Z4090568619;5:00500:0:Z3054601749;5:00500:1:Z3175644434;
c1c[nH]cn1,68973,5:00500:0:Z4187859164;5:00500:0:Z4033529046;5:00500:0:Z2473043943;
c1ccncc1,249199,5:00500:0:Z4157866411;5:00500:0:Z4446776856;5:00500:0:Z2897954429;
C1CC2(C1)CC21CC1,649,5:00500:0:Z4157866411;5:00500:1:Z4240733930;5:00500:3:Z4399158897;
Cc1cnccn1,9663,5:00500:0:Z3309243233;5:00500:0:Z3496195057;5:00500:0:Z2794218233;
C1CCC2(CC1)CCCNC2,225,5:00500:0:Z3309243233;5:00500:2:Z2437454419;5:00501:1:Z4055834897;
C1CCCCC1,108080,5:00500:0:Z4735238388;5:00500:0:Z2876683617;5:00500:0:Z1446979155;
CN1CCCCC1=O,4347,5:00500:0:Z2384862353;5:00500:0:Z2147268355;5:00500:1:Z3166946549;
Cc1ccc2nc(C)ccc2c1,71,5:00500:0:Z2645547987;5:00502:9:Z2187682894;5:00509:3:Z4385337948;
c1ncsn1,13412,5:00500:0:Z2771039377;5:00500:0:Z1449890084;5:00500:0:Z2167878965;
C1CCCC1,125148,5:00500:0:Z2771039377;5:00500:0:Z2897954429;5:00500:0:Z3801014163;
C1CCNC1,262254,5:00500:0:Z4446776856;5:00500:0:Z4028765269;5:00500:0:Z4028764703;
Clc1ccccc1,96527,5:00500:0:Z2772970897;5:00500:0:Z2899447793;5:00500:0:Z2899433294;
C1CCNCC1,257031,5:00500:0:Z2772970897;5:00500:0:Z1637064568;5:00500:0:Z3513487178;
Clc1cccs1,15527,5:00500:0:Z2610623128;5:00500:0:Z1840979225;5:00500:0:Z3855664346;
Cc1cncs1,12753,5:00500:0:Z4284301135;5:00500:0:Z1420272145;5:00500:0:Z3770189529;
CC1CC(C)(C)C1,1430,5:00500:0:Z1594619776;5:00500:0:Z3085510563;5:00500:0:Z3658362138;
c1cocn1,50538,5:00500:0:Z3870638353;5:00500:0:Z3802470727;5:00500:0:Z4308531393;
Cc1nccs1,16426,5:00500:0:Z4223207472;5:00500:0:Z4961492042;5:00500:0:Z1470997874;
Cc1ccno1,14605,5:00500:0:Z4223207472;5:00500:0:Z3552945271;5:00500:0:Z435289642;
CC1CCCN1,24983,5:00500:0:Z3496195057;5:00500:0:Z1865268939;5:00500:0:Z2755602193;
Cn1ccnc1,27709,5:00500:0:Z3919340050;5:00500:0:Z1985403698;5:00500:0:Z4998039811;
OC1C2CCCC1CC2,627,5:00500:0:Z3919340050;5:00500:0:Z3864386576;5:00500:0:Z3887290414;
C1=NOCC1,7565,5:00500:0:Z3620980453;5:00500:0:Z4090009481;5:00500:0:Z3548648228;
CC1CCC1,15374,5:00500:0:Z4174664112;5:00500:0:Z3353739789;5:00500:0:Z3390015270;
Cn1nc2c(c1O)CCNC2,158,5:00500:0:Z4278439992;5:00502:1:Z4273748639;5:00502:9:Z4232723288;
C1CC2(C1)CC2,11389,5:00500:0:Z4278439992;5:00500:0:Z4204558517;5:00500:0:Z3175629656;
c1ccc2sccc2c1,5625,5:00500:0:Z2446355372;5:00500:0:Z3354077203;5:00500:0:Z3899291298;
c1ccc2c(c1)CCCN2,4396,5:00500:0:Z3144755336;5:00500:0:Z3888615811;5:00500:0:Z3829461807;
C1CC2CNCC12,8405,5:00500:0:Z3144755336;5:00500:0:Z3888615811;5:00500:0:Z3829461807;
CC1CCS(=O)(=O)C1,927,5:00500:0:Z2876683617;5:00500:2:Z5005607744;5:00500:4:Z2876687271;
OC1CCC1,28532,5:00500:0:Z2499129520;5:00500:0:Z2045078286;5:00500:0:Z3829219814;
NC1CCCC1,7330,5:00500:0:Z4448994137;5:00500:0:Z4448994956;5:00500:0:Z4144677422;
C1CC2CC2CN1,2036,5:00500:0:Z4448994137;5:00500:0:Z4448994956;5:00500:0:Z2604489026;
Cc1cccnc1,23502,5:00500:0:Z2013524051;5:00500:0:Z3367743412;5:00500:0:Z4147649737;
Oc1ccncc1Cl,258,5:00500:0:Z2013524051;5:00500:6:Z1836094345;5:00500:6:Z3623635896;
Cc1ccsc1,13331,5:00500:0:Z1650941398;5:00500:0:Z4769525980;5:00500:0:Z3093747907;
CC1CCCC1,16274,5:00500:0:Z1650941398;5:00500:0:Z1772325588;5:00500:0:Z2897388197;
CC1CNCCO1,15736,5:00500:0:Z2839558356;5:00500:0:Z2358618329;5:00500:0:Z2365817716;
C1CC2(CCN1)CCOC2,1064,5:00500:0:Z4204558517;5:00500:1:Z3623326141;5:00500:2:Z4139286748;
Cc1ccn[nH]1,19576,5:00500:0:Z3672281973;5:00500:0:Z4248521392;5:00500:0:Z4245291175;
Cc1nnco1,6203,5:00500:0:Z1435674910;5:00500:0:Z3869945248;5:00500:0:Z4575916715;
Cc1ccnn1C,10178,5:00500:0:Z1435674910;5:00500:0:Z3798833986;5:00500:0:Z1880934609;
FC1CCCC1,8580,5:00500:0:Z2307633086;5:00500:0:Z3339572373;5:00500:0:Z4279282204;
CC1(C)CCCNCC1,395,5:00500:0:Z3202247791;5:00500:1:Z3049176496;5:00500:1:Z3684316218;
Cc1nnc2n1CCC2C,155,5:00500:0:Z4032812943;5:00500:0:Z3833342447;5:00500:5:Z4164937731;
Fc1cccnc1,25960,5:00500:0:Z4913504913;5:00500:0:Z1413838870;5:00500:0:Z4014790212;
Nc1ccccn1,5117,5:00500:0:Z4002290168;5:00500:0:Z4214502316;5:00500:0:Z3343448229;
CC1CCNCC1,15398,5:00500:0:Z2451658321;5:00500:0:Z5037695363;5:00500:0:Z2596281099;
c1cc2[nH]ccc2cn1,808,5:00500:0:Z3007796951;5:00500:1:Z2947634159;5:00500:3:Z2637315114;
C1CCOC1,139179,5:00500:0:Z4028765269;5:00500:0:Z4028764703;5:00500:0:Z3092577315;
c1ccc2c(c1)CNC2,3344,5:00500:0:Z1140378673;5:00500:0:Z3865947733;5:00500:0:Z1997912542;
O=C1CCCCN1,20081,5:00500:0:Z1420272145;5:00500:0:Z2979140192;5:00500:0:Z1589849544;
Cc1ccccc1,96064,5:00500:0:Z4921771072;5:00500:0:Z3369084209;5:00500:0:Z2825850949;
FC1(F)CC1,15927,5:00500:0:Z4921771072;5:00500:0:Z3312573522;5:00500:0:Z2876537384;
c1nnc2n1CCCC2,3405,5:00500:0:Z3486539400;5:00500:0:Z3556866160;5:00500:0:Z1440234062;
Cc1ncoc1C,1622,5:00500:0:Z3495999194;5:00500:2:Z1771196803;5:00500:2:Z1929834018;
Cc1cc[nH]n1,21214,5:00500:0:Z1193209607;5:00500:0:Z2170608252;5:00500:0:Z4254498464;
Fc1ccccc1,128126,5:00500:0:Z2074051348;5:00500:0:Z3775762041;5:00500:0:Z872233746;
Clc1ccsc1,6641,5:00500:0:Z2074051348;5:00500:0:Z1481880889;5:00500:0:Z3695021024;
CC1CNC1,12771,5:00500:0:Z2679024588;5:00500:0:Z4200115482;5:00500:0:Z3899530703;
c1cnoc1,80011,5:00500:0:Z2679024588;5:00500:0:Z2965815886;5:00500:0:Z3855451940;
CN1CCNCC1,11516,5:00500:0:Z3684784734;5:00500:0:Z4278136531;5:00500:0:Z4293617631;
C1COCCN1,80965,5:00500:0:Z3684784734;5:00500:0:Z1983493793;5:00500:0:Z3183637910;
O=C1COCCC2(CNC2)N1,134,5:00500:0:Z4265358754;5:00503:0:Z4265379401;5:00503:1:Z4265370820;
Fc1cc[nH]c1,563,5:00500:0:Z4265358754;5:00500:3:Z2223253562;5:00500:4:Z2220467770;
Cc1cccs1,19332,5:00500:0:Z2219051218;5:00500:0:Z1904577555;5:00500:0:Z3587764322;
C1CCN2CCCC2C1,3119,5:00500:0:Z2219051218;5:00500:0:Z4934135839;5:00500:0:Z3384219820;
Cn1cncc1Cl,3479,5:00500:0:Z4975459508;5:00500:0:Z3818135593;5:00500:0:Z1402053614;
O=S1(=O)CCC12CCNCC2,236,5:00500:0:Z4975459508;5:00501:0:Z4985797355;5:00501:4:Z4980472679;
CC1(C)CCC1,12975,5:00500:0:Z2630722398;5:00500:0:Z4347162067;5:00500:0:Z4218324979;
CC1CCCCC1C,1603,5:00500:0:Z1637064568;5:00500:0:Z1666002396;5:00500:1:Z2270734370;
C1CNCCN1,57226,5:00500:0:Z3351343609;5:00500:0:Z4614803919;5:00500:0:Z3808245636;
O=c1cccc[nH]1,13603,5:00500:0:Z1542686530;5:00500:0:Z4014559364;5:00500:0:Z2458089690;
OC1CCNCC1O,1400,5:00500:0:Z4418284287;5:00500:1:Z4164767298;5:00500:1:Z2776052958;
c1cncnc1,74202,5:00500:0:Z2869913645;5:00500:0:Z4614803919;5:00500:0:Z3804784132;
CC1C2CNCC12,827,5:00500:0:Z4329547357;5:00500:4:Z4329544951;5:00500:8:Z4317618436;
Cc1ccc(C)cc1,5027,5:00500:0:Z3092577315;5:00500:0:Z2408185210;5:00500:0:Z1715990203;
C1CC2CC2C1,18289,5:00500:0:Z4093901739;5:00500:0:Z4975420919;5:00500:0:Z4275811195;
Fc1ccc2[nH]ccc2c1,826,5:00500:0:Z4093901739;5:00500:0:Z2187825970;5:00500:0:Z3911206528;
CN1CCCC1,13224,5:00500:0:Z2604247908;5:00500:0:Z2956258505;5:00500:0:Z2956258771;
FC1CCC1,19806,5:00500:0:Z4448140237;5:00500:0:Z4448140070;5:00500:0:Z3634837803;
Fc1cccc(F)c1,24030,5:00500:0:Z4448140237;5:00500:0:Z4448140070;5:00500:0:Z2162255213;
CC1(C)CCCO1,6993,5:00500:0:Z2602874140;5:00500:0:Z2991677787;5:00500:0:Z2588709997;
Clc1cccc(Cl)c1,12119,5:00500:0:Z3513487178;5:00500:0:Z2606068125;5:00500:0:Z2503790871;
Cn1cccc1,9871,5:00500:0:Z2473002363;5:00500:0:Z1431602262;5:00500:0:Z4733173587;
C1CCSCC1,15899,5:00500:0:Z4101288015;5:00500:0:Z3702974153;5:00500:0:Z3364231352;
c1c[nH]nn1,67777,5:00500:0:Z4046990994;5:00500:0:Z4056306543;5:00500:0:Z1780223282;
c1nnc[nH]1,27448,5:00500:0:Z1840979225;5:00500:0:Z3340686594;5:00500:0:Z4194457310;
OC1CCCCC1,23163,5:00500:0:Z3193585644;5:00500:0:Z3830947885;5:00500:0:Z3508814540;
C1NC2CC1C2,9434,5:00500:0:Z3193585644;5:00500:0:Z4025291339;5:00500:0:Z4228721915;
FC1(F)CCNC1,4839,5:00500:0:Z4437073674;5:00500:0:Z4478053554;5:00500:0:Z4275886843;
c1nc[nH]n1,41034,5:00500:0:Z1429521147;5:00500:0:Z4342007033;5:00500:0:Z2898193869;
C1CCC2CNCC2C1,2239,5:00500:0:Z3685408466;5:00500:1:Z4292007879;5:00500:1:Z1840201171;
CN1CCOCC1,4075,5:00500:0:Z4590869663;5:00500:0:Z4345568418;5:00500:0:Z2710433605;
Fc1cccc(Cl)c1,13253,5:00500:0:Z4540746590;5:00500:0:Z2304221401;5:00500:0:Z2276341777;
C1CC2(C1)COCCN2,1294,5:00500:0:Z4540746590;5:00500:0:Z4217144397;5:00500:1:Z2634637437;
Cc1cc2[nH]ncc2c(=O)n1C,8,5:00500:0:Z4100113494;5:00517:7:Z2911875275;5:00530:7:Z2911875435;
CC1(C)CC1,10228,5:00500:0:Z4100113494;5:00500:0:Z1744622815;5:00500:0:Z1744620452;
C1CC2(CCN1)CC2,2765,5:00500:0:Z4580989540;5:00500:1:Z5061500974;5:00500:1:Z2236356999;
Cc1ncccc1Cl,846,5:00500:0:Z1983493793;5:00500:0:Z4036014622;5:00500:0:Z3696432880;
Nc1cccnn1,411,5:00500:0:Z4101130359;5:00500:4:Z3230504957;5:00500:6:Z3780367493;
Cc1ccc[nH]1,3907,5:00500:0:Z4351743178;5:00500:0:Z4351663577;5:00500:0:Z2801696703;
Cc1cc(C)on1,8723,5:00500:0:Z872233746;5:00500:0:Z1772325588;5:00500:0:Z4923752024;
Cc1ccon1,16321,5:00500:0:Z4136734028;5:00500:0:Z3816034816;5:00500:0:Z3815826516;
Cc1coc(C)c1,1731,5:00500:0:Z4023809114;5:00500:0:Z4023818873;5:00500:0:Z1343499300;
CC1CCCCO1,8161,5:00500:0:Z4177524010;5:00500:0:Z3187796367;5:00500:0:Z3187796192;
C1CC2CCC2C1,7076,5:00500:0:Z4177524010;5:00500:0:Z3187796367;5:00500:0:Z3187796192;
FC1(F)CCCCCC1,1153,5:00500:0:Z3183637910;5:00500:2:Z3832751192;5:00500:3:Z3620806203;
CC1OCCO1,2470,5:00500:0:Z4236251232;5:00500:0:Z5000705232;5:00500:0:Z3175501000;
C1COCC2(CC2)CN1,546,5:00500:0:Z3783515834;5:00500:3:Z1643552537;5:00500:3:Z1643836786;
c1ccc2c(c1)CCO2,8315,5:00500:0:Z2851639288;5:00500:0:Z2637975500;5:00500:0:Z3503757170;
FC1CCCCC1,9843,5:00500:0:Z2435263806;5:00500:0:Z2782867208;5:00500:0:Z2782872723;
C1CCC2(CCC2)NC1,1921,5:00500:0:Z4056306543;5:00500:0:Z3317912063;5:00500:0:Z4095296747;
OC1CC2CCC1C2,2414,5:00500:0:Z3893507019;5:00500:1:Z2984535284;5:00500:2:Z4093898172;
C1CC2(C1)COC2,1115,5:00500:0:Z3893507019;5:00500:1:Z3893517134;5:00500:3:Z5064516137;
Clc1cncc(Cl)c1,2842,5:00500:0:Z3208858786;5:00500:0:Z3366152880;5:00500:1:Z4185361402;
c1ccc2sncc2c1,2384,5:00500:0:Z3718300097;5:00500:0:Z3899530703;5:00500:1:Z2600518628;
c1ccc2cnccc2c1,5165,5:00500:0:Z4033529046;5:00500:0:Z2354707684;5:00500:0:Z3369550866;
CC1(C)C2CCCC21,1262,5:00500:0:Z3586158247;5:00500:0:Z3586163844;5:00500:0:Z3138936294;
Cc1ccco1,21664,5:00500:0:Z2443790864;5:00500:0:Z2393046766;5:00500:0:Z428693398;
CC1(C)CCCCO1,5757,5:00500:0:Z4413177694;5:00500:0:Z3658161489;5:00500:0:Z3435497698;
FC1CCOC1,4978,5:00500:0:Z4413177694;5:00500:0:Z3658161489;5:00500:0:Z4019999610;
C1CC2CCC1CO2,2526,5:00500:0:Z5022160439;5:00500:0:Z4474599556;5:00500:0:Z2978998970;
FC1CCNCC1,4391,5:00500:0:Z3520021867;5:00500:0:Z2873514522;5:00500:0:Z4407093299;
Cc1cncnc1C,1744,5:00500:0:Z3828973699;5:00500:0:Z2977668125;5:00500:0:Z4917969748;
Fc1ccc(F)cc1,5973,5:00500:0:Z4485040704;5:00500:0:Z2225820484;5:00500:1:Z1990122030;
O=c1[nH]cnc2ccccc12,1044,5:00500:0:Z2994966303;5:00500:1:Z2274544802;5:00500:2:Z3220452191;
CC1(C)CCNCCS1=O,319,5:00500:0:Z3052426501;5:00500:4:Z4063246021;5:00500:4:Z3303080172;
C1CCC2CC2C1,8053,5:00500:0:Z3052426501;5:00500:0:Z3054218076;5:00500:0:Z3095919057;
Fc1cc(Cl)cc(Cl)c1,390,5:00500:0:Z3802470727;5:00500:0:Z2199860449;5:00500:2:Z2202344915;
FC1CC1(F)F,655,5:00500:0:Z4824527424;5:00500:0:Z4870439121;5:00500:1:Z4858643975;
CC1CSCCN1,1960,5:00500:0:Z3623118168;5:00500:0:Z3631285302;5:00500:0:Z3297715308;
Fc1cc(F)c2ccoc2c1,54,5:00500:0:Z3623118168;5:00500:0:Z3631285302;5:00500:0:Z3297715308;
NC1CC2CCCC(C1)C2,121,5:00500:0:Z2393716174;5:00500:2:Z2393715008;5:00500:9:Z3104129085;
c1cc[nH]c1,25761,5:00500:0:Z4219847932;5:00500:0:Z3856109881;5:00500:0:Z2268401311;
Cc1cccc(C)c1,15904,5:00500:0:Z4476528055;5:00500:0:Z4959417160;5:00500:0:Z1265527539;
O=S1(=O)CCCC1,10671,5:00500:0:Z2862582629;5:00500:0:Z3608191412;5:00500:0:Z4229617905;
Cc1cccnn1,6137,5:00500:0:Z2779129732;5:00500:0:Z2351611640;5:00500:0:Z3830240639;
CC1CC(N)CN1,508,5:00500:0:Z4054734256;5:00500:1:Z2772965312;5:00500:3:Z2769100791;
Cn1nnc2c1CCCC2,1045,5:00500:0:Z4054734256;5:00500:0:Z2928874622;5:00500:0:Z2963552111;
Clc1cncnc1,3888,5:00500:0:Z1333167970;5:00500:0:Z3554269594;5:00500:0:Z3556533571;
O=C1CSCCN1,675,5:00500:0:Z4096486302;5:00500:0:Z3568747763;5:00500:1:Z3587451454;
c1cnn2cnnc2c1,1488,5:00500:0:Z3346243464;5:00500:0:Z3346257478;5:00500:0:Z3562021397;
Cc1ccoc1,10533,5:00500:0:Z4250852862;5:00500:0:Z2911541196;5:00500:0:Z2285041186;
c1ncn2c1CNCC2,847,5:00500:0:Z4250852862;5:00500:0:Z2184122415;5:00500:0:Z3354749855;
c1ccc2[nH]ccc2c1,10540,5:00500:0:Z1699145979;5:00500:0:Z3628551844;5:00500:0:Z4935357764;
c1cn[nH]n1,8329,5:00500:0:Z1865488757;5:00500:0:Z4992197874;5:00500:0:Z3506025311;
Cc1ccccc1C,8842,5:00500:0:Z1527332451;5:00500:0:Z1820685211;5:00500:0:Z2898558345;
Cn1cn[nH]c1=O,2028,5:00500:0:Z1527332451;5:00500:0:Z3340422317;5:00500:0:Z4406540658;
O=C1CCCN1,46445,5:00500:0:Z3382126470;5:00500:0:Z2634932758;5:00500:0:Z4470748545;
OC1C2CCC(C2)C1O,812,5:00500:0:Z4960395499;5:00500:1:Z3832649755;5:00500:2:Z4271461111;
CN1CCCCCCNCCC1,94,5:00500:0:Z4114940127;5:00500:9:Z3009931421;5:00501:5:Z4285206711;
Cc1nccc(Cl)n1,495,5:00500:0:Z991897394;5:00500:6:Z3561423691;5:00501:6:Z1203679394;
c1nnn[nH]1,18490,5:00500:0:Z991897394;5:00500:0:Z3583441209;5:00500:0:Z4444674714;
Cc1ccsn1,6402,5:00500:0:Z3369084209;5:00500:0:Z3509277008;5:00500:1:Z3841529260;
Cc1cccnc1C,1030,5:00500:0:Z2370272207;5:00500:1:Z3370294967;5:00500:3:Z2328666792;
CC1CCCO1,21337,5:00500:0:Z2370272207;5:00500:0:Z2271024325;5:00500:0:Z1506197017;
Oc1ccccc1,26065,5:00500:0:Z2683879939;5:00500:0:Z2719605611;5:00500:0:Z3914969387;
CC1CC=NO1,2526,5:00500:0:Z3408978782;5:00500:0:Z4198316011;5:00500:0:Z3877372205;
Oc1cccc(Cl)c1,1342,5:00500:0:Z2828677312;5:00500:1:Z2457115707;5:00500:2:Z364848596;
OC1CNCCC1(F)F,539,5:00500:0:Z2828677312;5:00500:1:Z3311470150;5:00500:1:Z4297800762;
c1nn[nH]n1,21625,5:00500:0:Z4507635154;5:00500:0:Z4414540715;5:00500:0:Z2504858237;
C1COCO1,8861,5:00500:0:Z4507635154;5:00500:0:Z1613108528;5:00500:0:Z3504438853;
C1NC2CNC1C2,2943,5:00500:0:Z3808245636;5:00500:0:Z4199885161;5:00500:0:Z4192263346;
Cc1ncn[nH]1,3505,5:00500:0:Z1630953043;5:00500:0:Z3366528428;5:00500:0:Z3587644209;
Clc1ccccc1Cl,8743,5:00500:0:Z1630953043;5:00500:0:Z1274182526;5:00500:0:Z1446599705;
Cn1ccn2cnnc2c1=O,151,5:00500:0:Z2898193869;5:00500:7:Z2835804867;5:00500:8:Z4171124578;
CC1CCCc2ccnn21,394,5:00500:0:Z4645188728;5:00500:0:Z3837700361;5:00500:3:Z4023294238;
C1CCCNCC1,20495,5:00500:0:Z1723115733;5:00500:0:Z3139631362;5:00500:0:Z1744630246;
Clc1cccnc1,21103,5:00500:0:Z1723115733;5:00500:0:Z3583441209;5:00500:0:Z3860767536;
CS(C)(=N)=O,4326,5:00500:0:Z2898147737;5:00500:0:Z4226638098;5:00500:0:Z4222786169;
FC1(F)C2CCCC21,4177,5:00500:0:Z2898147737;5:00500:0:Z4578640383;5:00500:0:Z4578643613;
Cn1cncn1,14195,5:00500:0:Z2825850949;5:00500:0:Z2614695376;5:00500:0:Z4288513811;
CC12CC(CCO1)C2,1121,5:00500:0:Z4095387571;5:00500:0:Z4599194722;5:00500:0:Z4230488610;
O=c1[nH]cc[nH]1,404,5:00500:0:Z2639687042;5:00500:1:Z2233413866;5:00500:2:Z2959870543;
Cn1ccnn1,18200,5:00500:0:Z4412792987;5:00500:0:Z3229504649;5:00500:0:Z2373194371;
c1cc2c(cn1)CNCCO2,243,5:00500:0:Z4412792987;5:00500:1:Z4421900907;5:00501:6:Z4347551167;
c1nnco1,23563,5:00500:0:Z4117806947;5:00500:0:Z4225226446;5:00500:0:Z3500928940;
Cc1ncon1,9699,5:00500:0:Z3469985916;5:00500:0:Z2606218758;5:00500:0:Z2922190583;
Clc1cccc2c1CCN2,244,5:00500:0:Z1401987481;5:00500:4:Z5017472177;5:00500:9:Z4216165658;
O=c1[nH]nnc2ccccc12,78,5:00500:0:Z2589413930;5:00500:1:Z1229741472;5:00502:4:Z1445390500;
C1NCC12CNC2,519,5:00500:0:Z4230376954;5:00500:1:Z2775147898;5:00500:3:Z4078744557;
Clc1nncs1,774,5:00500:0:Z4230376954;5:00500:4:Z4226762966;5:00500:5:Z4224145045;
c1ccc2[nH]ncc2c1,5529,5:00500:0:Z3058723708;5:00500:0:Z3571285032;5:00500:0:Z3101628413;
CC1CCCOC1,6736,5:00500:0:Z4472334528;5:00500:0:Z4464685028;5:00500:0:Z4418729882;
CC1(C)CNC1,5028,5:00500:0:Z2226805779;5:00500:0:Z4193593797;5:00500:0:Z2307623291;
CN1C=NCC1=O,264,5:00500:0:Z2882947593;5:00500:0:Z2882942352;5:00500:0:Z2914465234;
OC1CCNCC1,11897,5:00500:0:Z3681939202;5:00500:0:Z4325478283;5:00500:0:Z1068275500;
C1CC2(CC2)CO1,4505,5:00500:0:Z3681939202;5:00500:0:Z3775883123;5:00500:0:Z4036428474;
C1CC2CNC2CN1,3,5:00500:0:Z3312573522;5:00509:7:Z2411855463;5:00539:4:Z2408050172;
CC1(C)CCC1O,3022,5:00500:0:Z2601179978;5:00500:0:Z3877372205;5:00500:1:Z1748508036;
CC1CCOC1,11758,5:00500:0:Z2924078970;5:00500:0:Z2965427758;5:00500:0:Z3896905356;
C1OCC2CC12,5930,5:00500:0:Z2924078970;5:00500:0:Z2616770977;5:00500:0:Z3615267170;
CN1CCC12CCC2,272,5:00500:0:Z4233734659;5:00500:9:Z4096216410;5:00501:2:Z3979692722;
Cc1ccc(O)cc1,1540,5:00500:0:Z3623906211;5:00500:0:Z4014088949;5:00500:0:Z1686149152;
O=S1C=CCCC1,466,5:00500:0:Z5020543244;5:00500:0:Z3353060236;5:00501:1:Z3298060789;
Oc1n[nH]c2c1CNCC2(F)F,97,5:00500:0:Z5020543244;5:00502:5:Z5019086251;5:00503:3:Z5023300518;
C1CCC2(CC1)CC2,5595,5:00500:0:Z3824797796;5:00500:0:Z1941150414;5:00500:0:Z4242252189;
Cc1ncsc1C,3866,5:00500:0:Z2964971634;5:00500:0:Z1421871416;5:00500:0:Z2329160693;
OC1CCCNC1,11167,5:00500:0:Z4473234321;5:00500:0:Z2474965567;5:00500:0:Z1919060278;
C1CCCOCC1,2847,5:00500:0:Z2979140192;5:00500:0:Z3564778935;5:00500:0:Z1855967085;
CC1(C)CCCOC1,4499,5:00500:0:Z4517327020;5:00500:0:Z3493104613;5:00500:0:Z3327141271;
CC1CN(C)CC(C)N1,189,5:00500:0:Z3608657489;5:00500:9:Z4294931293;5:00501:3:Z3608664059;
NC1CCCNC1,2861,5:00500:0:Z3104521887;5:00500:0:Z3099053963;5:00500:0:Z3134984355;
Clc1cccn2nccc12,299,5:00500:0:Z3104521887;5:00500:0:Z3099053963;5:00500:0:Z3134984355;
