fragment_smiles,occurences,example_ligands
c1cc2c(nn1)CCOC2,321,198:19800:0:Z4023235538;198:19800:0:Z4163451610;198:19800:2:Z4163272779;
Clc1ccccc1,231512,198:19800:0:Z4023235538;198:19800:0:Z4305623193;198:19800:0:Z1366142890;
C1CCCCC1,152232,198:19800:0:Z2382006521;198:19800:0:Z1892661150;198:19800:0:Z1906134105;
c1cc2n(n1)CCCC2,6331,198:19800:0:Z2382006521;198:19800:0:Z3603011342;198:19800:0:Z2402123827;
C1CCNCC1,711958,198:19800:0:Z1901990128;198:19800:0:Z1172000598;198:19800:0:Z3562315998;
Fc1ccccc1,383901,198:19800:0:Z1901990128;198:19800:0:Z3621284269;198:19800:0:Z2371535849;
c1ccoc1,94280,198:19800:0:Z1901990128;198:19800:0:Z3724285301;198:19800:0:Z2968316221;
c1ccncc1,484163,198:19800:0:Z2721947824;198:19800:0:Z1172000598;198:19800:0:Z1728219298;
C1CNCCN1,244572,198:19800:0:Z2721947824;198:19800:0:Z4251041701;198:19800:0:Z2306518379;
c1ccc2[nH]ccc2c1,38129,198:19800:0:Z2721947824;198:19800:0:Z3624768891;198:19800:0:Z997325872;
CN1CNC(=O)C12CCNCC2,405,198:19800:0:Z3621284269;198:19800:0:Z3610199178;198:19800:1:Z3403911273;
c1ccccc1,1810967,198:19800:0:Z1172000598;198:19800:0:Z1823327289;198:19800:0:Z1991871098;
CC1CC(O)CN1,376,198:19800:0:Z1823327289;198:19801:0:Z2914822281;198:19801:1:Z1824763091;
C1CCOC1,147832,198:19800:0:Z1823327289;198:19800:0:Z3621551967;198:19800:0:Z3174192170;
c1cn2nccc2cn1,815,198:19800:0:Z4027339681;198:19800:3:Z4191715680;198:19800:3:Z2769615310;
C1CCNC1,405159,198:19800:0:Z4027339681;198:19800:0:Z3630281542;198:19800:0:Z2974205928;
O=S1(=O)CCCN1,13278,198:19800:0:Z4027339681;198:19800:0:Z2466290677;198:19800:0:Z3205987455;
c1c[nH]cn1,72984,198:19800:0:Z3562315998;198:19800:0:Z4237918981;198:19800:0:Z2974205928;
Cc1nccnc1C,86,198:19800:0:Z3562315998;198:19800:6:Z3388797364;198:19808:5:Z3390267138;
Cn1cnc2ncncc21,77,198:19800:0:Z3828139256;198:19800:8:Z4338919468;198:19805:0:Z3828349176;
C1CNCCNC1,39951,198:19800:0:Z3828139256;198:19800:0:Z1261100392;198:19800:0:Z2271266360;
Cc1ccn[nH]1,40373,198:19800:0:Z2371535849;198:19800:0:Z1615727198;198:19800:0:Z1986469451;
O=C1CNCCN1,20144,198:19800:0:Z2371535849;198:19800:0:Z4622977303;198:19800:0:Z4509604851;
c1c[nH]nn1,92262,198:19800:0:Z1991871098;198:19800:0:Z3056295808;198:19800:0:Z3948848094;
c1cncnc1,92941,198:19800:0:Z1724701550;198:19800:0:Z4305623193;198:19800:0:Z2189323183;
c1cn[nH]c1,298940,198:19800:0:Z1724701550;198:19800:0:Z1743265992;198:19800:0:Z3798015231;
O=C1NCCCN1,3597,198:19800:0:Z4172789406;198:19800:0:Z2624526586;198:19800:0:Z2777381157;
C1COCCN1,196912,198:19800:0:Z2789281631;198:19800:0:Z4127621551;198:19800:0:Z4305623193;
Cc1cccnn1,4056,198:19800:0:Z1743265992;198:19800:0:Z1818434048;198:19800:0:Z2625359283;
Cc1cc[nH]n1,31883,198:19800:0:Z1743265992;198:19800:0:Z3608362023;198:19800:0:Z3643935917;
C1CC2OCCNC2CN1,812,198:19800:0:Z4435955340;198:19800:3:Z4215586684;198:19800:3:Z4256801990;
