fragment_smiles,occurences,example_ligands
C1CCCC1,239529,288:28800:0:PV-005395138031;288:28800:0:PV-005395138369;288:28800:0:PV-005395138370;
Cc1ccncn1,23339,288:28800:0:PV-005395138031;288:28800:0:PV-005395138032;288:28800:0:PV-005395138472;
c1ccccc1,385304,288:28800:0:PV-005395138032;288:28800:0:PV-005395138149;288:28800:0:PV-005395138262;
OC1CNC1,35928,288:28800:0:PV-005395138032;288:28800:0:PV-005395138611;288:28800:0:PV-005395138839;
c1ccncc1,287248,288:28800:0:PV-005395138034;288:28800:0:PV-005395138046;288:28800:0:PV-005395138047;
C1CC2CCNC2C1,15944,288:28800:0:PV-005395138034;288:28800:0:PV-005395140981;288:28800:0:PV-005395141861;
c1ccnnc1,24282,288:28800:0:PV-005395138034;288:28800:0:PV-005395138839;288:28800:0:PV-005395139129;
FC1CCCC1,15477,288:28800:0:PV-005395138046;288:28800:0:PV-005395138047;288:28800:0:PV-005395141596;
FC1CCC1,49635,288:28800:0:PV-005395138046;288:28800:0:PV-005395138047;288:28800:0:PV-005395138069;
Cc1ccn[nH]1,44839,288:28800:0:PV-005395138050;288:28800:0:PV-005395138051;288:28800:0:PV-005395138052;
C1CCNCC1,551393,288:28800:0:PV-005395138050;288:28800:0:PV-005395138051;288:28800:0:PV-005395138052;
c1cnoc1,131053,288:28800:0:PV-005395138050;288:28800:0:PV-005395138051;288:28800:0:PV-005395138052;
C1CCNC1,596960,288:28800:0:PV-005395138069;288:28800:0:PV-005395138083;288:28800:0:PV-005395138084;
Fc1ccccc1,169638,288:28800:0:PV-005395138069;288:28800:0:PV-005395138317;288:28800:0:PV-005395138318;
C1CNC2(C1)CCNCC2,4792,288:28800:0:PV-005395138077;288:28800:0:PV-005395140253;288:28800:0:PV-005395146938;
Cn1cccn1,129941,288:28800:0:PV-005395138077;288:28800:0:PV-005395138448;288:28800:0:PV-005395138900;
C1CCCCC1,223794,288:28800:0:PV-005395138083;288:28800:0:PV-005395138084;288:28800:0:PV-005395138085;
c1cc[nH]c1,106906,288:28800:0:PV-005395138083;288:28800:0:PV-005395138084;288:28800:0:PV-005395138085;
Cc1cnoc1,25068,288:28800:0:PV-005395138086;288:28800:0:PV-005395139916;288:28800:0:PV-005395139917;
CC1CCCNC1,73688,288:28800:0:PV-005395138086;288:28800:0:PV-005395139246;288:28800:0:PV-005395139247;
CC1CCCC1,21075,288:28800:0:PV-005395138089;288:28800:0:PV-005395138090;288:28800:0:PV-005395141400;
C1CC2CNCC2N1,22973,288:28800:0:PV-005395138089;288:28800:0:PV-005395138090;288:28800:0:PV-005395138317;
CC1CC1C,14102,288:28800:0:PV-005395138104;288:28800:0:PV-005395138105;288:28800:0:PV-005395152824;
Cc1ccco1,51278,288:28800:0:PV-005395138106;288:28800:0:PV-005395138107;288:28800:0:PV-005395138108;
CC1CCNC1,167765,288:28800:0:PV-005395138106;288:28800:0:PV-005395138107;288:28800:0:PV-005395138108;
Cc1ccccc1O,12040,288:28800:0:PV-005395138106;288:28800:0:PV-005395138107;288:28800:0:PV-005395138108;
CC1(O)CCC1,5082,288:28800:0:PV-005395138117;288:28800:1:PV-005395176897;288:28800:1:PV-005395177155;
C1CC2NCCOC2C1,1240,288:28800:0:PV-005395138117;288:28800:0:PV-005395160134;288:28800:0:PV-005395162038;
Cc1ccc2c(c1)CCO2,1701,288:28800:0:PV-005395138122;288:28800:0:PV-005395149556;288:28800:1:PV-005395167448;
c1c[nH]cn1,95933,288:28800:0:PV-005395138122;288:28800:0:PV-005395138149;288:28800:0:PV-005395138299;
CC1CNCCCN1,30683,288:28800:0:PV-005395138125;288:28800:0:PV-005395138126;288:28800:0:PV-005395138552;
c1cocn1,84834,288:28800:0:PV-005395138125;288:28800:0:PV-005395138126;288:28800:0:PV-005395138347;
Cc1ccccc1F,22295,288:28800:0:PV-005395138132;288:28800:0:PV-005395139037;288:28800:0:PV-005395139038;
OC1CC2(CC2)C1,476,288:28800:0:PV-005395138132;288:28800:2:PV-005395191044;288:28800:2:PV-005395195337;
c1cn[nH]c1,256308,288:28800:0:PV-005395138135;288:28800:0:PV-005395138262;288:28800:0:PV-005395138462;
C1CC2(C1)CNC2,27776,288:28800:0:PV-005395138135;288:28800:0:PV-005395139638;288:28800:0:PV-005395140583;
Fc1cccnc1,49456,288:28800:0:PV-005395138135;288:28800:0:PV-005395140398;288:28800:0:PV-005395140926;
C1NCC2CNCC12,8955,288:28800:0:PV-005395138148;288:28800:0:PV-005395139280;288:28800:0:PV-005395144767;
C1CC2CCNCC2C1,3549,288:28800:0:PV-005395138149;288:28800:0:PV-005395142179;288:28800:0:PV-005395148805;
Cc1ccoc1,44734,288:28800:0:PV-005395138153;288:28800:0:PV-005395138899;288:28800:0:PV-005395139337;
CC1CCCCN1,64565,288:28800:0:PV-005395138153;288:28800:0:PV-005395138289;288:28800:0:PV-005395138824;
Oc1ccccc1,42622,288:28800:0:PV-005395138157;288:28800:0:PV-005395138395;288:28800:0:PV-005395138431;
Cc1ccc(F)cc1,11929,288:28800:0:PV-005395138157;288:28800:0:PV-005395147179;288:28800:0:PV-005395147787;
CC1CCC1,48927,288:28800:0:PV-005395138178;288:28800:0:PV-005395138179;288:28800:0:PV-005395139103;
c1nnc2n1CCNC2,856,288:28800:0:PV-005395138178;288:28800:0:PV-005395138179;288:28800:0:PV-005395162964;
O=C1NCCC1F,6382,288:28800:0:PV-005395138178;288:28800:0:PV-005395138179;288:28800:0:PV-005395144563;
CC1CNC1,47074,288:28800:0:PV-005395138207;288:28800:0:PV-005395138335;288:28800:0:PV-005395138655;
c1ccc2sncc2c1,7195,288:28800:0:PV-005395138207;288:28800:0:PV-005395139103;288:28800:0:PV-005395142337;
C1CC2CNC(C1)C2,6700,288:28800:0:PV-005395138208;288:28800:0:PV-005395140986;288:28800:0:PV-005395142958;
