fragment_smiles,occurences,example_ligands
c1ccccc1,1252275,204:20400:0:Z1653700914;204:20400:0:Z2176000073;204:20400:0:Z3887066728;
Cc1nc2ccccc2n(C)c1=O,385,204:20400:0:Z4299411179;204:20400:2:Z4298637015;204:20400:5:Z4472660295;
O=c1[nH]cnc2ccccc12,5134,204:20400:0:Z1620987765;204:20400:0:Z3992844841;204:20400:0:Z403730140;
Cc1ccc2c(C)n[nH]c2n1,418,204:20400:0:Z1083727676;204:20400:0:Z4114010604;204:20400:0:Z992212776;
C1CC2CC1C1CC21,336,204:20400:0:Z2803158289;204:20400:1:Z2777640397;204:20400:8:Z1423224797;
Cc1cscn1,34991,204:20400:0:Z2297908856;204:20400:0:Z1511901871;204:20400:0:Z2870787704;
Cn1cccn1,148644,204:20400:0:Z2297908856;204:20400:0:Z3506277170;204:20400:0:Z2213352764;
Cc1ccco1,31972,204:20400:0:Z2952604668;204:20400:0:Z1374169108;204:20400:0:Z1592974613;
Cc1ccc(=O)[nH]c1,337,204:20400:0:Z3136739360;204:20400:0:Z3997152048;204:20400:0:Z3055152300;
c1nncs1,19592,204:20400:0:Z4447686004;204:20400:0:Z3868016223;204:20400:0:Z1416615416;
CC1NCCn2c(Cl)ccc21,48,204:20400:0:Z2499410959;204:20400:7:Z2144426478;204:20405:4:Z2206846176;
O=C1CCCN1,92754,204:20400:0:Z4019099249;204:20400:0:Z2213352764;204:20400:0:Z4200668294;
C1CCOCC1,155331,204:20400:0:Z3598349759;204:20400:0:Z2292313019;204:20400:0:Z2388438589;
c1ccn2ccnc2c1,10756,204:20400:0:Z3598349759;204:20400:0:Z2410681273;204:20400:0:Z3651333918;
CC1CCOC1,6696,204:20400:0:Z2755290830;204:20400:0:Z3263206109;204:20400:0:Z3869858117;
c1nnc[nH]1,62449,204:20400:0:Z3097767189;204:20400:0:Z3132220232;204:20400:0:Z3181082390;
c1c[nH]cn1,78876,204:20400:0:Z3097767189;204:20400:0:Z3436002008;204:20400:0:Z4137091461;
Clc1ccccc1,176740,204:20400:0:Z3097767189;204:20400:0:Z4172278792;204:20400:0:Z2478135777;
Cc1ccnc(C)c1,5482,204:20400:0:Z4614470546;204:20400:0:Z4870036468;204:20400:0:Z3087900348;
CC1CCCCS1(=O)=O,957,204:20400:0:Z4013162030;204:20400:1:Z3659066520;204:20400:1:Z3659005778;
C1CC2CCC(C1)N2,17639,204:20400:0:Z4013162030;204:20400:0:Z1990029242;204:20400:0:Z4295784192;
c1nn[nH]n1,22573,204:20400:0:Z2588621709;204:20400:0:Z3726463928;204:20400:0:Z4417662841;
Cn1ncc2c1CCCC2,2074,204:20400:0:Z2305788033;204:20400:0:Z1983350445;204:20400:0:Z3721193827;
c1n[nH]c2c1CCCC2,7808,204:20400:0:Z1615279274;204:20400:0:Z1741007022;204:20400:0:Z3102163318;
CC1(C)CNCCO1,7804,204:20400:0:Z2229484156;204:20400:0:Z3010483128;204:20400:0:Z1920031233;
O=c1cccc[nH]1,32818,204:20400:0:Z2229484156;204:20400:0:Z2090956823;204:20400:0:Z1421658816;
c1nnn[nH]1,21474,204:20400:0:Z3799154907;204:20400:0:Z1323461452;204:20400:0:Z2090956823;
c1ccc2scnc2c1,10727,204:20400:0:Z89378078;204:20400:0:Z1717624313;204:20400:0:Z1443953344;
Cc1c[nH]cn1,3339,204:20400:0:Z3099319803;204:20400:0:Z4540058755;204:20400:1:Z3056534091;
FC1CCCNC1,25028,204:20400:0:Z4353315075;204:20400:0:Z3883345902;204:20400:0:Z4344846339;
O=C1CCCCN1,38061,204:20400:0:Z4353315075;204:20400:0:Z3592798245;204:20400:0:Z4602928551;
OC1CCNCC1,26154,204:20400:0:Z2092542546;204:20400:0:Z3007656655;204:20400:0:Z4152394587;
Fc1cccc(F)c1,52391,204:20400:0:Z2092542546;204:20400:0:Z1396367153;204:20400:0:Z2307919698;
Fc1cnc2cccnc2c1,285,204:20400:0:Z2092542546;204:20400:1:Z2072814804;204:20400:4:Z2187177337;
FC1CCNCC1,13737,204:20400:0:Z3643428742;204:20400:0:Z3697697876;204:20400:0:Z3522300735;
O=S1(=O)CCCC2CNCC21,451,204:20400:0:Z3582857847;204:20400:0:Z3102121309;204:20400:1:Z3010793371;
C1CCCCC1,167184,204:20400:0:Z1270021370;204:20400:0:Z2011469200;204:20400:0:Z1784454896;
C1CCCC1,166983,204:20400:0:Z1270021370;204:20400:0:Z4146461003;204:20400:0:Z4173158489;
OC1CCNCC1(F)F,125,204:20400:0:Z2620850150;204:20400:0:Z4770453326;204:20400:4:Z2614762796;
O=c1cc[nH]cn1,309,204:20400:0:Z4172278792;204:20400:0:Z3175917065;204:20400:1:Z3683453546;
Clc1cccc2[nH]ccc12,697,204:20400:0:Z2213352764;204:20400:2:Z4124613105;204:20400:2:Z4417662473;
Cc1cnco1,13637,204:20400:0:Z1263804484;204:20400:0:Z1303422288;204:20400:0:Z3136336088;
Clc1cccc(Cl)c1,11858,204:20400:0:Z1263804484;204:20400:0:Z3542850371;204:20400:0:Z1843330227;
C1CC2CCC1C2,13918,204:20400:0:Z3719872070;204:20400:0:Z1004664380;204:20400:0:Z1447383467;
OC1CNCC(F)(F)C1,151,204:20400:0:Z1818389308;204:20400:0:Z1819922223;204:20400:4:Z1818496030;
FC1(F)CCCC1,7317,204:20400:0:Z2292313019;204:20400:0:Z3726346114;204:20400:0:Z3726346116;
Cc1ccnn1C,11502,204:20400:0:Z3566897709;204:20400:0:Z3672530258;204:20400:0:Z2289464820;
CN1CCCCC1,29353,204:20400:0:Z2348502810;204:20400:0:Z2798113006;204:20400:0:Z4098972182;
OC1CCNC1,48944,204:20400:0:Z2348502810;204:20400:0:Z4876116013;204:20400:0:Z2839303688;
Nc1cc(N)ncn1,13,204:20400:0:Z652445320;204:20410:0:Z25074824;204:20415:9:Z652445998;
Cc1cc2ccccc2[nH]1,1573,204:20400:0:Z2175057531;204:20400:0:Z1122752619;204:20400:0:Z2014833210;
C1COCC2(C1)CCCO2,295,204:20400:0:Z3592798245;204:20400:2:Z4713465333;204:20400:3:Z3592787555;
CC12CC(CCO1)C2,300,204:20400:0:Z3822887757;204:20400:2:Z3640668603;204:20400:7:Z4095380735;
O=C1NCCCC12CNC2,189,204:20400:0:Z4045463916;204:20400:1:Z3855419049;204:20400:1:Z3855423228;
CC1CCCCC1,19850,204:20400:0:Z2809864892;204:20400:0:Z1168989188;204:20400:0:Z2978835954;
O=C1NCCN1,12684,204:20400:0:Z1640211674;204:20400:0:Z109260596;204:20400:0:Z1291332209;
Nc1ccn[nH]1,2211,204:20400:0:Z3644471172;204:20400:0:Z2218924451;204:20400:0:Z3546497090;
c1nnc2n1CCOCC2,306,204:20400:0:Z3061919574;204:20400:0:Z3061939852;204:20400:1:Z3062498925;
c1cc2n(c1)CCOC2,1207,204:20400:0:Z4351132492;204:20400:2:Z3049580456;204:20400:2:Z4350680673;
Cn1cnnc1,21755,204:20400:0:Z1640530047;204:20400:0:Z2224462287;204:20400:0:Z2870787704;
N=c1[nH]ccs1,91,204:20400:0:Z994441628;204:20401:2:Z1102649885;204:20401:3:Z1102122832;
FC1(F)CC1,18520,204:20400:0:Z4963387655;204:20400:0:Z3205652289;204:20400:0:Z4507311245;
C1NC2CNC1C2,6491,204:20400:0:Z4412709926;204:20400:0:Z3726346078;204:20400:0:Z4200148931;
Cc1cccc(Cl)c1,8529,204:20400:0:Z1304044205;204:20400:0:Z1286438262;204:20400:0:Z4138216185;
OC1Cc2ccccc2C1,1416,204:20400:0:Z1304044205;204:20400:0:Z1884685291;204:20400:0:Z1561374851;
Fc1ccccc1Cl,16707,204:20400:0:Z1511901871;204:20400:0:Z1264954296;204:20400:0:Z4153745866;
c1ccc2c(c1)CCNC2,23567,204:20400:0:Z2323549330;204:20400:0:Z2323552615;204:20400:0:Z1190523551;
c1ccsc1,140726,204:20400:0:Z1919312447;204:20400:0:Z2441473685;204:20400:0:Z3095651115;
c1cn2ccsc2n1,4149,204:20400:0:Z1919312447;204:20400:0:Z4140761171;204:20400:0:Z645100588;
c1cnccn1,29902,204:20400:0:Z4656433390;204:20400:0:Z1563106004;204:20400:0:Z3534737031;
CC1CCCOC1,3250,204:20400:0:Z2078013907;204:20400:0:Z3816795785;204:20400:0:Z2288908030;
Fc1cncc(F)c1,2362,204:20400:0:Z4870036468;204:20400:0:Z1864495240;204:20400:1:Z2189351461;
CC1CNCCO1,11725,204:20400:0:Z4769760643;204:20400:0:Z4768430037;204:20400:0:Z993425568;
c1ncc2nc[nH]c2n1,14265,204:20400:0:Z4769760643;204:20400:0:Z4768430037;204:20400:0:Z1913170250;
OC1CCC(F)(F)CC1,245,204:20400:0:Z4769760643;204:20400:0:Z4768430037;204:20400:1:Z2647728559;
O=c1cccn[nH]1,10964,204:20400:0:Z3366075251;204:20400:0:Z994143766;204:20400:0:Z2966396608;
c1nnc2n1CCCC2,7278,204:20400:0:Z1396367153;204:20400:0:Z2224462287;204:20400:0:Z4876116013;
c1ccc2c(c1)CNCC1(CNC1)O2,77,204:20400:0:Z4204244608;204:20400:3:Z4212155192;204:20401:2:Z4212171653;
Cc1cc(C)n(C)n1,7900,204:20400:0:Z4602928551;204:20400:0:Z2955914036;204:20400:0:Z1798729886;
Cc1ccn[nH]1,39300,204:20400:0:Z3500389462;204:20400:0:Z1983275490;204:20400:0:Z1560599489;
C1CNCCNC1,35018,204:20400:0:Z375474342;204:20400:0:Z4348645940;204:20400:0:Z4540058755;
Cc1ccc2c(c1)OCCN2,110,204:20400:0:Z1883349103;204:20400:1:Z2599115533;204:20400:8:Z1260441751;
O=C1NCCc2ccccc21,2409,204:20400:0:Z1217531999;204:20400:0:Z1667267226;204:20400:0:Z1223959446;
Cc1cccs1,22912,204:20400:0:Z2804979568;204:20400:0:Z4613286657;204:20400:0:Z3055749453;
Oc1ccccc1,38797,204:20400:0:Z2073059386;204:20400:0:Z749694308;204:20400:0:Z1694903264;
CC1CC(C)n2ncnc2N1,50,204:20400:0:Z4364789918;204:20401:4:Z4364789617;204:20403:3:Z4364793538;
Cn1c(=O)[nH]c2ccccc21,1382,204:20400:0:Z4364789918;204:20400:0:Z913752700;204:20400:0:Z4281950286;
Fc1cccc(Cl)c1,17333,204:20400:0:Z2476830921;204:20400:0:Z2299542255;204:20400:0:Z4260610343;
CN1C(=O)COC12CCNCC2,277,204:20400:0:Z3040732653;204:20400:1:Z3041235055;204:20400:3:Z4490123096;
Cc1ncc[nH]1,14000,204:20400:0:Z1560850908;204:20400:0:Z3788083003;204:20400:0:Z3788083004;
c1ccc2[nH]ccc2c1,28772,204:20400:0:Z2792854820;204:20400:0:Z3653761576;204:20400:0:Z3608323031;
c1cc2scnc2cn1,470,204:20400:0:Z2628319691;204:20400:0:Z4180952087;204:20400:3:Z3898874960;
OC1CNC1,18452,204:20400:0:Z3726463928;204:20400:0:Z3354197303;204:20400:0:Z4407412407;
O=C1CCOc2ccccc21,1122,204:20400:0:Z3680757392;204:20400:0:Z1903519461;204:20400:1:Z2839043371;
c1ccc2c(c1)OCCO2,16037,204:20400:0:Z3146171561;204:20400:0:Z165126944;204:20400:0:Z733942488;
O=C1CCC2(CCNCC2)N1,227,204:20400:0:Z3595565506;204:20400:0:Z3322176758;204:20400:5:Z3406281607;
Fc1cc(F)c2c(c1)CCCN2,85,204:20400:0:Z1879428581;204:20403:0:Z3684077983;204:20403:3:Z1879432875;
c1ccc2c(c1)Cc1ccccc1O2,141,204:20400:0:Z3711956005;204:20400:2:Z3531610026;204:20400:3:Z1478496413;
C1CNCCOC1,16465,204:20400:0:Z3711956005;204:20400:0:Z4773091967;204:20400:0:Z4773092118;
c1cc2nc[nH]c2cn1,604,204:20400:0:Z2647264654;204:20400:5:Z3393434683;204:20400:5:Z2272241546;
O=C1NCC2CCCCN12,314,204:20400:0:Z2647264654;204:20400:0:Z2647262842;204:20400:1:Z2918545654;
Cc1ccno1,20161,204:20400:0:Z4348645940;204:20400:0:Z3390845974;204:20400:0:Z3390390323;
CC1CNCCC1(F)F,153,204:20400:0:Z2167346795;204:20400:5:Z3995150593;204:20401:2:Z2169779669;
c1[nH]nc2c1CCC2,366,204:20400:0:Z2167346795;204:20400:3:Z2325463194;204:20400:3:Z1719015943;
C1CC2(C1)CCN2,1614,204:20400:0:Z4078945766;204:20400:0:Z4114010604;204:20400:1:Z2781773729;
Cc1cc(C)[nH]n1,27511,204:20400:0:Z5052806757;204:20400:0:Z3059113417;204:20400:0:Z4452999456;
NC1CC2CCC(C1)C2,218,204:20400:0:Z2441473685;204:20400:0:Z2825990570;204:20400:1:Z2362324483;
CN1C(=O)CCc2ccccc21,1702,204:20400:0:Z4270730840;204:20400:0:Z4647648802;204:20400:0:Z3861269476;
c1ccc2c(c1)NCCO2,3939,204:20400:0:Z4270730840;204:20400:0:Z2011133185;204:20400:0:Z4379667428;
O=S1(=O)CCNCC1,4675,204:20400:0:Z2612547060;204:20400:0:Z1918837557;204:20400:0:Z3806282232;
CC1COCCN1,3891,204:20400:0:Z2595206344;204:20400:0:Z3102163318;204:20400:0:Z4620297671;
Cc1cnn[nH]1,9493,204:20400:0:Z1600428392;204:20400:0:Z3289041081;204:20400:0:Z4259547279;
Cn1ccnc1,43285,204:20400:0:Z3674358381;204:20400:0:Z1159445907;204:20400:0:Z3055749453;
C1CC2(CCN1)CC2,7712,204:20400:0:Z3674358381;204:20400:0:Z3639313403;204:20400:0:Z2634989955;
Cc1cccc(C)c1,26817,204:20400:0:Z27186076;204:20400:0:Z3535943836;204:20400:0:Z1395676793;
OC1CC2(CC2)C1,346,204:20400:0:Z2948054706;204:20400:3:Z4319776986;204:20400:5:Z2964995720;
c1cc2c(cn1)CNCC2,571,204:20400:0:Z3793760207;204:20400:2:Z3795079420;204:20400:5:Z3091615196;
CC1(C)CCCN1,16375,204:20400:0:Z4009096622;204:20400:0:Z3522320789;204:20400:1:Z4451952575;
Fc1ccccc1F,24745,204:20400:0:Z3198853066;204:20400:0:Z2631946994;204:20400:0:Z5012455746;
C1CNC2(C1)CCC2,8290,204:20400:0:Z3793275361;204:20400:0:Z4209285687;204:20400:0:Z3583505193;
C1CC2CCC2C1,4430,204:20400:0:Z3796117322;204:20400:0:Z5019653641;204:20400:0:Z3191643137;
CC1(N)CCCCC1,127,204:20400:0:Z3045050423;204:20400:6:Z3047125747;204:20401:3:Z3347214005;
c1nnc2n1CCNC2,4972,204:20400:0:Z1344047282;204:20400:0:Z1554933154;204:20400:0:Z3193989624;
c1cnc2c(c1)CNCC2,977,204:20400:0:Z4448146778;204:20400:2:Z3517816407;204:20400:3:Z4215674888;
C1CC2CCC2N1,4736,204:20400:0:Z3804164203;204:20400:0:Z3059036201;204:20400:0:Z4094793804;
CC1(C)CCCO1,3502,204:20400:0:Z3804164203;204:20400:1:Z1745256078;204:20400:1:Z2622883186;
Cc1cc(C)on1,10009,204:20400:0:Z4127993573;204:20400:0:Z2254605086;204:20400:0:Z1843959375;
Cc1ccccc1F,14964,204:20400:0:Z3779011490;204:20400:0:Z3778068682;204:20400:0:Z2769464680;
Cc1cccnc1,28151,204:20400:0:Z1936546638;204:20400:0:Z1355162429;204:20400:0:Z3503766178;
C=C1NC(=O)c2ccccc21,630,204:20400:0:Z1024228310;204:20400:2:Z2407938170;204:20400:2:Z2282703333;
Cc1csc(C)n1,3964,204:20400:0:Z2347496251;204:20400:1:Z1883967112;204:20400:2:Z2874218249;
O=C1Nc2ccccc2C12CC2,126,204:20400:0:Z2952192256;204:20400:1:Z3138120274;204:20400:1:Z4027485217;
C1=NOCC1,8402,204:20400:0:Z4205560191;204:20400:0:Z3711827901;204:20400:0:Z2322791516;
Cc1ccc(Cl)cc1,4616,204:20400:0:Z1447908646;204:20400:0:Z1851961033;204:20400:0:Z741572180;
CC1(C)CCCNC1,10636,204:20400:0:Z4027143186;204:20400:0:Z3886538132;204:20400:0:Z1189921461;
c1ccc2c(c1)CCO2,12222,204:20400:0:Z2905174599;204:20400:0:Z2699404865;204:20400:0:Z1481716347;
Cc1cn[nH]c1,16782,204:20400:0:Z2964252525;204:20400:0:Z1470570222;204:20400:0:Z4281654958;
CC1CCCC1,10819,204:20400:0:Z1159445907;204:20400:0:Z3726346108;204:20400:0:Z3726346110;
c1ccc2[nH]ncc2c1,9992,204:20400:0:Z2188063917;204:20400:0:Z2767053905;204:20400:0:Z3625028467;
Cc1nncs1,3946,204:20400:0:Z3174063724;204:20400:0:Z1778969170;204:20400:0:Z2641454670;
C1CC2CC1CO2,3845,204:20400:0:Z5035017085;204:20400:0:Z4388641017;204:20400:0:Z3642210646;
Clc1ccncc1,4138,204:20400:0:Z4225072111;204:20400:0:Z394429956;204:20400:0:Z1561079575;
c1ccc2ocnc2c1,5884,204:20400:0:Z1286765699;204:20400:0:Z2717963101;204:20400:0:Z2063110146;
CC1(O)CCNC1,853,204:20400:0:Z1334684340;204:20400:0:Z2717963101;204:20400:2:Z2978867358;
Cc1ccoc1,19108,204:20400:0:Z3726346065;204:20400:0:Z3726346078;204:20400:0:Z3529269584;
CC1CCCNC1,38689,204:20400:0:Z3726346065;204:20400:0:Z4288752826;204:20400:0:Z3608145622;
c1cc2n(n1)CCC2,3136,204:20400:0:Z3726346065;204:20400:0:Z4271315340;204:20400:0:Z2372520250;
Cc1ncccn1,7463,204:20400:0:Z1741007022;204:20400:0:Z1642053334;204:20400:0:Z3176835335;
c1cc[nH]c1,53013,204:20400:0:Z3059113417;204:20400:0:Z1545897392;204:20400:0:Z3055749453;
O=C1CCNC(=O)N1,23458,204:20400:0:Z4388641017;204:20400:0:Z3535943836;204:20400:0:Z3534737031;
FC1(F)CCCCC1,9300,204:20400:0:Z4388641017;204:20400:0:Z2373657674;204:20400:0:Z2641468831;
Cc1ccccc1C,16986,204:20400:0:Z2356637288;204:20400:0:Z928028968;204:20400:0:Z1664768457;
O=C1C2CCCC1CNC2,199,204:20400:0:Z2439524483;204:20400:3:Z1700384992;204:20400:8:Z4064710604;
O=c1cncc[nH]1,1407,204:20400:0:Z1672558536;204:20400:0:Z776026358;204:20400:2:Z2230740229;
Clc1cccc2c1OCCO2,1475,204:20400:0:Z1672558536;204:20400:1:Z4509158061;204:20400:3:Z2078364351;
c1csnn1,9738,204:20400:0:Z3711282869;204:20400:1:Z3537265427;204:20400:1:Z733291984;
C1CCC2NCCCC2C1,1262,204:20400:0:Z3711282869;204:20400:0:Z4194958713;204:20400:1:Z2911214681;
C1NCC2CC12,49182,204:20400:0:Z3907231082;204:20400:0:Z3853477255;204:20400:0:Z4556635478;
Cc1ccon1,18711,204:20400:0:Z2010421179;204:20400:0:Z2800727468;204:20400:0:Z2723005010;
Cc1ccc[nH]1,6753,204:20400:0:Z4288752826;204:20400:0:Z4076943787;204:20400:0:Z1506715115;
Cc1cc(Cl)[nH]n1,3789,204:20400:0:Z2666650362;204:20400:0:Z2390176604;204:20400:0:Z1543201141;
c1ncsn1,4785,204:20400:0:Z2666650362;204:20400:0:Z1519536195;204:20400:0:Z2046455317;
O=C1Nc2ccccc2C1(F)F,221,204:20400:0:Z4279349578;204:20400:0:Z3603173171;204:20400:1:Z3603173058;
C1CC2(C1)CC2,8577,204:20400:0:Z2806287493;204:20400:0:Z4230273917;204:20400:0:Z4230277458;
CC1(C)CNCCN1,2602,204:20400:0:Z4274908072;204:20400:0:Z1768698569;204:20400:0:Z4116238048;
Fc1cccnc1,31926,204:20400:0:Z3051481496;204:20400:0:Z4380511777;204:20400:0:Z3267044927;
c1n[nH]c2c1CCNC2,301,204:20400:0:Z4405817204;204:20400:6:Z3516008799;204:20400:7:Z3844830797;
Cc1ccc2ccccc2n1,2240,204:20400:0:Z2095443064;204:20400:0:Z2077096693;204:20400:0:Z1261335540;
Cc1ncon1,8831,204:20400:0:Z2095443064;204:20400:0:Z1325970816;204:20400:0:Z2964146430;
Cc1c2ccccc2nn1C,175,204:20400:0:Z2190745593;204:20400:3:Z2840202607;204:20400:3:Z2840202620;
Clc1cccc2sccc12,143,204:20400:0:Z3289041081;204:20401:9:Z937324092;204:20403:9:Z1585557060;
O=c1ccc2ccccc2[nH]1,1958,204:20400:0:Z4404071610;204:20400:0:Z4269442475;204:20400:0:Z1341977072;
Cc1ccn2nccc2n1,1268,204:20400:0:Z1204139479;204:20400:0:Z4503810732;204:20400:0:Z1653620985;
c1cnc2c(c1)NCCS2,78,204:20400:0:Z4668295112;204:20400:3:Z4112554594;204:20400:4:Z1497137346;
c1ccc2c(c1)CN1CCCC1CN2,83,204:20400:0:Z1908936807;204:20400:4:Z1172781245;204:20401:4:Z4146901831;
Cc1cncs1,10013,204:20400:0:Z1129625376;204:20400:0:Z2286335160;204:20400:0:Z1282784625;
O=c1nc[nH][nH]1,546,204:20400:0:Z2149564623;204:20400:2:Z2918874570;204:20400:3:Z1588375299;
Cc1coc(O)n1,60,204:20400:0:Z3132758406;204:20400:2:Z3170458970;204:20401:0:Z3097530768;
O=S1CCNCC1,1577,204:20400:0:Z3132758406;204:20400:0:Z1851961033;204:20400:0:Z4394077297;
c1ccc2ncccc2c1,19825,204:20400:0:Z4253973876;204:20400:0:Z1583023655;204:20400:0:Z1939929260;
O=c1cc2c(n[nH]1)CCCC2,618,204:20400:0:Z4253973876;204:20400:0:Z3188288814;204:20400:0:Z3619084873;
Clc1ccc2ncccc2c1,651,204:20400:0:Z3613736198;204:20400:0:Z4421997348;204:20400:0:Z1360631312;
Cc1ccccn1,33858,204:20400:0:Z3646903858;204:20400:0:Z3726346073;204:20400:0:Z1283742836;
CC1CCNCC1,33503,204:20400:0:Z1585271524;204:20400:0:Z2897343736;204:20400:0:Z2505464107;
CC1COc2ccccc21,1275,204:20400:0:Z4733676276;204:20400:0:Z4732942614;204:20400:1:Z3579256844;
c1ncc2c(n1)CCNC2,2939,204:20400:0:Z4733676276;204:20400:0:Z3832057982;204:20400:0:Z1371166359;
CC1CCCN1,49011,204:20400:0:Z3726346073;204:20400:0:Z2233833764;204:20400:0:Z2821698015;
c1noc2c1CCCC2,1274,204:20400:0:Z2138805463;204:20400:0:Z3605987787;204:20400:1:Z2145566741;
C1CC2CCC(CN1)N2,2566,204:20400:0:Z1305702703;204:20400:0:Z2390176604;204:20400:0:Z3177690967;
Cn1cc2c(n1)CCC2,806,204:20400:0:Z2905947719;204:20400:1:Z2968304501;204:20400:2:Z3405535121;
Cc1csc2ncnc(N)c12,131,204:20400:0:Z4770900805;204:20400:1:Z1779693557;204:20401:8:Z4769597812;
C1CNCCSC1,806,204:20400:0:Z4770900805;204:20400:0:Z2335551109;204:20400:0:Z2964950722;
C1CC2CNCC2O1,4699,204:20400:0:Z3659942194;204:20400:0:Z3549533592;204:20400:1:Z2291123670;
Cc1ccn2ccnc2c1,1197,204:20400:0:Z3659942194;204:20400:1:Z1280070079;204:20400:1:Z1541859093;
O=S1(=O)CCCC1,14742,204:20400:0:Z3653761576;204:20400:0:Z3058356908;204:20400:0:Z793776236;
C1CCC2OCCC2C1,1180,204:20400:0:Z1421658816;204:20400:0:Z4276628557;204:20400:0:Z4276628554;
Cc1ccc(C)c(C)c1C,26,204:20400:0:Z795368268;204:20402:9:Z28829961;204:20407:1:Z3573025212;
