fragment_smiles,occurences,example_ligands
Cc1cccnc1,46532,401:40100:0:PV-005292060304;401:40100:0:PV-005292061725;401:40100:0:PV-005292061994;
CC1(C)CCNC1,37935,401:40100:0:PV-005292060304;401:40100:0:PV-005292061035;401:40100:0:PV-005292062501;
Cc1ccnc(N)n1,1149,401:40100:0:PV-005292060304;401:40100:1:PV-005292089432;401:40100:1:PV-005292089433;
C1CCNCC1,551581,401:40100:0:PV-005292060306;401:40100:0:PV-005292060358;401:40100:0:PV-005292060359;
Clc1ccccc1,73617,401:40100:0:PV-005292060306;401:40100:0:PV-005292060684;401:40100:0:PV-005292060783;
c1cn[nH]c1,256626,401:40100:0:PV-005292060307;401:40100:0:PV-005292061101;401:40100:0:PV-005292061341;
OC1CCCCNC1,12470,401:40100:0:PV-005292060307;401:40100:0:PV-005292063744;401:40100:0:PV-005292068432;
Clc1cn[nH]c1,18194,401:40100:0:PV-005292060307;401:40100:0:PV-005292062356;401:40100:0:PV-005292067906;
CC1CCCNC1,73589,401:40100:0:PV-005292060308;401:40100:0:PV-005292061559;401:40100:0:PV-005292061574;
CN1CCn2nccc21,864,401:40100:0:PV-005292060308;401:40100:0:PV-005292060852;401:40100:0:PV-005292060853;
C1CCNC1,597545,401:40100:0:PV-005292060311;401:40100:0:PV-005292060325;401:40100:0:PV-005292060631;
C1CCCC1,240205,401:40100:0:PV-005292060311;401:40100:0:PV-005292060361;401:40100:0:PV-005292060781;
O=C1NCC2CC12,3630,401:40100:0:PV-005292060311;401:40100:0:PV-005292066201;401:40100:0:PV-005292069390;
O=C1CCCCN1,36225,401:40100:0:PV-005292060325;401:40100:0:PV-005292060556;401:40100:0:PV-005292060557;
c1c[nH]cn1,97118,401:40100:0:PV-005292060325;401:40100:0:PV-005292060441;401:40100:0:PV-005292060868;
Cc1cccnn1,19415,401:40100:0:PV-005292060326;401:40100:0:PV-005292064438;401:40100:0:PV-005292064439;
O=c1cccc2n1CCC2,1172,401:40100:0:PV-005292060326;401:40100:0:PV-005292069230;401:40100:0:PV-005292069231;
c1cscn1,96334,401:40100:0:PV-005292060327;401:40100:0:PV-005292061892;401:40100:0:PV-005292062150;
C1CNCCOC1,25078,401:40100:0:PV-005292060327;401:40100:0:PV-005292062317;401:40100:0:PV-005292062589;
O=c1cccc[nH]1,43805,401:40100:0:PV-005292060327;401:40100:0:PV-005292061026;401:40100:0:PV-005292061027;
C1CC2CNCC1C2,15580,401:40100:0:PV-005292060344;401:40100:0:PV-005292061750;401:40100:0:PV-005292061922;
Fc1ccc2ccncc2c1,1663,401:40100:0:PV-005292060344;401:40100:0:PV-005292066719;401:40100:0:PV-005292070832;
O=C1NCCN1,12651,401:40100:0:PV-005292060350;401:40100:0:PV-005292060351;401:40100:0:PV-005292060352;
c1ccccc1,387850,401:40100:0:PV-005292060350;401:40100:0:PV-005292060351;401:40100:0:PV-005292060352;
c1ccsc1,124762,401:40100:0:PV-005292060350;401:40100:0:PV-005292060351;401:40100:0:PV-005292060352;
Cc1ccc(C)nc1,12944,401:40100:0:PV-005292060355;401:40100:0:PV-005292061284;401:40100:0:PV-005292064544;
C1CC2CNC(C1)C2,6799,401:40100:0:PV-005292060355;401:40100:0:PV-005292061416;401:40100:0:PV-005292062802;
c1cocn1,85055,401:40100:0:PV-005292060358;401:40100:0:PV-005292060359;401:40100:0:PV-005292061518;
Fc1ccccc1,169567,401:40100:0:PV-005292060358;401:40100:0:PV-005292060359;401:40100:0:PV-005292060631;
CC1CCNCC1,57443,401:40100:0:PV-005292060361;401:40100:0:PV-005292060787;401:40100:0:PV-005292060788;
C1CCSC1,11991,401:40100:0:PV-005292060361;401:40100:0:PV-005292061282;401:40100:0:PV-005292061283;
O=c1[nH]cnc2ccccc12,1404,401:40100:0:PV-005292060377;401:40100:0:PV-005292074771;401:40100:1:PV-005292096647;
Cn1nccn1,4488,401:40100:0:PV-005292060391;401:40100:0:PV-005292063002;401:40100:0:PV-005292070680;
Cc1cn[nH]c1,20909,401:40100:0:PV-005292060397;401:40100:0:PV-005292060398;401:40100:0:PV-005292060399;
CC1CCNC1,167898,401:40100:0:PV-005292060397;401:40100:0:PV-005292060398;401:40100:0:PV-005292060399;
Cc1cccn2ccnc12,2626,401:40100:0:PV-005292060397;401:40100:0:PV-005292060398;401:40100:0:PV-005292060399;
Cc1ccccc1,113420,401:40100:0:PV-005292060433;401:40100:0:PV-005292061035;401:40100:0:PV-005292061073;
C1CC2CCC1N2,25924,401:40100:0:PV-005292060435;401:40100:0:PV-005292060436;401:40100:0:PV-005292064540;
Cc1ccnn1C,17031,401:40100:0:PV-005292060435;401:40100:0:PV-005292060436;401:40100:0:PV-005292061022;
Cc1ccncc1,26673,401:40100:0:PV-005292060441;401:40100:0:PV-005292061418;401:40100:0:PV-005292061419;
C1CCOCC1,110614,401:40100:0:PV-005292060441;401:40100:0:PV-005292060775;401:40100:0:PV-005292060776;
C1CCCNCC1,97778,401:40100:0:PV-005292060442;401:40100:0:PV-005292060781;401:40100:0:PV-005292060782;
c1cnoc1,130909,401:40100:0:PV-005292060442;401:40100:0:PV-005292060649;401:40100:0:PV-005292060650;
c1ccoc1,131414,401:40100:0:PV-005292060442;401:40100:0:PV-005292060579;401:40100:0:PV-005292061294;
CC1(C)CCC1,21045,401:40100:0:PV-005292060446;401:40100:0:PV-005292065168;401:40100:0:PV-005292065169;
c1ccc2[nH]cnc2c1,8452,401:40100:0:PV-005292060446;401:40100:0:PV-005292062698;401:40100:0:PV-005292063971;
Nc1ccncc1,6335,401:40100:0:PV-005292060456;401:40100:0:PV-005292062869;401:40100:0:PV-005292073649;
C1NC2CNC1C2,12002,401:40100:0:PV-005292060456;401:40100:0:PV-005292060882;401:40100:0:PV-005292065875;
c1cncnc1,64347,401:40100:0:PV-005292060456;401:40100:0:PV-005292061003;401:40100:0:PV-005292061451;
Cc1ccco1,50892,401:40100:0:PV-005292060483;401:40100:0:PV-005292060484;401:40100:0:PV-005292061228;
Fc1cncc(F)c1,4327,401:40100:0:PV-005292060483;401:40100:0:PV-005292060484;401:40100:0:PV-005292068337;
O=c1cccco1,11289,401:40100:0:PV-005292060499;401:40100:0:PV-005292069537;401:40100:0:PV-005292069538;
c1cnsc1,38403,401:40100:0:PV-005292060499;401:40100:0:PV-005292061441;401:40100:0:PV-005292063353;
CC1CCCCN1,64330,401:40100:0:PV-005292060502;401:40100:0:PV-005292060566;401:40100:0:PV-005292060586;
CC1(C)CCCOC1,7935,401:40100:0:PV-005292060502;401:40100:0:PV-005292060761;401:40100:0:PV-005292063511;
Oc1cccc(F)c1,7616,401:40100:0:PV-005292060503;401:40100:0:PV-005292067045;401:40100:0:PV-005292074895;
C1CC2CCC(C1)N2,35042,401:40100:0:PV-005292060503;401:40100:0:PV-005292061316;401:40100:0:PV-005292061384;
Cn1ccnn1,14695,401:40100:0:PV-005292060521;401:40100:0:PV-005292061426;401:40100:0:PV-005292061630;
