fragment_smiles,occurences,example_ligands
Fc1cccc2c1NCCC2,41,160:16000:0:PV-002813277310;160:16000:0:PV-002813277311;160:16002:2:PV-002813429429;
CC1=CCCC1,9513,160:16000:0:PV-002813277313;160:16000:0:PV-002813278174;160:16000:0:PV-003313639512;
C1CCNCC1,444374,160:16000:0:PV-002813277313;160:16000:0:PV-003313633234;160:16000:0:PV-000469004482;
C1CCOCC1,91595,160:16000:0:PV-002813277313;160:16000:0:PV-000506119556;160:16000:0:PV-000510328513;
Cc1ncco1,20499,160:16000:0:PV-003313633228;160:16000:0:PV-000419068574;160:16000:0:PV-000418186317;
FC1CCNCC1,26836,160:16000:0:PV-003313633228;160:16000:0:PV-003981950171;160:16000:0:PV-003313636437;
FC1CCCCC1,11886,160:16000:0:PV-003313633228;160:16000:0:PV-001698340749;160:16000:0:PV-003313642142;
c1c[nH]nn1,108954,160:16000:0:PV-003981950015;160:16000:0:PV-003313633741;160:16000:0:PV-003313633818;
CC1CCCN1,99078,160:16000:0:PV-003981950015;160:16000:0:PV-001126035758;160:16000:0:PV-003313633379;
C1CC2(C1)CNCCN2,7512,160:16000:0:PV-002636188345;160:16000:0:PV-002636188610;160:16000:0:PV-002636189124;
c1csnn1,26650,160:16000:0:PV-002636188345;160:16000:0:PV-000528394472;160:16000:0:PV-003981950836;
c1cocn1,76024,160:16000:0:PV-003313633234;160:16000:0:PV-000469004482;160:16000:0:PV-003313633803;
C1CCCNCCC1,13645,160:16000:0:PV-001247272399;160:16000:0:PV-003313633301;160:16000:0:PV-003313633665;
c1cn[nH]c1,201749,160:16000:0:PV-003981950024;160:16000:0:PV-003981950025;160:16000:0:PV-002813277319;
CC1(F)CCC1,10620,160:16000:0:PV-003313633242;160:16000:0:PV-002813277316;160:16000:0:PV-003313633243;
c1ccccc1,273646,160:16000:0:PV-002813277319;160:16000:0:PV-002359806298;160:16000:0:PV-002813277405;
Fc1ccccc1,109682,160:16000:0:PV-002813277319;160:16000:0:PV-002359806298;160:16000:0:PV-000277191462;
Cn1cnnc1,3978,160:16000:0:PV-003313633260;160:16000:0:PV-003313637546;160:16000:0:PV-002813284287;
C1CCNC1,573434,160:16000:0:PV-003313633260;160:16000:0:PV-000419068574;160:16000:0:PV-000418186317;
Nc1ccncc1Cl,2507,160:16000:0:PV-003981950033;160:16000:0:PV-003981954133;160:16000:0:PV-003981955025;
C1CCOC1,149075,160:16000:0:PV-003981950033;160:16000:0:PV-003313633855;160:16000:0:PV-003313633857;
c1ccoc1,117901,160:16000:0:PV-003981950033;160:16000:0:PV-002813277506;160:16000:0:PV-003313633663;
CC1CNCCO1,5502,160:16000:0:PV-002813277331;160:16000:0:PV-003313639724;160:16000:0:PV-002204552637;
Cc1ccoc1,40734,160:16000:0:PV-002813277331;160:16000:0:PV-003981950163;160:16000:0:PV-003313634489;
Cc1cnsc1,8437,160:16000:0:PV-003313633301;160:16000:0:PV-003981950105;160:16000:0:PV-003981954764;
c1cncnc1,53245,160:16000:0:PV-003313633301;160:16000:0:PV-001693773941;160:16000:0:PV-002359806418;
c1ccncc1,189130,160:16000:0:PV-003313633311;160:16000:0:PV-002813277343;160:16000:0:PV-003981950049;
CC1CCNC1,159100,160:16000:0:PV-003313633311;160:16000:0:PV-002813277343;160:16000:0:PV-001693773941;
Cn1ncccc1=O,3439,160:16000:0:PV-002813277344;160:16000:0:PV-002813283012;160:16000:0:PV-002813283013;
C1NCC2CC12,117572,160:16000:0:PV-000456833239;160:16000:0:PV-003313633384;160:16000:0:PV-003313633598;
Cc1conc1C,3825,160:16000:0:PV-000456833239;160:16000:0:PV-003313633379;160:16000:0:PV-000586382880;
C1NCC2CNCC12,8242,160:16000:0:PV-001720365538;160:16000:0:PV-003313633397;160:16000:0:PV-003981950200;
C1CC2CC2C1,33915,160:16000:0:PV-001720365538;160:16000:0:PV-003313634897;160:16000:0:PV-002813278014;
C1COCCN1,52877,160:16000:0:PV-003313633325;160:16000:0:PV-002813277414;160:16000:0:PV-003313634006;
FC1CCC1,58278,160:16000:0:PV-003313633325;160:16000:0:PV-003313633614;160:16000:0:PV-003313633615;
C1CCCCC1,176502,160:16000:0:PV-003313633326;160:16000:0:PV-003313633573;160:16000:0:PV-003313633574;
C1C2CC2C2CC12,146,160:16000:0:PV-003313633326;160:16000:7:PV-004948268178;160:16002:7:PV-003314113585;
FC1(F)CCCNCC1,2893,160:16000:0:PV-003981950049;160:16000:0:PV-003313649390;160:16000:1:PV-004947946247;
Cc1cccnn1,15600,160:16000:0:PV-001126035758;160:16000:0:PV-003313633633;160:16000:0:PV-003313634559;
C1CNCCNC1,25941,160:16000:0:PV-003313633341;160:16000:0:PV-003981950391;160:16000:0:PV-003981950472;
C1CC2CNC1CN2,1298,160:16000:0:PV-001078932132;160:16000:2:PV-002813289695;160:16000:4:PV-002813308530;
FC1(F)CCC1,25331,160:16000:0:PV-001078932132;160:16000:0:PV-003313634162;160:16000:0:PV-003981950625;
CC1CC(C)C1,6419,160:16000:0:PV-002813277366;160:16000:0:PV-003313634857;160:16000:0:PV-002813278661;
C1CCCNCC1,76495,160:16000:0:PV-002813277366;160:16000:0:PV-002813277887;160:16000:0:PV-003981950603;
c1ccnnc1,23838,160:16000:0:PV-002813277366;160:16000:0:PV-003313633871;160:16000:0:PV-002813277667;
C1CCCC1,219586,160:16000:0:PV-003313633379;160:16000:0:PV-003981950138;160:16000:0:PV-003313633670;
C1CC2(CCN1)CNC2,9312,160:16000:0:PV-002813277373;160:16000:0:PV-003313640808;160:16000:0:PV-003313645087;
CC1(F)CCCCC1,2567,160:16000:0:PV-003313633384;160:16000:0:PV-003313645345;160:16000:0:PV-003981955524;
Nc1ncco1,2531,160:16000:0:PV-003313633384;160:16000:0:PV-002813278209;160:16000:0:PV-002813278210;
CN1CCC1,7168,160:16000:0:PV-003313633385;160:16000:0:PV-002813277894;160:16000:0:PV-003981951808;
FC1(F)CCCCC1,10246,160:16000:0:PV-003313633385;160:16000:0:PV-001254350350;160:16000:0:PV-003313650066;
O=c1cccco1,9766,160:16000:0:PV-003313633387;160:16000:0:PV-003313633388;160:16000:0:PV-003313633389;
OC1CC2CC12,4608,160:16000:0:PV-003313633387;160:16000:0:PV-003313633388;160:16000:0:PV-003313633389;
C1CCC2CCC2C1,1725,160:16000:0:PV-003313633392;160:16000:1:PV-003313663960;160:16000:1:PV-004947909294;
Cc1ccco1,42388,160:16000:0:PV-003981950068;160:16000:0:PV-003981950069;160:16000:0:PV-003313633616;
C1CNCCN1,126439,160:16000:0:PV-003981950068;160:16000:0:PV-003981950069;160:16000:0:PV-000099600821;
Clc1cn[nH]c1,25183,160:16000:0:PV-003981950068;160:16000:0:PV-003981950069;160:16000:0:PV-002411557716;
c1ccsc1,176785,160:16000:0:PV-003313633397;160:16000:0:PV-003981950369;160:16000:0:PV-003981950391;
C1CCC2NCCNC2C1,448,160:16000:0:PV-003313633401;160:16000:0:PV-003313650588;160:16000:1:PV-004947969057;
FC1(F)CC2CCC1C2,896,160:16000:0:PV-003313633412;160:16000:0:PV-003313642589;160:16000:0:PV-003313642590;
Cn1ccc(N)n1,1827,160:16000:0:PV-002813277391;160:16000:0:PV-002813277392;160:16000:0:PV-002813277393;
FC1CCCNC1,59108,160:16000:0:PV-003313633420;160:16000:0:PV-003313633421;160:16000:0:PV-003313633422;
c1cnc2[nH]ccc2c1,5955,160:16000:0:PV-003313633420;160:16000:0:PV-003313633421;160:16000:0:PV-003313633422;
c1cc[nH]c1,89031,160:16000:0:PV-003313633424;160:16000:0:PV-003313633598;160:16000:0:PV-003313633599;
c1cnoc1,105874,160:16000:0:PV-002813277405;160:16000:0:PV-002813277414;160:16000:0:PV-003313634572;
Cn1cc[nH]c1=O,7917,160:16000:0:PV-003981950075;160:16000:0:PV-001501891604;160:16000:0:PV-003981953096;
C1CC2CCC1N2,23862,160:16000:0:PV-003981950075;160:16000:0:PV-003313633525;160:16000:0:PV-003313635436;
C1=CSCC1,11891,160:16000:0:PV-003981950075;160:16000:0:PV-003981951503;160:16000:0:PV-003313642130;
FC1(F)CCCNC1,5084,160:16000:0:PV-003313633490;160:16000:0:PV-003313637374;160:16000:0:PV-003981951630;
Cn1nnc2cccnc21,299,160:16000:0:PV-003313633490;160:16000:3:PV-001393815283;160:16000:3:PV-001388839395;
c1ccc2ncccc2c1,7704,160:16000:0:PV-002101058151;160:16000:0:PV-003313633666;160:16000:0:PV-003313633668;
Cn1cccn1,97740,160:16000:0:PV-003313633503;160:16000:0:PV-003313633899;160:16000:0:PV-002813277817;
Clc1cccc2[nH]ncc12,414,160:16000:0:PV-003313633503;160:16000:9:PV-002813342859;160:16002:0:PV-004948916082;
Cc1ccc[nH]1,11007,160:16000:0:PV-003313633509;160:16000:0:PV-003313634179;160:16000:0:PV-003313638838;
FC1(F)CCCC1,13307,160:16000:0:PV-003313633509;160:16000:0:PV-003313634021;160:16000:0:PV-003313635135;
c1cnccn1,23924,160:16000:0:PV-000099600821;160:16000:0:PV-002813278237;160:16000:0:PV-003313635881;
c1cscn1,129028,160:16000:0:PV-001693773941;160:16000:0:PV-003981950200;160:16000:0:PV-003981950395;
OC1CCNCC1,23630,160:16000:0:PV-003313633516;160:16000:0:PV-003313635717;160:16000:0:PV-003313635718;
CC1(C)CC1,33742,160:16000:0:PV-003313633516;160:16000:0:PV-002813277487;160:16000:0:PV-003313635351;
c1cn2c(n1)CCC2,6956,160:16000:0:PV-003313633525;160:16000:0:PV-003313635620;160:16000:0:PV-003313635621;
CC1CCNCC1,43798,160:16000:0:PV-001698340749;160:16000:0:PV-003313633947;160:16000:0:PV-003313633948;
CN1CCCC1,28707,160:16000:0:PV-003313633539;160:16000:0:PV-003981950508;160:16000:0:PV-003981950509;
c1noc2c1COCC2,756,160:16000:0:PV-003313633539;160:16000:0:PV-003313652837;160:16000:3:PV-003313706796;
O=C1CCCCN1,26794,160:16000:0:PV-003313633554;160:16000:0:PV-000535213546;160:16000:0:PV-003313636672;
Cc1ccn(C)n1,15765,160:16000:0:PV-003981950105;160:16000:0:PV-003981952056;160:16000:0:PV-000509535324;
Clc1ccccc1,82773,160:16000:0:PV-003981950107;160:16000:0:PV-003981950108;160:16000:0:PV-001043725921;
c1cnc2ccoc2c1,2660,160:16000:0:PV-003313633556;160:16000:0:PV-003313633557;160:16000:0:PV-003313640314;
Cc1cc[nH]n1,32600,160:16000:0:PV-003313633570;160:16000:0:PV-003313634289;160:16000:0:PV-003313634290;
C1NC2CC1C2,15181,160:16000:0:PV-003313633570;160:16000:0:PV-003981950182;160:16000:0:PV-003313639558;
Cc1cc(N)n(C)n1,738,160:16000:0:PV-003313633573;160:16000:0:PV-003313633574;160:16000:0:PV-003313633575;
CC1CCC1,55456,160:16000:0:PV-003313633573;160:16000:0:PV-003313633574;160:16000:0:PV-003313633575;
Cc1cccc(F)c1,15932,160:16000:0:PV-003313633595;160:16000:0:PV-003313633596;160:16000:0:PV-003313634689;
C1CC2CCNC2C1,12029,160:16000:0:PV-003313633595;160:16000:0:PV-003313633596;160:16000:0:PV-003981951765;
CC12CCC(CO1)C2,1510,160:16000:0:PV-003313633604;160:16000:0:PV-003313633605;160:16000:0:PV-003313633607;
CC1(C)CC1(C)C,7614,160:16000:0:PV-000421229894;160:16000:0:PV-003313636876;160:16000:0:PV-003313636877;
