fragment_smiles,occurences,example_ligands
C1CCCNCC1,98013,315:31500:0:PV-006031528223;315:31500:0:PV-006031528361;315:31500:0:PV-006031528572;
c1cn[nH]c1,256349,315:31500:0:PV-006031528223;315:31500:0:PV-006031528506;315:31500:0:PV-006031528661;
Clc1ccccc1,74123,315:31500:0:PV-006031528224;315:31500:0:PV-006031528225;315:31500:0:PV-006031528226;
O=C1CCCCCN1,6285,315:31500:0:PV-006031528224;315:31500:0:PV-006031528225;315:31500:0:PV-006031528226;
c1ccoc1,131055,315:31500:0:PV-006031528227;315:31500:0:PV-006031528228;315:31500:0:PV-006031528546;
CC1CCCCN1,64078,315:31500:0:PV-006031528227;315:31500:0:PV-006031528228;315:31500:0:PV-006031528467;
Cn1ccnn1,14793,315:31500:0:PV-006031528227;315:31500:0:PV-006031528228;315:31500:0:PV-006031532511;
c1cnn2cccc2c1,4327,315:31500:0:PV-006031528230;315:31500:0:PV-006031528891;315:31500:0:PV-006031528892;
Cc1ncc[nH]1,22267,315:31500:0:PV-006031528231;315:31500:0:PV-006031528232;315:31500:0:PV-006031529729;
C1CC2(C1)CNC2,27393,315:31500:0:PV-006031528231;315:31500:0:PV-006031528232;315:31500:0:PV-006031529706;
OC1CCCCC1,24029,315:31500:0:PV-006031528231;315:31500:0:PV-006031528232;315:31500:0:PV-006031531169;
CC1CCCN1,107185,315:31500:0:PV-006031528236;315:31500:0:PV-006031528237;315:31500:0:PV-006031528456;
Oc1ccccc1Cl,5881,315:31500:0:PV-006031528236;315:31500:0:PV-006031528237;315:31500:0:PV-006031530470;
C1COCCN1,63420,315:31500:0:PV-006031528236;315:31500:0:PV-006031528237;315:31500:0:PV-006031528345;
c1cscn1,95939,315:31500:0:PV-006031528244;315:31500:0:PV-006031528245;315:31500:0:PV-006031528600;
Cc1cccnc1,46515,315:31500:0:PV-006031528257;315:31500:0:PV-006031528467;315:31500:0:PV-006031528505;
C1CC2(CCN1)CNC2,13207,315:31500:0:PV-006031528257;315:31500:0:PV-006031528517;315:31500:0:PV-006031531335;
OC1CCC1,38508,315:31500:0:PV-006031528257;315:31500:0:PV-006031528604;315:31500:0:PV-006031529043;
OC1CCNC1,92990,315:31500:0:PV-006031528265;315:31500:0:PV-006031528266;315:31500:0:PV-006031528415;
O=c1cccn[nH]1,18731,315:31500:0:PV-006031528265;315:31500:0:PV-006031528266;315:31500:0:PV-006031528582;
c1ccsc1,125530,315:31500:0:PV-006031528265;315:31500:0:PV-006031528266;315:31500:0:PV-006031528436;
Cn1cccn1,130210,315:31500:0:PV-006031528279;315:31500:0:PV-006031528546;315:31500:0:PV-006031528709;
C1CC2CC2CCN1,2323,315:31500:0:PV-006031528279;315:31500:0:PV-006031529155;315:31500:0:PV-006031535041;
C1CCOCC1,111476,315:31500:0:PV-006031528279;315:31500:0:PV-006031528328;315:31500:0:PV-006031529493;
C1NCC2CC12,104295,315:31500:0:PV-006031528285;315:31500:0:PV-006031528374;315:31500:0:PV-006031528502;
ClC1=CCCCC1,3360,315:31500:0:PV-006031528285;315:31500:0:PV-006031547995;315:31500:1:PV-006031559304;
c1ccc2c(c1)CCCO2,5205,315:31500:0:PV-006031528287;315:31500:0:PV-006031533850;315:31500:0:PV-006031540378;
c1cc[nH]c1,107653,315:31500:0:PV-006031528287;315:31500:0:PV-006031529356;315:31500:0:PV-006031529437;
c1ccncc1,288765,315:31500:0:PV-006031528296;315:31500:0:PV-006031528297;315:31500:0:PV-006031528298;
C1CCNC1,597593,315:31500:0:PV-006031528296;315:31500:0:PV-006031528297;315:31500:0:PV-006031528298;
Cc1cccc(=O)[nH]1,3940,315:31500:0:PV-006031528296;315:31500:0:PV-006031528297;315:31500:0:PV-006031528298;
Cc1ccsc1,30095,315:31500:0:PV-006031528322;315:31500:0:PV-006031528731;315:31500:0:PV-006031529596;
C1CNCCN1,152338,315:31500:0:PV-006031528322;315:31500:0:PV-006031528506;315:31500:0:PV-006031528606;
c1ccc2[nH]ncc2c1,13451,315:31500:0:PV-006031528322;315:31500:0:PV-006031530126;315:31500:0:PV-006031530127;
Cc1cc(C)[nH]n1,16749,315:31500:0:PV-006031528328;315:31500:0:PV-006031541413;315:31500:0:PV-006031541528;
c1nc[nH]n1,44693,315:31500:0:PV-006031528344;315:31500:0:PV-006031528456;315:31500:0:PV-006031529039;
c1ccccc1,386174,315:31500:0:PV-006031528344;315:31500:0:PV-006031528345;315:31500:0:PV-006031528374;
Cc1ccc(F)cc1F,4073,315:31500:0:PV-006031528344;315:31500:0:PV-006031539532;315:31500:0:PV-006031539533;
C1CC2CC12,6532,315:31500:0:PV-006031528345;315:31500:0:PV-006031539655;315:31500:0:PV-006031539656;
c1c[nH]nn1,96572,315:31500:0:PV-006031528361;315:31500:0:PV-006031528686;315:31500:0:PV-006031528687;
CC1=CCCO1,8862,315:31500:0:PV-006031528373;315:31500:0:PV-006031528606;315:31500:0:PV-006031528690;
OC1CCNCC1,28697,315:31500:0:PV-006031528373;315:31500:0:PV-006031528756;315:31500:0:PV-006031530924;
