fragment_smiles,occurences,example_ligands
C1CCNCC1,385694,114:11400:0:PV-003352859948;114:11400:0:PV-002828483208;114:11400:0:PV-000584297366;
c1c[nH]cn1,74950,114:11400:0:PV-003352859948;114:11400:0:PV-003352860883;114:11400:0:PV-003352860884;
C1CCCC1,206458,114:11400:0:PV-003352859954;114:11400:0:PV-003352860663;114:11400:0:PV-003352861184;
C1CCNC1,545766,114:11400:0:PV-003352859954;114:11400:0:PV-003352859968;114:11400:0:PV-003352859969;
Nc1cccnc1,11679,114:11400:0:PV-003352859968;114:11400:0:PV-003352859969;114:11400:0:PV-003352859970;
C1NCC2CC12,115681,114:11400:0:PV-003352859997;114:11400:0:PV-003352860148;114:11400:0:PV-003352860157;
c1ccoc1,111872,114:11400:0:PV-003352859997;114:11400:0:PV-003352860104;114:11400:0:PV-003352860216;
C1COC2(C1)CNC2,5121,114:11400:0:PV-003992584739;114:11400:0:PV-002828486273;114:11400:0:PV-002828486274;
FC1(F)CCC1,22068,114:11400:0:PV-003992584739;114:11400:0:PV-003352861336;114:11400:0:PV-001084180911;
CC1CCCN1,93750,114:11400:0:PV-002828483157;114:11400:0:PV-002828483676;114:11400:0:PV-002828483677;
c1ccsc1,161083,114:11400:0:PV-002828483157;114:11400:0:PV-002828483165;114:11400:0:PV-002828483166;
Fc1cccc(F)c1,20618,114:11400:0:PV-002828483158;114:11400:0:PV-003352865675;114:11400:0:PV-003352865676;
c1cnc2c(c1)CCC2,2848,114:11400:0:PV-002828483158;114:11400:0:PV-002828485989;114:11400:0:PV-002828485990;
c1c[nH]nn1,121140,114:11400:0:PV-003992584754;114:11400:0:PV-002362153142;114:11400:0:PV-003352860593;
Clc1ccncc1,6887,114:11400:0:PV-003992584754;114:11400:0:PV-003352862824;114:11400:0:PV-002828485112;
c1ccnnc1,24946,114:11400:0:PV-002465647904;114:11400:0:PV-002828483399;114:11400:0:PV-001758261850;
c1ccccc1,280862,114:11400:0:PV-002465647904;114:11400:0:PV-002828483258;114:11400:0:PV-002828483353;
C1CCCCC1,154622,114:11400:0:PV-003352860084;114:11400:0:PV-003352860769;114:11400:0:PV-003352860770;
Cc1cnccn1,14366,114:11400:0:PV-003352860084;114:11400:0:PV-003992584826;114:11400:0:PV-003992584827;
CC1(F)CCCCC1,1868,114:11400:0:PV-003352860095;114:11400:3:PV-003352956760;114:11400:3:PV-003352960245;
C1CNCCN1,110727,114:11400:0:PV-003352860095;114:11400:0:PV-003352860222;114:11400:0:PV-003352860595;
CC1CNCCN1,78481,114:11400:0:PV-003352860099;114:11400:0:PV-003352860100;114:11400:0:PV-003352860101;
Fc1ccsc1,18558,114:11400:0:PV-003352860099;114:11400:0:PV-003352860100;114:11400:0:PV-003352860101;
FC1CCC2CCC1N2,1559,114:11400:0:PV-003352860104;114:11400:0:PV-003352875055;114:11400:1:PV-005064483822;
c1cnsc1,71883,114:11400:0:PV-002828483208;114:11400:0:PV-003352860169;114:11400:0:PV-003352861080;
Clc1cn[nH]c1,21877,114:11400:0:PV-002828483209;114:11400:0:PV-003992585179;114:11400:0:PV-003352865789;
O=c1occc2ccccc12,285,114:11400:0:PV-002828483209;114:11400:0:PV-002517397107;114:11400:0:PV-002103405030;
C1COCCN1,47029,114:11400:0:PV-002828483211;114:11400:0:PV-002828483212;114:11400:0:PV-003352861307;
CN1CCCC1=O,15251,114:11400:0:PV-002828483211;114:11400:0:PV-002828483212;114:11400:0:PV-000548960533;
C1CC2(CN1)CNC2,15104,114:11400:0:PV-003352860203;114:11400:0:PV-003352860382;114:11400:0:PV-003352863052;
Cc1cccc(Cl)c1,10529,114:11400:0:PV-003352860203;114:11400:0:PV-000494843181;114:11400:0:PV-003352866330;
CC1CCCN1C,9042,114:11400:0:PV-003352860216;114:11400:0:PV-003352862217;114:11400:0:PV-003352866206;
Cc1coc(C)c1,8234,114:11400:0:PV-003352860222;114:11400:0:PV-003352863796;114:11400:0:PV-002828488780;
Cc1cscn1,22293,114:11400:0:PV-003352860229;114:11400:0:PV-003352860668;114:11400:0:PV-003352863591;
O=C1CCC2CC12,457,114:11400:0:PV-003352860229;114:11400:5:PV-003353021345;114:11400:6:PV-005064864510;
C1CCOC1,149681,114:11400:0:PV-003352860251;114:11400:0:PV-003352860695;114:11400:0:PV-003352860696;
c1cn2c(n1)CCCC2,3476,114:11400:0:PV-003352860251;114:11400:0:PV-002828486215;114:11400:0:PV-000512201994;
CC1=CCCC1,9127,114:11400:0:PV-003352860252;114:11400:0:PV-002828487020;114:11400:0:PV-002828487021;
C1CC2CCC2N1,7971,114:11400:0:PV-003352860252;114:11400:0:PV-003352861261;114:11400:0:PV-003352862229;
c1cn[nH]c1,187893,114:11400:0:PV-002828483258;114:11400:0:PV-001483156680;114:11400:0:PV-002828483888;
C1COC2(CN1)CNC2,6182,114:11400:0:PV-002828483259;114:11400:0:PV-000580818461;114:11400:0:PV-002828491230;
Clc1ccsc1,28031,114:11400:0:PV-003992584826;114:11400:0:PV-003992584827;114:11400:0:PV-003992586128;
Cc1coc2ccccc12,794,114:11400:0:PV-003352860273;114:11400:2:PV-002828509254;114:11400:2:PV-003352927204;
CN1CC2CCNC2C1,73,114:11400:0:PV-003352860273;114:11400:6:PV-003353048584;114:11401:0:PV-003353186109;
CC1=NOCC1,7635,114:11400:0:PV-003352860310;114:11400:0:PV-003352867095;114:11400:0:PV-003352867236;
CC1CNC1,60765,114:11400:0:PV-003352860310;114:11400:0:PV-003352860487;114:11400:0:PV-003352860488;
O=S1(=O)CCCCN1,2006,114:11400:0:PV-003352860310;114:11400:0:PV-003992587299;114:11400:0:PV-003992587300;
Fc1ccccc1,103732,114:11400:0:PV-002828483275;114:11400:0:PV-003352860668;114:11400:0:PV-002828483471;
Clc1ccccc1,81443,114:11400:0:PV-002828483275;114:11400:0:PV-000573001573;114:11400:0:PV-003352862060;
Cc1ccn(C)c1,8542,114:11400:0:PV-003352860321;114:11400:0:PV-002828483477;114:11400:0:PV-000567689469;
O=C1CCCN1,60608,114:11400:0:PV-003352860324;114:11400:0:PV-003352864572;114:11400:0:PV-003352864573;
C1CC2CCC1CN2,3210,114:11400:0:PV-003352860326;114:11400:0:PV-003352860559;114:11400:0:PV-002828491516;
O=c1cccco1,8453,114:11400:0:PV-003352860331;114:11400:0:PV-003352860332;114:11400:1:PV-003352894586;
Cc1c[nH]c(=O)[nH]1,3154,114:11400:0:PV-003352860347;114:11400:0:PV-003352860349;114:11400:0:PV-003352860351;
CC1CCNC1,148574,114:11400:0:PV-003352860347;114:11400:0:PV-003352860349;114:11400:0:PV-003352860351;
CC1CC(F)C1,4833,114:11400:0:PV-003352860347;114:11400:0:PV-003352860349;114:11400:0:PV-003352860351;
c1ccn2cncc2c1,4149,114:11400:0:PV-003352860385;114:11400:0:PV-003352865046;114:11400:0:PV-003352875688;
CC1CCOCC1,7167,114:11400:0:PV-003352860394;114:11400:0:PV-003352861359;114:11400:0:PV-003352861360;
