fragment_smiles,occurences,example_ligands
CC1CC(=O)c2cccnc2C1,199,137:13700:0:Z3845570651;137:13701:6:Z3868360575;137:13701:8:Z3868360661;
C1CCC2(CCNC2)OC1,287,137:13700:0:Z3845570651;137:13700:0:Z3694743838;137:13700:3:Z3707549041;
c1nc[nH]n1,52316,137:13700:0:Z4311202890;137:13700:0:Z1984173703;137:13700:0:Z2473895105;
Oc1ccccc1,43049,137:13700:0:Z4311202890;137:13700:0:Z4312895793;137:13700:0:Z1433642605;
c1cn2c(n1)CCCC2,11938,137:13700:0:Z4312895793;137:13700:0:Z1738889514;137:13700:0:Z4132225972;
c1cnoc1,75944,137:13700:0:Z4312895793;137:13700:0:Z1912070582;137:13700:0:Z1192510283;
c1ccccc1,1599933,137:13700:0:Z1324227309;137:13700:0:Z2947797449;137:13700:0:Z1196314630;
C1CCNCC1,621555,137:13700:0:Z1324227309;137:13700:0:Z3866905048;137:13700:0:Z4866870442;
C1CCC2(C1)CCCOC2,636,137:13700:0:Z4132762111;137:13700:3:Z3361706036;137:13700:4:Z3567982699;
c1cc2c(cn1)NCCCC2,137,137:13700:0:Z4132762111;137:13701:3:Z4870901398;137:13701:7:Z4870898789;
C1CC2CCC1N2,4758,137:13700:0:Z2947797449;137:13700:0:Z3830698733;137:13700:0:Z3590506860;
c1c[nH]nn1,88698,137:13700:0:Z5057828925;137:13700:0:Z3888145886;137:13700:0:Z2480765846;
C1CCOCC1,179219,137:13700:0:Z5057828925;137:13700:0:Z2271746617;137:13700:0:Z1574878865;
c1cnc2ccnn2c1,4395,137:13700:0:Z4210190445;137:13700:0:Z2413700436;137:13700:0:Z4081666463;
Cc1nccs1,14101,137:13700:0:Z3196346190;137:13700:0:Z4923850044;137:13700:0:Z2293432068;
C1CNCCN1,198772,137:13700:0:Z3196346190;137:13700:0:Z1743430956;137:13700:0:Z3394357114;
c1ccncc1,455929,137:13700:0:Z3196346190;137:13700:0:Z1196314630;137:13700:0:Z321268582;
CC1CCCNC1,20834,137:13700:0:Z2284811630;137:13700:0:Z4887247615;137:13700:0:Z2495910476;
CC1CNCCO1,15747,137:13700:0:Z2284811630;137:13700:0:Z4028263567;137:13700:0:Z3782938296;
Cc1ccccc1,241683,137:13700:0:Z3697484949;137:13700:0:Z2621855652;137:13700:0:Z3173389422;
