fragment_smiles,occurences,example_ligands
Cc1ccc(C)[nH]1,10354,359:35900:0:PV-004302187591;359:35900:0:PV-004302189461;359:35900:0:PV-004302191501;
CC1CCC(F)(F)CC1,1192,359:35900:0:PV-004302187591;359:35900:3:PV-001676945228;359:35900:3:PV-001746433000;
c1ccc2c(c1)CCC2,17099,359:35900:0:PV-004302187596;359:35900:0:PV-004302188741;359:35900:0:PV-004302191963;
CC1CCCN1,105452,359:35900:0:PV-004302187596;359:35900:0:PV-004302187829;359:35900:0:PV-004302187830;
FC1(F)CCCNC1,5365,359:35900:0:PV-004302187597;359:35900:0:PV-004302194110;359:35900:0:PV-004302207371;
Cc1cncs1,7405,359:35900:0:PV-004302187606;359:35900:0:PV-004302189621;359:35900:0:PV-004302193637;
C1CCCNCC1,97441,359:35900:0:PV-004302187606;359:35900:0:PV-004302187931;359:35900:0:PV-004302187932;
Fc1ccccc1,169867,359:35900:0:PV-004302187606;359:35900:0:PV-004302187662;359:35900:0:PV-004302187951;
FC1(F)CC12CCC2,4396,359:35900:0:PV-004302187621;359:35900:0:PV-004302190257;359:35900:0:PV-004302190258;
Cc1ccc[nH]1,15344,359:35900:0:PV-004302187621;359:35900:0:PV-004302187928;359:35900:0:PV-004302190705;
Fc1ccc2ccccc2c1,1314,359:35900:0:PV-004302187622;359:35900:0:PV-004302187623;359:35900:0:PV-004302187624;
c1cnoc1,130987,359:35900:0:PV-004302187622;359:35900:0:PV-004302187623;359:35900:0:PV-004302187624;
O=C1CCCN1,75180,359:35900:0:PV-004302187625;359:35900:0:PV-004302187626;359:35900:0:PV-004302187627;
C1CCNC1,598168,359:35900:0:PV-004302187625;359:35900:0:PV-004302187626;359:35900:0:PV-004302187627;
c1cn[nH]c1,255955,359:35900:0:PV-004302187625;359:35900:0:PV-004302187626;359:35900:0:PV-004302187627;
c1ccncc1,289197,359:35900:0:PV-004302187625;359:35900:0:PV-004302187626;359:35900:0:PV-004302187627;
C1CNCCOC1,25206,359:35900:0:PV-004302187628;359:35900:0:PV-004302187650;359:35900:0:PV-004302190589;
C1COCOC1,5157,359:35900:0:PV-004302187628;359:35900:0:PV-004302189844;359:35900:0:PV-004302189845;
C1CCCOCC1,4269,359:35900:0:PV-004302187628;359:35900:0:PV-004302188789;359:35900:0:PV-004302191878;
C1=CSCC1,6155,359:35900:0:PV-004302187631;359:35900:0:PV-004302196318;359:35900:0:PV-004302196319;
O=C1CCc2cccnc2N1,558,359:35900:0:PV-004302187631;359:35900:0:PV-004302188994;359:35900:0:PV-004302188995;
Cc1csc(C)c1,6444,359:35900:0:PV-004302187641;359:35900:0:PV-004302193857;359:35900:0:PV-004302194279;
OC1CCNC1,92956,359:35900:0:PV-004302187641;359:35900:0:PV-004302187777;359:35900:0:PV-004302187778;
Cc1ccccn1,50613,359:35900:0:PV-004302187641;359:35900:0:PV-004302187808;359:35900:0:PV-004302190556;
c1ccccc1,386120,359:35900:0:PV-004302187642;359:35900:0:PV-004302187654;359:35900:0:PV-004302187916;
Cc1nc[nH]n1,4562,359:35900:0:PV-004302187642;359:35900:0:PV-004302190815;359:35900:0:PV-004302199873;
c1c[nH]cn1,97061,359:35900:0:PV-004302187642;359:35900:0:PV-004302187656;359:35900:0:PV-004302188212;
Oc1cccnc1,17095,359:35900:0:PV-004302187643;359:35900:0:PV-004302187644;359:35900:0:PV-004302187645;
C1CNC2CCNCC2C1,8062,359:35900:0:PV-004302187643;359:35900:0:PV-004302187644;359:35900:0:PV-004302187645;
