fragment_smiles,occurences,example_ligands
Cc1ccoc1,42032,236:23600:0:PV-005151343847;236:23600:0:PV-005151345522;236:23600:0:PV-005151345581;
C1OC2CNC1C2,1904,236:23600:0:PV-005151343847;236:23600:0:PV-005151352005;236:23600:0:PV-003382152369;
Clc1ccccc1,83480,236:23600:0:PV-005151343847;236:23600:0:PV-005151344167;236:23600:0:PV-005151344168;
CC1CCCNC1,66262,236:23600:0:PV-005151343868;236:23600:0:PV-005151344028;236:23600:0:PV-005151344029;
c1cnsc1,57384,236:23600:0:PV-005151343868;236:23600:0:PV-005151344354;236:23600:0:PV-005151344355;
C1CCCCC1,196566,236:23600:0:PV-005151343868;236:23600:0:PV-005151343935;236:23600:0:PV-005151344904;
C1CC2(C1)CCNCC2,14036,236:23600:0:PV-005151343907;236:23600:0:PV-005151346951;236:23600:0:PV-005151349389;
c1cncnc1,57039,236:23600:0:PV-005151343910;236:23600:0:PV-005151343911;236:23600:0:PV-005151347691;
FC1CCCNC1,62928,236:23600:0:PV-005151343910;236:23600:0:PV-005151343911;236:23600:0:PV-005151346009;
C1CCSCC1,25697,236:23600:0:PV-005151343933;236:23600:0:PV-005151344718;236:23600:0:PV-005151345369;
c1ccsc1,167366,236:23600:0:PV-005151343935;236:23600:0:PV-005151344039;236:23600:0:PV-005151344163;
CC1CCOC1,12840,236:23600:0:PV-005151343935;236:23600:0:PV-005151345115;236:23600:0:PV-005151355004;
CN1CCCC1,29248,236:23600:0:PV-005151343939;236:23600:0:PV-005151343940;236:23600:0:PV-005151348286;
C1CC2CCC(C1)N2,29975,236:23600:0:PV-005151343939;236:23600:0:PV-005151343940;236:23600:0:PV-005151345306;
C1CCNC1,588235,236:23600:0:PV-005151343945;236:23600:0:PV-005151344039;236:23600:0:PV-005151344570;
c1cc2c([nH]1)CCCC2,1521,236:23600:0:PV-005151343945;236:23600:0:PV-001217322102;236:23600:0:PV-004000530042;
Cc1ccon1,31576,236:23600:0:PV-005151343972;236:23600:0:PV-005151343973;236:23600:0:PV-005151343974;
Cc1ccc(C)c(Cl)c1,1265,236:23600:0:PV-005151343972;236:23600:0:PV-005151343973;236:23600:0:PV-005151343974;
Cc1cncs1,10201,236:23600:0:PV-005151344014;236:23600:0:PV-005151344015;236:23600:0:PV-005151346686;
C1CCCNCC1,86204,236:23600:0:PV-005151344014;236:23600:0:PV-005151344015;236:23600:0:PV-005151344314;
c1cocn1,80271,236:23600:0:PV-005151344014;236:23600:0:PV-005151344015;236:23600:0:PV-005151345650;
CC1CCNCCN1,13024,236:23600:0:PV-005151344020;236:23600:0:PV-005151346417;236:23600:0:PV-005151350717;
Cc1ccc2sncc2c1,594,236:23600:0:PV-005151344020;236:23600:4:PV-005151476336;236:23600:6:PV-001579386329;
Clc1cc[nH]c1,10070,236:23600:0:PV-005151344028;236:23600:0:PV-005151344029;236:23600:0:PV-005151355364;
O=C1NCCN1,12741,236:23600:0:PV-005151344028;236:23600:0:PV-005151344029;236:23600:0:PV-005151345606;
C1CC2CCC1N2,25402,236:23600:0:PV-005151344032;236:23600:0:PV-005151344033;236:23600:0:PV-005151345904;
Clc1ccco1,21440,236:23600:0:PV-005151344032;236:23600:0:PV-005151344033;236:23600:0:PV-005151345650;
Fc1ccccc1,131649,236:23600:0:PV-005151344039;236:23600:0:PV-005151344131;236:23600:0:PV-005151344449;
Nc1cncc(F)c1,1457,236:23600:0:PV-005151344073;236:23600:0:PV-004000528336;236:23600:0:PV-004000528337;
C1CCCC1,232020,236:23600:0:PV-005151344073;236:23600:0:PV-005151344151;236:23600:0:PV-005151344152;
OC1CCCC1,31628,236:23600:0:PV-005151344073;236:23600:0:PV-005151344132;236:23600:0:PV-005151345310;
OC1CNC1,37123,236:23600:0:PV-005151344097;236:23600:0:PV-005151346084;236:23600:0:PV-005151348683;
CC1(C)CNCCNC1,5083,236:23600:0:PV-005151344101;236:23600:0:PV-005151357752;236:23600:0:PV-005151359231;
Oc1ccncc1,10116,236:23600:0:PV-005151344101;236:23600:0:PV-005151351603;236:23600:0:PV-005151363956;
C1CCC2(CNC1)CNC2,3177,236:23600:0:PV-005151344108;236:23600:0:PV-005151361103;236:23600:0:PV-005151375353;
Cc1cnns1,4248,236:23600:0:PV-005151344108;236:23600:0:PV-005151348501;236:23600:0:PV-005151348502;
Cc1ccsc1,38264,236:23600:0:PV-005151344121;236:23600:0:PV-005151344884;236:23600:0:PV-005151345623;
c1cnc2ncoc2c1,504,236:23600:0:PV-005151344121;236:23600:1:PV-003382169114;236:23600:1:PV-003382169115;
c1cscn1,127815,236:23600:0:PV-005151344132;236:23600:0:PV-005151344777;236:23600:0:PV-005151345175;
FC1CCNC1,73840,236:23600:0:PV-005151344151;236:23600:0:PV-005151344152;236:23600:0:PV-005151344333;
c1cn[nH]c1,224342,236:23600:0:PV-005151344151;236:23600:0:PV-005151344152;236:23600:0:PV-005151344342;
Fc1cccnc1,41187,236:23600:0:PV-005151344163;236:23600:0:PV-005151351191;236:23600:0:PV-005151354450;
C1CCNCC1,494766,236:23600:0:PV-005151344167;236:23600:0:PV-005151344168;236:23600:0:PV-005151344169;
C1CC2(CCS1)CC2,1547,236:23600:0:PV-005151344167;236:23600:0:PV-005151344168;236:23600:0:PV-005151344169;
Cc1ccc(=O)[nH]n1,3110,236:23600:0:PV-005151344202;236:23600:0:PV-005151344203;236:23600:1:PV-004000532733;
OC1CCCNC1,46382,236:23600:0:PV-005151344202;236:23600:0:PV-005151344203;236:23600:0:PV-005151344932;
FC1(F)CCC1,25843,236:23600:0:PV-005151344202;236:23600:0:PV-005151344203;236:23600:0:PV-005151349449;
c1ccncc1,228388,236:23600:0:PV-005151344229;236:23600:0:PV-005151344230;236:23600:0:PV-005151344516;
Cc1ccco1,45887,236:23600:0:PV-005151344229;236:23600:0:PV-005151344230;236:23600:0:PV-005151347908;
C1COC2(C1)CCNCC2,2787,236:23600:0:PV-005151344238;236:23600:0:PV-004000528764;236:23600:0:PV-004000529951;
CC1(F)CCC1,10133,236:23600:0:PV-005151344250;236:23600:0:PV-005151344251;236:23600:0:PV-004000528483;
Cc1ccc(F)cn1,3174,236:23600:0:PV-005151344253;236:23600:0:PV-005151344254;236:23600:0:PV-005151356979;
OC1CCNC1,91793,236:23600:0:PV-005151344253;236:23600:0:PV-005151344254;236:23600:0:PV-005151346040;
Fc1ccsc1,15209,236:23600:0:PV-005151344253;236:23600:0:PV-005151344254;236:23600:0:PV-005151347131;
c1cnoc1,115993,236:23600:0:PV-005151344285;236:23600:0:PV-005151344941;236:23600:0:PV-005151346287;
c1ccccc1,309851,236:23600:0:PV-005151344285;236:23600:0:PV-005151344391;236:23600:0:PV-005151345312;
