fragment_smiles,occurences,example_ligands
Cc1cc(C)c(C)o1,2891,398:39800:0:PV-005221372003;398:39800:0:PV-005221385776;398:39800:0:PV-005221385777;
FC1CNC1,21127,398:39800:0:PV-005221372003;398:39800:0:PV-005221373134;398:39800:0:PV-005221373848;
C1CC2CCCC2C1,3301,398:39800:0:PV-005221372003;398:39800:0:PV-005221395902;398:39800:1:PV-005221414949;
c1ccccc1,386819,398:39800:0:PV-005221372020;398:39800:0:PV-005221372031;398:39800:0:PV-005221372087;
c1nc[nH]n1,44394,398:39800:0:PV-005221372020;398:39800:0:PV-005221372382;398:39800:0:PV-005221372654;
Fc1ccccc1,170255,398:39800:0:PV-005221372020;398:39800:0:PV-005221372138;398:39800:0:PV-005221372144;
Cc1cc[nH]c(=O)c1,5292,398:39800:0:PV-005221372021;398:39800:0:PV-005221379106;398:39800:0:PV-005221390585;
OC1CCCCC1,24676,398:39800:0:PV-005221372021;398:39800:0:PV-005221372596;398:39800:0:PV-005221374081;
Cc1ccoc1,44476,398:39800:0:PV-005221372026;398:39800:0:PV-005221373622;398:39800:0:PV-005221373887;
C1CNCCNC1,28488,398:39800:0:PV-005221372026;398:39800:0:PV-005221374490;398:39800:0:PV-005221382205;
Cn1ccnc1,41043,398:39800:0:PV-005221372026;398:39800:0:PV-005221372622;398:39800:0:PV-005221373024;
C1CC2NCC2CN1,10247,398:39800:0:PV-005221372031;398:39800:0:PV-005221373847;398:39800:0:PV-005221379399;
Cc1cnco1,20330,398:39800:0:PV-005221372039;398:39800:0:PV-005221372040;398:39800:0:PV-005221372041;
C1CNCCN1,151632,398:39800:0:PV-005221372039;398:39800:0:PV-005221372040;398:39800:0:PV-005221372041;
O=C1CCCN1,74532,398:39800:0:PV-005221372039;398:39800:0:PV-005221372040;398:39800:0:PV-005221372041;
O=S1CCNCC1,892,398:39800:0:PV-005221372042;398:39800:0:PV-005221372043;398:39800:0:PV-005221375497;
c1n[nH]c2c1CCC2,5225,398:39800:0:PV-005221372042;398:39800:0:PV-005221372043;398:39800:0:PV-005221374381;
c1cn[nH]c1,255787,398:39800:0:PV-005221372044;398:39800:0:PV-005221372205;398:39800:0:PV-005221372206;
C1CNCC2(C1)CNC2,12358,398:39800:0:PV-005221372044;398:39800:0:PV-005221373833;398:39800:0:PV-005221377370;
Cc1ncc2n1CCCC2,1493,398:39800:0:PV-005221372046;398:39800:1:PV-005221408059;398:39800:1:PV-005221414636;
CC1(C)CCNC1,37654,398:39800:0:PV-005221372046;398:39800:0:PV-005221374007;398:39800:0:PV-005221374008;
CC1COC1,7331,398:39800:0:PV-005221372046;398:39800:0:PV-005221372759;398:39800:0:PV-005221373111;
Cc1cncnc1C,3683,398:39800:0:PV-005221372057;398:39800:0:PV-005221375779;398:39800:0:PV-005221383217;
c1cc2c([nH]1)CCCC2,2106,398:39800:0:PV-005221372057;398:39800:1:PV-000239403517;398:39800:2:PV-005221420547;
c1cncnc1,63661,398:39800:0:PV-005221372061;398:39800:0:PV-005221372086;398:39800:0:PV-005221372664;
OC1CCNCC1,28959,398:39800:0:PV-005221372061;398:39800:0:PV-005221372757;398:39800:0:PV-005221373419;
OC1CCCC1,32122,398:39800:0:PV-005221372076;398:39800:0:PV-005221372161;398:39800:0:PV-005221374419;
C1CCNCC1,551466,398:39800:0:PV-005221372076;398:39800:0:PV-005221372144;398:39800:0:PV-005221372145;
FC1CCCCC1,12431,398:39800:0:PV-005221372076;398:39800:0:PV-005221373833;398:39800:0:PV-005221384891;
C1CC2CSCC(C1)C2,862,398:39800:0:PV-005221372086;398:39800:0:PV-005221375309;398:39800:0:PV-005221377640;
C1CC2(CN1)CNC2,20337,398:39800:0:PV-005221372087;398:39800:0:PV-005221374715;398:39800:0:PV-005221375213;
C1CC2CCC(C1)N2,34696,398:39800:0:PV-005221372088;398:39800:0:PV-005221372089;398:39800:0:PV-005221372090;
c1ncc2[nH]ncc2n1,701,398:39800:0:PV-005221372088;398:39800:0:PV-005221372089;398:39800:0:PV-005221372090;
C1CCOC1,138241,398:39800:0:PV-005221372092;398:39800:0:PV-005221372485;398:39800:0:PV-005221372753;
C1CC2CCNC2CN1,10446,398:39800:0:PV-005221372092;398:39800:0:PV-005221380281;398:39800:0:PV-005221381887;
c1nc2c(s1)CNCC2,884,398:39800:0:PV-005221372099;398:39800:0:PV-005221387016;398:39800:3:PV-005221450919;
c1ccoc1,131565,398:39800:0:PV-005221372099;398:39800:0:PV-005221372455;398:39800:0:PV-005221372635;
CC1CCCN1,105521,398:39800:0:PV-005221372103;398:39800:0:PV-005221372104;398:39800:0:PV-005221372360;
c1ccncc1,290648,398:39800:0:PV-005221372103;398:39800:0:PV-005221372104;398:39800:0:PV-005221372322;
Nc1ccccn1,16645,398:39800:0:PV-005221372103;398:39800:0:PV-005221372104;398:39800:0:PV-005221372919;
Fc1cccc(F)c1,33083,398:39800:0:PV-005221372109;398:39800:0:PV-005221373084;398:39800:0:PV-005221373421;
C1CC2CNCC1N2,22754,398:39800:0:PV-005221372109;398:39800:0:PV-005221372152;398:39800:0:PV-005221373365;
Clc1cccnc1,29593,398:39800:0:PV-005221372109;398:39800:0:PV-005221372394;398:39800:0:PV-005221372395;
C1COC2(C1)CCC2,7062,398:39800:0:PV-005221372111;398:39800:0:PV-005221372112;398:39800:0:PV-005221376332;
C1CNCCCNC1,9067,398:39800:0:PV-005221372111;398:39800:0:PV-005221372112;398:39800:0:PV-005221373009;
c1ccsc1,123838,398:39800:0:PV-005221372111;398:39800:0:PV-005221372112;398:39800:0:PV-005221372205;
Cc1ccccc1,113828,398:39800:0:PV-005221372117;398:39800:0:PV-005221372118;398:39800:0:PV-005221372119;
FC1CCNC1,71139,398:39800:0:PV-005221372117;398:39800:0:PV-005221372118;398:39800:0:PV-005221372119;
c1cc[nH]c1,107596,398:39800:0:PV-005221372128;398:39800:0:PV-005221372335;398:39800:0:PV-005221373065;
C1CC2CNCC12,23743,398:39800:0:PV-005221372128;398:39800:0:PV-005221372335;398:39800:0:PV-005221374616;
Cc1cccs1,36004,398:39800:0:PV-005221372128;398:39800:0:PV-005221373688;398:39800:0:PV-005221373717;
c1cc2c(nn1)CCOC2,579,398:39800:0:PV-005221372135;398:39800:0:PV-005221372136;398:39800:0:PV-005221372137;
Fc1ccccc1Cl,13965,398:39800:0:PV-005221372135;398:39800:0:PV-005221372136;398:39800:0:PV-005221372137;
c1ccc2occc2c1,16623,398:39800:0:PV-005221372145;398:39800:0:PV-005221373897;398:39800:0:PV-005221378521;
C1CCCNCC1,97239,398:39800:0:PV-005221372152;398:39800:0:PV-005221372394;398:39800:0:PV-005221372395;
Cc1ccc2cnn(C)c2n1,360,398:39800:0:PV-005221372161;398:39800:0:PV-005221381819;398:39800:3:PV-005221442204;
C1CC2(C1)CCNCC2,18043,398:39800:0:PV-005221372189;398:39800:0:PV-005221375121;398:39800:0:PV-005221375140;
