fragment_smiles,occurences,example_ligands
c1ccccc1,1350707,98:09800:0:Z2875808070;98:09800:0:Z3693050088;98:09800:0:Z4026233745;
C1CCOCC1,169106,98:09800:0:Z2875808070;98:09800:0:Z3797938777;98:09800:0:Z2649854814;
C1CCOC1,143985,98:09800:0:Z2672937841;98:09800:0:Z2621914148;98:09800:0:Z1974333582;
Cc1ccccc1,213135,98:09800:0:Z2672937841;98:09800:0:Z3797938777;98:09800:0:Z1563833517;
c1ccncc1,422195,98:09800:0:Z4578520211;98:09800:0:Z3806366344;98:09800:0:Z5047770286;
C1CCC2(C1)CNCCO2,604,98:09800:0:Z4578520211;98:09800:2:Z4578519405;98:09800:7:Z3176641236;
FC1CCNC1,12005,98:09800:0:Z1943226506;98:09800:0:Z1334900941;98:09800:0:Z4029136404;
c1cncnc1,89602,98:09800:0:Z1943226506;98:09800:0:Z1955760327;98:09800:0:Z3058737459;
Cc1nc2c(s1)CCCC2,1437,98:09800:0:Z1632017150;98:09800:1:Z4342578461;98:09800:1:Z1628008563;
c1ccc2c(c1)CCCO2,13266,98:09800:0:Z1632017150;98:09800:0:Z1893015477;98:09800:0:Z2480508071;
Nc1ccncn1,3180,98:09800:0:Z2119159493;98:09800:0:Z2121984864;98:09800:0:Z1422653210;
C1CCCCC1,152868,98:09800:0:Z2119159493;98:09800:0:Z3513005453;98:09800:0:Z3611877334;
Cc1ccno1,14111,98:09800:0:Z2188059164;98:09800:0:Z979534322;98:09800:0:Z4316171736;
O=C1CCCN1,79553,98:09800:0:Z2188059164;98:09800:0:Z1685562219;98:09800:0:Z4057099012;
Fc1ccccc1,309198,98:09800:0:Z2188059164;98:09800:0:Z1685562219;98:09800:0:Z1899412971;
c1ncon1,148112,98:09800:0:Z4377985777;98:09800:0:Z1685562219;98:09800:0:Z2445287267;
O=c1[nH]ncc2ccccc12,2486,98:09800:0:Z811626226;98:09800:0:Z1428229915;98:09800:0:Z3911698439;
Fc1ccccc1F,25389,98:09800:0:Z811626226;98:09800:0:Z4233315382;98:09800:0:Z4510554524;
Cc1cc(C)cc(C)c1,3585,98:09800:0:Z1136152081;98:09800:0:Z3833054688;98:09800:1:Z1894469396;
Cc1nccs1,14234,98:09800:0:Z1136152081;98:09800:0:Z2907691628;98:09800:0:Z1179646026;
Cn1cccn1,154896,98:09800:0:Z3797938777;98:09800:0:Z1746167670;98:09800:0:Z2621914148;
Fc1cccnc1,27120,98:09800:0:Z3806366344;98:09800:0:Z2995172861;98:09800:0:Z1655715945;
c1c[nH]cn1,72166,98:09800:0:Z3806366344;98:09800:0:Z1951526605;98:09800:0:Z4887796600;
Cn1cc2c(n1)CCOC2,1002,98:09800:0:Z4929593554;98:09800:0:Z4929589569;98:09800:0:Z4347764599;
C1CCNCC1,535054,98:09800:0:Z5047770286;98:09800:0:Z5064623630;98:09800:0:Z4146740760;
O=C1CNCCN1,16751,98:09800:0:Z5047770286;98:09800:0:Z3571462291;98:09800:0:Z2955998137;
Nc1cn[nH]c1,1234,98:09800:0:Z4430018682;98:09800:0:Z3205341088;98:09800:0:Z4984736230;
c1cn[nH]c1,270883,98:09800:0:Z1893015477;98:09800:0:Z3693050088;98:09800:0:Z1746167670;
CC1CNCCN1,13593,98:09800:0:Z4026233745;98:09800:0:Z1883367682;98:09800:0:Z2493296280;
c1ccc2nsnc2c1,1744,98:09800:0:Z4026233745;98:09800:0:Z3685697820;98:09800:0:Z4454998556;
C1CCC2CNCCC2C1,1909,98:09800:0:Z3808049733;98:09800:0:Z5059955076;98:09800:1:Z1607350538;
c1cscn1,165756,98:09800:0:Z1563833517;98:09800:0:Z2126025686;98:09800:0:Z1834109633;
Cc1ccnc2[nH]ccc12,143,98:09800:0:Z4429816198;98:09801:5:Z3602523016;98:09801:6:Z3602529990;
C1CC2(CCN1)COCCO2,777,98:09800:0:Z4429816198;98:09800:0:Z3575108340;98:09800:0:Z4429499595;
Clc1ccccc1,203095,98:09800:0:Z2365211742;98:09800:0:Z1421843173;98:09800:0:Z2632137346;
Cc1cc(C)[nH]n1,27370,98:09800:0:Z1899412971;98:09800:0:Z4199915171;98:09800:0:Z3075637344;
CC1(C)CCCO1,3702,98:09800:0:Z1899412971;98:09800:0:Z2324660234;98:09800:0:Z2621848844;
Cc1cc(O)c2cc[nH]c2c1,3,98:09800:0:Z3094280430;98:09845:2:Z3094280470;98:09855:6:Z3097555901;
