fragment_smiles,occurences,example_ligands
OC1CC2CNC1C2,3629,171:17100:0:PV-003504094024;171:17100:0:PV-003504107472;171:17100:0:PV-003504108503;
c1c[nH]cn1,79679,171:17100:0:PV-003504094024;171:17100:0:PV-003504094187;171:17100:0:PV-001517643673;
CC1(C)CCCN1,29868,171:17100:0:PV-003504094029;171:17100:0:PV-003504096525;171:17100:0:PV-003504098334;
c1cc2c(o1)COC2,1985,171:17100:0:PV-003504094029;171:17100:0:PV-002887110220;171:17100:0:PV-002887110589;
c1cocn1,75670,171:17100:0:PV-003504094029;171:17100:0:PV-001299491405;171:17100:0:PV-003504095802;
c1ccc2ccccc2c1,4035,171:17100:0:PV-002578196504;171:17100:0:PV-002887106527;171:17100:0:PV-003504103667;
c1ccccc1,273728,171:17100:0:PV-002578196504;171:17100:0:PV-004033628117;171:17100:0:PV-004033628118;
C1CNC2CCNC2C1,4292,171:17100:0:PV-003504094038;171:17100:0:PV-003504108992;171:17100:0:PV-003504108993;
CC1CCC1,55594,171:17100:0:PV-003504094038;171:17100:0:PV-003504094105;171:17100:0:PV-003504094824;
C1CCNC1,571880,171:17100:0:PV-004033628117;171:17100:0:PV-004033628118;171:17100:0:PV-004033628119;
C1CCSCC1,29079,171:17100:0:PV-004033628117;171:17100:0:PV-004033628118;171:17100:0:PV-004033628119;
Cc1csc(C)c1,6791,171:17100:0:PV-003504094059;171:17100:0:PV-000468835031;171:17100:0:PV-003504094429;
C1CCNCC1,442842,171:17100:0:PV-003504094059;171:17100:0:PV-000468835031;171:17100:0:PV-003504094128;
c1cc[nH]c1,88094,171:17100:0:PV-003504094059;171:17100:0:PV-000468835031;171:17100:0:PV-003504094257;
C1CNC2CC2C1,2085,171:17100:0:PV-003504094065;171:17100:0:PV-003504101911;171:17100:0:PV-005513486174;
Cc1cccnc1,32954,171:17100:0:PV-003504094065;171:17100:0:PV-003504094862;171:17100:0:PV-003504095225;
C1CNCCN1,127465,171:17100:0:PV-003504094066;171:17100:0:PV-003504094329;171:17100:0:PV-001295518961;
Cc1ccncc1,18675,171:17100:0:PV-003504094066;171:17100:0:PV-004033628284;171:17100:0:PV-003504095614;
Clc1ccccc1,83041,171:17100:0:PV-004033628126;171:17100:0:PV-004033628236;171:17100:0:PV-002887105257;
CC1=CCCO1,9344,171:17100:0:PV-004033628126;171:17100:0:PV-003504094416;171:17100:0:PV-002887105597;
C1CCC2(C1)CCNCC2,2334,171:17100:0:PV-003504094074;171:17100:1:PV-005513603656;171:17100:1:PV-003504112749;
Cc1ccon1,29847,171:17100:0:PV-003504094076;171:17100:0:PV-003504094077;171:17100:0:PV-003504094078;
