fragment_smiles,occurences,example_ligands
c1cn[nH]c1,298178,415:41500:0:PV-004332787372;415:41500:0:PV-004332787373;415:41500:0:PV-004332787623;
OC1CCNC1,89604,415:41500:0:PV-004332787372;415:41500:0:PV-004332787373;415:41500:0:PV-004332788545;
CC1CNC1,42281,415:41500:0:PV-004332787395;415:41500:0:PV-004332788613;415:41500:0:PV-004332788742;
c1ccccc1,530417,415:41500:0:PV-004332787395;415:41500:0:PV-004332787586;415:41500:0:PV-004332787587;
C1CC2CC1CO2,4844,415:41500:0:PV-004332787395;415:41500:0:PV-004332791272;415:41500:0:PV-004332799956;
Cc1ccncc1,36940,415:41500:0:PV-004332787431;415:41500:0:PV-004332787602;415:41500:0:PV-004332787667;
C1CNCCCNC1,9766,415:41500:0:PV-004332787431;415:41500:0:PV-004332788640;415:41500:0:PV-004332796491;
C1CCOC1,129229,415:41500:0:PV-004332787431;415:41500:0:PV-004332788142;415:41500:0:PV-004332788143;
C1CCNC1,599912,415:41500:0:PV-004332787444;415:41500:0:PV-004332787445;415:41500:0:PV-004332787446;
O=c1[nH]ccn2nccc12,2514,415:41500:0:PV-004332787444;415:41500:0:PV-004332787445;415:41500:0:PV-004332787446;
Cc1ccc(C)nc1,17458,415:41500:0:PV-004332787450;415:41500:0:PV-004332787451;415:41500:0:PV-004332795602;
C1CCNCC1,620283,415:41500:0:PV-004332787450;415:41500:0:PV-004332787451;415:41500:0:PV-004332787452;
Cn1ncccc1=O,5316,415:41500:0:PV-004332787450;415:41500:0:PV-004332787451;415:41500:0:PV-004332789246;
c1cc[nH]c1,118316,415:41500:0:PV-004332787452;415:41500:0:PV-004332787681;415:41500:0:PV-004332788023;
FC1CCCC1,15659,415:41500:0:PV-004332787452;415:41500:0:PV-004332794994;415:41500:0:PV-004332794995;
Cc1ccoc1,46064,415:41500:0:PV-004332787453;415:41500:0:PV-004332788562;415:41500:0:PV-004332788819;
C1CNCCN1,166636,415:41500:0:PV-004332787453;415:41500:0:PV-004332788063;415:41500:0:PV-004332788268;
Cc1nnc2ccccc2c1C,365,415:41500:0:PV-004332787453;415:41500:8:PV-004333019068;415:41500:8:PV-004333019069;
CC1CCNC1,170368,415:41500:0:PV-004332787462;415:41500:0:PV-004332788675;415:41500:0:PV-004332788676;
Nc1ccncn1,3914,415:41500:0:PV-004332787462;415:41500:0:PV-004332789257;415:41500:0:PV-004332792691;
C1CCOCC1,122794,415:41500:0:PV-004332787462;415:41500:0:PV-004332787876;415:41500:0:PV-004332788010;
c1c[nH]nn1,98217,415:41500:0:PV-004332787463;415:41500:0:PV-004332787464;415:41500:0:PV-004332788126;
Cc1cccnc1,60100,415:41500:0:PV-004332787471;415:41500:0:PV-004332788063;415:41500:0:PV-004332788142;
C1CNCC2(C1)CCC2,13929,415:41500:0:PV-004332787471;415:41500:0:PV-004332788095;415:41500:0:PV-004332788437;
c1ccoc1,130785,415:41500:0:PV-004332787471;415:41500:0:PV-004332787811;415:41500:0:PV-004332787871;
Cn1cccn1,151694,415:41500:0:PV-004332787472;415:41500:0:PV-004332787473;415:41500:0:PV-004332788116;
FC1CCCNC1,65694,415:41500:0:PV-004332787472;415:41500:0:PV-004332787473;415:41500:0:PV-004332787680;
CC1(C)CC1,24926,415:41500:0:PV-004332787472;415:41500:0:PV-004332787473;415:41500:0:PV-004332788338;
CC1CC(C)C1,5425,415:41500:0:PV-004332787474;415:41500:0:PV-004332788173;415:41500:0:PV-004332789268;
O=C1Cc2ccccc2N1,6879,415:41500:0:PV-004332787474;415:41500:0:PV-004332788636;415:41500:0:PV-004332815076;
C1CCCC1,251514,415:41500:0:PV-004332787483;415:41500:0:PV-004332787541;415:41500:0:PV-004332787542;
C1CC2(CCNC2)CN1,5575,415:41500:0:PV-004332787483;415:41500:0:PV-004332787706;415:41500:0:PV-004332787707;
Fc1ccccc1,231852,415:41500:0:PV-004332787507;415:41500:0:PV-004332787508;415:41500:0:PV-004332787821;
C1CCCNCC1,112195,415:41500:0:PV-004332787507;415:41500:0:PV-004332787508;415:41500:0:PV-004332787631;
CN1CCOCC1,9758,415:41500:0:PV-004332787507;415:41500:0:PV-004332787508;415:41500:0:PV-004332787730;
C1CCCCC1,257315,415:41500:0:PV-004332787514;415:41500:0:PV-004332787515;415:41500:0:PV-004332787516;
O=c1cccc[nH]1,56885,415:41500:0:PV-004332787514;415:41500:0:PV-004332787515;415:41500:0:PV-004332787516;
c1c[nH]cn1,111046,415:41500:0:PV-004332787536;415:41500:0:PV-004332787730;415:41500:0:PV-004332787731;
CC1(C)CCCCNC1,5053,415:41500:0:PV-004332787536;415:41500:0:PV-004332803284;415:41500:1:PV-004332817944;
Cc1ccccc1F,29483,415:41500:0:PV-004332787541;415:41500:0:PV-004332787542;415:41500:0:PV-004332788914;
Cc1ccc[nH]c1=O,7356,415:41500:0:PV-004332787541;415:41500:0:PV-004332787542;415:41500:0:PV-004332788803;
C1=NOCC1,12672,415:41500:0:PV-004332787549;415:41500:0:PV-004332788862;415:41500:0:PV-004332796071;
c1ccncc1,377811,415:41500:0:PV-004332787549;415:41500:0:PV-004332787583;415:41500:0:PV-004332787633;
Cc1ccccc1,157226,415:41500:0:PV-004332787550;415:41500:0:PV-004332787913;415:41500:0:PV-004332787914;
c1cnc2sccc2c1,654,415:41500:0:PV-004332787550;415:41500:1:PV-001126144696;415:41500:4:PV-004332905489;
Cc1cc(C)cc(O)c1,3351,415:41500:0:PV-004332787561;415:41500:0:PV-004332787562;415:41500:0:PV-004332787563;
c1n[nH]c2c1CCCC2,10409,415:41500:0:PV-004332787561;415:41500:0:PV-004332787562;415:41500:0:PV-004332787563;
c1cnoc1,148169,415:41500:0:PV-004332787576;415:41500:0:PV-004332787818;415:41500:0:PV-004332787819;
C1CC2CNCC2CN1,18545,415:41500:0:PV-004332787576;415:41500:0:PV-004332787730;415:41500:0:PV-004332787731;
Oc1ccccc1,56139,415:41500:0:PV-004332787576;415:41500:0:PV-004332788568;415:41500:0:PV-004332789194;
CC1(C)CCCNC1,32989,415:41500:0:PV-004332787583;415:41500:0:PV-004332788226;415:41500:0:PV-004332788920;
OC1CC2CNC1C2,3963,415:41500:0:PV-004332787586;415:41500:0:PV-004332787587;415:41500:0:PV-004332793828;
c1ccn2ncnc2c1,4925,415:41500:0:PV-004332787589;415:41500:0:PV-004332787590;415:41500:0:PV-004332790677;
C1CC2(CCN1)CNC2,14960,415:41500:0:PV-004332787602;415:41500:0:PV-004332798132;415:41500:0:PV-004332798966;
Cc1cc(C)nc(N)n1,654,415:41500:0:PV-004332787603;415:41500:0:PV-004332805427;415:41500:7:PV-004332981716;
C1CCC2(C1)CNC2,7372,415:41500:0:PV-004332787603;415:41500:0:PV-004332788404;415:41500:0:PV-004332798798;
FC1CCC1,46790,415:41500:0:PV-004332787603;415:41500:0:PV-004332787721;415:41500:0:PV-004332787904;
C1COCCN1,71335,415:41500:0:PV-004332787611;415:41500:0:PV-004332789765;415:41500:0:PV-004332790504;
