fragment_smiles,occurences,example_ligands
Cc1nccn1C,5643,419:41900:0:PV-004439543428;419:41900:0:PV-004439545532;419:41900:0:PV-004439548262;
C1NCC2CC12,86329,419:41900:0:PV-004439543428;419:41900:0:PV-004439544182;419:41900:0:PV-004439544183;
Cc1cn(C)cn1,5096,419:41900:0:PV-004439543428;419:41900:0:PV-004439544861;419:41900:0:PV-004439544862;
c1cc[nH]c1,119098,419:41900:0:PV-004439543429;419:41900:0:PV-004439543651;419:41900:0:PV-004439543652;
CC1(C)CCCN1,39787,419:41900:0:PV-004439543429;419:41900:0:PV-004439545541;419:41900:0:PV-004439546351;
FC1(F)CCC1,13869,419:41900:0:PV-004439543429;419:41900:0:PV-004439552281;419:41900:0:PV-004439554788;
c1ccccc1,528259,419:41900:0:PV-004439543431;419:41900:0:PV-004439543585;419:41900:0:PV-004439543601;
C1CC2(C1)CCNC2,21924,419:41900:0:PV-004439543431;419:41900:0:PV-004439545580;419:41900:0:PV-004439547177;
c1cn[nH]c1,295964,419:41900:0:PV-004439543431;419:41900:0:PV-004439543459;419:41900:0:PV-004439543522;
C1CCNCC1,621383,419:41900:0:PV-004439543455;419:41900:0:PV-004439543506;419:41900:0:PV-004439543507;
Cn1cccn1,151327,419:41900:0:PV-004439543455;419:41900:0:PV-004439543554;419:41900:0:PV-004439543736;
C1COC2(CCNC2)CN1,5556,419:41900:0:PV-004439543459;419:41900:0:PV-004439556389;419:41900:0:PV-004439556390;
Cc1ccco1,52811,419:41900:0:PV-004439543495;419:41900:0:PV-004439543496;419:41900:0:PV-004439545031;
FC1CCCC1,15219,419:41900:0:PV-004439543495;419:41900:0:PV-004439543496;419:41900:0:PV-004439543613;
Fc1ccccc1,231544,419:41900:0:PV-004439543506;419:41900:0:PV-004439543507;419:41900:0:PV-004439544331;
Cc1cccc(F)c1,36102,419:41900:0:PV-004439543510;419:41900:0:PV-004439546447;419:41900:0:PV-004439547091;
OC1CCCCNC1,13489,419:41900:0:PV-004439543510;419:41900:0:PV-004439544428;419:41900:0:PV-004439546981;
OC1CCC1,31427,419:41900:0:PV-004439543510;419:41900:0:PV-004439545646;419:41900:0:PV-004439546159;
c1ccc2[nH]ccc2c1,29385,419:41900:0:PV-004439543517;419:41900:0:PV-004439544177;419:41900:0:PV-004439544941;
O=C1CCCc2ccccc21,2954,419:41900:0:PV-004439543517;419:41900:0:PV-004439548418;419:41900:0:PV-004439548419;
C1CCNC1,599703,419:41900:0:PV-004439543522;419:41900:0:PV-004439543585;419:41900:0:PV-004439543646;
Cc1cccn1C,21583,419:41900:0:PV-004439543522;419:41900:0:PV-004439547072;419:41900:0:PV-004439548844;
C1CNCC2(C1)CNC2,13195,419:41900:0:PV-004439543523;419:41900:0:PV-004439544827;419:41900:0:PV-004439544928;
C1CCCCC1,256585,419:41900:0:PV-004439543523;419:41900:0:PV-004439543630;419:41900:0:PV-004439543631;
Cc1c[nH]cn1,8585,419:41900:0:PV-004439543534;419:41900:0:PV-004439543535;419:41900:0:PV-004439547887;
C1CC2CC2C1,17770,419:41900:0:PV-004439543534;419:41900:0:PV-004439543535;419:41900:0:PV-004439545608;
C1CC2CCC(C1)C2,484,419:41900:0:PV-004439543554;419:41900:1:PV-004439573856;419:41901:1:PV-004439843146;
C1CNCC2(C1)CC2,9957,419:41900:0:PV-004439543555;419:41900:0:PV-004439549407;419:41900:0:PV-004439549730;
c1ccoc1,129702,419:41900:0:PV-004439543555;419:41900:0:PV-004439544036;419:41900:0:PV-004439544730;
C1CC2CNCC12,23477,419:41900:0:PV-004439543567;419:41900:0:PV-004439543764;419:41900:0:PV-004439544408;
CC1CCCCN1C,3211,419:41900:0:PV-004439543567;419:41900:0:PV-004439549339;419:41900:0:PV-004439551035;
CC1CCNCC1,65613,419:41900:0:PV-004439543582;419:41900:0:PV-004439543965;419:41900:0:PV-004439544470;
c1cncnc1,76983,419:41900:0:PV-004439543582;419:41900:0:PV-004439543765;419:41900:0:PV-004439544071;
c1ccnnc1,26621,419:41900:0:PV-004439543585;419:41900:0:PV-004439543692;419:41900:0:PV-004439544282;
Cc1cc[nH]n1,59583,419:41900:0:PV-004439543601;419:41900:0:PV-004439543602;419:41900:0:PV-004439544209;
CC1CNCCCN1,33842,419:41900:0:PV-004439543601;419:41900:0:PV-004439543602;419:41900:0:PV-004439546321;
Cn1nnc2c1CCCC2,1810,419:41900:0:PV-004439543613;419:41900:0:PV-004439545400;419:41900:0:PV-004439545401;
c1ccc2cnccc2c1,20392,419:41900:0:PV-004439543619;419:41900:0:PV-004439545213;419:41900:0:PV-004439546434;
C1CC2CCC1C2,21466,419:41900:0:PV-004439543619;419:41900:0:PV-004439544233;419:41900:0:PV-004439547518;
c1c[nH]nn1,97523,419:41900:0:PV-004439543624;419:41900:0:PV-004439543646;419:41900:0:PV-004439543684;
Fc1ccc(F)cc1,12866,419:41900:0:PV-004439543624;419:41900:0:PV-004439550051;419:41900:0:PV-004439556968;
Cn1ccc(=O)[nH]c1=O,1153,419:41900:0:PV-004439543630;419:41900:0:PV-004439543631;419:41900:0:PV-004439543632;
C1=NOCC1,12507,419:41900:0:PV-004439543641;419:41900:0:PV-004439544137;419:41900:0:PV-004439549086;
C1CCCNCCC1,21743,419:41900:0:PV-004439543641;419:41900:0:PV-004439544264;419:41900:0:PV-004439544349;
O=c1[nH]cc[nH]1,2090,419:41900:0:PV-004439543641;419:41900:0:PV-004439558802;419:41900:0:PV-004439567379;
