fragment_smiles,occurences,example_ligands
Cc1cnccc1O,2258,184:18400:0:PV-002974332851;184:18400:0:PV-002974332981;184:18400:0:PV-002974332982;
C1NCC2CC12,116943,184:18400:0:PV-003729120182;184:18400:0:PV-003729120203;184:18400:0:PV-003729120210;
Clc1ccco1,25209,184:18400:0:PV-003729120182;184:18400:0:PV-004094697130;184:18400:0:PV-001051287500;
c1ccncc1,189818,184:18400:0:PV-003729120182;184:18400:0:PV-003729120218;184:18400:0:PV-003729120219;
C1CCNC1,572622,184:18400:0:PV-003729120194;184:18400:0:PV-001517871580;184:18400:0:PV-002974332885;
c1cnc2cc[nH]c2c1,5550,184:18400:0:PV-003729120194;184:18400:0:PV-003729123795;184:18400:0:PV-003729123796;
c1cn[nH]c1,201159,184:18400:0:PV-004094695911;184:18400:0:PV-003729120202;184:18400:0:PV-003729120298;
C1CC2(CN1)CNC2,17723,184:18400:0:PV-004094695911;184:18400:0:PV-002974333831;184:18400:0:PV-002974333874;
C1CNCCCNC1,7470,184:18400:0:PV-004094695912;184:18400:0:PV-003729120819;184:18400:0:PV-003729125125;
Cc1ccsc1,40931,184:18400:0:PV-004094695912;184:18400:0:PV-004094695925;184:18400:0:PV-004094695926;
Cc1cc[nH]n1,33030,184:18400:0:PV-003729120201;184:18400:0:PV-003729120261;184:18400:0:PV-003729121659;
c1c[nH]cn1,80033,184:18400:0:PV-003729120201;184:18400:0:PV-003729120824;184:18400:0:PV-003729121424;
C1CCCCC1,177077,184:18400:0:PV-003729120202;184:18400:0:PV-002974332979;184:18400:0:PV-004094696004;
C1CCNCC1,445275,184:18400:0:PV-003729120202;184:18400:0:PV-002974332879;184:18400:0:PV-002974332880;
Cc1ccco1,42309,184:18400:0:PV-003729120203;184:18400:0:PV-003729120324;184:18400:0:PV-002488168766;
Fc1cccc(F)c1,23134,184:18400:0:PV-003729120203;184:18400:0:PV-001744496852;184:18400:0:PV-002974333489;
Cc1ncco1,20410,184:18400:0:PV-003729120210;184:18400:0:PV-003729121481;184:18400:0:PV-003729121482;
c1ccsc1,176239,184:18400:0:PV-003729120210;184:18400:0:PV-000508392602;184:18400:0:PV-000508075418;
c1ccccc1,273648,184:18400:0:PV-003729120227;184:18400:0:PV-000238502487;184:18400:0:PV-003729120631;
c1nc[nH]n1,67710,184:18400:0:PV-003729120227;184:18400:0:PV-001980073914;184:18400:0:PV-003729120819;
CC1(C)CCCCO1,6287,184:18400:0:PV-003729120227;184:18400:0:PV-003729128646;184:18400:0:PV-003729129973;
Cc1cccnc1,33738,184:18400:0:PV-000448048750;184:18400:0:PV-000442430850;184:18400:0:PV-004094696446;
c1csnn1,26573,184:18400:0:PV-000448048750;184:18400:0:PV-000442430850;184:18400:0:PV-004094696379;
Fc1cc[nH]n1,7546,184:18400:0:PV-003729120233;184:18400:0:PV-003729133586;184:18400:0:PV-003729133587;
CC1(C)CC2(CC2)C1,1485,184:18400:0:PV-003729120233;184:18400:2:PV-006181998004;184:18400:3:PV-003729193155;
Cc1ccn(C)n1,15498,184:18400:0:PV-003729120235;184:18400:0:PV-003729120236;184:18400:0:PV-003729121794;
CC1CCCN1,98077,184:18400:0:PV-003729120235;184:18400:0:PV-003729120236;184:18400:0:PV-003729120261;
Oc1cccnc1,14791,184:18400:0:PV-003729120235;184:18400:0:PV-003729120236;184:18400:0:PV-003729121772;
CC1(C)CC1,33942,184:18400:0:PV-003729120237;184:18400:0:PV-003729123194;184:18400:0:PV-003729123195;
C1CNCCN1,126770,184:18400:0:PV-003729120237;184:18400:0:PV-001295174667;184:18400:0:PV-004094696006;
Oc1ccncn1,3883,184:18400:0:PV-003729120237;184:18400:0:PV-003729126685;184:18400:0:PV-003729126686;
Cc1cn[nH]c1,17803,184:18400:0:PV-003729120238;184:18400:0:PV-003729120781;184:18400:0:PV-003729122657;
c1c[nH]nn1,108807,184:18400:0:PV-003729120238;184:18400:0:PV-002974332884;184:18400:0:PV-003729120382;
Fc1cccnc1,35759,184:18400:0:PV-003729120238;184:18400:0:PV-004094696394;184:18400:0:PV-003729121959;
FC1(F)CCC1,25355,184:18400:0:PV-002974332879;184:18400:0:PV-002974332880;184:18400:0:PV-002974332881;
OC1CNC1,37710,184:18400:0:PV-003729120242;184:18400:0:PV-003729120310;184:18400:0:PV-001710348156;
C1CCCC1,219925,184:18400:0:PV-003729120242;184:18400:0:PV-001980073914;184:18400:0:PV-003729120416;
c1ccn2nncc2c1,2781,184:18400:0:PV-003729120245;184:18400:0:PV-003729120246;184:18400:0:PV-002974335526;
CC12CCCC(C1)OC2,46,184:18400:0:PV-002974332884;184:18401:5:PV-002974438753;184:18406:6:PV-006185334880;
FC1COC1,332,184:18400:0:PV-002974332884;184:18400:1:PV-002974344945;184:18400:6:PV-003729246205;
O=c1cccc[nH]1,28475,184:18400:0:PV-002974332885;184:18400:0:PV-002974333761;184:18400:0:PV-004094697273;
CC1(C)CNCCO1,7726,184:18400:0:PV-003729120254;184:18400:0:PV-003729120255;184:18400:0:PV-003729120256;
CC1CC1F,9868,184:18400:0:PV-003729120254;184:18400:0:PV-003729120255;184:18400:0:PV-003729120256;
CC1CCNC1,158412,184:18400:0:PV-004094695925;184:18400:0:PV-004094695926;184:18400:0:PV-004094695927;
C1CC2(C1)CC2,17280,184:18400:0:PV-004094695935;184:18400:0:PV-003729123197;184:18400:0:PV-002974336316;
FC1CCCC1,16532,184:18400:0:PV-004094695935;184:18400:0:PV-002974334181;184:18400:0:PV-003729123950;
Cc1n[nH]c(=O)[nH]1,113,184:18400:0:PV-004094695943;184:18400:0:PV-003729127941;184:18400:0:PV-003729136167;
C1=CCNCC1,780,184:18400:0:PV-004094695943;184:18400:0:PV-003729134791;184:18400:4:PV-004094720520;
Clc1ccccc1,82625,184:18400:0:PV-004094695943;184:18400:0:PV-004094695982;184:18400:0:PV-004094695983;
c1ccoc1,118593,184:18400:0:PV-003729120298;184:18400:0:PV-003729120341;184:18400:0:PV-003729120342;
Cc1ccccc1,76285,184:18400:0:PV-002974332901;184:18400:0:PV-001980073914;184:18400:0:PV-003729120824;
