fragment_smiles,occurences,example_ligands
CC1CC1F,10714,125:12500:0:PV-006035308653;125:12500:0:PV-006035308654;125:12500:0:PV-006035308655;
C1CCNCC1,385309,125:12500:0:PV-006035308653;125:12500:0:PV-006035308654;125:12500:0:PV-006035308655;
c1cscn1,120222,125:12500:0:PV-006035308653;125:12500:0:PV-006035308654;125:12500:0:PV-006035308655;
OC1CNC1,37034,125:12500:0:PV-006035308733;125:12500:0:PV-006035314432;125:12500:0:PV-003679760365;
C1COC2(C1)CCC2,4102,125:12500:0:PV-006035308733;125:12500:0:PV-003679763862;125:12500:0:PV-002955207708;
C1CSCS1,8730,125:12500:0:PV-006035308733;125:12500:0:PV-006035330665;125:12500:0:PV-006035332972;
CC1(C)CCNC1,24209,125:12500:0:PV-006035308943;125:12500:0:PV-006035325476;125:12500:0:PV-006035329944;
CC1COC1,11824,125:12500:0:PV-006035308943;125:12500:0:PV-006035310084;125:12500:0:PV-006035319818;
OC1CCCC1,28722,125:12500:0:PV-006035309092;125:12500:0:PV-006035355511;125:12500:0:PV-003679759461;
Clc1ccccc1,81320,125:12500:0:PV-006035309092;125:12500:0:PV-006035317437;125:12500:0:PV-006035317438;
C1NCC2CC12,114380,125:12500:0:PV-006035309486;125:12500:0:PV-006035309600;125:12500:0:PV-006035309929;
c1n[nH]c2c1CCC2,3285,125:12500:0:PV-006035309486;125:12500:0:PV-003679771382;125:12500:0:PV-003679779908;
Cc1cccc(F)c1,12779,125:12500:0:PV-006035309554;125:12500:0:PV-006035315022;125:12500:0:PV-006035315023;
Cc1cccc(Cl)c1,10164,125:12500:0:PV-006035309554;125:12500:0:PV-006035338209;125:12500:0:PV-003679763748;
Cc1cnco1,16451,125:12500:0:PV-006035309600;125:12500:0:PV-006035329660;125:12500:0:PV-006035360114;
c1cc[nH]c1,81956,125:12500:0:PV-006035309600;125:12500:0:PV-006035318756;125:12500:0:PV-006035318757;
C1CCNC1,545683,125:12500:0:PV-006035309606;125:12500:0:PV-006035309607;125:12500:0:PV-006035310338;
Cc1nccs1,26931,125:12500:0:PV-006035309830;125:12500:0:PV-006035309831;125:12500:0:PV-006035309832;
FC1CCCNC1,49406,125:12500:0:PV-006035309830;125:12500:0:PV-006035309831;125:12500:0:PV-006035309832;
CC1CCC1,57057,125:12500:0:PV-006035309830;125:12500:0:PV-006035309831;125:12500:0:PV-006035309832;
c1ccccc1,282641,125:12500:0:PV-006035309840;125:12500:0:PV-006035310648;125:12500:0:PV-006035312436;
Clc1cccc(Cl)c1,13629,125:12500:0:PV-006035309840;125:12500:0:PV-006035312301;125:12500:0:PV-006035312302;
O=S1(=O)CCCC1,8537,125:12500:0:PV-006035309846;125:12500:0:PV-006035320418;125:12500:0:PV-006035327649;
Cc1ccnn1C,11481,125:12500:0:PV-006035309929;125:12500:0:PV-002955204875;125:12500:0:PV-003679760432;
c1ccncc1,176327,125:12500:0:PV-006035310143;125:12500:0:PV-006035311552;125:12500:0:PV-006035313392;
Clc1ccc2cc[nH]c2c1,887,125:12500:0:PV-006035310143;125:12500:0:PV-003679787787;125:12500:1:PV-004081315366;
Clc1ccccc1Cl,9612,125:12500:0:PV-006035310184;125:12500:0:PV-006035310185;125:12500:0:PV-006035341583;
OC1CC2CCC1C2,2228,125:12500:0:PV-006035310247;125:12500:0:PV-003679778584;125:12500:0:PV-003679778585;
Cc1cnc(Cl)s1,4366,125:12500:0:PV-006035310321;125:12500:0:PV-006035310322;125:12500:0:PV-006035314692;
C1CC2CC1CN2,22595,125:12500:0:PV-006035310321;125:12500:0:PV-006035310322;125:12500:0:PV-006035310514;
CC1=CCCC1,9152,125:12500:0:PV-006035310338;125:12500:0:PV-002955205472;125:12500:0:PV-002955205473;
Clc1nccs1,17531,125:12500:0:PV-006035310338;125:12500:0:PV-006035325210;125:12500:0:PV-006035341218;
c1cc2snnc2s1,511,125:12500:0:PV-006035310514;125:12500:0:PV-006035339079;125:12500:1:PV-006035506135;
C1CC2(C1)CNC2,24090,125:12500:0:PV-006035310646;125:12500:0:PV-006035353537;125:12500:0:PV-003679759749;
