fragment_smiles,occurences,example_ligands
CC1CCC1,55383,190:19000:0:PV-003014564893;190:19000:0:PV-003832956600;190:19000:0:PV-003832956615;
C1CC2(C1)CNCCN2,7488,190:19000:0:PV-003014564893;190:19000:0:PV-003014565232;190:19000:0:PV-003014565233;
FC1CCC1,59073,190:19000:0:PV-003832956365;190:19000:0:PV-003832956366;190:19000:0:PV-003832956944;
c1cnc2[nH]ncc2c1,3196,190:19000:0:PV-003832956365;190:19000:0:PV-003832956366;190:19000:0:PV-002546124241;
CC1(F)CNCCNC1,3068,190:19000:0:PV-003832956382;190:19000:0:PV-003832956383;190:19000:0:PV-003014566481;
O=C1NCCN1,12986,190:19000:0:PV-003832956382;190:19000:0:PV-003832956383;190:19000:0:PV-002390884919;
CC1(O)CCC1,5493,190:19000:0:PV-003832956382;190:19000:0:PV-003832956383;190:19000:0:PV-003832958578;
C1CNC2CNCC2C1,6639,190:19000:0:PV-003832956395;190:19000:0:PV-004122866613;190:19000:0:PV-003014567577;
c1cnoc1,106109,190:19000:0:PV-003832956395;190:19000:0:PV-003832957202;190:19000:0:PV-004122865330;
Cc1nc2ccccc2o1,1252,190:19000:0:PV-002546124241;190:19000:0:PV-003832965976;190:19000:1:PV-001502325588;
C1CCNCC1,444068,190:19000:0:PV-001343253360;190:19000:0:PV-003832956640;190:19000:0:PV-003832956669;
Cc1cccc(C)c1,15715,190:19000:0:PV-001343253360;190:19000:0:PV-001455296908;190:19000:0:PV-003832959724;
c1nc[nH]n1,67094,190:19000:0:PV-003832956420;190:19000:0:PV-003832956821;190:19000:0:PV-003832956965;
Clc1ccc2cccnc2c1,484,190:19000:0:PV-003832956420;190:19000:0:PV-002494380911;190:19000:3:PV-002494384592;
C1CCNC1,572622,190:19000:0:PV-004122865092;190:19000:0:PV-003014564963;190:19000:0:PV-000504067354;
O=c1ccnc2n1CCS2,135,190:19000:0:PV-004122865092;190:19000:2:PV-006490375677;190:19000:2:PV-006490422304;
Nc1ccncc1,5699,190:19000:0:PV-003832956423;190:19000:0:PV-003014566444;190:19000:0:PV-004122866867;
c1cnc2c(c1)CCO2,958,190:19000:0:PV-003832956423;190:19000:0:PV-003832974024;190:19000:1:PV-006490314521;
C1CC2(C1)CCNC2,14713,190:19000:0:PV-003832956424;190:19000:0:PV-003832960475;190:19000:0:PV-003832960476;
CC1=CCCO1,9214,190:19000:0:PV-003832956424;190:19000:0:PV-003832957115;190:19000:0:PV-003014566183;
c1ccccc1,273588,190:19000:0:PV-003014564926;190:19000:0:PV-004122865094;190:19000:0:PV-003014564950;
c1ncon1,6738,190:19000:0:PV-003014564926;190:19000:0:PV-002546124352;190:19000:0:PV-003014566438;
c1ccc2[nH]ccc2c1,10533,190:19000:0:PV-003014564926;190:19000:0:PV-003014566423;190:19000:0:PV-003832961375;
Cc1cccc(=O)[nH]1,2619,190:19000:0:PV-003832956431;190:19000:0:PV-003832956432;190:19000:0:PV-003832976278;
C1CCCCC1,176072,190:19000:0:PV-003832956431;190:19000:0:PV-003832956432;190:19000:0:PV-004122865094;
OC1CC2CNC1C2,3528,190:19000:0:PV-003832956439;190:19000:0:PV-004122868525;190:19000:1:PV-004122873311;
Fc1cccc(F)c1,23735,190:19000:0:PV-003832956439;190:19000:0:PV-004122865742;190:19000:0:PV-001577275961;
C1CNCCN1,127083,190:19000:0:PV-003832956440;190:19000:0:PV-003014565041;190:19000:0:PV-003832956812;
c1cnc2cccnc2c1,972,190:19000:0:PV-003832956440;190:19000:0:PV-003832979323;190:19000:1:PV-003832991566;
Cc1cccc(F)c1,15857,190:19000:0:PV-003832956444;190:19000:0:PV-003832961042;190:19000:0:PV-003832961043;
FC1CNC1,24135,190:19000:0:PV-003832956444;190:19000:0:PV-003832956462;190:19000:0:PV-004122867099;
c1cn[nH]c1,201839,190:19000:0:PV-003832956444;190:19000:0:PV-003832956489;190:19000:0:PV-003014564963;
c1ccncc1,190107,190:19000:0:PV-003014564937;190:19000:0:PV-001195996851;190:19000:0:PV-003832957101;
O=C1NCCNc2ccccc21,98,190:19000:0:PV-003014564937;190:19000:2:PV-006490446771;190:19000:5:PV-003833055013;
CC1CCCCN1,52341,190:19000:0:PV-003832956453;190:19000:0:PV-003832956454;190:19000:0:PV-004122865295;
c1cocn1,76061,190:19000:0:PV-003832956453;190:19000:0:PV-003832956454;190:19000:0:PV-003832957008;
CC1(C)CCCCC1,9387,190:19000:0:PV-003832956462;190:19000:0:PV-001049641526;190:19000:0:PV-003832957790;
C1CC2(C1)CCC2,19325,190:19000:0:PV-000294814285;190:19000:0:PV-003832956897;190:19000:0:PV-003014565118;
Cc1ccn[nH]1,31303,190:19000:0:PV-000294814285;190:19000:0:PV-003832957621;190:19000:0:PV-003832957622;
c1c[nH]nn1,108797,190:19000:0:PV-003014564950;190:19000:0:PV-003014564951;190:19000:0:PV-003014564963;
CC1CCOC1,13712,190:19000:0:PV-003832956489;190:19000:0:PV-003832958491;190:19000:0:PV-003832961674;
C1CC2CC1CO2,4912,190:19000:0:PV-003832956489;190:19000:0:PV-003832956734;190:19000:0:PV-003832956735;
Cc1csc(C)c1,7017,190:19000:0:PV-000335033847;190:19000:0:PV-004122865122;190:19000:0:PV-004122865833;
C1CCCC1,221544,190:19000:0:PV-000335033847;190:19000:0:PV-004122865122;190:19000:0:PV-001559140238;
C1CC2(C1)CC2,17293,190:19000:0:PV-000335033847;190:19000:0:PV-004122865122;190:19000:0:PV-003832956582;
c1ccoc1,118562,190:19000:0:PV-003014564963;190:19000:0:PV-003832956567;190:19000:0:PV-004122865137;
