fragment_smiles,occurences,example_ligands
C1CC2CCC(C1)N2,30045,210:21000:0:PV-004319166596;210:21000:0:PV-004319174277;210:21000:0:PV-004319176573;
Nc1ccncc1F,1657,210:21000:0:PV-004319166602;210:21000:0:PV-004319166603;210:21000:0:PV-004319166604;
C1CCCCC1,195993,210:21000:0:PV-004319166602;210:21000:0:PV-004319166603;210:21000:0:PV-004319166604;
c1ccsc1,165953,210:21000:0:PV-004319166631;210:21000:0:PV-004319166767;210:21000:0:PV-004319166768;
CC1CCNC1,165399,210:21000:0:PV-004319166631;210:21000:0:PV-004319169695;210:21000:0:PV-004319170136;
Oc1ccccc1,32986,210:21000:0:PV-004319166631;210:21000:0:PV-004319167699;210:21000:0:PV-004319167907;
Cc1ccccc1,88976,210:21000:0:PV-004319166679;210:21000:0:PV-004319167020;210:21000:0:PV-004319168607;
CC1(C)CCNCC1,8097,210:21000:0:PV-004319166679;210:21000:0:PV-004319178017;210:21000:0:PV-004319179075;
C1CCNCC1,494224,210:21000:0:PV-004319166680;210:21000:0:PV-004319166725;210:21000:0:PV-004319166945;
c1nc2c(s1)COCC2,827,210:21000:0:PV-004319166680;210:21000:7:PV-004319369982;210:21000:7:PV-004319369983;
C1CCSC1,18645,210:21000:0:PV-004319166680;210:21000:0:PV-004319168413;210:21000:0:PV-004319168414;
Cc1ccoc1,42865,210:21000:0:PV-004319166707;210:21000:0:PV-004319166797;210:21000:0:PV-004319166798;
CC1(C)CCCNC1,22840,210:21000:0:PV-004319166707;210:21000:0:PV-004319167491;210:21000:0:PV-004319170238;
Cc1ccns1,14459,210:21000:0:PV-004319166707;210:21000:0:PV-004319173942;210:21000:0:PV-004319179167;
c1cc2scnc2[nH]1,2022,210:21000:0:PV-004319166725;210:21000:0:PV-004319175882;210:21000:0:PV-004319175883;
CC1CCNCC1,49992,210:21000:0:PV-004319166750;210:21000:0:PV-004319169627;210:21000:0:PV-004319169628;
c1ccccc1,309390,210:21000:0:PV-004319166750;210:21000:0:PV-004319166863;210:21000:0:PV-004319166864;
c1c[nH]cn1,86949,210:21000:0:PV-004319166767;210:21000:0:PV-004319166768;210:21000:0:PV-004319166944;
C1CC2CCC1N2,25209,210:21000:0:PV-004319166767;210:21000:0:PV-004319166768;210:21000:0:PV-004319168702;
c1nc2c(s1)CNCC2,1015,210:21000:0:PV-004319166797;210:21000:0:PV-004319166798;210:21000:2:PV-004319198653;
CC1CNCCCN1,28755,210:21000:0:PV-004319166841;210:21000:0:PV-004319170479;210:21000:0:PV-004319171233;
Cn1nccc1F,8237,210:21000:0:PV-004319166841;210:21000:0:PV-004319168483;210:21000:0:PV-004319170645;
C1COCOC1,5571,210:21000:0:PV-004319166841;210:21000:0:PV-004319193012;210:21000:0:PV-003924501619;
CN1CCCC1,28763,210:21000:0:PV-004319166863;210:21000:0:PV-004319166864;210:21000:0:PV-004319177356;
C1NC2CC1C2,9192,210:21000:0:PV-004319166898;210:21000:0:PV-004319168538;210:21000:0:PV-004319173453;
c1ccncc1,228801,210:21000:0:PV-004319166898;210:21000:0:PV-004319166945;210:21000:0:PV-004319166946;
C1CCNC1,589161,210:21000:0:PV-004319166904;210:21000:0:PV-004319166927;210:21000:0:PV-004319166928;
O=S1(=O)NCCCC12CC2,164,210:21000:0:PV-004319166904;210:21001:7:PV-004319677009;210:21001:7:PV-004319677010;
C1CCCC1,233129,210:21000:0:PV-004319166927;210:21000:0:PV-004319166928;210:21000:0:PV-004319166929;
CN1CCNC1=O,5887,210:21000:0:PV-004319166940;210:21000:0:PV-004319190337;210:21000:0:PV-004319190338;
C1CC2(CC2)CN1,21447,210:21000:0:PV-004319166940;210:21000:0:PV-004319184431;210:21000:0:PV-004319187705;
OC1CCCNC1,46847,210:21000:0:PV-004319166944;210:21000:0:PV-004319169474;210:21000:0:PV-004319174348;
OC1CC2CNC1C2,3956,210:21000:0:PV-004319166962;210:21000:0:PV-004319192546;210:21000:0:PV-003924502301;
Fc1ccccc1,131520,210:21000:0:PV-004319166968;210:21000:0:PV-004319167283;210:21000:0:PV-004319167284;
FC1CNC1,23247,210:21000:0:PV-004319166968;210:21000:0:PV-004319171305;210:21000:0:PV-004319171588;
CC1CNC(C)CN1,2842,210:21000:0:PV-004319167012;210:21000:0:PV-004319167013;210:21000:0:PV-003924501580;
Clc1cnn[nH]1,4529,210:21000:0:PV-004319167012;210:21000:0:PV-004319167013;210:21000:0:PV-004319168828;
C1CNCCN1,139820,210:21000:0:PV-004319167020;210:21000:0:PV-004319167227;210:21000:0:PV-004319167783;
Cc1cnc(O)s1,2738,210:21000:0:PV-004319167020;210:21000:0:PV-004319167492;210:21000:0:PV-004319167493;
C1NCC2CC12,112916,210:21000:0:PV-004319167033;210:21000:0:PV-004319167574;210:21000:0:PV-004319168411;
Fc1ccccc1F,16411,210:21000:0:PV-004319167035;210:21000:0:PV-004319167036;210:21000:0:PV-004319167037;
C1CNC2CCNCC2C1,6174,210:21000:0:PV-004319167038;210:21000:0:PV-004319167039;210:21000:0:PV-004319188876;
Cc1cnn(C)c1,12352,210:21000:0:PV-004319167076;210:21000:0:PV-004319171990;210:21000:0:PV-004319173449;
c1cnsc1,56508,210:21000:0:PV-004319167086;210:21000:0:PV-004319167174;210:21000:0:PV-004319167336;
CC1=CCCC1,8630,210:21000:0:PV-004319167086;210:21000:0:PV-004319171223;210:21000:0:PV-004319171334;
CC1CC=C(Cl)CC1,1640,210:21000:0:PV-004319167099;210:21000:0:PV-004319182875;210:21000:0:PV-004319182876;
C1CNC2CNCC2C1,8026,210:21000:0:PV-004319167099;210:21000:0:PV-004319176699;210:21000:0:PV-003924501465;
C1CCC2(CC1)CCCN2,2158,210:21000:0:PV-004319167100;210:21000:0:PV-004319167101;210:21000:0:PV-004319167102;
O=C1CCCN1,69271,210:21000:0:PV-004319167100;210:21000:0:PV-004319167101;210:21000:0:PV-004319167102;
C1COCCN1,57915,210:21000:0:PV-004319167133;210:21000:0:PV-004319167134;210:21000:0:PV-004319167374;
Fc1cccnc1,41899,210:21000:0:PV-004319167133;210:21000:0:PV-004319167134;210:21000:0:PV-004319169413;
FC1CCNC1,73516,210:21000:0:PV-004319167140;210:21000:0:PV-004319167518;210:21000:0:PV-004319167519;
Clc1ncco1,6650,210:21000:0:PV-004319167140;210:21000:0:PV-004319168270;210:21000:0:PV-004319180033;
Cc1ccco1,46410,210:21000:0:PV-004319167174;210:21000:0:PV-004319167467;210:21000:0:PV-004319167574;
c1nnc[nH]1,13020,210:21000:0:PV-004319167175;210:21000:0:PV-004319181179;210:21000:0:PV-004319181952;
C1CCCNCC1,85512,210:21000:0:PV-004319167175;210:21000:0:PV-004319167816;210:21000:0:PV-004319167817;
CC1CCCNC1,65967,210:21000:0:PV-004319167176;210:21000:0:PV-004319168615;210:21000:0:PV-004319170636;
Cc1ccsc1,39058,210:21000:0:PV-004319167176;210:21000:0:PV-004319168100;210:21000:0:PV-004319168101;
Cc1nsc2ncccc12,439,210:21000:0:PV-004319167182;210:21000:0:PV-004319167183;210:21000:0:PV-004319167184;
O=C1CCCCCN1,4785,210:21000:0:PV-004319167213;210:21000:0:PV-004319174150;210:21000:0:PV-003924503157;
Cc1cnoc1,24152,210:21000:0:PV-004319167223;210:21000:0:PV-004319167518;210:21000:0:PV-004319167519;
Cc1csc(C)n1,7162,210:21000:0:PV-004319167223;210:21000:0:PV-004319172649;210:21000:0:PV-004319181929;
OC1CCNC1,92121,210:21000:0:PV-004319167283;210:21000:0:PV-004319167284;210:21000:0:PV-004319167395;
CC1(C)CCNC1,33821,210:21000:0:PV-004319167315;210:21000:0:PV-004319169155;210:21000:0:PV-004319169156;
c1cocn1,80350,210:21000:0:PV-004319167315;210:21000:0:PV-004319167926;210:21000:0:PV-004319167927;
Cn1nccc1Cl,12298,210:21000:0:PV-004319167336;210:21000:0:PV-004319170286;210:21000:0:PV-004319171690;
Cc1cccnc1,39003,210:21000:0:PV-004319167374;210:21000:0:PV-004319167765;210:21000:0:PV-004319168244;
Cc1cc(Cl)[nH]n1,4285,210:21000:0:PV-004319167395;210:21000:0:PV-004319174830;210:21000:0:PV-001695965174;
Cc1ccon1,30891,210:21000:0:PV-004319167406;210:21000:0:PV-004319167765;210:21000:0:PV-004319169269;
C1COC2(C1)CNC2,7946,210:21000:0:PV-004319167406;210:21000:0:PV-004319170645;210:21000:0:PV-004319178509;
c1cn[nH]c1,224747,210:21000:0:PV-004319167416;210:21000:0:PV-004319167983;210:21000:0:PV-004319167984;
C1CSCCN1,7092,210:21000:0:PV-004319167416;210:21000:0:PV-004319173998;210:21000:0:PV-004319173999;
Cn1cc(N)cn1,1943,210:21000:0:PV-004319167436;210:21000:0:PV-004319184034;210:21000:0:PV-003924502777;
C1CCOC1,144603,210:21000:0:PV-004319167436;210:21000:0:PV-004319167791;210:21000:0:PV-004319167792;
Clc1ccccc1,83410,210:21000:0:PV-004319167436;210:21000:0:PV-004319167572;210:21000:0:PV-004319167573;
Cc1ccc(F)cc1,9556,210:21000:0:PV-004319167491;210:21000:0:PV-004319175812;210:21000:0:PV-004319189785;
C1CC2CNCC12,22872,210:21000:0:PV-004319167492;210:21000:0:PV-004319167493;210:21000:0:PV-004319167494;
CC1(C)COCCO1,6499,210:21000:0:PV-004319167518;210:21000:0:PV-004319167519;210:21000:0:PV-004319188283;
Cc1cccs1,42855,210:21000:0:PV-004319167561;210:21000:0:PV-004319167926;210:21000:0:PV-004319167927;
CC1CCCN1,102961,210:21000:0:PV-004319167561;210:21000:0:PV-004319167581;210:21000:0:PV-004319167582;
Cc1ccnnc1C,2587,210:21000:0:PV-004319167561;210:21000:0:PV-003924503346;210:21000:0:PV-003101882780;
Cc1cccc(Cl)c1,15359,210:21000:0:PV-004319167568;210:21000:0:PV-004319171245;210:21000:0:PV-004319173685;
C1CNCCOC1,23683,210:21000:0:PV-004319167568;210:21000:0:PV-004319170724;210:21000:0:PV-004319170828;
Cc1cc[nH]c1C,5532,210:21000:0:PV-004319167572;210:21000:0:PV-004319167573;210:21000:0:PV-004319182582;
c1cnoc1,116143,210:21000:0:PV-004319167574;210:21000:0:PV-004319167956;210:21000:0:PV-004319167957;
CC1(F)CCC1,9505,210:21000:0:PV-004319167581;210:21000:0:PV-004319167582;210:21000:0:PV-004319167583;
c1nc[nH]n1,52361,210:21000:0:PV-004319167581;210:21000:0:PV-004319167582;210:21000:0:PV-004319167583;
C1CC2CNCC1N2,22127,210:21000:0:PV-004319167639;210:21000:0:PV-004319170077;210:21000:0:PV-004319170723;
O=S1(=O)CCCC1,7418,210:21000:0:PV-004319167639;210:21000:0:PV-004319178809;210:21000:0:PV-004319179308;
Fc1ccc(Cl)cc1,7175,210:21000:0:PV-004319167660;210:21000:0:PV-004319168497;210:21000:0:PV-004319168498;
Fc1ccco1,5842,210:21000:0:PV-004319167660;210:21000:0:PV-004319172919;210:21000:0:PV-004319172920;
Cn1cccn1,112590,210:21000:0:PV-004319167698;210:21000:0:PV-004319167794;210:21000:0:PV-004319168411;
CC1CCC(F)(F)C1,1500,210:21000:0:PV-004319167698;210:21000:2:PV-004319202584;210:21000:3:PV-004319217266;
O=C1CCCCN1,30897,210:21000:0:PV-004319167740;210:21000:0:PV-004319171017;210:21000:0:PV-004319171573;
C1CC2CCC1C2,21614,210:21000:0:PV-004319167740;210:21000:0:PV-004319177245;210:21000:0:PV-004319177246;
CC1CNCC(C)C1,2747,210:21000:0:PV-004319167748;210:21000:0:PV-004319171382;210:21000:0:PV-004319171907;
Clc1cn[nH]c1,25264,210:21000:0:PV-004319167748;210:21000:0:PV-004319167905;210:21000:0:PV-004319169806;
c1cnc2c(c1)OCCO2,498,210:21000:0:PV-004319167749;210:21000:0:PV-003101874921;210:21000:0:PV-003101874922;
C1CC2(C1)CCNCC2,14098,210:21000:0:PV-004319167774;210:21000:0:PV-004319174409;210:21000:0:PV-004319181691;
CC1CC(F)(F)C1,7030,210:21000:0:PV-004319167774;210:21000:0:PV-004319173093;210:21000:0:PV-004319184034;
c1cscn1,128448,210:21000:0:PV-004319167783;210:21000:0:PV-004319167784;210:21000:0:PV-004319167990;
c1ccoc1,125809,210:21000:0:PV-004319167783;210:21000:0:PV-004319167784;210:21000:0:PV-004319169051;
FC1CCCC1,16173,210:21000:0:PV-004319167791;210:21000:0:PV-004319167792;210:21000:0:PV-004319171277;
c1scc2c1CCCC2,1458,210:21000:0:PV-004319167791;210:21000:0:PV-004319167792;210:21000:4:PV-004319272128;
O=S1CCCCC1,4416,210:21000:0:PV-004319167794;210:21000:0:PV-004319177662;210:21000:0:PV-004319190792;
c1csnn1,22552,210:21000:0:PV-004319167816;210:21000:0:PV-004319167817;210:21000:0:PV-004319167818;
ClC1=CCCC1,7758,210:21000:0:PV-004319167855;210:21000:0:PV-004319171249;210:21000:0:PV-004319172520;
