fragment_smiles,occurences,example_ligands
Clc1cccnc1,29304,380:38000:0:PV-004797103736;380:38000:0:PV-004797103909;380:38000:0:PV-004797103910;
Cc1nnc2n1CCCC2,1210,380:38000:0:PV-004797103736;380:38000:1:PV-000512618195;380:38000:1:PV-001661680339;
CN1CCC1,6406,380:38000:0:PV-004797103754;380:38000:0:PV-004797111412;380:38000:0:PV-004797116452;
C1COC2(C1)CNC2,8463,380:38000:0:PV-004797103754;380:38000:0:PV-004797110270;380:38000:0:PV-004797117758;
C1CCCC1,238510,380:38000:0:PV-004797103754;380:38000:0:PV-004797103799;380:38000:0:PV-004797104259;
Fc1ccccc1,169299,380:38000:0:PV-004797103776;380:38000:0:PV-004797103777;380:38000:0:PV-004797103840;
c1nc[nH]n1,44826,380:38000:0:PV-004797103776;380:38000:0:PV-004797103777;380:38000:0:PV-004797104490;
C1CCOC1,136322,380:38000:0:PV-004797103776;380:38000:0:PV-004797103777;380:38000:0:PV-004797104190;
c1ccccc1,385322,380:38000:0:PV-004797103787;380:38000:0:PV-004797103829;380:38000:0:PV-004797104081;
CN1CCNCC1,15525,380:38000:0:PV-004797103787;380:38000:0:PV-004797105573;380:38000:0:PV-004797106410;
C1CCSCC1,17619,380:38000:0:PV-004797103791;380:38000:0:PV-004797104318;380:38000:0:PV-004797104335;
C1CNCCN1,152840,380:38000:0:PV-004797103791;380:38000:0:PV-004797104122;380:38000:0:PV-004797104388;
c1ccncc1,288936,380:38000:0:PV-004797103791;380:38000:0:PV-004797104862;380:38000:0:PV-004797104897;
C1CC2(CC2)CN1,22469,380:38000:0:PV-004797103799;380:38000:0:PV-004797103991;380:38000:0:PV-004797105672;
Cc1ccon1,32935,380:38000:0:PV-004797103799;380:38000:0:PV-004797104129;380:38000:0:PV-004797104130;
c1cn[nH]c1,257192,380:38000:0:PV-004797103802;380:38000:0:PV-004797103864;380:38000:0:PV-004797104086;
Fc1cc(F)c2cc[nH]c2c1,466,380:38000:0:PV-004797103802;380:38000:2:PV-004797157075;380:38000:2:PV-004797161817;
C1CCNCC1,551408,380:38000:0:PV-004797103807;380:38000:0:PV-004797103808;380:38000:0:PV-004797103809;
c1ccn2cncc2c1,10306,380:38000:0:PV-004797103807;380:38000:0:PV-004797103808;380:38000:0:PV-004797103809;
c1ccsc1,123503,380:38000:0:PV-004797103814;380:38000:0:PV-004797104328;380:38000:0:PV-004797104383;
C1CCCNCC1,97170,380:38000:0:PV-004797103814;380:38000:0:PV-004797104207;380:38000:0:PV-004797106541;
O=c1cccco1,11181,380:38000:0:PV-004797103814;380:38000:0:PV-004797107272;380:38000:0:PV-004797108963;
Cc1ccsn1,16899,380:38000:0:PV-004797103815;380:38000:0:PV-004797105629;380:38000:0:PV-004797109327;
C1CNC2CCNC2C1,5649,380:38000:0:PV-004797103815;380:38000:0:PV-004797105514;380:38000:0:PV-004797122014;
Nc1ccccn1,16619,380:38000:0:PV-004797103815;380:38000:0:PV-004797109204;380:38000:0:PV-004797109205;
c1cc[nH]c1,107176,380:38000:0:PV-004797103829;380:38000:0:PV-004797103958;380:38000:0:PV-004797104539;
c1cscn1,96558,380:38000:0:PV-004797103829;380:38000:0:PV-004797103875;380:38000:0:PV-004797103966;
Clc1ccc2cn[nH]c2c1,522,380:38000:0:PV-004797103830;380:38000:0:PV-004797115565;380:38000:6:PV-004797243610;
c1cocn1,85086,380:38000:0:PV-004797103830;380:38000:0:PV-004797103911;380:38000:0:PV-004797104229;
c1c[nH]cn1,96520,380:38000:0:PV-004797103835;380:38000:0:PV-004797103836;380:38000:0:PV-004797103875;
OC1CCNC1,91573,380:38000:0:PV-004797103835;380:38000:0:PV-004797103836;380:38000:0:PV-004797104138;
Fc1cccc(F)c1,33533,380:38000:0:PV-004797103835;380:38000:0:PV-004797103836;380:38000:0:PV-004797106981;
Cc1nc2ccccc2n1C,791,380:38000:0:PV-004797103837;380:38000:0:PV-004797103838;380:38000:0:PV-004797103839;
CC1CNCC(C)NC1,4067,380:38000:0:PV-004797103842;380:38000:0:PV-004797109236;380:38000:0:PV-004797110802;
c1cc2sccc2[nH]1,3559,380:38000:0:PV-004797103842;380:38000:0:PV-004797110283;380:38000:1:PV-001590479366;
Cc1[nH]ncc1F,4071,380:38000:0:PV-004797103858;380:38000:0:PV-004797110728;380:38000:0:PV-004797113408;
Cn1ccc2cc(Cl)ccc21,667,380:38000:0:PV-004797103858;380:38000:5:PV-004797236148;380:38000:9:PV-004797329409;
C1CCNC1,596058,380:38000:0:PV-004797103864;380:38000:0:PV-004797103961;380:38000:0:PV-004797104086;
CC1(C)CCCO1,5713,380:38000:0:PV-004797103864;380:38000:0:PV-004797105580;380:38000:0:PV-004797105581;
C1CC2(C1)CCC2,22320,380:38000:0:PV-004797103871;380:38000:0:PV-004797103872;380:38000:0:PV-004797103873;
C1CC2CCNCC(C1)N2,2185,380:38000:0:PV-004797103875;380:38000:0:PV-004797107677;380:38000:0:PV-004797114867;
Cn1nccc1F,8556,380:38000:0:PV-004797103898;380:38000:0:PV-004797104820;380:38000:0:PV-004797108499;
CC1CCCC1O,617,380:38000:0:PV-004797103898;380:38000:0:PV-004797115835;380:38000:0:PV-004797120383;
Cn1ccccc1=O,16603,380:38000:0:PV-004797103899;380:38000:0:PV-004797105216;380:38000:0:PV-004797108192;
C1CC2(C1)CCNC2,20463,380:38000:0:PV-004797103899;380:38000:0:PV-004797104608;380:38000:0:PV-004797111244;
C1CC2CCC(C1)N2,35109,380:38000:0:PV-004797103909;380:38000:0:PV-004797103910;380:38000:0:PV-004797104129;
Cc1ccns1,10478,380:38000:0:PV-004797103911;380:38000:0:PV-004797107610;380:38000:0:PV-004797107611;
C1CCCCCC1,1708,380:38000:0:PV-004797103911;380:38000:0:PV-004797108978;380:38000:0:PV-004797109056;
c1cnc2sccc2c1,2822,380:38000:0:PV-004797103912;380:38000:0:PV-004797110603;380:38000:1:PV-004797130429;
CC1CCC1,48311,380:38000:0:PV-004797103912;380:38000:0:PV-004797104039;380:38000:0:PV-004797104480;
Cc1ccsc1,30008,380:38000:0:PV-004797103944;380:38000:0:PV-004797104234;380:38000:0:PV-004797106110;
C1COCCN1,64117,380:38000:0:PV-004797103944;380:38000:0:PV-004797104023;380:38000:0:PV-004797104081;
c1c[nH]nn1,95646,380:38000:0:PV-004797103944;380:38000:0:PV-004797104277;380:38000:0:PV-004797104388;
C1CC2(CCN1)CNC1COCC12,237,380:38000:0:PV-004797103955;380:38001:2:PV-004797386489;380:38002:2:PV-004797626028;
C1CC2CCC2N1,8960,380:38000:0:PV-004797103957;380:38000:0:PV-004797106628;380:38000:0:PV-004797109878;
C1CCOCC1,111678,380:38000:0:PV-004797103957;380:38000:0:PV-004797104023;380:38000:0:PV-004797104297;
Cc1ccsc1C,8904,380:38000:0:PV-004797103958;380:38000:0:PV-004797107353;380:38000:0:PV-004797109445;
C1CC2CNCC(C1)NC2,1720,380:38000:0:PV-004797103958;380:38000:0:PV-004797127390;380:38000:2:PV-004797156693;
Cc1ccccc1O,12056,380:38000:0:PV-004797103961;380:38000:0:PV-004797104416;380:38000:0:PV-004797106398;
Cn1cc(Cl)cn1,9767,380:38000:0:PV-004797103961;380:38000:0:PV-004797104556;380:38000:0:PV-004797107064;
c1ccc2c(c1)CCC2,17003,380:38000:0:PV-004797103966;380:38000:0:PV-004797107754;380:38000:0:PV-004797108645;
Cc1ccc2c(c1)CC2,829,380:38000:0:PV-004797103981;380:38000:1:PV-003968171367;380:38000:1:PV-004797135451;
OC1CNC1,35691,380:38000:0:PV-004797103981;380:38000:0:PV-004797104036;380:38000:0:PV-004797104848;
O=c1cccn[nH]1,18748,380:38000:0:PV-004797103981;380:38000:0:PV-004797104318;380:38000:0:PV-004797105190;
Cc1ccn[nH]1,44756,380:38000:0:PV-004797103987;380:38000:0:PV-004797103988;380:38000:0:PV-004797104417;
C1CC2NCCC2CN1,7141,380:38000:0:PV-004797103987;380:38000:0:PV-004797103988;380:38000:0:PV-004797107033;
CC1(C)CC1,26962,380:38000:0:PV-004797103987;380:38000:0:PV-004797103988;380:38000:0:PV-004797107512;
Cc1ccccc1F,21717,380:38000:0:PV-004797103991;380:38000:0:PV-004797104123;380:38000:0:PV-004797107878;
O=C1CCCN1,74998,380:38000:0:PV-004797103991;380:38000:0:PV-004797106144;380:38000:0:PV-004797106145;
Cc1ccncc1,26907,380:38000:0:PV-004797104003;380:38000:0:PV-004797107677;380:38000:0:PV-004797110816;
Oc1ccccc1F,10708,380:38000:0:PV-004797104003;380:38000:0:PV-004797106275;380:38000:0:PV-004797113026;
Cc1nc2ccccn2n1,1281,380:38000:0:PV-004797104007;380:38000:0:PV-004797104008;380:38000:0:PV-004797104009;
CC1CCCN1,105687,380:38000:0:PV-004797104007;380:38000:0:PV-004797104008;380:38000:0:PV-004797104009;
OC1CCC1,37739,380:38000:0:PV-004797104007;380:38000:0:PV-004797104008;380:38000:0:PV-004797104009;
Cc1cc(C)c2ccsc2n1,393,380:38000:0:PV-004797104036;380:38000:0:PV-004797123369;380:38001:5:PV-004797465941;
c1cnoc1,130907,380:38000:0:PV-004797104039;380:38000:0:PV-004797104676;380:38000:0:PV-004797104954;
Cc1cccs1,36278,380:38000:0:PV-004797104039;380:38000:0:PV-004797104214;380:38000:0:PV-004797105185;
Cc1cocn1,17674,380:38000:0:PV-004797104051;380:38000:0:PV-004797104866;380:38000:0:PV-004797105629;
C1CC2CC1CN2,26663,380:38000:0:PV-004797104051;380:38000:0:PV-004797105256;380:38000:0:PV-004797105376;
Cc1cc2ccccn2c1,1043,380:38000:0:PV-004797104062;380:38000:0:PV-004797104063;380:38000:0:PV-004797104064;
c1nc2c(s1)CCC2,44,380:38000:0:PV-004797104081;380:38009:6:PV-004799365624;380:38011:1:PV-004799722449;
Fc1cccnc1,49319,380:38000:0:PV-004797104086;380:38000:0:PV-004797104087;380:38000:0:PV-004797104088;
Cc1ccccc1,113798,380:38000:0:PV-004797104094;380:38000:0:PV-004797104174;380:38000:0:PV-004797104175;
C1CC2CCC(CN1)N2,4833,380:38000:0:PV-004797104094;380:38000:0:PV-004797106094;380:38000:0:PV-004797107489;
CC1(C)COCCO1,7142,380:38000:0:PV-004797104114;380:38000:0:PV-004797104953;380:38000:0:PV-004797105000;
Cc1cccnc1,46469,380:38000:0:PV-004797104122;380:38000:0:PV-004797107581;380:38000:0:PV-004797107754;
FC1(F)CCCC1,13146,380:38000:0:PV-004797104122;380:38000:0:PV-004797106455;380:38000:0:PV-004797110278;
C1CCCCC1,222855,380:38000:0:PV-004797104123;380:38000:0:PV-004797104190;380:38000:0:PV-004797104191;
Clc1ncc[nH]1,3004,380:38000:0:PV-004797104123;380:38000:0:PV-004797112233;380:38000:0:PV-004797121149;
c1ccoc1,131375,380:38000:0:PV-004797104125;380:38000:0:PV-004797104648;380:38000:0:PV-004797104837;
C1NCC2CC12,104036,380:38000:0:PV-004797104132;380:38000:0:PV-004797104284;380:38000:0:PV-004797104564;
Cc1cc(C)on1,10742,380:38000:0:PV-004797104134;380:38000:0:PV-004797104135;380:38000:0:PV-004797104136;
Nc1cccnc1,14421,380:38000:0:PV-004797104134;380:38000:0:PV-004797104135;380:38000:0:PV-004797104136;
FC1CC1(F)F,629,380:38000:0:PV-004797104138;380:38000:0:PV-004797104139;380:38000:2:PV-004797142435;
C1CC2CCC1N2,25644,380:38000:0:PV-004797104153;380:38000:0:PV-004797104154;380:38000:0:PV-004797104155;
Cn1cc2ccccc2n1,4098,380:38000:0:PV-004797104153;380:38000:0:PV-004797104154;380:38000:0:PV-004797104155;
c1ccc2occc2c1,16868,380:38000:0:PV-004797104186;380:38000:0:PV-004797106041;380:38000:0:PV-004797108772;
CC1CCNCCN1,13951,380:38000:0:PV-004797104186;380:38000:0:PV-004797104522;380:38000:0:PV-004797104523;
CC1CC2(CC2)C1,1538,380:38000:0:PV-004797104190;380:38000:0:PV-004797104191;380:38000:1:PV-004797137355;
Cc1ccncn1,23713,380:38000:0:PV-004797104207;380:38000:0:PV-004797105919;380:38000:0:PV-004797106270;
C1CC2COCC2C1,3888,380:38000:0:PV-004797104207;380:38000:0:PV-004797107107;380:38000:0:PV-004797116574;
C1CC2CNCC12,23977,380:38000:0:PV-004797104218;380:38000:0:PV-004797107919;380:38000:0:PV-004797108862;
OC1CCCOC1,867,380:38000:0:PV-004797104218;380:38000:3:PV-004797169657;380:38000:4:PV-004797213854;
C1NC2CC1C2,4705,380:38000:0:PV-004797104222;380:38000:0:PV-004797107339;380:38000:0:PV-004797128578;
c1cc2n(n1)CCCN2,1469,380:38000:0:PV-004797104223;380:38000:0:PV-004797120988;380:38000:0:PV-004797120989;
OC12CCC(CC1)CC2,176,380:38000:0:PV-004797104226;380:38000:0:PV-004797104227;380:38000:4:PV-004797205582;
C1CC2CNCC(C1)N2,4832,380:38000:0:PV-004797104229;380:38000:0:PV-004797116690;380:38000:0:PV-004797127620;
Cc1cc(C)[nH]c(=O)c1,3908,380:38000:0:PV-004797104238;380:38000:0:PV-004797124734;380:38000:0:PV-004797124735;
OC1CCNCC1,28639,380:38000:0:PV-004797104238;380:38000:0:PV-004797105653;380:38000:0:PV-004797106144;
Cc1ccc[nH]1,15360,380:38000:0:PV-004797104238;380:38000:0:PV-004797106764;380:38000:0:PV-004797107073;
Cc1cccc2cccnc12,1410,380:38000:0:PV-004797104254;380:38000:0:PV-004797104255;380:38000:0:PV-004797104256;
CC1CCNC1,169582,380:38000:0:PV-004797104254;380:38000:0:PV-004797104255;380:38000:0:PV-004797104256;
