fragment_smiles,occurences,example_ligands
c1ccccc1,1351857,96:09600:0:Z3835692310;96:09600:0:Z4113535224;96:09600:0:Z2922350495;
c1cscn1,165910,96:09600:0:Z4410126914;96:09600:0:Z2778022853;96:09600:0:Z2179037863;
c1nn[nH]n1,33772,96:09600:0:Z4410126914;96:09600:0:Z4417945786;96:09600:0:Z1752350316;
C1CNCCN1,158445,96:09600:0:Z4410126914;96:09600:0:Z4101187394;96:09600:0:Z2441145946;
c1ccsc1,124364,96:09600:0:Z4410126914;96:09600:0:Z3637626758;96:09600:0:Z4925092926;
Clc1ccccc1,201834,96:09600:0:Z4403882255;96:09600:0:Z1451299602;96:09600:0:Z1567586258;
c1c[nH]cn1,72260,96:09600:0:Z4218261269;96:09600:0:Z4218261255;96:09600:0:Z4961403362;
FC1(F)CC1,13089,96:09600:0:Z4508290844;96:09600:0:Z2825384055;96:09600:0:Z3602321128;
O=S1(=O)CCCC12CNC2,648,96:09600:0:Z4508290844;96:09600:0:Z3414991782;96:09600:3:Z3621348054;
C1COCCN1,146929,96:09600:0:Z1567116242;96:09600:0:Z4004743489;96:09600:0:Z2191400412;
Fc1cccc2c1CCO2,712,96:09600:0:Z4667997549;96:09600:1:Z4481029043;96:09600:2:Z1646498365;
c1nnc[nH]1,56658,96:09600:0:Z3168952323;96:09600:0:Z3267309246;96:09600:0:Z3098094449;
CC1CCCCN1,15150,96:09600:0:Z3168952323;96:09600:0:Z2946915611;96:09600:0:Z2444297806;
C1CCOC1,143961,96:09600:0:Z3168952323;96:09600:0:Z4574046483;96:09600:0:Z4979567505;
c1cnoc1,79734,96:09600:0:Z1249130427;96:09600:0:Z4925092926;96:09600:0:Z4352181161;
c1ccc2[nH]ccc2c1,31370,96:09600:0:Z1249130427;96:09600:0:Z3407245658;96:09600:0:Z2335424834;
c1nc[nH]n1,50504,96:09600:0:Z1529977818;96:09600:0:Z1893022830;96:09600:0:Z1101790918;
Fc1ccccc1,308703,96:09600:0:Z1529977818;96:09600:0:Z4054296179;96:09600:0:Z2782013275;
Cc1ncc(F)c(C)n1,105,96:09600:0:Z1383672565;96:09600:1:Z989335958;96:09600:2:Z1281758755;
c1ccc2[nH]cnc2c1,18875,96:09600:0:Z1383672565;96:09600:0:Z2200253541;96:09600:0:Z2862434694;
O=C1CCCCN1,31117,96:09600:0:Z2224178717;96:09600:0:Z3092529168;96:09600:0:Z1668421607;
c1ccoc1,88356,96:09600:0:Z2645172502;96:09600:0:Z3351420441;96:09600:0:Z3008374726;
CN1CCC1,1228,96:09600:0:Z2645172502;96:09600:1:Z4141361412;96:09600:1:Z3363383168;
Cc1cc(C)[nH]n1,27383,96:09600:0:Z4004743489;96:09600:0:Z1567586258;96:09600:0:Z1971554610;
C1CC2(C1)CCNCC2,3770,96:09600:0:Z4004743489;96:09600:0:Z5061599675;96:09600:0:Z4063498638;
c1ncon1,148319,96:09600:0:Z4030362348;96:09600:0:Z2846629598;96:09600:0:Z2271812922;
NC1CCCNC1,1651,96:09600:0:Z4054296179;96:09600:1:Z2927426177;96:09600:3:Z2899071113;
C1CCSC1,7399,96:09600:0:Z4054296179;96:09600:0:Z4413139039;96:09600:0:Z3837879101;
CC1CCCN1,18734,96:09600:0:Z2782013275;96:09600:0:Z2361016814;96:09600:0:Z1831446209;
Cc1ccn[nH]1,36269,96:09600:0:Z2792313642;96:09600:0:Z4648986143;96:09600:0:Z4048315207;
C1CCCC1,133006,96:09600:0:Z4417945786;96:09600:0:Z3670814036;96:09600:0:Z4307614371;
CC1(C)CCNC1,6476,96:09600:0:Z2707284373;96:09600:0:Z3365970128;96:09600:0:Z4490414862;
c1cn2c(n1)CCCC2,11421,96:09600:0:Z2949288003;96:09600:0:Z2844355479;96:09600:0:Z1865725474;
OC1CCC2(CC1)OCCO2,377,96:09600:0:Z2949288003;96:09600:0:Z3998452915;96:09600:4:Z5035870029;
c1ccc2c(c1)CCN2,20372,96:09600:0:Z4002438781;96:09600:0:Z3876214933;96:09600:0:Z3882120964;
C1CCC2(C1)CCCN2,1230,96:09600:0:Z4002438781;96:09600:2:Z4910676502;96:09600:2:Z4066468549;
C1CCC2(CC1)OCCO2,4327,96:09600:0:Z3407245658;96:09600:0:Z4147558010;96:09600:0:Z1895096089;
C1COCOC1,1833,96:09600:0:Z4101187394;96:09600:1:Z3344450826;96:09600:1:Z2500067831;
c1cc2c(nn1)CCC2,328,96:09600:0:Z1773126307;96:09600:1:Z3394705819;96:09600:2:Z2293637569;
CN1CCCc2ccccc2C1,245,96:09600:0:Z4316718424;96:09600:9:Z4156260165;96:09601:0:Z4155749167;
CN1CCNCC12CC2,269,96:09600:0:Z4316718424;96:09600:8:Z4329672157;96:09601:3:Z4329669690;
c1cncnc1,89451,96:09600:0:Z2047537633;96:09600:0:Z1204890238;96:09600:0:Z1864077224;
c1nnc2n1CCNC2,5427,96:09600:0:Z2047537633;96:09600:0:Z2648450833;96:09600:0:Z2974216049;
O=C1CCCN1,79573,96:09600:0:Z4961403362;96:09600:0:Z4181287571;96:09600:0:Z1998201119;
CC1CNCCc2ccccc21,375,96:09600:0:Z4289663384;96:09600:0:Z2978977460;96:09600:2:Z4292500781;
O=C1CCC(F)CC1,219,96:09600:0:Z4289663384;96:09600:7:Z4296296704;96:09600:8:Z4292529964;
Fc1ccsc1,684,96:09600:0:Z4272093233;96:09600:0:Z4185178200;96:09600:0:Z3054384551;
Cc1ccncn1,17353,96:09600:0:Z4272093233;96:09600:0:Z3628833423;96:09600:0:Z1215212377;
Cc1ccccn1,28700,96:09600:0:Z2497380614;96:09600:0:Z2921013416;96:09600:0:Z1918061326;
c1nncs1,30595,96:09600:0:Z1676968333;96:09600:0:Z4456157260;96:09600:0:Z2295609528;
c1ccc2ccccc2c1,16002,96:09600:0:Z1676968333;96:09600:0:Z2477716408;96:09600:0:Z442244686;
c1ccc2c(c1)CCC2,22253,96:09600:0:Z2191400412;96:09600:0:Z2705092041;96:09600:0:Z2595457103;
c1nnco1,28080,96:09600:0:Z3240440849;96:09600:0:Z2089821253;96:09600:0:Z1661728829;
c1ccc2c(c1)CCOC2,11205,96:09600:0:Z3240440849;96:09600:0:Z3536456719;96:09600:0:Z3504093021;
C1CNCC2(C1)CCOC2,427,96:09600:0:Z2925025650;96:09600:3:Z3095298739;96:09600:3:Z2279139577;
c1nnc2n1CCC2,3159,96:09600:0:Z1345695707;96:09600:1:Z1756227725;96:09600:1:Z4577691187;
C1CC2CCC1CO2,2102,96:09600:0:Z3637626758;96:09600:0:Z3637716490;96:09600:0:Z4906633069;
C1CCn2nnnc2C1,1150,96:09600:0:Z4027668778;96:09600:0:Z4027666986;96:09600:0:Z4132455041;
Cc1cnnn1C,814,96:09600:0:Z3539043980;96:09600:1:Z2286750173;96:09600:3:Z3010811660;
c1nnn[nH]1,27469,96:09600:0:Z1263258600;96:09600:0:Z2905403367;96:09600:0:Z3496002540;
O=C1CCCC1,2441,96:09600:0:Z2456407996;96:09600:1:Z5000601361;96:09600:1:Z1628771949;
Cc1ccccc1,213550,96:09600:0:Z2456407996;96:09600:0:Z2846629598;96:09600:0:Z1497161501;
O=C1CCNC(=O)N1,20318,96:09600:0:Z4925092926;96:09600:0:Z3536185579;96:09600:0:Z3533012212;
CN1CCCCC1,21709,96:09600:0:Z3099912986;96:09600:0:Z3593992276;96:09600:0:Z2456108309;
C1CCCCC1,153216,96:09600:0:Z3099912986;96:09600:0:Z3569305428;96:09600:0:Z1637848985;
c1cocn1,51243,96:09600:0:Z1321632365;96:09600:0:Z2836631533;96:09600:0:Z4073670276;
Clc1ccccc1Cl,12848,96:09600:0:Z4574046483;96:09600:0:Z2415810941;96:09600:0:Z4577829632;
c1ccc2c(c1)CCCO2,13712,96:09600:0:Z4002092698;96:09600:0:Z2377649341;96:09600:0:Z4002092699;
Fc1ccc(Cl)cc1,3840,96:09600:0:Z2669720333;96:09600:0:Z3998268003;96:09600:0:Z3358447396;
Cn1ccnc1,36714,96:09600:0:Z4118270535;96:09600:0:Z2877725964;96:09600:0:Z2877725963;
Cc1ccc(F)cc1,5593,96:09600:0:Z1049797262;96:09600:0:Z2999390708;96:09600:0:Z758514610;
c1ccc2c(c1)OCCO2,16264,96:09600:0:Z1702620972;96:09600:0:Z830456156;96:09600:0:Z3783531181;
c1c[nH]nn1,87407,96:09600:0:Z2846629598;96:09600:0:Z2883406321;96:09600:0:Z3522089893;
O=S1(=O)CCCC1,15732,96:09600:0:Z2189443072;96:09600:0:Z2618609743;96:09600:0:Z2618609737;
CC1CC(C)OC(C)C1,243,96:09600:0:Z3670814036;96:09600:4:Z4665612366;96:09600:8:Z3667476972;
Cc1cccs1,12956,96:09600:0:Z2283143778;96:09600:0:Z2506675319;96:09600:0:Z1357501413;
Cc1ncc2n1CCCC2,1499,96:09600:0:Z2477716408;96:09600:1:Z4962083145;96:09600:2:Z3845232148;
C1CC2(CC2)CO1,1985,96:09600:0:Z4027718258;96:09600:0:Z3784253866;96:09600:0:Z3819763501;
O=c1cccc[nH]1,25325,96:09600:0:Z1696016666;96:09600:0:Z3861986616;96:09600:0:Z4590363378;
CC1(C)CCC1,9360,96:09600:0:Z1696016666;96:09600:0:Z3698157746;96:09600:0:Z4177185925;
FC1(F)CCC1,12619,96:09600:0:Z3569305428;96:09600:0:Z3358207503;96:09600:0:Z4060316835;
Cc1cn2c(n1)CCCC2,1937,96:09600:0:Z3539613148;96:09600:0:Z4286236888;96:09600:1:Z3197038868;
Cc1c(F)ccc2scnc12,67,96:09600:0:Z3539613148;96:09600:3:Z2118675228;96:09601:4:Z1400557996;
Cc1cncs1,10416,96:09600:0:Z2271812922;96:09600:0:Z2099465219;96:09600:0:Z798404512;
Fc1cccc(F)c1,56784,96:09600:0:Z4634636045;96:09600:0:Z3086263630;96:09600:0:Z3634453185;
O=S1(=O)CCC1,3046,96:09600:0:Z4634636045;96:09600:0:Z1815742753;96:09600:0:Z2868487268;
C1CC2CCCC(C1)N2,605,96:09600:0:Z3944443660;96:09600:2:Z2205345511;96:09600:2:Z2229261897;
Cc1ncc[nH]1,9295,96:09600:0:Z4352181161;96:09600:0:Z1661728829;96:09600:0:Z2953982872;
Fc1ccc(F)cc1,11815,96:09600:0:Z2883406321;96:09600:0:Z4255851405;96:09600:0:Z3365970128;
FC1(F)CCNCC1,3314,96:09600:0:Z2883406321;96:09600:0:Z3198961048;96:09600:0:Z5018861654;
Cc1coc(C)n1,813,96:09600:0:Z4307614371;96:09600:2:Z4018189130;96:09600:2:Z1446343569;
C1COC2(CCOC2)CN1,768,96:09600:0:Z1954655380;96:09600:1:Z2657028392;96:09600:2:Z1949533503;
Cc1cccnc1,21727,96:09600:0:Z2280850164;96:09600:0:Z3052511894;96:09600:0:Z3471680585;
Cc1cn[nH]c1,13721,96:09600:0:Z3574012379;96:09600:0:Z3716352054;96:09600:0:Z3612963299;
CC1CC(O)C1,163,96:09600:0:Z4181287571;96:09600:1:Z4252011472;96:09601:8:Z4251986476;
c1ccc2c(c1)OCO2,15328,96:09600:0:Z4181287571;96:09600:0:Z5053325933;96:09600:0:Z1318033667;
OC1CCCNCC1,1643,96:09600:0:Z2778022853;96:09600:1:Z3620087975;96:09600:1:Z2640589504;
CC1NCCC1O,449,96:09600:0:Z3613004987;96:09600:7:Z3407832919;96:09600:7:Z2292107046;
Fc1cccnc1,27048,96:09600:0:Z3298532574;96:09600:0:Z1959009162;96:09600:0:Z3312505597;
Cc1cccnn1,4132,96:09600:0:Z4609854056;96:09600:0:Z2331282209;96:09600:0:Z4609288593;
c1ccc2c(c1)CCCC2,14203,96:09600:0:Z1487382152;96:09600:0:Z4930604269;96:09600:0:Z3436114992;
Cc1ccno1,14465,96:09600:0:Z2073180842;96:09600:0:Z3990990176;96:09600:0:Z2640804465;
Cc1cnn[nH]1,7648,96:09600:0:Z2073180842;96:09600:0:Z1905196242;96:09600:0:Z2529351305;
OC1CCC2(CCNCC2)CC1,315,96:09600:0:Z2276016431;96:09600:4:Z2307329364;96:09601:0:Z4992062289;
Cn1ccc2cc(F)ccc21,363,96:09600:0:Z4390871388;96:09600:0:Z4324157427;96:09600:0:Z4324157428;
Cc1cc[nH]n1,30617,96:09600:0:Z2618609743;96:09600:0:Z2618609737;96:09600:0:Z3368986156;
OC1CCNC1,23540,96:09600:0:Z1497161501;96:09600:0:Z4303649317;96:09600:0:Z2994624699;
Fc1ccc2cnoc2c1,608,96:09600:0:Z3898465569;96:09600:0:Z3779022246;96:09600:0:Z3779138871;
Cc1nnc[nH]1,3848,96:09600:0:Z1864654846;96:09600:0:Z3155363587;96:09600:0:Z1314993871;
OC1CCCCC1,16208,96:09600:0:Z1864654846;96:09600:0:Z2884775402;96:09600:0:Z4272508089;
O=C1CSCN1,287,96:09600:0:Z4097280322;96:09601:0:Z1167323140;96:09601:5:Z1067674078;
C1CNC2(CCOC2)CN1,346,96:09600:0:Z3042695001;96:09600:0:Z3519763209;96:09600:5:Z3043540909;
C1=NOCC1,9089,96:09600:0:Z2014686991;96:09600:0:Z4503796198;96:09600:0:Z2958195267;
Oc1ccccc1,40742,96:09600:0:Z2014686991;96:09600:0:Z4456157260;96:09600:0:Z1745681889;
CC1CCCO1,8712,96:09600:0:Z1389787095;96:09600:0:Z3679597139;96:09600:0:Z3561959809;
c1ccc2occc2c1,13789,96:09600:0:Z1389787095;96:09600:0:Z5058557752;96:09600:0:Z3520892346;
c1ccn2cncc2c1,2590,96:09600:0:Z4179160542;96:09600:0:Z1240432254;96:09600:0:Z4317034856;
C1CC2CCCC2C1,1528,96:09600:0:Z4179160542;96:09600:0:Z4187749595;96:09600:1:Z4454795216;
Fc1ccccc1F,25468,96:09600:0:Z2596342161;96:09600:0:Z3380477807;96:09600:0:Z757544708;
C1CC2CC1CN2,5494,96:09600:0:Z3909658170;96:09600:0:Z4004826258;96:09600:0:Z4292374510;
CN1CCCc2ccccc21,1912,96:09600:0:Z3909658170;96:09600:0:Z3386307706;96:09600:0:Z1802629359;
FC1(F)C2CCCOC21,793,96:09600:0:Z2581326191;96:09600:0:Z3601642089;96:09600:1:Z4488209236;
c1ccc2cnccc2c1,11005,96:09600:0:Z2581326191;96:09600:0:Z1471588256;96:09600:0:Z1393008860;
O=c1[nH]c2c(c(=O)[nH]1)CCNC2,117,96:09600:0:Z4030957858;96:09602:2:Z4423870355;96:09602:6:Z3879345676;
Cn1ncc(Cl)c1Cl,186,96:09600:0:Z3086263630;96:09600:4:Z3186346702;96:09600:6:Z3082583014;
Cc1cccc(=O)[nH]1,932,96:09600:0:Z2498435072;96:09600:0:Z1886602075;96:09600:1:Z2498437596;
CC1CCNCC1,19963,96:09600:0:Z1951040975;96:09600:0:Z2707028389;96:09600:0:Z4313770226;
Cc1ccncc1,14289,96:09600:0:Z2179037863;96:09600:0:Z2599464548;96:09600:0:Z4317374355;
Cn1cccn1,155471,96:09600:0:Z3874183738;96:09600:0:Z4457725879;96:09600:0:Z3591064653;
O=C1CCc2ccccc21,3063,96:09600:0:Z2295491046;96:09600:1:Z3795149780;96:09600:2:Z5000323121;
Cc1nnc2n1CCNC2C,334,96:09600:0:Z3591064653;96:09600:1:Z3591067714;96:09600:7:Z3435338115;
CC12CNCC1(C)COC2,407,96:09600:0:Z2621048190;96:09600:1:Z4115158929;96:09600:3:Z2581225936;
Fc1cnc2c(c1)NCCC2,214,96:09600:0:Z4648986143;96:09600:4:Z4622885618;96:09600:7:Z4622876047;
FC1CCNC1,11864,96:09600:0:Z3094362461;96:09600:0:Z4476464016;96:09600:0:Z4403026186;
CC1CCCNC1,19790,96:09600:0:Z4153703290;96:09600:0:Z4218247758;96:09600:0:Z3101960376;
Cc1cnco1,9890,96:09600:0:Z3536185579;96:09600:0:Z3709884167;96:09600:0:Z1698048860;
Cc1cc(C)n(C)n1,8293,96:09600:0:Z1995669468;96:09600:0:Z990785782;96:09600:0:Z1819893915;
Clc1ccc2c(c1)CCC2,1158,96:09600:0:Z2923020632;96:09600:0:Z2923021497;96:09600:0:Z2917553926;
O=C1CCCCCN1,4475,96:09600:0:Z1944105314;96:09600:0:Z1983746673;96:09600:0:Z4612603971;
CN1CCNCC1,23066,96:09600:0:Z2089821253;96:09600:0:Z3822923708;96:09600:0:Z1983841863;
Fc1cccc(Cl)c1,16830,96:09600:0:Z2089821253;96:09600:0:Z2720696089;96:09600:0:Z4457725365;
C1CCCNCCC1,1561,96:09600:0:Z2946915611;96:09600:0:Z2589539362;96:09600:0:Z1262381777;
CC1=NOC2(CCNCC2)C1,414,96:09600:0:Z3650716955;96:09600:0:Z3659123139;96:09600:4:Z4273548902;
Cc1nnc2ccccc2c1C,254,96:09600:0:Z3052511894;96:09600:4:Z3085682073;96:09600:5:Z3156451146;
CN1CCCC12CCOCC2,468,96:09600:0:Z3622506761;96:09600:8:Z3638762568;96:09601:1:Z3579273466;
C1CCC2CNCC2C1,3303,96:09600:0:Z2149081630;96:09600:0:Z3384657416;96:09600:0:Z2313524842;
O=S1(=O)NCCn2nccc21,171,96:09600:0:Z3047491976;96:09600:0:Z3360010522;96:09600:2:Z3147014456;
OC12CCCCC1(O)CNCC2,309,96:09600:0:Z4456157260;96:09600:0:Z4478379330;96:09600:4:Z4451534040;
CN1CCNC(=O)C1,235,96:09600:0:Z1627768404;96:09600:6:Z2839543989;96:09600:9:Z4076464100;
Clc1ccc(Cl)s1,573,96:09600:0:Z1627768404;96:09600:0:Z4009422788;96:09600:4:Z5048201393;
Cc1ccon1,11927,96:09600:0:Z3315028053;96:09600:0:Z2605746506;96:09600:0:Z1531822157;
O=S1(=O)CC23CCCCC2(CNC3)C1,167,96:09600:0:Z3315028053;96:09600:1:Z3175072909;96:09602:5:Z4346937834;
Cc1nn(C)cc1Cl,580,96:09600:0:Z2873592244;96:09600:1:Z2869574485;96:09600:1:Z3295517380;
FC1(F)CNCc2ccccc21,160,96:09600:0:Z1467252616;96:09601:7:Z3137533866;96:09602:6:Z1465704179;
Cc1nccs1,14056,96:09600:0:Z3209637258;96:09600:0:Z666296604;96:09600:0:Z2174550889;
C1C2CC1C2,2795,96:09600:0:Z3209637258;96:09600:0:Z2828442394;96:09600:1:Z3378518328;
NC1CC2CC2C1,234,96:09600:0:Z3790966683;96:09600:0:Z3505940635;96:09600:5:Z4063404538;
Cn1nnc2c1CCCC2,1926,96:09600:0:Z3368986156;96:09600:0:Z4352629324;96:09600:1:Z4242040387;
Cn1c(=O)c2ccsc2n(C)c1=O,178,96:09600:0:Z2269614540;96:09600:2:Z2305456766;96:09600:2:Z3645992925;
OC1CCSCC1,561,96:09600:0:Z2269614540;96:09600:3:Z2478209533;96:09600:9:Z1620301602;
Cn1cc2c(n1)CCC2,905,96:09600:0:Z3470916897;96:09600:1:Z3338683605;96:09600:3:Z2974905799;
c1ccc2ncncc2c1,3552,96:09600:0:Z3906399444;96:09600:0:Z4614551971;96:09600:0:Z4614551931;
C1COCCO1,7886,96:09600:0:Z3380477807;96:09600:0:Z3655985661;96:09600:0:Z1686183309;
Cc1nc2ccccc2[nH]1,2902,96:09600:0:Z3345014007;96:09600:0:Z1528619205;96:09600:0:Z4474670035;
CC1(C)CCCNC1=O,1029,96:09600:0:Z4196075140;96:09600:0:Z4199390384;96:09600:0:Z3819177218;
O=c1[nH]ccc2ccccc12,2198,96:09600:0:Z1745681889;96:09600:0:Z2625680865;96:09600:1:Z2270834942;
CC1CNCC(C)N1,2280,96:09600:0:Z2912841869;96:09600:0:Z2972791482;96:09600:1:Z2824570516;
Cc1ccc2c(c1)CC(C)NC2,101,96:09600:0:Z4482836998;96:09601:5:Z4451438178;96:09602:0:Z4472079925;
C1CCC2(CCOCC2)OC1,1675,96:09600:0:Z4482836998;96:09600:0:Z3159547747;96:09600:0:Z4111975625;
C1CNCCOC1,13052,96:09600:0:Z3092529168;96:09600:0:Z2960062868;96:09600:0:Z4130029072;
c1cc2n(n1)CCC2,2441,96:09600:0:Z2287905374;96:09600:0:Z4004660284;96:09600:1:Z4265258849;
OC1CCNC12CCCCC2,306,96:09600:0:Z2622005240;96:09600:0:Z2614983164;96:09600:2:Z2603229977;
CC1(C)Cc2ccccc2O1,2480,96:09600:0:Z4199390384;96:09600:0:Z4312874351;96:09600:0:Z2667860293;
c1cn[nH]n1,9419,96:09600:0:Z2222148324;96:09600:0:Z1607319214;96:09600:0:Z4403741280;
Cc1cn[nH]n1,2902,96:09600:0:Z2415810941;96:09600:0:Z2923327495;96:09600:0:Z1926463200;
c1cnc2cn[nH]c2c1,475,96:09600:0:Z3611801546;96:09600:3:Z4539353545;96:09600:3:Z3361849013;
c1n[nH]c2c1CCC2,2634,96:09600:0:Z3052451299;96:09600:0:Z3589149981;96:09600:1:Z3595221477;
c1ccc2c(c1)CCCCO2,1365,96:09600:0:Z3092487334;96:09600:0:Z1582763774;96:09600:0:Z4142570255;
Cc1ccn(C)n1,13696,96:09600:0:Z4089968577;96:09600:0:Z1101790918;96:09600:0:Z3363243507;
FC1(F)C2CCCCC21,2363,96:09600:0:Z4089968577;96:09600:0:Z3574365111;96:09600:0:Z4267194289;
C1CC2(C1)CC2,5820,96:09600:0:Z3914459316;96:09600:0:Z4322347221;96:09600:0:Z2594366193;
Cc1ncco1,3984,96:09600:0:Z1585185872;96:09600:0:Z4140222233;96:09600:0:Z3997708972;
CC1CC(F)C1,259,96:09600:0:Z3603256714;96:09600:2:Z3436459660;96:09600:6:Z3624218869;
Clc1cccnc1,20055,96:09600:0:Z3603256714;96:09600:0:Z3596950103;96:09600:0:Z3383690946;
CC1CNCCO1,15245,96:09600:0:Z2281840454;96:09600:0:Z2281818971;96:09600:0:Z2254384000;
Cc1c(F)ccn2ccnc12,333,96:09600:0:Z4483682391;96:09600:0:Z4492745479;96:09600:1:Z4448001922;
O=C1CC2CCC(C1)N2,256,96:09600:0:Z1752350316;96:09600:2:Z2198348846;96:09601:2:Z3991980826;
CC1CNCCN1,13716,96:09600:0:Z2164454812;96:09600:0:Z3788855275;96:09600:0:Z3788859023;
O=S1(=O)CCCN1,8749,96:09600:0:Z3822923708;96:09600:0:Z1473683124;96:09600:0:Z1824252310;
c1ccn2cnnc2c1,6486,96:09600:0:Z2825384055;96:09600:0:Z2290286503;96:09600:0:Z2767358337;
C1CCC2(CCC2)OC1,3576,96:09600:0:Z4581457578;96:09600:0:Z3649681268;96:09600:0:Z5042874865;
CC1CCCC(F)(F)C1,764,96:09600:0:Z4175855834;96:09600:0:Z4212725019;96:09600:3:Z4205667443;
CC1(C)CC=NO1,625,96:09600:0:Z4175855834;96:09600:1:Z3713858941;96:09600:4:Z3653341086;
Nc1ccn[nH]1,2818,96:09600:0:Z2716912063;96:09600:0:Z2407616182;96:09600:0:Z4563746325;
CC1COc2ccccc2O1,783,96:09600:0:Z2716912063;96:09600:0:Z2905368402;96:09600:0:Z1851942134;
Cc1cc(C)on1,9501,96:09600:0:Z1130179459;96:09600:0:Z4339989355;96:09600:0:Z1865725474;
c1cc2c(s1)CCCC2,2047,96:09600:0:Z1130179459;96:09600:0:Z4505556835;96:09600:1:Z4578509937;
CC1CCc2n[nH]cc2C1,409,96:09600:0:Z3583636849;96:09600:2:Z2884396521;96:09600:4:Z2875472980;
Oc1ccncn1,2235,96:09600:0:Z3583636849;96:09600:0:Z2312400270;96:09600:1:Z2706483323;
C1CCC2(CC1)CCCN2,737,96:09600:0:Z1531855630;96:09600:4:Z3795171859;96:09600:4:Z3791893463;
O=C1NCc2ccccc21,1717,96:09600:0:Z2923327495;96:09600:0:Z2908836227;96:09600:0:Z4323015671;
OC1CCNc2ccccc2C1O,158,96:09600:0:Z5053325933;96:09600:2:Z5053323826;96:09600:5:Z5054463933;
Cc1ccc2c(c1)N(C)CCN2,173,96:09600:0:Z4128592595;96:09600:3:Z4191098468;96:09600:4:Z3644159527;
c1ccc2ncccc2c1,23100,96:09600:0:Z4225528610;96:09600:0:Z1661114101;96:09600:0:Z1941123627;
CC1OCCO1,3381,96:09600:0:Z4225528610;96:09600:0:Z3298370598;96:09600:0:Z2704969016;
C1CNCCNC1,25589,96:09600:0:Z3939088198;96:09600:0:Z3296437050;96:09600:0:Z1609731260;
C1OC2CNCC2O1,289,96:09600:0:Z3602098429;96:09600:0:Z3395320856;96:09600:2:Z3302561577;
c1ncc2c(n1)CCOC2,772,96:09600:0:Z4073670276;96:09600:2:Z2478405602;96:09600:3:Z4309731627;
FC1(F)CCNC2(CC2)C1,134,96:09600:0:Z3626526420;96:09603:2:Z3622140506;96:09603:5:Z4136994161;
CN1CCCC1=O,9892,96:09600:0:Z2382048485;96:09600:0:Z4221144124;96:09600:0:Z2086165356;
Cc1ccnn1C,9337,96:09600:0:Z1446772844;96:09600:0:Z2999390708;96:09600:0:Z2958070912;
CC12CCC(CNC1)C2(C)C,163,96:09600:0:Z3620122246;96:09600:6:Z4277716669;96:09601:0:Z3620717418;
CC1Cc2ccccc2O1,4164,96:09600:0:Z2635145721;96:09600:1:Z2916891868;96:09600:1:Z4517565607;
