fragment_smiles,occurences,example_ligands
C1CCCC1,132763,57:05700:0:Z4023580443;57:05700:0:Z2389786647;57:05700:0:Z4325642850;
c1ccoc1,84987,57:05700:0:Z4023580443;57:05700:0:Z4342953260;57:05700:0:Z1692329114;
O=c1cc[nH]c(=O)[nH]1,2743,57:05700:0:Z4105643796;57:05700:0:Z3363441214;57:05700:0:Z4106317257;
C1CCNCC1,424238,57:05700:0:Z4105643796;57:05700:0:Z3316321230;57:05700:0:Z4288812125;
C1CC2CC2C1,9947,57:05700:0:Z2911568456;57:05700:0:Z4247788256;57:05700:0:Z4247788667;
c1ccccc1,996838,57:05700:0:Z2911568456;57:05700:0:Z3346349409;57:05700:0:Z3055085153;
c1c[nH]cn1,70793,57:05700:0:Z2911568456;57:05700:0:Z4870938896;57:05700:0:Z2722909796;
c1cscn1,161224,57:05700:0:Z2590401271;57:05700:0:Z3316321230;57:05700:0:Z5019113899;
CC1CCCCC1,17318,57:05700:0:Z1576485859;57:05700:0:Z2410482236;57:05700:0:Z3654309649;
c1nnco1,25774,57:05700:0:Z1576485859;57:05700:0:Z1661729298;57:05700:0:Z1583302808;
c1ccsc1,126028,57:05700:0:Z1576485859;57:05700:0:Z3668994929;57:05700:0:Z4007010255;
Cn1cccn1,142271,57:05700:0:Z3346349409;57:05700:0:Z4288812125;57:05700:0:Z3504282072;
C1COCCN1,117482,57:05700:0:Z3346349409;57:05700:0:Z2434621718;57:05700:0:Z1625979347;
Clc1ccc2c(c1)CCCN2,359,57:05700:0:Z3668994929;57:05700:0:Z3668987721;57:05700:1:Z414168292;
Cc1ccncn1,17725,57:05700:0:Z3878136140;57:05700:0:Z1465280683;57:05700:0:Z4653975759;
c1ccncc1,369603,57:05700:0:Z3878136140;57:05700:0:Z3504282072;57:05700:0:Z3716032938;
c1ccn2cncc2c1,2581,57:05700:0:Z1596772361;57:05700:0:Z2875284283;57:05700:0:Z2772773958;
CC1(C)CCCN1,8585,57:05700:0:Z4387294666;57:05700:0:Z3828695034;57:05700:0:Z3828728644;
c1ccc2nsnc2c1,2264,57:05700:0:Z4387294666;57:05700:0:Z4883255881;57:05700:1:Z4414771388;
Cc1ccco1,22819,57:05700:0:Z4044706906;57:05700:0:Z2763360282;57:05700:0:Z3405255523;
OC1CNC1,9275,57:05700:0:Z4044706906;57:05700:0:Z3619751858;57:05700:0:Z4594496919;
Cc1csc2nccn12,855,57:05700:0:Z3774029612;57:05700:1:Z2782683992;57:05700:3:Z3842394095;
C1CC2(C1)COCCN2,1745,57:05700:0:Z3774029612;57:05700:0:Z5060200833;57:05700:0:Z4157065993;
