fragment_smiles,occurences,example_ligands
Cc1ccnc2ccnn12,1383,361:36100:0:PV-004349337929;361:36100:0:PV-004349337930;361:36100:0:PV-004349362950;
FC1CCNC1,71510,361:36100:0:PV-004349337929;361:36100:0:PV-004349337930;361:36100:0:PV-004349338038;
CC1CCOC1,12145,361:36100:0:PV-004349337929;361:36100:0:PV-004349337930;361:36100:0:PV-004349340378;
CC1CNCC2(CCNCC2)O1,830,361:36100:0:PV-004349337946;361:36100:1:PV-004349379246;361:36100:4:PV-001289207009;
C1CCCC1,239118,361:36100:0:PV-004349337946;361:36100:0:PV-004349338145;361:36100:0:PV-004349338263;
c1cn[nH]c1,257043,361:36100:0:PV-004349337947;361:36100:0:PV-004349337948;361:36100:0:PV-004349338018;
Cc1ccc2nccn2c1,2800,361:36100:0:PV-004349337947;361:36100:0:PV-004349337948;361:36100:1:PV-004349370642;
C1CC2(CCN1)CNCCO2,3079,361:36100:0:PV-004349337954;361:36100:0:PV-004349353085;361:36100:0:PV-004349359418;
CC1=CCCC1,8331,361:36100:0:PV-004349337967;361:36100:0:PV-004349339773;361:36100:0:PV-004349339774;
C1COCCN1,63208,361:36100:0:PV-004349337967;361:36100:0:PV-004349338775;361:36100:0:PV-004349339219;
C1CCNC1,598701,361:36100:0:PV-004349337967;361:36100:0:PV-004349337971;361:36100:0:PV-004349337978;
CC1(C)CCC1,20764,361:36100:0:PV-004349337968;361:36100:0:PV-004349344382;361:36100:0:PV-004349348881;
C1CCCNCC1,98010,361:36100:0:PV-004349337968;361:36100:0:PV-004349338289;361:36100:0:PV-004349338563;
FC1(F)CCC2CC21,3147,361:36100:0:PV-004349337968;361:36100:0:PV-004349347222;361:36100:0:PV-004349347223;
Cc1ccn[nH]1,44475,361:36100:0:PV-004349337971;361:36100:0:PV-004349338753;361:36100:0:PV-004349339383;
Clc1ccnc2[nH]ncc12,509,361:36100:0:PV-004349337978;361:36100:0:PV-004349337979;361:36100:0:PV-004349337980;
Cc1csc(C)c1,6283,361:36100:0:PV-004349337986;361:36100:0:PV-004349346660;361:36100:0:PV-004349347333;
C1CNCCN1,152023,361:36100:0:PV-004349337986;361:36100:0:PV-004349338055;361:36100:0:PV-004349338145;
c1cnn2ccnc2c1,4049,361:36100:0:PV-004349337986;361:36100:0:PV-004349338406;361:36100:0:PV-004349338407;
C1CCNCC1,551484,361:36100:0:PV-004349337996;361:36100:0:PV-004349337997;361:36100:0:PV-004349337998;
Cn1nnc2ccccc21,2643,361:36100:0:PV-004349337996;361:36100:0:PV-004349337997;361:36100:0:PV-004349337998;
Cc1cnc[nH]1,16676,361:36100:0:PV-004349338003;361:36100:0:PV-004349338004;361:36100:0:PV-004349339825;
C1COC2(C1)CNC2,8401,361:36100:0:PV-004349338003;361:36100:0:PV-004349338004;361:36100:0:PV-004349341740;
O=C1CCCN1,74393,361:36100:0:PV-004349338003;361:36100:0:PV-004349338004;361:36100:0:PV-004349339261;
C1CC2(CCN1)CNC2,13484,361:36100:0:PV-004349338011;361:36100:0:PV-004349342292;361:36100:0:PV-004349342293;
OC1CCCCC1,24626,361:36100:0:PV-004349338011;361:36100:0:PV-004349340104;361:36100:0:PV-004349340667;
C1CNCCNC1,28368,361:36100:0:PV-004349338016;361:36100:0:PV-004349338911;361:36100:0:PV-004349339942;
Oc1ccc(F)cc1,3687,361:36100:0:PV-004349338016;361:36100:0:PV-004349341874;361:36100:0:PV-004349341875;
c1ccoc1,131508,361:36100:0:PV-004349338017;361:36100:0:PV-004349338690;361:36100:0:PV-004349339296;
Fc1cncnc1,7969,361:36100:0:PV-004349338017;361:36100:0:PV-004349348448;361:36100:0:PV-004349348449;
FC1CCCNC1,61633,361:36100:0:PV-004349338018;361:36100:0:PV-004349338019;361:36100:0:PV-004349338301;
Cc1noc2ccccc12,856,361:36100:0:PV-004349338020;361:36100:0:PV-004349338021;361:36100:0:PV-004349338022;
CC1CCNC1,167640,361:36100:0:PV-004349338020;361:36100:0:PV-004349338021;361:36100:0:PV-004349338022;
Clc1ccon1,5085,361:36100:0:PV-004349338020;361:36100:0:PV-004349338021;361:36100:0:PV-004349338022;
c1c[nH]cn1,96964,361:36100:0:PV-004349338029;361:36100:0:PV-004349338030;361:36100:0:PV-004349338031;
c1nc2n(n1)CCCC2,1505,361:36100:0:PV-004349338029;361:36100:0:PV-004349338030;361:36100:0:PV-004349338031;
c1cocn1,85444,361:36100:0:PV-004349338036;361:36100:0:PV-004349338354;361:36100:0:PV-004349338355;
C1CC2(C1)CCC2,22487,361:36100:0:PV-004349338036;361:36100:0:PV-004349338206;361:36100:0:PV-004349339899;
Cc1cnns1,3042,361:36100:0:PV-004349338043;361:36100:0:PV-004349352468;361:36100:0:PV-004349363318;
Cc1cccc(O)c1C,2780,361:36100:0:PV-004349338043;361:36100:0:PV-004349363463;361:36100:1:PV-004349366084;
CN1CCCCC1,39943,361:36100:0:PV-004349338050;361:36100:0:PV-004349338051;361:36100:0:PV-004349339074;
OC1CCNC1,92411,361:36100:0:PV-004349338050;361:36100:0:PV-004349338051;361:36100:0:PV-004349338192;
Cn1ccnc1,41205,361:36100:0:PV-004349338050;361:36100:0:PV-004349338051;361:36100:0:PV-004349339993;
CC1(C)CC1,26870,361:36100:0:PV-004349338053;361:36100:0:PV-004349338361;361:36100:0:PV-004349338362;
C1CC2(C1)CNCCO2,1501,361:36100:0:PV-004349338053;361:36100:0:PV-004349348526;361:36100:0:PV-004349348527;
Clc1cc[nH]c1,7760,361:36100:0:PV-004349338053;361:36100:0:PV-004349345631;361:36100:0:PV-004349347258;
c1cnc2ncoc2c1,606,361:36100:0:PV-004349338055;361:36100:0:PV-004349344444;361:36100:3:PV-004349428014;
CC1CCC1,48935,361:36100:0:PV-004349338059;361:36100:0:PV-004349339405;361:36100:0:PV-004349340083;
Cc1ccnn1C,17195,361:36100:0:PV-004349338059;361:36100:0:PV-004349344006;361:36100:0:PV-004349344152;
Cc1cc[nH]c1,21586,361:36100:0:PV-004349338064;361:36100:0:PV-004349338367;361:36100:0:PV-004349341940;
C1CC2CCC1C2,21460,361:36100:0:PV-004349338064;361:36100:0:PV-004349338109;361:36100:0:PV-004349341862;
CC1CCCN1,105579,361:36100:0:PV-004349338082;361:36100:0:PV-004349338083;361:36100:0:PV-004349338622;
c1cn2c(n1)CCCC2,8263,361:36100:0:PV-004349338082;361:36100:0:PV-004349338083;361:36100:0:PV-004349341289;
C1CNCCOC1,25231,361:36100:0:PV-004349338092;361:36100:0:PV-004349338476;361:36100:0:PV-004349339827;
