fragment_smiles,occurences,example_ligands
Clc1ccccc1,82908,268:26800:0:PV-006175323574;268:26800:0:PV-006175324866;268:26800:0:PV-006175324898;
Fc1ccccc1,132337,268:26800:0:PV-006175323574;268:26800:0:PV-006175324278;268:26800:0:PV-006175325970;
Cc1cccc(O)c1,8987,268:26800:0:PV-006175323643;268:26800:0:PV-006175324244;268:26800:0:PV-006175335608;
CC1(C)CCCN1,32508,268:26800:0:PV-006175323643;268:26800:0:PV-006175325841;268:26800:0:PV-006175329465;
Clc1ccsc1,10988,268:26800:0:PV-006175323643;268:26800:0:PV-006175329619;268:26800:0:PV-006175330414;
FC1CCNC1,73614,268:26800:0:PV-006175323648;268:26800:0:PV-006175323991;268:26800:0:PV-006175324245;
O=S1(=O)CCCCC1,4293,268:26800:0:PV-006175323648;268:26800:0:PV-006175325884;268:26800:0:PV-006175355232;
FC1CCNCC1,29001,268:26800:0:PV-006175323659;268:26800:0:PV-006175323660;268:26800:0:PV-006175323661;
C1CCOC1,144759,268:26800:0:PV-006175323659;268:26800:0:PV-006175323660;268:26800:0:PV-006175323661;
Oc1cccc(Cl)c1,6123,268:26800:0:PV-006175323659;268:26800:0:PV-006175323660;268:26800:0:PV-006175323661;
c1ccc2sncc2c1,6756,268:26800:0:PV-006175323666;268:26800:0:PV-006175323667;268:26800:0:PV-006175341180;
C1CCCCC1,197317,268:26800:0:PV-006175323666;268:26800:0:PV-006175323667;268:26800:0:PV-006175323867;
C1CNCCN1,140217,268:26800:0:PV-006175323678;268:26800:0:PV-006175323679;268:26800:0:PV-006175324259;
CN1CCCC1,28431,268:26800:0:PV-006175323678;268:26800:0:PV-006175323679;268:26800:0:PV-006175326687;
Cc1nccs1,27340,268:26800:0:PV-006175323705;268:26800:0:PV-006175323706;268:26800:0:PV-006175325164;
OC1CCNC1,91784,268:26800:0:PV-006175323705;268:26800:0:PV-006175323706;268:26800:0:PV-006175325247;
FC1CCC1,55744,268:26800:0:PV-006175323712;268:26800:0:PV-006175323713;268:26800:0:PV-006175328764;
Clc1ccnc2[nH]ncc12,468,268:26800:0:PV-006175323712;268:26800:0:PV-006175323713;268:26800:0:PV-006175326289;
CC1CCNCC1,50208,268:26800:0:PV-006175323753;268:26800:0:PV-006175324473;268:26800:0:PV-006175324941;
c1cc2cscc2s1,774,268:26800:0:PV-006175323753;268:26800:2:PV-001524984169;268:26800:4:PV-006175469745;
Fc1cc[nH]n1,7127,268:26800:0:PV-006175323753;268:26800:0:PV-006175351272;268:26800:0:PV-004094094179;
O=C1CCC2SCCN12,377,268:26800:0:PV-006175323782;268:26800:3:PV-006175405711;268:26800:3:PV-006175405712;
c1ccccc1,308631,268:26800:0:PV-006175323782;268:26800:0:PV-006175324082;268:26800:0:PV-006175324083;
Cc1cnc(C)o1,5187,268:26800:0:PV-006175323867;268:26800:0:PV-006175325598;268:26800:0:PV-006175335675;
FC1(F)CCC1,26070,268:26800:0:PV-006175323867;268:26800:0:PV-006175324162;268:26800:0:PV-006175324163;
CN1CCC(C)(C)C1,2137,268:26800:0:PV-006175323868;268:26800:0:PV-006175323869;268:26800:0:PV-006175323870;
C1CCNC1,588418,268:26800:0:PV-006175323868;268:26800:0:PV-006175323869;268:26800:0:PV-006175323870;
Clc1cccnc1,34656,268:26800:0:PV-006175323868;268:26800:0:PV-006175323869;268:26800:0:PV-006175323870;
c1cncnc1,56527,268:26800:0:PV-006175323885;268:26800:0:PV-006175325851;268:26800:0:PV-006175327534;
C1CC2(CCNC2)CN1,4666,268:26800:0:PV-006175323911;268:26800:0:PV-006175325074;268:26800:0:PV-000543516163;
C1CCNCC1,494610,268:26800:0:PV-006175323959;268:26800:0:PV-006175324115;268:26800:0:PV-006175324116;
FC1CC2(CCC2)C1,3919,268:26800:0:PV-006175323959;268:26800:0:PV-006175333434;268:26800:0:PV-006175344022;
C1CC2CCNC2CN1,9425,268:26800:0:PV-006175323967;268:26800:0:PV-006175324984;268:26800:0:PV-006175327386;
Cc1cncc(F)c1,6514,268:26800:0:PV-006175323967;268:26800:0:PV-006175327693;268:26800:0:PV-003726897705;
CC1CCCCC1,30109,268:26800:0:PV-006175323991;268:26800:0:PV-006175332208;268:26800:0:PV-006175332209;
Cc1ccccc1,89185,268:26800:0:PV-006175324034;268:26800:0:PV-006175324035;268:26800:0:PV-006175324463;
Cn1nccc1Cl,12112,268:26800:0:PV-006175324034;268:26800:0:PV-006175324035;268:26800:0:PV-006175325294;
CN1CCNCC1,13689,268:26800:0:PV-006175324049;268:26800:0:PV-006175349708;268:26800:0:PV-004094094125;
C1COCCOC1,4121,268:26800:0:PV-006175324049;268:26800:0:PV-006175325204;268:26800:0:PV-006175332208;
C1CCSCC1,25680,268:26800:0:PV-006175324049;268:26800:0:PV-006175324941;268:26800:0:PV-006175329699;
CC1CCNC1,164627,268:26800:0:PV-006175324050;268:26800:0:PV-006175325294;268:26800:0:PV-006175326640;
Nc1ccccn1,14891,268:26800:0:PV-006175324050;268:26800:0:PV-006175329699;268:26800:0:PV-006175334893;
FC12CCC(CC1)C2,2544,268:26800:0:PV-006175324050;268:26800:0:PV-002973472059;268:26800:1:PV-004094101729;
c1cnoc1,116998,268:26800:0:PV-006175324053;268:26800:0:PV-006175324054;268:26800:0:PV-006175324674;
C1CCCC1,232503,268:26800:0:PV-006175324053;268:26800:0:PV-006175324054;268:26800:0:PV-006175324244;
OC1CCCCC1,21539,268:26800:0:PV-006175324053;268:26800:0:PV-006175324054;268:26800:0:PV-006175325748;
C1CNCC2(C1)CNC2,10840,268:26800:0:PV-006175324068;268:26800:0:PV-006175324708;268:26800:0:PV-006175338203;
c1ccc2c(c1)CCO2,10478,268:26800:0:PV-006175324068;268:26800:0:PV-006175347613;268:26800:0:PV-006175351583;
CC1CCCN1,102556,268:26800:0:PV-006175324082;268:26800:0:PV-006175324083;268:26800:0:PV-006175327080;
Fc1cccc(Cl)c1,17756,268:26800:0:PV-006175324082;268:26800:0:PV-006175324083;268:26800:0:PV-006175330031;
FC1CCCCC1,12570,268:26800:0:PV-006175324115;268:26800:0:PV-006175324116;268:26800:0:PV-006175326576;
Cc1ccc[nH]1,12680,268:26800:0:PV-006175324118;268:26800:0:PV-006175326644;268:26800:0:PV-006175337239;
C1CC2(C1)CCNC2,18089,268:26800:0:PV-006175324118;268:26800:0:PV-006175329699;268:26800:0:PV-006175330270;
c1csnn1,22338,268:26800:0:PV-006175324118;268:26800:0:PV-006175325074;268:26800:0:PV-006175325297;
FC1(F)CCCNCC1,3953,268:26800:0:PV-006175324128;268:26800:0:PV-006175324427;268:26800:0:PV-006175327229;
Cc1ccns1,14497,268:26800:0:PV-006175324128;268:26800:0:PV-006175331075;268:26800:0:PV-006175334793;
C1COC2(C1)CNC2,7910,268:26800:0:PV-006175324162;268:26800:0:PV-006175324163;268:26800:0:PV-006175324164;
c1ccsc1,167848,268:26800:0:PV-006175324162;268:26800:0:PV-006175324163;268:26800:0:PV-006175324164;
Clc1ccn[nH]1,2753,268:26800:0:PV-006175324170;268:26800:0:PV-006175347546;268:26800:0:PV-006175352662;
C1CCCNCC1,86557,268:26800:0:PV-006175324170;268:26800:0:PV-006175324526;268:26800:0:PV-006175324527;
c1cc[nH]c1,97026,268:26800:0:PV-006175324212;268:26800:0:PV-006175324361;268:26800:0:PV-006175324362;
C1CC2CC1CN2,25814,268:26800:0:PV-006175324212;268:26800:0:PV-006175330070;268:26800:0:PV-006175330197;
c1cscn1,127935,268:26800:0:PV-006175324212;268:26800:0:PV-006175324590;268:26800:0:PV-006175324716;
C1COCCO1,8160,268:26800:0:PV-006175324244;268:26800:0:PV-006175341283;268:26800:0:PV-006175343262;
Cn1ccc(Cl)n1,4703,268:26800:0:PV-006175324245;268:26800:0:PV-006175343590;268:26800:0:PV-006175356479;
Fc1cncc(Cl)c1,3522,268:26800:0:PV-006175324256;268:26800:0:PV-006175325852;268:26800:0:PV-006175331567;
CC1CCCCO1,8855,268:26800:0:PV-006175324259;268:26800:0:PV-006175331836;268:26800:0:PV-006175334514;
C1=CSCC1,9597,268:26800:0:PV-006175324278;268:26800:0:PV-006175331560;268:26800:0:PV-006175331561;
C1CNCCNC1,26863,268:26800:0:PV-006175324278;268:26800:0:PV-006175324578;268:26800:0:PV-006175326443;
Nc1cnccn1,4226,268:26800:0:PV-006175324304;268:26800:0:PV-006175336560;268:26800:0:PV-006175338623;
Cc1cc(C)nc(N)c1,13,268:26800:0:PV-006175324332;268:26805:5:PV-002973705909;268:26816:7:PV-002974170759;
C1=NOCC1,8164,268:26800:0:PV-006175324332;268:26800:0:PV-006175325376;268:26800:0:PV-006175325852;
Fc1ccccc1Cl,19535,268:26800:0:PV-006175324332;268:26800:0:PV-006175329371;268:26800:0:PV-006175331390;
CC1(C)CCNC1,33372,268:26800:0:PV-006175324333;268:26800:0:PV-006175324334;268:26800:0:PV-006175324335;
Clc1cn[nH]c1,25036,268:26800:0:PV-006175324333;268:26800:0:PV-006175324334;268:26800:0:PV-006175324335;
CC1CCCCN1,56938,268:26800:0:PV-006175324361;268:26800:0:PV-006175324362;268:26800:0:PV-006175327132;
c1cc2sccn2c1,1368,268:26800:0:PV-006175324389;268:26800:0:PV-006175334954;268:26800:0:PV-006175334955;
c1cc2c(s1)CCC2,2880,268:26800:0:PV-006175324389;268:26800:0:PV-006175341564;268:26800:0:PV-006175341565;
CC1CNCCCN1,28750,268:26800:0:PV-006175324402;268:26800:0:PV-006175324403;268:26800:0:PV-006175324846;
Cn1cnnc1,3818,268:26800:0:PV-006175324402;268:26800:0:PV-006175324403;268:26800:0:PV-006175325996;
Clc1cc[nH]c1,10122,268:26800:0:PV-006175324402;268:26800:0:PV-006175324403;268:26800:0:PV-006175325312;
Clc1cccc(Cl)c1,3375,268:26800:0:PV-006175324413;268:26800:0:PV-006175324414;268:26800:0:PV-006175328676;
Cc1ccn(C)c1,10691,268:26800:0:PV-006175324427;268:26800:0:PV-006175327027;268:26800:0:PV-006175331007;
C1CC2CNCC1N2,22246,268:26800:0:PV-006175324454;268:26800:0:PV-006175347459;268:26800:0:PV-006175347460;
Cc1cc[nH]n1,38871,268:26800:0:PV-006175324463;268:26800:0:PV-006175324464;268:26800:0:PV-006175329619;
CC1CCCN1C,11473,268:26800:0:PV-006175324473;268:26800:0:PV-006175332045;268:26800:0:PV-006175335482;
