fragment_smiles,occurences,example_ligands
c1ccccc1,1601865,141:14100:0:Z1973970477;141:14100:0:Z1165157303;141:14100:0:Z2455821680;
Cc1ccccn1,29042,141:14100:0:Z2656468050;141:14100:0:Z2088240897;141:14100:0:Z1480674660;
CC1CC=NO1,1078,141:14100:0:Z3530649086;141:14100:0:Z3526771009;141:14100:2:Z3532617142;
O=c1cccn[nH]1,6445,141:14100:0:Z3530649086;141:14100:0:Z4503447518;141:14100:0:Z3094560282;
Cc1nc[nH]c1C,3094,141:14100:0:Z2884423749;141:14100:0:Z1989189323;141:14100:0:Z2617717152;
CC1(C)CNCC(=O)N1,546,141:14100:0:Z3135990128;141:14100:1:Z3133766200;141:14100:9:Z3207781341;
c1cnc2c(c1)CCC2,2562,141:14100:0:Z3906837021;141:14100:0:Z3893101680;141:14100:0:Z3391093451;
O=S1(=O)CCCCC1,8889,141:14100:0:Z1679848041;141:14100:0:Z3787746569;141:14100:0:Z3440965046;
Cc1cc(C)[nH]n1,32281,141:14100:0:Z2960247847;141:14100:0:Z2311552157;141:14100:0:Z1715561838;
Cc1cncc(C)c1,2885,141:14100:0:Z3047937441;141:14100:0:Z2505956923;141:14100:1:Z2225097139;
c1cocn1,50682,141:14100:0:Z4231144974;141:14100:0:Z4179076354;141:14100:0:Z3587449286;
C1CC2(CCSCC2)CN1,909,141:14100:0:Z4231144974;141:14100:2:Z3899129625;141:14100:2:Z3909865734;
c1nnc2n1CCNC2,6433,141:14100:0:Z1995570051;141:14100:0:Z1180849107;141:14100:0:Z3878035293;
Cc1nnc2cccnn12,215,141:14100:0:Z3346263253;141:14101:4:Z729050612;141:14102:0:Z4273771977;
FC1(F)CCC1,12091,141:14100:0:Z3346263253;141:14100:0:Z4635331817;141:14100:0:Z4151167686;
c1ccc2c(c1)CCNC2,29924,141:14100:0:Z3611941802;141:14100:0:Z4604106000;141:14100:0:Z4090664704;
Fc1ccccc1Cl,15429,141:14100:0:Z3611941802;141:14100:0:Z3175724121;141:14100:0:Z893514836;
C1CCC2(CC1)OCCO2,4508,141:14100:0:Z1555732581;141:14100:0:Z3645205763;141:14100:0:Z4094426864;
Fc1cccc(F)c1,62689,141:14100:0:Z1555732581;141:14100:0:Z4408477100;141:14100:0:Z821865408;
C1CCNC1,381082,141:14100:0:Z2698373119;141:14100:0:Z4481937492;141:14100:0:Z4342956509;
O=c1cccc[nH]1,28457,141:14100:0:Z2698373119;141:14100:0:Z4244790551;141:14100:0:Z981235094;
CC1(C)CCC1,8317,141:14100:0:Z4125198149;141:14100:0:Z4125198755;141:14100:0:Z1839013970;
c1cnc2ccsc2c1,1043,141:14100:0:Z3612322020;141:14100:0:Z2777321395;141:14100:0:Z1651008351;
c1cnoc1,76063,141:14100:0:Z4604649302;141:14100:0:Z3907315558;141:14100:0:Z2924285758;
FC1(F)CCNC1,3060,141:14100:0:Z4635331817;141:14100:0:Z4525962732;141:14100:1:Z3616543505;
CC1CNCCO1,15597,141:14100:0:Z2911554030;141:14100:0:Z4115116761;141:14100:0:Z1786804279;
Clc1ccccc1Cl,12322,141:14100:0:Z2911554030;141:14100:0:Z3519762157;141:14100:0:Z1005961586;
C1CCCC1,133064,141:14100:0:Z3997120818;141:14100:0:Z3470494839;141:14100:0:Z4366661543;
Cc1ccnnc1,1047,141:14100:0:Z4342956509;141:14100:0:Z4482467577;141:14100:3:Z4621156711;
Cc1cnco1,10166,141:14100:0:Z4342956509;141:14100:0:Z1527164296;141:14100:0:Z3584527024;
O=c1[nH]cnc2[nH]cnc12,11,141:14100:0:Z2589242218;141:14102:3:Z2234592808;141:14112:6:Z2234592967;
OC1CCNC1,22978,141:14100:0:Z4503447518;141:14100:0:Z4436413789;141:14100:0:Z4115937770;
c1ccc2c(c1)NCCO2,5070,141:14100:0:Z4002181992;141:14100:0:Z2776078413;141:14100:0:Z3385227223;
Nc1ccccn1,1974,141:14100:0:Z4002181992;141:14100:0:Z3369091414;141:14100:0:Z2921753447;
C1CSCN1,7965,141:14100:0:Z1429685212;141:14100:0:Z1392003025;141:14100:0:Z3708137321;
c1nc[nH]n1,52419,141:14100:0:Z3716039658;141:14100:0:Z1625887153;141:14100:0:Z1581079725;
Cc1ccc(F)cc1,5546,141:14100:0:Z1535541005;141:14100:0:Z3609232484;141:14100:0:Z4048001419;
c1nnn[nH]1,29209,141:14100:0:Z1535541005;141:14100:0:Z1422208930;141:14100:0:Z3621897743;
OC1CCNCC1,22573,141:14100:0:Z1535541005;141:14100:0:Z3495517542;141:14100:0:Z2962535841;
c1ccc2occc2c1,14458,141:14100:0:Z1749850281;141:14100:0:Z1991762090;141:14100:0:Z2851871937;
Cc1cccs1,11959,141:14100:0:Z1749850281;141:14100:0:Z1786804279;141:14100:0:Z1239337940;
Cc1cc(C)cc(Cl)c1,708,141:14100:0:Z3402975359;141:14100:0:Z1402071720;141:14100:0:Z3009676634;
CC1CCCNC1,20857,141:14100:0:Z1884271244;141:14100:0:Z4352364247;141:14100:0:Z3620541754;
C1CCCNCC1,28226,141:14100:0:Z1884271244;141:14100:0:Z984092584;141:14100:0:Z4080989479;
O=C1CCCCC1,3288,141:14100:0:Z4641796016;141:14100:0:Z4635141429;141:14100:0:Z3552566640;
C1CCC2NCC2C1,233,141:14100:0:Z4641796016;141:14100:9:Z2642405407;141:14101:0:Z2642405140;
CC1(C)CNC(C)(C)C1O,159,141:14100:0:Z4271359732;141:14100:0:Z3712722407;141:14101:1:Z3644304242;
CC1CCCCN1,15619,141:14100:0:Z984092584;141:14100:0:Z2719940890;141:14100:0:Z2206236305;
Cc1ccc(F)cc1F,1287,141:14100:0:Z4000753516;141:14100:0:Z1339119229;141:14100:0:Z4346134889;
Cc1ccncn1,16682,141:14100:0:Z4000753516;141:14100:0:Z3725539248;141:14100:0:Z1679924866;
C1COCO1,9448,141:14100:0:Z2988958965;141:14100:0:Z2947116324;141:14100:0:Z3620541754;
C1CCOCC1,178902,141:14100:0:Z3208079454;141:14100:0:Z4122931864;141:14100:0:Z2804769483;
c1ccc2c(c1)CCCN2,17743,141:14100:0:Z4054073668;141:14100:0:Z4362873653;141:14100:0:Z2448512860;
c1ccc2c(c1)CCO2,13787,141:14100:0:Z3298370258;141:14100:0:Z1959182095;141:14100:0:Z1896219173;
CC1OCCO1,3442,141:14100:0:Z3298370258;141:14100:0:Z4275677586;141:14100:1:Z1700397189;
Cc1cn2ccncc2n1,326,141:14100:0:Z1871013415;141:14100:3:Z1872765246;141:14100:4:Z1869509607;
C1CCSCC1,8002,141:14100:0:Z4436413789;141:14100:0:Z1935064303;141:14100:0:Z4410388620;
O=C1CNCC2CCCCN12,307,141:14100:0:Z4436344220;141:14100:0:Z3706171986;141:14100:3:Z4023153297;
c1ccc2sncc2c1,1498,141:14100:0:Z2407247883;141:14100:0:Z4400419974;141:14100:2:Z3669268328;
c1ccc2c(c1)OCCCO2,5884,141:14100:0:Z2407247883;141:14100:0:Z4304370585;141:14100:0:Z3006654722;
c1ncon1,155020,141:14100:0:Z4635141429;141:14100:0:Z3545950206;141:14100:0:Z2159573770;
O=C1NCCN1,10409,141:14100:0:Z1190154903;141:14100:0:Z1322932959;141:14100:0:Z2610049381;
Cc1ccc2[nH]ncc2c1,346,141:14100:0:Z4122931864;141:14100:3:Z4086065416;141:14100:6:Z2802033863;
C1COCCOC1,870,141:14100:0:Z4408477100;141:14100:0:Z4345482103;141:14100:1:Z4485591403;
CC1CNC(=O)CO1,131,141:14100:0:Z2072530295;141:14101:1:Z2104897813;141:14101:3:Z3522631779;
Cn1ccnc1,40154,141:14100:0:Z2072530295;141:14100:0:Z3569814031;141:14100:0:Z3618265279;
c1cnc2[nH]ccc2c1,3889,141:14100:0:Z1625887153;141:14100:0:Z5021617240;141:14100:0:Z3648034697;
O=C1NCc2ccccc21,2318,141:14100:0:Z3545950206;141:14100:1:Z4570799712;141:14100:1:Z4572712133;
C1CC2CNC(C1)C2,2093,141:14100:0:Z2966919692;141:14100:0:Z2979020874;141:14100:1:Z4055041432;
OC1CNC1,7557,141:14100:0:Z4261819696;141:14100:0:Z3723408703;141:14100:0:Z3896975405;
Cc1coc(C)c1,836,141:14100:0:Z1352141999;141:14100:0:Z3725539448;141:14100:1:Z1352141188;
Clc1ccc2c(c1)OCCO2,1230,141:14100:0:Z1352141999;141:14100:0:Z2481004937;141:14100:0:Z2149239540;
Clc1cccc(Cl)c1,18126,141:14100:0:Z2804769483;141:14100:0:Z1787918908;141:14100:0:Z4140722726;
C1COCOC1,1529,141:14100:0:Z1820560809;141:14100:0:Z2498299170;141:14100:0:Z2497471470;
Cc1ccc(C)nn1,745,141:14100:0:Z2946032349;141:14100:0:Z3095694436;141:14100:0:Z2995898570;
c1cnc2ncnn2c1,3712,141:14100:0:Z5054311255;141:14100:0:Z3546600892;141:14100:0:Z4614555794;
Fc1cc2cc[nH]c2cc1F,374,141:14100:0:Z3202364926;141:14100:1:Z3202362702;141:14101:1:Z3046195332;
c1ccc2c(c1)CCC2,23032,141:14100:0:Z1583153186;141:14100:0:Z4090039246;141:14100:0:Z4907126818;
CC1(C)Cc2ccccc2C1,296,141:14100:0:Z4179076354;141:14100:8:Z4964353758;141:14101:1:Z4177663231;
c1ccsc1,126098,141:14100:0:Z2434630815;141:14100:0:Z3587449286;141:14100:0:Z2797692453;
CC1(C)CCCCC1,2421,141:14100:0:Z3495517542;141:14100:0:Z3819121553;141:14100:0:Z1940689704;
Cc1ccn2ncnc2n1,1472,141:14100:0:Z4082805579;141:14100:0:Z1715281288;141:14100:0:Z1895797122;
O=C1Cc2ccccc2N1,4644,141:14100:0:Z1655547398;141:14100:0:Z1275016757;141:14100:0:Z1954690584;
O=C1CCSc2ccccc2N1,673,141:14100:0:Z3655701824;141:14100:0:Z373985692;141:14100:0:Z3358248287;
Cn1ccnn1,11227,141:14100:0:Z2795150083;141:14100:0:Z2178839420;141:14100:0:Z3058319646;
c1cncnc1,90404,141:14100:0:Z2719940890;141:14100:0:Z2093197385;141:14100:0:Z4194679846;
CC12CNCC1(C)CNC2,296,141:14100:0:Z2712061457;141:14100:0:Z2915545533;141:14100:9:Z2712376145;
O=S1(=O)CC2CCNC2C1,254,141:14100:0:Z3596900604;141:14100:3:Z3264008144;141:14100:5:Z3441197382;
Nc1ccncn1,2955,141:14100:0:Z2159573770;141:14100:0:Z3558420819;141:14100:0:Z1890784431;
C1CC2CNC1CN2,427,141:14100:0:Z5008507968;141:14100:7:Z2370858979;141:14100:7:Z4315114678;
O=S1(=O)CCCNC1,207,141:14100:0:Z4265682584;141:14100:7:Z4265686727;141:14100:8:Z4317791438;
C1CCCCC1,155534,141:14100:0:Z4265682584;141:14100:0:Z1640083118;141:14100:0:Z4177507812;
c1ccc2[nH]ccc2c1,36492,141:14100:0:Z421509360;141:14100:0:Z3209504365;141:14100:0:Z1514686031;
C1CNCCN1,198447,141:14100:0:Z1391354979;141:14100:0:Z4591805138;141:14100:0:Z3704171576;
Cc1cc(Cl)[nH]n1,2930,141:14100:0:Z3363709932;141:14100:0:Z3367891337;141:14100:0:Z798544536;
C1NCC2COCC12,1900,141:14100:0:Z3363709932;141:14100:1:Z3363728950;141:14100:1:Z2929035687;
C=C1CCNCC1,1252,141:14100:0:Z2348579253;141:14100:0:Z2955459572;141:14100:0:Z2437536532;
O=c1[nH]ccc2ccccc12,2303,141:14100:0:Z2966390805;141:14100:0:Z1816606336;141:14100:0:Z4880455018;
Cc1cccc(F)c1Cl,146,141:14100:0:Z3907315558;141:14100:8:Z3706771263;141:14101:4:Z2803216257;
c1ccnnc1,20152,141:14100:0:Z4080989479;141:14100:0:Z3741232077;141:14100:0:Z2708218122;
CC1(C)CCCN1,7351,141:14100:0:Z4080989479;141:14100:0:Z3564073594;141:14100:0:Z4452227425;
C1CC2(CN1)COC2,1111,141:14100:0:Z3407951987;141:14100:0:Z4206411973;141:14100:0:Z3595338725;
c1cc2c(cn1)OCCO2,555,141:14100:0:Z4591805138;141:14100:1:Z2406653034;141:14100:2:Z2410531593;
Cn1nnc2ccccc21,2557,141:14100:0:Z1851061982;141:14100:0:Z1851061964;141:14100:0:Z1850585639;
CC1=CCNCC1,247,141:14100:0:Z2017707239;141:14100:9:Z2016156928;141:14101:0:Z2474665800;
c1ccoc1,92480,141:14100:0:Z2017707239;141:14100:0:Z821865408;141:14100:0:Z3139001235;
Cc1cocn1,7551,141:14100:0:Z4346926810;141:14100:0:Z2214924651;141:14100:0:Z2602960428;
C1=NOCC1,8735,141:14100:0:Z2020310407;141:14100:0:Z4459137723;141:14100:0:Z3883160722;
C1=CCNCC1,8642,141:14100:0:Z3542634275;141:14100:0:Z1848675016;141:14100:0:Z2635434948;
O=S1(=O)CCCCCC1,270,141:14100:0:Z3542634275;141:14100:0:Z3575294707;141:14100:6:Z4233477614;
CC1NCCn2cnnc21,1092,141:14100:0:Z3469873354;141:14100:0:Z1787918908;141:14100:0:Z1787278717;
c1ccc2scnc2c1,13431,141:14100:0:Z3469873354;141:14100:0:Z2296683529;141:14100:0:Z2956447199;
c1nnc2n1CCC2,3346,141:14100:0:Z2797692453;141:14100:0:Z3535870920;141:14100:0:Z2212717406;
Cc1ccn[nH]1,38723,141:14100:0:Z3209504365;141:14100:0:Z3625720298;141:14100:0:Z3539788256;
c1cn2c(n1)CCCC2,12033,141:14100:0:Z4402655613;141:14100:0:Z4179180544;141:14100:0:Z3570783947;
OC1CCCCCC1O,142,141:14100:0:Z3204773673;141:14101:4:Z3176542123;141:14102:6:Z4136365686;
Cn1c2c(ccc1=O)CCCC2,406,141:14100:0:Z2779877678;141:14100:0:Z4324366920;141:14100:0:Z5001041640;
c1n[nH]c2c1COCC2,995,141:14100:0:Z4124529346;141:14100:2:Z3653359746;141:14100:2:Z4054769460;
C1CC2CCNC2C1,2941,141:14100:0:Z2868635826;141:14100:0:Z3907236569;141:14100:0:Z2792768019;
c1ncsn1,8267,141:14100:0:Z2624041909;141:14100:0:Z4269947212;141:14100:0:Z3608546577;
Cn1ncc2c1CCOC2,1133,141:14100:0:Z4518306618;141:14100:1:Z3805676631;141:14100:2:Z3707704145;
Cc1ncon1,12757,141:14100:0:Z2950377938;141:14100:0:Z1564772100;141:14100:0:Z1082878566;
OC1CCCNC1,9778,141:14100:0:Z2950377938;141:14100:0:Z3555349799;141:14100:0:Z2613493656;
OC1CCC1,12895,141:14100:0:Z3685636606;141:14100:0:Z3480092621;141:14100:0:Z2291756422;
O=C1CCCCN1,36236,141:14100:0:Z2311552157;141:14100:0:Z1765310669;141:14100:0:Z4399573447;
Cn1cnc2cccnc21,1040,141:14100:0:Z1720453000;141:14100:0:Z4024036914;141:14100:1:Z1702936325;
Cn1ccc2ccccc21,5367,141:14100:0:Z3470494839;141:14100:0:Z3645205763;141:14100:0:Z3580608407;
c1cc2c(s1)CCC2,1363,141:14100:0:Z3056952257;141:14100:2:Z3586016263;141:14100:3:Z1865609951;
Cc1cnc2n1CCCC2,1996,141:14100:0:Z4177507812;141:14100:1:Z4960425912;141:14100:2:Z4303368041;
Cc1cc(C)n2ccnc2n1,370,141:14100:0:Z3580091950;141:14100:1:Z2274767503;141:14100:4:Z1395310176;
Cc1cccc(Cl)c1,5396,141:14100:0:Z4871649167;141:14100:0:Z1641896856;141:14100:0:Z2595501391;
C1CNC2CCCC2C1,1237,141:14100:0:Z3625720298;141:14100:0:Z3649438322;141:14100:0:Z2705171922;
C1CNC2(C1)CCOC2,375,141:14100:0:Z4393788363;141:14100:4:Z2055435096;141:14100:5:Z4217930218;
Cc1csc2cncn12,138,141:14100:0:Z4124225353;141:14100:8:Z4123819861;141:14101:2:Z3839201849;
C1CSCCN1,11502,141:14100:0:Z4124225353;141:14100:0:Z1000718300;141:14100:0:Z5024949463;
Cc1cccc(C)n1,2704,141:14100:0:Z1392003025;141:14100:0:Z1933507316;141:14100:0:Z2718263794;
CN1CCc2ccccc2C1,1078,141:14100:0:Z2851072691;141:14100:1:Z3338915028;141:14100:1:Z1797637979;
c1ccn2nccc2c1,4410,141:14100:0:Z2851072691;141:14100:0:Z3382324897;141:14100:0:Z4214306264;
Cc1cn[nH]c1,14476,141:14100:0:Z1657239793;141:14100:0:Z3055108365;141:14100:0:Z1816606336;
C1CCC2(C1)OCCO2,2046,141:14100:0:Z1657239793;141:14100:0:Z4211135339;141:14100:1:Z3187892823;
Oc1ccccc1,43011,141:14100:0:Z3519594916;141:14100:0:Z4090039246;141:14100:0:Z2915193917;
C1CC2CC1CO2,3538,141:14100:0:Z3519594916;141:14100:0:Z5033421434;141:14100:0:Z3708174319;
C1CC2(CCN1)CCOCC2,1345,141:14100:0:Z2044934744;141:14100:1:Z3888840958;141:14100:1:Z3570645476;
CC1CCNCC1,21734,141:14100:0:Z2304834248;141:14100:0:Z3605329090;141:14100:0:Z2842204061;
CN1CCNCC1,28317,141:14100:0:Z3189744422;141:14100:0:Z4044915457;141:14100:0:Z4556559846;
C1NCC2CC12,11737,141:14100:0:Z4026727519;141:14100:0:Z2975524161;141:14100:0:Z1839234471;
C1CC2(C1)NCCS2,148,141:14100:0:Z3741232077;141:14101:9:Z4250094541;141:14101:9:Z4250089640;
c1cnc2[nH]ncc2c1,3810,141:14100:0:Z4024142136;141:14100:0:Z4503868474;141:14100:0:Z4503514149;
CC1(C)CNC1,4733,141:14100:0:Z4024142136;141:14100:0:Z4041722071;141:14100:0:Z5035030347;
Cc1ccnn1C,9128,141:14100:0:Z2707589468;141:14100:0:Z3610894948;141:14100:0:Z1435827536;
Cc1ncc(F)c(C)n1,80,141:14100:0:Z1521857087;141:14101:7:Z1365777566;141:14102:6:Z1002356260;
c1ncn2c1CCCC2,3601,141:14100:0:Z5014748468;141:14100:0:Z3654127147;141:14100:0:Z4209502286;
C1CC2(C1)COCCO2,660,141:14100:0:Z5014748468;141:14100:1:Z5019040413;141:14100:1:Z5013280499;
O=S1(=O)CCC2CCC1C2,342,141:14100:0:Z4362873653;141:14100:3:Z4638096505;141:14100:4:Z3565453898;
CC1CCCN1C,1327,141:14100:0:Z2922499468;141:14100:3:Z2711153352;141:14100:3:Z4883299168;
OC1CCCc2ccccc21,518,141:14100:0:Z1564772100;141:14100:5:Z2970877225;141:14100:6:Z1564274333;
Cc1cc(C)on1,10025,141:14100:0:Z1275976475;141:14100:0:Z1968587128;141:14100:0:Z4197244792;
O=S1(=O)CCCC1,17738,141:14100:0:Z1275976475;141:14100:0:Z1492923739;141:14100:0:Z3058346823;
c1c[nH]nn1,88029,141:14100:0:Z2272420778;141:14100:0:Z4907619524;141:14100:0:Z3874685451;
c1ccc2ccccc2c1,19256,141:14100:0:Z1839234471;141:14100:0:Z986412184;141:14100:0:Z5025920070;
Cc1ccccc1F,12858,141:14100:0:Z2206681518;141:14100:0:Z4111800806;141:14100:0:Z2227590197;
c1ccc2c(c1)CCN2,24129,141:14100:0:Z4304646623;141:14100:0:Z2362753998;141:14100:0:Z4030494677;
CC1CCCC1,5072,141:14100:0:Z2610230891;141:14100:0:Z2705053383;141:14100:0:Z1601883874;
O=c1[nH]ccc2cc[nH]c12,34,141:14100:0:Z1176163781;141:14108:0:Z1429808131;141:14114:4:Z1176163718;
CC1(C)CCCCO1,3662,141:14100:0:Z3009607898;141:14100:0:Z3680034421;141:14100:0:Z4277204067;
C1CC2(CN1)CNC2,840,141:14100:0:Z4276003435;141:14100:3:Z4084653629;141:14100:4:Z3315753663;
NC1CCNCC1,2752,141:14100:0:Z4276003435;141:14100:0:Z3519700033;141:14100:0:Z4054892958;
C1CC2COCCN2C1,1607,141:14100:0:Z3524021045;141:14100:0:Z3361711966;141:14100:0:Z3362332010;
Cc1ccno1,14942,141:14100:0:Z830492956;141:14100:0:Z2955459572;141:14100:0:Z4322163041;
Cc1cc(C)cc(C)c1,4356,141:14100:0:Z1445538772;141:14100:0:Z4507130113;141:14100:0:Z1269047417;
CC1CNCC(C)C1,2305,141:14100:0:Z3153205591;141:14100:0:Z1746033787;141:14100:1:Z1305859233;
Cc1n[nH]c(C)n1,2873,141:14100:0:Z3694262128;141:14100:0:Z2709681854;141:14100:2:Z4152429571;
c1nnco1,29637,141:14100:0:Z5039619107;141:14100:0:Z1900193510;141:14100:0:Z1578310846;
C1COCCO1,7652,141:14100:0:Z2623152051;141:14100:0:Z4128257748;141:14100:0:Z3597427141;
Clc1ccc2c(c1)CNCC2,604,141:14100:0:Z4581422253;141:14100:0:Z1538383947;141:14100:0:Z4596410355;
Clc1ncccn1,806,141:14100:0:Z3819255647;141:14100:3:Z2771078170;141:14100:4:Z4135479394;
Fc1ccc(F)cc1,12362,141:14100:0:Z1449141151;141:14100:0:Z4399573447;141:14100:0:Z1339119229;
Cc1ccn(C)n1,14385,141:14100:0:Z3787746569;141:14100:0:Z2362753998;141:14100:0:Z3055108365;
O=C1COc2ccccc2N1,6530,141:14100:0:Z1538383947;141:14100:0:Z3623257950;141:14100:0:Z2016491340;
O=S1(=O)CCCN1,11230,141:14100:0:Z136256410;141:14100:0:Z4288903186;141:14100:0:Z3558215258;
CC1CCCC(C)N1,2558,141:14100:0:Z2673967283;141:14100:0:Z3134072448;141:14100:1:Z1994949351;
C1COC2(C1)CCNCC2,2429,141:14100:0:Z3054802090;141:14100:0:Z3316760022;141:14100:1:Z3549697898;
c1cc[nH]c1,27014,141:14100:0:Z1130936835;141:14100:0:Z3628919451;141:14100:0:Z2964644731;
Cc1nncs1,4034,141:14100:0:Z3314166212;141:14100:0:Z3095162628;141:14100:0:Z3320651478;
FC1(F)C2CCCC1CC2,303,141:14100:0:Z4907619524;141:14100:1:Z4506728294;141:14100:6:Z4909500842;
CC1CCC2CCC1N2,126,141:14100:0:Z2827812396;141:14100:4:Z2783128428;141:14100:4:Z2783122779;
c1ccn2ccnc2c1,10901,141:14100:0:Z2827812396;141:14100:0:Z1426740682;141:14100:0:Z1728018992;
O=C1NCCNCC1(F)F,235,141:14100:0:Z3059564772;141:14100:1:Z3174908135;141:14101:4:Z3059553176;
c1cc2n(n1)CCCC2,6507,141:14100:0:Z2443911030;141:14100:0:Z3520386202;141:14100:0:Z3625446103;
Cc1cncs1,9864,141:14100:0:Z3667549102;141:14100:0:Z4013560694;141:14100:0:Z4654254272;
Fc1ccc2ccncc2c1,746,141:14100:0:Z3667549102;141:14100:1:Z4350235445;141:14100:1:Z4049567158;
Cn1ccccc1=O,4261,141:14100:0:Z4013774284;141:14100:0:Z4483781983;141:14100:1:Z4135168860;
Clc1ccc(Cl)cc1,3519,141:14100:0:Z2957316843;141:14100:0:Z66652883;141:14100:0:Z1260612047;
O=C1CCNCCCCCCN1,296,141:14100:0:Z3203713704;141:14100:2:Z3199803237;141:14101:4:Z2783195878;
CC1(C)CNC(=O)C1,517,141:14100:0:Z2952235993;141:14100:2:Z3683744702;141:14100:3:Z4600257556;
Cc1ncccn1,6907,141:14100:0:Z1900193510;141:14100:0:Z951536214;141:14100:0:Z3558654008;
Cc1cncnc1C,1640,141:14100:0:Z4233208533;141:14100:1:Z4492526798;141:14100:1:Z1173757183;
c1ccn2cncc2c1,2552,141:14100:0:Z2232467110;141:14100:0:Z2032496725;141:14100:1:Z1495820515;
CC1CCC(O)CN1,951,141:14100:0:Z1953853452;141:14100:0:Z2458352187;141:14100:0:Z2373581004;
c1nnc2n1CCCC2,8714,141:14100:0:Z3583760030;141:14100:0:Z4423922419;141:14100:0:Z3204495883;
Cn1cncn1,12776,141:14100:0:Z4401372897;141:14100:0:Z4002929964;141:14100:0:Z1933507316;
FC1(F)CCNCC12CCOC2,421,141:14100:0:Z4401372897;141:14100:5:Z3104876206;141:14100:7:Z3316874529;
Cc1cccc2c1OCCC2,1451,141:14100:0:Z1829514574;141:14100:0:Z1829115466;141:14100:0:Z979696016;
CN1C(=O)Cc2ccccc21,2080,141:14100:0:Z4972744415;141:14100:0:Z4137976816;141:14100:1:Z1098985963;
Cn1ncnn1,924,141:14100:0:Z4044915457;141:14100:1:Z3443013181;141:14100:1:Z3180237993;
OC1CC2CCCC(C1)C2,307,141:14100:0:Z4405148132;141:14101:2:Z4424476840;141:14101:4:Z4404067740;
CN1CCC2CNCC2C1,1178,141:14100:0:Z3078203354;141:14100:1:Z3174016829;141:14100:2:Z2881603156;
Cc1cccc2cc[nH]c12,1302,141:14100:0:Z4266789965;141:14100:0:Z4267997345;141:14100:1:Z2285089442;
CC1(C)CNCCO1,6785,141:14100:0:Z2767406516;141:14100:0:Z3181173011;141:14100:0:Z4213842724;
O=C1COCCN1,3192,141:14100:0:Z2362753998;141:14100:0:Z4030494677;141:14100:0:Z4049196864;
c1cn[nH]n1,8392,141:14100:0:Z3609613069;141:14100:0:Z3393884962;141:14100:0:Z1546002486;
