fragment_smiles,occurences,example_ligands
CC1CNCCN1,82257,317:31700:0:PV-006078668763;317:31700:0:PV-006078668764;317:31700:0:PV-006078671062;
Nc1ccn[nH]1,1539,317:31700:0:PV-006078668763;317:31700:0:PV-006078668764;317:31700:0:PV-006078681538;
c1ccccc1,385036,317:31700:0:PV-006078668763;317:31700:0:PV-006078668764;317:31700:0:PV-006078668835;
Cc1csc(C)n1,6241,317:31700:0:PV-006078668791;317:31700:0:PV-006078671072;317:31700:0:PV-006078677069;
C1CC2CCNC2C1,15999,317:31700:0:PV-006078668791;317:31700:0:PV-006078669413;317:31700:0:PV-006078669732;
Cn1cccn1,130314,317:31700:0:PV-006078668791;317:31700:0:PV-006078669882;317:31700:0:PV-006078670030;
c1ccsc1,124275,317:31700:0:PV-006078668797;317:31700:0:PV-006078669355;317:31700:0:PV-006078669432;
C1CC2CC1CN2,26442,317:31700:0:PV-006078668797;317:31700:0:PV-006078669190;317:31700:0:PV-006078669763;
CN1CCCCC1,39246,317:31700:0:PV-006078668797;317:31700:0:PV-006078669675;317:31700:0:PV-006078669676;
C1CNCC2(C1)CC2,9270,317:31700:0:PV-006078668801;317:31700:0:PV-006078672797;317:31700:0:PV-006078673795;
Fc1cccnc1,48672,317:31700:0:PV-006078668801;317:31700:0:PV-006078668922;317:31700:0:PV-006078668923;
Cc1nncs1,3086,317:31700:0:PV-006078668808;317:31700:0:PV-006078671829;317:31700:0:PV-006078677070;
C1CCNCC1,552171,317:31700:0:PV-006078668808;317:31700:0:PV-006078668871;317:31700:0:PV-006078668888;
c1n[nH]c2c1CCC2,5391,317:31700:0:PV-006078668808;317:31700:0:PV-006078669991;317:31700:0:PV-006078686690;
Cc1ccc(F)c2[nH]ccc12,396,317:31700:0:PV-006078668823;317:31700:5:PV-001625330345;317:31700:5:PV-001634025020;
Nc1ccncc1,6461,317:31700:0:PV-006078668827;317:31700:0:PV-006078669954;317:31700:0:PV-006078675443;
C1CC2CNCC1C2,15741,317:31700:0:PV-006078668827;317:31700:0:PV-006078669060;317:31700:0:PV-006078669061;
FC1CCCCC1,12074,317:31700:0:PV-006078668827;317:31700:0:PV-006078672198;317:31700:0:PV-006078678618;
C1CCNC1,597078,317:31700:0:PV-006078668835;317:31700:0:PV-006078668936;317:31700:0:PV-006078668978;
c1c[nH]nn1,96435,317:31700:0:PV-006078668835;317:31700:0:PV-006078669816;317:31700:0:PV-006078669831;
c1cc[nH]c1,107907,317:31700:0:PV-006078668838;317:31700:0:PV-006078668969;317:31700:0:PV-006078669198;
CC1CNCC1C,6782,317:31700:0:PV-006078668838;317:31700:0:PV-006078673591;317:31700:0:PV-006078692539;
CC1=CSCCO1,2991,317:31700:0:PV-006078668838;317:31700:0:PV-006078670141;317:31700:0:PV-006078672096;
c1ccncc1,287993,317:31700:0:PV-006078668867;317:31700:0:PV-006078668943;317:31700:0:PV-006078668944;
Cc1nc[nH]n1,4920,317:31700:0:PV-006078668867;317:31700:0:PV-006078669483;317:31700:0:PV-006078670224;
CC1CCC1,48216,317:31700:0:PV-006078668871;317:31700:0:PV-006078669355;317:31700:0:PV-006078669645;
