fragment_smiles,occurences,example_ligands
C1NC2CNC1C2,13645,228:22800:0:PV-004895253323;228:22800:0:PV-004895253404;228:22800:0:PV-004895262958;
c1ccncc1,227024,228:22800:0:PV-004895253323;228:22800:0:PV-004895253364;228:22800:0:PV-004895253686;
C1=NOC2C3CCC(C3)C12,14,228:22800:0:PV-004895253364;228:22803:8:PV-004896499393;228:22804:9:PV-004896846195;
c1c[nH]nn1,98801,228:22800:0:PV-004895253382;228:22800:0:PV-004895253797;228:22800:0:PV-004895255182;
C1CNCCOC1,23084,228:22800:0:PV-004895253382;228:22800:0:PV-004895258122;228:22800:0:PV-004895259667;
Cc1cnc(Cl)o1,3632,228:22800:0:PV-004895253394;228:22800:0:PV-004895263765;228:22800:0:PV-004895276389;
CC1CCCN1,103292,228:22800:0:PV-004895253394;228:22800:0:PV-004895255297;228:22800:0:PV-004895255298;
C1COCCOC1,4208,228:22800:0:PV-004895253394;228:22800:0:PV-004895256573;228:22800:0:PV-004895274578;
c1ccsc1,167532,228:22800:0:PV-004895253404;228:22800:0:PV-004895253682;228:22800:0:PV-004895254332;
CC1(C)CCNC1,33465,228:22800:0:PV-004895253412;228:22800:0:PV-004895253769;228:22800:0:PV-004895254132;
Nc1nccs1,9955,228:22800:0:PV-004895253412;228:22800:0:PV-004895259476;228:22800:0:PV-004895259596;
O=S1(=O)CC2CC1C2,170,228:22800:0:PV-004895253425;228:22800:6:PV-004895494090;228:22800:6:PV-004895494091;
c1cscn1,128946,228:22800:0:PV-004895253429;228:22800:0:PV-004895254855;228:22800:0:PV-004895255831;
C1CC2(C1)CNC2,28056,228:22800:0:PV-004895253429;228:22800:0:PV-004895254486;228:22800:0:PV-004895256075;
OC1CCC1,42605,228:22800:0:PV-004895253429;228:22800:0:PV-004895254182;228:22800:0:PV-004895255081;
FC1(F)CCCC1,14355,228:22800:0:PV-004895253455;228:22800:0:PV-004895261856;228:22800:0:PV-004895261857;
C1CNCCNC1,27177,228:22800:0:PV-004895253455;228:22800:0:PV-004895253740;228:22800:0:PV-004895257230;
Cc1ccsc1C,10594,228:22800:0:PV-004895253501;228:22800:0:PV-004895255879;228:22800:0:PV-004895256026;
C1CC2CCNC2CN1,9053,228:22800:0:PV-004895253501;228:22800:0:PV-004895268870;228:22800:0:PV-004895276340;
C1CCOCC1,100426,228:22800:0:PV-004895253501;228:22800:0:PV-004895254263;228:22800:0:PV-004895254701;
C1CNC2CCNCC2C1,6159,228:22800:0:PV-004895253538;228:22800:0:PV-004895258168;228:22800:0:PV-004895262922;
FC1(F)CC12CC2,3124,228:22800:0:PV-004895253538;228:22800:0:PV-004895282705;228:22800:0:PV-004895282706;
Cn1cccn1,112842,228:22800:0:PV-004895253567;228:22800:0:PV-004895253568;228:22800:0:PV-004895253569;
FC1(F)C2CCCC21,7822,228:22800:0:PV-004895253567;228:22800:0:PV-004895253568;228:22800:0:PV-004895253569;
CN1CCCC1,29250,228:22800:0:PV-004895253584;228:22800:0:PV-004895253585;228:22800:0:PV-004895253586;
c1ccc2c(c1)CCC2,12211,228:22800:0:PV-004895253584;228:22800:0:PV-004895253585;228:22800:0:PV-004895253586;
Cn1ccnc1,39540,228:22800:0:PV-004895253594;228:22800:0:PV-004895255581;228:22800:0:PV-004895257847;
C1NCC2CNCC12,8717,228:22800:0:PV-004895253594;228:22800:0:PV-004895265535;228:22800:0:PV-004895265536;
Cc1ccon1,31364,228:22800:0:PV-004895253622;228:22800:0:PV-004895253623;228:22800:0:PV-004895261524;
Fc1ccc2[nH]ncc2c1,1127,228:22800:0:PV-004895253622;228:22800:0:PV-004895253623;228:22800:1:PV-004895338268;
Cc1cnccc1Cl,5300,228:22800:0:PV-004895253630;228:22800:0:PV-004895253631;228:22800:0:PV-004895262061;
C1CCCC1,234528,228:22800:0:PV-004895253630;228:22800:0:PV-004895253631;228:22800:0:PV-004895253720;
C1CNCCN1,139905,228:22800:0:PV-004895253652;228:22800:0:PV-004895254856;228:22800:0:PV-004895254964;
CC1(C)CCCO1,5337,228:22800:0:PV-004895253652;228:22800:0:PV-004895271957;228:22800:0:PV-004895275566;
Cc1ccco1,46611,228:22800:0:PV-004895253665;228:22800:0:PV-004895254500;228:22800:0:PV-004895254501;
