fragment_smiles,occurences,example_ligands
c1ccncc1,654187,511:51100:0:Z1657392542;511:51100:0:Z1984831574;511:51100:0:Z1175698523;
c1ccccc1,1262514,511:51100:0:Z1657392542;511:51100:0:Z1142999859;511:51100:0:Z1614655211;
C1CNCCN1,133635,511:51100:0:Z1142999859;511:51100:0:Z1984831574;511:51100:0:Z4020323508;
Cc1ccc2c(C)n[nH]c2n1,1494,511:51100:0:Z1142999859;511:51100:0:Z747635882;511:51100:0:Z1224903101;
C1COCCN1,31187,511:51100:0:Z1614655211;511:51100:0:Z1626229818;511:51100:0:Z5059471339;
Cc1cc(C)n2nccc2n1,3111,511:51100:0:Z1815012765;511:51100:0:Z358570002;511:51100:0:Z737386792;
C1=Cc2ccccc2NCC1,8,511:51100:0:Z1815012765;511:51100:6:Z1887110019;511:51112:3:PV-004159411563;
c1ncon1,9310,511:51100:0:Z3495855906;511:51100:0:Z890271168;511:51100:0:Z1891405969;
C1CCCC1,223154,511:51100:0:Z3495855906;511:51100:0:Z1626229818;511:51100:0:Z1656188875;
C1CCNCC1,522800,511:51100:0:Z3495855906;511:51100:0:Z890271168;511:51100:0:Z1730527596;
Clc1ccccc1,7464,511:51100:0:Z890271168;511:51100:0:Z1207530737;511:51100:0:Z1421247838;
c1ccc2[nH]ccc2c1,87719,511:51100:0:Z1842906083;511:51100:0:Z1732128984;511:51100:0:Z2772932187;
Cc1cc(C)n(C)n1,5603,511:51100:0:Z1730527596;511:51100:0:Z1344051022;511:51100:0:Z1421772216;
CC1CNc2cccc(F)c2O1,4,511:51100:0:Z1730527596;511:51101:5:Z1883853006;511:51102:1:Z1883841040;
Cc1nc2ccccn2n1,3890,511:51100:0:Z4020323508;511:51100:0:Z4020593741;511:51100:0:Z5048737816;
Cc1ccc(C)cc1,28518,511:51100:0:Z1236193793;511:51100:0:Z878385526;511:51100:0:Z767323120;
C1CNC2CCCC2C1,2184,511:51100:0:Z3550174002;511:51100:3:Z1265304952;511:51100:8:Z2915646010;
Cn1cc2c(n1)CCCC2,2259,511:51100:0:Z4022474233;511:51100:0:Z2897666656;511:51100:1:Z2187544726;
c1ccc2c(c1)CCNC2,32966,511:51100:0:Z4022474233;511:51100:0:Z3289095249;511:51100:0:Z1172064619;
O=C1NCCn2cnnc21,9,511:51100:0:Z3313901518;511:51100:4:Z2850353424;511:51109:6:PV-002085098377;
c1ccc2ccccc2c1,50120,511:51100:0:Z3313901518;511:51100:0:Z3723686364;511:51100:0:Z1230385341;
C1CCOCC1,26189,511:51100:0:Z815227882;511:51100:0:Z1093802238;511:51100:0:Z1274513252;
Cc1ccccc1,342520,511:51100:0:Z815227882;511:51100:0:Z1414589455;511:51100:0:Z1956789912;
c1cncnc1,114750,511:51100:0:Z413447318;511:51100:0:Z338397780;511:51100:0:Z3204351785;
Cc1ccccc1C,48567,511:51100:0:Z1535664894;511:51100:0:Z391845352;511:51100:0:Z384228306;
CC1CCCCN1,86999,511:51100:0:Z1267160807;511:51100:0:Z1994346143;511:51100:0:Z3638420382;
Fc1ccccc1,134378,511:51100:0:Z2014667271;511:51100:0:Z3102611626;511:51100:0:Z2016773189;
C1=NOCC1,6468,511:51100:0:Z2014667271;511:51100:0:Z1211575935;511:51100:0:Z1663140826;
C1CCNC1,680218,511:51100:0:Z2014667271;511:51100:0:Z1270726620;511:51100:0:Z1729484482;
Cc1ccn[nH]1,50495,511:51100:0:Z4503712633;511:51100:0:Z1494491079;511:51100:0:Z2104602670;
c1ccc2c(c1)CCCC2,34266,511:51100:0:Z4503712633;511:51100:0:Z952672898;511:51100:0:Z1206479483;
CC1CCNC1,226075,511:51100:0:Z1367154388;511:51100:0:Z1538315547;511:51100:0:Z3720894014;
Cn1c(=O)oc2ccccc21,400,511:51100:0:Z1367154388;511:51100:0:Z1521742711;511:51100:1:Z2226142238;
O=c1[nH]c2ccccc2[nH]1,4608,511:51100:0:Z437839792;511:51100:0:Z2851222700;511:51100:0:Z1900576404;
O=C1CNc2ccccc2N1,922,511:51100:0:Z1093802238;511:51100:0:Z2354243137;511:51100:0:Z594770262;
Cn1c(=O)c2ccn(C)c2n(C)c1=O,32,511:51100:0:Z1175698523;511:51100:0:Z1953339171;511:51100:0:Z1069790856;
O=C1NCCc2ccccc21,5426,511:51100:0:Z1223961862;511:51100:0:Z1802711821;511:51100:0:Z1666243195;
C1CCCCC1,181815,511:51100:0:Z3385375525;511:51100:0:Z795238744;511:51100:0:Z808454240;
O=C1CCCN1,31592,511:51100:0:Z3385375525;511:51100:0:Z1207530737;511:51100:0:Z2173003238;
c1cnc2ccnn2c1,16468,511:51100:0:Z3102611626;511:51100:0:Z442217474;511:51100:0:Z4220221575;
C1CNCCNC1,28016,511:51100:0:Z3102611626;511:51100:0:Z1277399622;511:51100:0:Z1725185030;
c1c[nH]nn1,111879,511:51100:0:Z1207530737;511:51100:0:Z1304223232;511:51100:0:Z240230968;
c1cn[nH]c1,316896,511:51100:0:Z1266790444;511:51100:0:Z2016773189;511:51100:0:Z1891517842;
O=C1CNCCN1,1928,511:51100:0:Z1266790444;511:51100:0:Z364689360;511:51100:0:Z2025508535;
c1nnc[nH]1,15003,511:51100:0:Z3135197850;511:51100:0:Z2025508535;511:51100:0:Z737316376;
Cc1cccc(C)n1,30237,511:51100:0:Z3135197850;511:51100:2:Z1740240309;511:51100:2:Z2370886141;
Cn1ncc2c1CCCC2,2197,511:51100:0:Z3135197850;511:51100:0:Z3712191716;511:51100:1:Z1983947791;
c1ccc2c(c1)CCCN2,12139,511:51100:0:Z1956789912;511:51100:0:Z1488530011;511:51100:0:Z4087097880;
CC1CNCC(C)O1,878,511:51100:0:Z1578347464;511:51100:0:Z1884021769;511:51100:0:Z4421084865;
CC1NCCN(C)C1C,6,511:51100:0:Z1578347464;511:51128:4:PV-004180253155;511:51140:9:PV-004196468248;
Cn1cccn1,131153,511:51100:0:Z2173003238;511:51100:0:Z2012607274;511:51100:0:Z1306852771;
Cc1cc(C)[nH]n1,19777,511:51100:0:Z1067518280;511:51100:0:Z1652833488;511:51100:0:Z3604737925;
Cc1cnc2c(c1)NCCO2,8,511:51100:0:Z1884021769;511:51100:5:Z1884032372;511:51102:5:Z1884044312;
c1ccc2cnccc2c1,92362,511:51100:0:Z1943996143;511:51100:0:Z3721970944;511:51100:0:Z2103975828;
c1ccc2[nH]cnc2c1,30116,511:51100:0:Z4214704245;511:51100:0:Z1559949514;511:51100:0:Z1203196507;
OC1CCNCC1,9032,511:51100:0:Z4214704245;511:51100:0:Z1132426656;511:51100:0:Z1885541070;
CN1C2CCCC1CC2,116,511:51100:0:Z1652833488;511:51100:4:Z2171704755;511:51100:6:Z2114322881;
O=S1(=O)CCCC1,726,511:51100:0:Z46337607;511:51100:0:Z2219805319;511:51100:0:Z1509924191;
c1cn2c(n1)CCCC2,7940,511:51100:0:Z4199614465;511:51100:0:Z1627291873;511:51100:0:Z4246457394;
