fragment_smiles,occurences,example_ligands
C1CCC2(CNC2)OC1,1707,452:45200:0:PV-005320474617;452:45200:1:PV-005320496909;452:45200:5:PV-005320613614;
Cc1cncc(C)c1,10839,452:45200:0:PV-005320474617;452:45200:0:PV-002651434796;452:45200:0:PV-000559348211;
c1ccccc1,528771,452:45200:0:PV-005320474627;452:45200:0:PV-005320474736;452:45200:0:PV-005320474761;
CC1CC(C)NCCN1,1936,452:45200:0:PV-005320474627;452:45200:0:PV-005320476460;452:45200:0:PV-005320480529;
Cc1cccnn1,24069,452:45200:0:PV-005320474627;452:45200:0:PV-005320475225;452:45200:0:PV-005320476401;
Cc1cnc(C)[nH]1,8091,452:45200:0:PV-005320474644;452:45200:0:PV-005320477085;452:45200:0:PV-005320477086;
C1CC2CNCC(C1)NC2,2052,452:45200:0:PV-005320474644;452:45200:0:PV-005320478036;452:45200:0:PV-005320489751;
c1ccoc1,130242,452:45200:0:PV-005320474644;452:45200:0:PV-005320474662;452:45200:0:PV-005320474668;
CC1CCCOC1,6814,452:45200:0:PV-005320474647;452:45200:0:PV-005320479675;452:45200:0:PV-001710748917;
Nc1ccn[nH]1,2280,452:45200:0:PV-005320474647;452:45200:0:PV-005320480529;452:45200:1:PV-005320501109;
Cc1ccccc1,157141,452:45200:0:PV-005320474656;452:45200:0:PV-005320474657;452:45200:0:PV-005320474658;
FC1CCC1,46170,452:45200:0:PV-005320474656;452:45200:0:PV-005320474657;452:45200:0:PV-005320474658;
CC1(C)CCCCC1,19613,452:45200:0:PV-005320474656;452:45200:0:PV-005320474657;452:45200:0:PV-005320474658;
C1CNCCN1,166815,452:45200:0:PV-005320474662;452:45200:0:PV-005320474697;452:45200:0:PV-005320474869;
C1CCNCC1,621227,452:45200:0:PV-005320474662;452:45200:0:PV-005320474744;452:45200:0:PV-005320474782;
c1ccncc1,378279,452:45200:0:PV-005320474667;452:45200:0:PV-005320474741;452:45200:0:PV-005320474929;
C1CCCCC1,256726,452:45200:0:PV-005320474667;452:45200:0:PV-005320474687;452:45200:0:PV-005320474721;
c1c[nH]nn1,98835,452:45200:0:PV-005320474667;452:45200:0:PV-005320474779;452:45200:0:PV-005320474805;
Cc1ccc2c(C)nn(C)c2n1,641,452:45200:0:PV-005320474668;452:45200:0:PV-005320474669;452:45200:0:PV-005320474670;
C1CCNC1,602666,452:45200:0:PV-005320474668;452:45200:0:PV-005320474669;452:45200:0:PV-005320474670;
CC1CCCO1,24794,452:45200:0:PV-005320474671;452:45200:0:PV-005320474672;452:45200:0:PV-005320478580;
c1cn[nH]c1,296532,452:45200:0:PV-005320474671;452:45200:0:PV-005320474672;452:45200:0:PV-005320474948;
Fc1ccccc1,231619,452:45200:0:PV-005320474671;452:45200:0:PV-005320474672;452:45200:0:PV-005320474772;
Cc1ccnn1C,20496,452:45200:0:PV-005320474685;452:45200:0:PV-005320474686;452:45200:0:PV-005320477132;
CC1(C)CCNC1,43307,452:45200:0:PV-005320474685;452:45200:0:PV-005320474686;452:45200:0:PV-005320475397;
FC1(F)CC12CCC2,3363,452:45200:0:PV-005320474685;452:45200:0:PV-005320474686;452:45200:0:PV-005320475989;
c1ccc2c(c1)CCC2,24579,452:45200:0:PV-005320474687;452:45200:0:PV-005320478822;452:45200:0:PV-005320478823;
OC1CCC1,31094,452:45200:0:PV-005320474687;452:45200:0:PV-005320475183;452:45200:0:PV-005320475570;
C1CCCC1,251436,452:45200:0:PV-005320474688;452:45200:0:PV-005320474908;452:45200:0:PV-005320474909;
Cn1c(=O)[nH]c2ccccc21,3190,452:45200:0:PV-005320474688;452:45200:0:PV-001369008170;452:45200:0:PV-001342706972;
CC1CNCCCN1,33859,452:45200:0:PV-005320474691;452:45200:0:PV-005320474692;452:45200:0:PV-005320476655;
Oc1cccnc1,20050,452:45200:0:PV-005320474691;452:45200:0:PV-005320474692;452:45200:0:PV-005320474716;
Cn1cccn1,152508,452:45200:0:PV-005320474697;452:45200:0:PV-005320474711;452:45200:0:PV-005320475132;
O=C1COCCN1,3795,452:45200:0:PV-005320474703;452:45200:0:PV-005320474704;452:45200:0:PV-000488587618;
c1cnc2ccoc2c1,6399,452:45200:0:PV-005320474703;452:45200:0:PV-005320474704;452:45200:0:PV-000558315054;
c1cnccn1,32688,452:45200:0:PV-005320474708;452:45200:0:PV-005320474709;452:45200:0:PV-005320474710;
CC1CNCCN1,81257,452:45200:0:PV-005320474708;452:45200:0:PV-005320474709;452:45200:0:PV-005320474710;
C1CC2(C1)CCOC2,5630,452:45200:0:PV-005320474708;452:45200:0:PV-005320474709;452:45200:0:PV-005320474710;
C1CC2CCNC2C1,16768,452:45200:0:PV-005320474711;452:45200:0:PV-005320478064;452:45200:0:PV-005320478288;
Cc1cccc(C)c1,37915,452:45200:0:PV-005320474716;452:45200:0:PV-005320476441;452:45200:0:PV-005320476442;
C1CC2CNCC12,23303,452:45200:0:PV-005320474716;452:45200:0:PV-005320474721;452:45200:0:PV-005320474748;
CC1CCNC1,172372,452:45200:0:PV-005320474736;452:45200:0:PV-005320474767;452:45200:0:PV-005320474805;
c1cc2n(n1)CCO2,2734,452:45200:0:PV-005320474736;452:45200:0:PV-000533249589;452:45200:1:PV-005320492315;
CC1CCCN1,106873,452:45200:0:PV-005320474741;452:45200:0:PV-005320475107;452:45200:0:PV-005320475108;
Cc1ccc(F)c(O)c1,1469,452:45200:0:PV-005320474741;452:45200:0:PV-005320487133;452:45200:1:PV-005320512411;
O=C1CCCCCN1,8858,452:45200:0:PV-005320474742;452:45200:0:PV-005320475998;452:45200:0:PV-005320477533;
c1cnoc1,148942,452:45200:0:PV-005320474742;452:45200:0:PV-005320474783;452:45200:0:PV-005320474863;
Cc1cnoc1,27457,452:45200:0:PV-005320474744;452:45200:0:PV-005320476238;452:45200:0:PV-005320476239;
C1CC2CCC(CN1)N2,5141,452:45200:0:PV-005320474744;452:45200:0:PV-005320476657;452:45200:0:PV-000555844076;
Cc1ccncn1,29284,452:45200:0:PV-005320474761;452:45200:0:PV-005320474762;452:45200:0:PV-005320476210;
Cc1cccc(O)c1C,4362,452:45200:0:PV-005320474766;452:45200:0:PV-005320483304;452:45200:0:PV-005320483305;
O=c1[nH]c2ccccc2o1,5402,452:45200:0:PV-005320474766;452:45200:0:PV-001682687327;452:45200:0:PV-001682687391;
Cc1ccnnc1,12725,452:45200:0:PV-005320474767;452:45200:0:PV-005320476657;452:45200:0:PV-005320477082;
c1cc2c(cn1)COCC2,1484,452:45200:0:PV-005320474772;452:45200:0:PV-005320474773;452:45200:0:PV-005320474774;
C1CC2(CCN1)CC2,13331,452:45200:0:PV-005320474775;452:45200:0:PV-005320479107;452:45200:0:PV-005320479108;
Cc1cc(N)[nH]n1,18,452:45200:0:PV-005320474782;452:45201:6:PV-005320913472;452:45203:2:PV-005321330136;
Oc1ccccc1F,14366,452:45200:0:PV-005320474783;452:45200:0:PV-005320475058;452:45200:0:PV-005320476861;
Cc1cccc(C)c1O,2106,452:45200:0:PV-005320474784;452:45200:0:PV-005320477382;452:45200:0:PV-005320477383;
c1c[nH]cn1,110905,452:45200:0:PV-005320474800;452:45200:0:PV-005320474801;452:45200:0:PV-005320474802;
Cc1cocn1,20287,452:45200:0:PV-005320474800;452:45200:0:PV-005320474801;452:45200:0:PV-005320474802;
Cc1ccon1,35804,452:45200:0:PV-005320474812;452:45200:0:PV-005320477523;452:45200:0:PV-005320479271;
C1CC2(C1)CCNCC2,22214,452:45200:0:PV-005320474812;452:45200:0:PV-005320474924;452:45200:0:PV-005320477510;
CN1CCOCC1,9729,452:45200:0:PV-005320474812;452:45200:0:PV-001404344974;452:45200:0:PV-000542356259;
c1cocn1,91600,452:45200:0:PV-005320474813;452:45200:0:PV-005320474814;452:45200:0:PV-005320475329;
CC1CNC1,42614,452:45200:0:PV-005320474848;452:45200:0:PV-005320475114;452:45200:0:PV-005320476402;
C1NCC2CC12,86977,452:45200:0:PV-005320474848;452:45200:0:PV-005320475329;452:45200:0:PV-005320475330;
CC1CC=NO1,2835,452:45200:0:PV-005320474849;452:45200:1:PV-005320492517;452:45200:2:PV-005320529062;
C1CC2CNCC1C2,17110,452:45200:0:PV-005320474853;452:45200:0:PV-005320476672;452:45200:0:PV-005320477216;
Fc1cccc(F)c1,43267,452:45200:0:PV-005320474853;452:45200:0:PV-005320475413;452:45200:0:PV-005320476170;
CC1CCCNC1,81843,452:45200:0:PV-005320474863;452:45200:0:PV-005320474864;452:45200:0:PV-005320475629;
Nc1cncc(F)c1,2093,452:45200:0:PV-005320474868;452:45200:1:PV-005320499314;452:45200:1:PV-005320503880;
OC1CCNCC1,31415,452:45200:0:PV-005320474868;452:45200:0:PV-005320475569;452:45200:0:PV-005320475570;
C1CC2CCC2C1,4592,452:45200:0:PV-005320474868;452:45200:0:PV-005320483080;452:45200:0:PV-005320483081;
Cc1ccnc(C)c1,16960,452:45200:0:PV-005320474869;452:45200:0:PV-005320477633;452:45200:0:PV-001742596207;
C1CNCCNC1,30071,452:45200:0:PV-005320474873;452:45200:0:PV-005320474874;452:45200:0:PV-005320480090;
CC1CCCN1C,14248,452:45200:0:PV-005320474873;452:45200:0:PV-005320474874;452:45200:0:PV-005320475731;
c1ccc2c(c1)CCN2,11321,452:45200:0:PV-005320474884;452:45200:0:PV-005320474885;452:45200:0:PV-005320475833;
Cc1ncc2n1CCCC2,2469,452:45200:0:PV-005320474889;452:45200:0:PV-005320474890;452:45200:0:PV-001280372529;
CC1CC1C,12353,452:45200:0:PV-005320474889;452:45200:0:PV-005320474890;452:45200:0:PV-005320478209;
FC1(F)CCCC1,10301,452:45200:0:PV-005320474892;452:45200:0:PV-005320475841;452:45200:0:PV-005320476420;
Cc1n[nH]c(=O)o1,460,452:45200:0:PV-005320474899;452:45200:3:PV-005320568647;452:45200:8:PV-005320691411;
FC1CCNC1,68595,452:45200:0:PV-005320474899;452:45200:0:PV-005320475282;452:45200:0:PV-005320475293;
C1CC2(C1)CCC2,22858,452:45200:0:PV-005320474899;452:45200:0:PV-005320475522;452:45200:0:PV-005320475523;
Cc1cccnc1,60179,452:45200:0:PV-005320474908;452:45200:0:PV-005320474909;452:45200:0:PV-005320474910;
c1n[nH]c2c1CNCC2,1777,452:45200:0:PV-005320474919;452:45200:0:PV-005320487741;452:45200:0:PV-005320490243;
Fc1cn[nH]c1,6914,452:45200:0:PV-005320474919;452:45200:0:PV-005320483571;452:45200:0:PV-005320485332;
Fc1cccnc1,60144,452:45200:0:PV-005320474919;452:45200:0:PV-005320475831;452:45200:0:PV-005320476347;
Cc1ccncc1,36351,452:45200:0:PV-005320474927;452:45200:0:PV-005320474928;452:45200:0:PV-005320476772;
Cc1ccncc1C,10428,452:45200:0:PV-005320474927;452:45200:0:PV-005320474928;452:45200:0:PV-005320478501;
C1CCC2(CC1)CCNC2,3382,452:45200:0:PV-005320474929;452:45200:0:PV-005320475606;452:45200:0:PV-002470808154;
Fc1cccc2[nH]cnc12,1460,452:45200:0:PV-005320474932;452:45200:2:PV-005320540283;452:45200:5:PV-005320618234;
c1ccc2cnccc2c1,20481,452:45200:0:PV-005320474932;452:45200:0:PV-005320478055;452:45200:0:PV-005320478056;
Cc1cnc[nH]1,17800,452:45200:0:PV-005320474936;452:45200:0:PV-005320477354;452:45200:0:PV-001084438606;
