fragment_smiles,occurences,example_ligands
C1CNCCN1,57279,22:02200:0:Z3203324573;22:02200:0:Z2364460125;22:02200:0:Z2363777471;
CC1COCc2ccccc21,92,22:02200:8:Z5006219196;22:02201:2:Z5006110988;22:02201:7:Z5006277172;
CC1(C)CC(=O)NCCN1,268,22:02200:8:Z2877425529;22:02201:1:Z2915532776;22:02201:2:Z2915527070;
Oc1cnccc1Cl,239,22:02200:8:Z4768787671;22:02200:9:Z1788619153;22:02201:1:Z1688525763;
c1ccc2c(c1)CCC1CNC21,83,22:02200:8:Z4478528650;22:02201:5:Z4457502915;22:02201:8:Z4478524645;
c1cc2n(n1)CCCCO2,178,22:02200:8:Z5059783373;22:02200:9:Z5055310408;22:02202:2:Z5059679544;
CC1CCC=CO1,13,22:02200:8:Z3094591384;22:02206:0:Z3097719244;22:02206:0:Z3097718710;
c1cnc2c(c1)OCCN2,195,22:02200:8:Z4305685988;22:02201:0:Z4125821260;22:02201:7:Z4305625343;
O=C1NCCNC12CC2,321,22:02200:8:Z4305685988;22:02200:9:Z3883191882;22:02201:0:Z4041931980;
Cn1cncc1N,37,22:02200:8:Z4254698298;22:02206:8:Z5057626203;22:02209:0:Z4254699747;
Cc1[nH]nc2ncccc12,101,22:02200:8:Z2297146375;22:02201:7:Z4219762967;22:02201:8:Z3700120804;
Oc1cccc2c1CCN2,103,22:02200:8:Z3104809580;22:02202:4:Z4269352657;22:02202:6:Z4060546588;
c1ccc2c(c1)C1CNC2C1,173,22:02200:8:Z3832940216;22:02201:1:Z4285774120;22:02201:4:Z3832941655;
Cc1cnccc1O,267,22:02200:8:Z2090912017;22:02201:0:Z1625704033;22:02201:2:Z4477770781;
NC1CCCc2ccccc21,226,22:02200:8:Z4215469584;22:02200:9:Z3142861288;22:02201:0:Z3518829433;
Fc1cccc2cncnc12,233,22:02200:8:Z2792860335;22:02201:3:Z1958917654;22:02201:3:Z2975583532;
Oc1nnc2ccccn12,6,22:02200:8:Z4252387895;22:02200:8:Z4252382287;22:02206:6:Z4252561986;
Cn1ncc2c1CNCCC2,146,22:02200:8:Z4263810029;22:02203:8:Z4263826155;22:02204:3:Z4272676251;
CC1(C)CN=CS1,42,22:02200:8:Z3535825081;22:02201:5:Z4099174062;22:02201:5:Z1381494968;
CC1CCC(C)(C)CN1,320,22:02200:8:Z4250536885;22:02201:5:Z3864006105;22:02201:6:Z3815915722;
c1cc2n(n1)CCN2,276,22:02200:8:Z4064693883;22:02201:3:Z4343717279;22:02201:4:Z3779856042;
Cc1c[nH]c2cc(F)cc(F)c12,36,22:02200:8:Z3402620217;22:02208:4:Z4032025439;22:02208:8:Z3472097958;
NC1CCCC2CC12,292,22:02200:8:Z3550570227;22:02202:0:Z3549993201;22:02202:4:Z4066195789;
CC1CNc2ccccc2C(=O)N1,36,22:02200:8:Z2716744936;22:02207:6:Z2177123834;22:02216:4:Z1647857545;
Cc1nc2c(o1)CCCC2,266,22:02200:8:Z3049338340;22:02201:0:Z2925669480;22:02201:3:Z3051325954;
C1CC2(CCN1)CCSCC2,221,22:02200:8:Z2838623926;22:02201:4:Z4477815886;22:02202:4:Z2827614278;
Fc1cccc2ncsc12,229,22:02200:8:Z2466032247;22:02201:2:Z2271086988;22:02202:0:Z4192281296;
Cc1csc2ncccc12,30,22:02200:8:Z2830110171;22:02202:1:Z2440408380;22:02203:9:Z3365431418;
O=C1CCCc2ccccc21,759,22:02200:8:Z3179760406;22:02200:9:Z2223401878;22:02200:9:Z4022347732;
CC1(C)CCCc2cccnc21,45,22:02200:8:Z4455335634;22:02200:8:Z4455335675;22:02201:8:Z4455339147;
Cc1ccc(C)c2c(C)coc12,32,22:02200:8:Z814476064;22:02201:1:Z1570579299;22:02201:1:Z2851864764;
C1Cc2[nH]nnc2CN1,63,22:02200:8:Z4244526869;22:02201:7:Z2219185771;22:02202:7:Z2213906730;
CC12CCCCC1C2,95,22:02200:8:Z2928763805;22:02201:8:Z2002880876;22:02202:3:Z2853608394;
C1CNC2(CCOC2)CN1,140,22:02200:8:Z3519764124;22:02200:8:Z3519764178;22:02201:2:Z3043325431;
O=c1[nH]cco1,306,22:02200:8:Z4285340149;22:02200:9:Z4281425841;22:02200:9:Z4285426911;
Clc1cnc2ncoc2c1,28,22:02200:8:Z2991801629;22:02203:3:Z3341905364;22:02204:3:Z2991801331;
Cc1cccn2nccc12,150,22:02200:8:Z3352373362;22:02200:9:Z4597947386;22:02200:9:Z4388353073;
C1CC2(C1)CNC1COCC12,196,22:02200:8:Z3060600083;22:02200:8:Z3894943714;22:02200:9:Z3173079544;
OC1CCc2cc(F)ccc21,49,22:02200:8:Z3947840956;22:02201:0:Z2444218656;22:02201:1:Z2457793136;
Cc1nccc2ccccc12,67,22:02200:8:Z3597886772;22:02201:8:Z4065900380;22:02202:1:Z3366303784;
CC1(C)OCc2cnc(Cl)nc21,95,22:02200:8:Z2271722251;22:02201:3:Z3395686029;22:02201:3:Z3394592110;
Fc1cc(Cl)cc2cncnc12,48,22:02200:8:Z4071061853;22:02203:9:Z4071602345;22:02203:9:Z4071578519;
FC1CNCC12COC2,260,22:02200:8:Z3834527221;22:02201:0:Z3837014544;22:02201:8:Z2911187861;
CN1C(=O)CNCc2ccccc21,49,22:02200:8:Z2691134367;22:02204:3:Z4991750374;22:02205:1:Z4141103407;
CC1CNC2(COC2)CO1,163,22:02200:8:Z4883802268;22:02200:8:Z4883802277;22:02201:1:Z4887185980;
O=S1(=O)CCc2c[nH]cc21,403,22:02200:8:Z4021294799;22:02200:9:Z4208939189;22:02201:0:Z4022422053;
O=C1CCNC2CCCCCN12,84,22:02200:8:Z3093048148;22:02201:4:Z4505844148;22:02205:8:Z3093046409;
Cc1nc2ccccc2cc1O,21,22:02200:8:Z4135225394;22:02212:5:Z4135056529;22:02212:5:Z4135447667;
CC1(C)C2C=NNC(=O)C21,9,22:02200:8:Z2790047554;22:02203:6:Z4122259439;22:02216:0:Z2789918652;
Nc1cnncc1Cl,4,22:02200:8:Z2790047554;22:02218:4:Z3064939606;22:02269:3:Z4024688390;
C1CNCCC2(C1)CCO2,82,22:02200:8:Z4270385120;22:02201:2:Z4270368378;22:02202:0:Z4575131244;
CN1CCC2(CCCNC2)C1,149,22:02200:8:Z3552060745;22:02201:3:Z2909297787;22:02202:4:Z2640807908;
O=S1(=O)CCNC1,85,22:02200:8:Z4768933044;22:02201:6:Z4771503826;22:02201:6:Z4768363601;
Cc1cccc2cnccc12,171,22:02200:8:Z4169476659;22:02201:7:Z2433590130;22:02202:0:Z2977902182;
Cc1cc2c([nH]1)CCCC2,24,22:02200:8:Z2453684555;22:02201:2:Z3390206689;22:02206:9:Z2927030511;
CC1(C)CC(C)(C)C1,192,22:02200:8:Z4257750135;22:02200:8:Z4257752112;22:02201:8:Z4089780334;
Nc1cnc2ccccc2n1,66,22:02200:8:Z4402580765;22:02201:6:Z4402580366;22:02206:4:Z4402584847;
Cc1nc[nH]c(=O)c1F,40,22:02200:8:Z3343659526;22:02201:3:Z3799460218;22:02201:8:Z3500212231;
O=c1ccnc2ccc(Cl)cn12,45,22:02200:8:Z2840555813;22:02200:8:Z1120898900;22:02205:3:Z2603926113;
C1COC2(CCOCC2)N1,155,22:02200:8:Z4253996908;22:02203:1:Z4254994075;22:02203:3:Z4508134693;
CC1Cc2ccc(F)cc2C1,108,22:02200:8:Z1875313225;22:02200:8:Z1875313226;22:02201:2:Z4099291595;
CN1CC2CNCC2C1,505,22:02200:8:Z4025825193;22:02201:6:Z3470177588;22:02202:1:Z2974579738;
NC1CC2CNCCN2C1=O,147,22:02200:8:Z2568665813;22:02201:7:Z2583776146;22:02202:0:Z3132370466;
C1CC2CNC2CN1,7,22:02200:8:Z3617764702;22:02221:2:Z2408048861;22:02248:1:Z2409405265;
Fc1cccc2ncncc12,139,22:02200:9:Z3395933858;22:02201:0:Z2977503952;22:02201:0:Z1002295060;
NC1CNCC12CCOCC2,180,22:02200:9:Z4002943663;22:02202:6:Z3026525257;22:02203:1:Z4169545777;
Nc1cnc(Cl)c(O)n1,43,22:02200:9:Z1558412727;22:02205:8:Z1558465171;22:02207:7:Z4291135872;
Clc1coc2ccccc12,202,22:02200:9:Z4887973860;22:02202:1:Z2781996650;22:02202:6:Z2456352925;
CN1CNC(=O)C12CCNCC2,145,22:02200:9:Z3560543769;22:02201:3:Z3440888448;22:02201:6:Z4101302867;
CC1CC2(CCCO2)CO1,95,22:02200:9:Z4293879440;22:02202:4:Z3132279728;22:02202:8:Z2861681474;
C1=NCC2CCCN12,57,22:02200:9:Z4151232274;22:02204:2:Z4151230590;22:02208:9:Z4151231432;
O=S1(=O)Cc2ccccc2C1,139,22:02200:9:Z2590437403;22:02202:3:Z2590437044;22:02203:8:Z2914033660;
CN1C(=O)COc2ccccc21,212,22:02200:9:Z2714761004;22:02201:2:Z1315794566;22:02201:5:Z3851637106;
Oc1ccc(Cl)c(Cl)c1,150,22:02200:9:Z4311416233;22:02201:3:Z4312771362;22:02201:4:Z4311469165;
O=C1NCC(=O)N2CCCC12,11,22:02200:9:Z2783840638;22:02207:8:Z4208538260;22:02209:1:Z4208548927;
CC1CC2(C1)OCCO2,132,22:02200:9:Z4481575948;22:02200:9:Z4480956291;22:02200:9:Z4480846967;
Cc1cccn2ncnc12,135,22:02200:9:Z4230513153;22:02200:9:Z4222947129;22:02201:0:Z4228272690;
Cn1cc(Cl)nc1F,47,22:02200:9:Z4255621926;22:02203:2:Z4255633320;22:02208:5:Z4255627532;
CC1(C)C(=O)Nc2ccccc21,106,22:02200:9:Z2719960328;22:02201:7:Z4328355784;22:02201:9:Z3622873209;
OC1CCCCCCC1,127,22:02200:9:Z3359982676;22:02201:3:Z3360491011;22:02201:9:Z3358981262;
CC1(C)CNC(=O)c2c[nH]nc2C1,17,22:02200:9:Z2789394096;22:02201:7:Z2898309459;22:02207:5:Z2789395885;
CC1(C)CCCNCC1,385,22:02200:9:Z2446515231;22:02200:9:Z3233250120;22:02201:1:Z2599237110;
Oc1nccc2c1CNCC2,6,22:02200:9:Z4961950179;22:02212:3:Z4963499406;22:02250:4:Z4961950687;
CC1=CCn2nnnc2N1C,49,22:02200:9:Z1978934625;22:02202:8:Z4922299075;22:02203:2:Z4474078654;
O=C1NS(=O)(=O)C2CCCCC12,24,22:02200:9:Z4635647786;22:02201:5:Z3799455358;22:02205:0:Z3513666505;
OC1CCc2ccccc2NC1,34,22:02200:9:Z3715497030;22:02200:9:Z3715496807;22:02201:3:Z3715501822;
OC1CCCNc2ccc(F)cc21,22,22:02200:9:Z3543504072;22:02203:2:Z4099498727;22:02205:2:Z2163050487;
Cc1ccnc2cc(O)ccc12,50,22:02200:9:Z4227515990;22:02206:0:Z4264072751;22:02208:3:Z4228220641;
CC1NCCS(=O)C1C,257,22:02200:9:Z1447948185;22:02201:5:Z1554790219;22:02202:2:Z1233895789;
Cc1cn(C)c(=O)[nH]c1=O,47,22:02200:9:Z2613858999;22:02202:8:Z2613857215;22:02204:0:Z2613859725;
c1cnc2cncnc2c1,241,22:02200:9:Z3557440148;22:02201:8:Z4102202115;22:02203:7:Z3559657494;
Nc1cnc(Cl)nc1,215,22:02200:9:Z3394397957;22:02201:0:Z3393176259;22:02201:1:Z3870415006;
Fc1cccc2cc[nH]c12,147,22:02200:9:Z5034082314;22:02201:2:Z5034653908;22:02201:3:Z5035056748;
Cc1cn2nccc(C)c2n1,236,22:02200:9:Z3843911001;22:02200:9:Z3896882880;22:02201:5:Z4228391781;
CC1Cc2cnccc2N1,183,22:02200:9:Z2691340666;22:02202:1:Z4126778617;22:02202:5:Z3577294554;
Cc1cc(F)cc2c1NCC2,155,22:02200:9:Z4906464236;22:02200:9:Z4910646828;22:02203:2:Z4908319236;
Nc1nc2cncnc2s1,246,22:02200:9:Z3830375488;22:02202:4:Z4228043012;22:02202:7:Z3829092880;
O=S1(=O)CC2(CCC2)CN1,103,22:02200:9:Z3796844420;22:02201:6:Z3796858584;22:02202:0:Z3800307176;
O=c1[nH]ncn2ccnc12,23,22:02200:9:Z4630064358;22:02204:5:Z4426793638;22:02207:0:Z4426795995;
C1=NOC2OCCCC12,146,22:02200:9:Z4630064358;22:02201:9:Z4644029190;22:02202:6:Z4644046524;
Fc1ccc2c(c1)CCNC2,334,22:02200:9:Z3817329735;22:02200:9:Z1564152162;22:02200:9:Z2363773314;
c1cc2n(n1)NCCC2,241,22:02200:9:Z4611476779;22:02201:0:Z4292235991;22:02201:0:Z4294256869;
C1COCC2(C1)CCN2,404,22:02200:9:Z3320181823;22:02200:9:Z3588679343;22:02201:2:Z4259188315;
Cc1nn[nH]c1C,171,22:02200:9:Z3053841740;22:02200:9:Z2961485261;22:02200:9:Z4166132722;
CN1CCCC2(CCNC2)C1,229,22:02200:9:Z2218674214;22:02201:1:Z4006074607;22:02201:4:Z3829581553;
OC1CCC2(CCCN2)CC1,195,22:02200:9:Z4832109989;22:02201:0:Z4908246257;22:02202:0:Z4832116167;
C=C1NC(=O)c2ccccc21,61,22:02200:9:Z1720336114;22:02205:3:Z3055079088;22:02205:7:Z226701766;
Cc1nccc2cc[nH]c12,144,22:02200:9:Z4876564279;22:02201:0:Z4876270975;22:02201:2:Z4876839699;
Cn1ncc2[nH]c(=O)ccc21,57,22:02200:9:Z3049326064;22:02204:6:Z3049826914;22:02204:8:Z3050951198;
Cc1c(F)cc(F)cc1Cl,81,22:02200:9:Z1786215456;22:02201:4:Z2439176539;22:02201:8:Z1537103674;
Cn1ncc2cnncc21,50,22:02200:9:Z4338922366;22:02201:1:Z4216832433;22:02205:7:Z4215087096;
Fc1cc2c(cc1F)NCC2,176,22:02200:9:Z3468065351;22:02201:0:Z4109349379;22:02201:2:Z2261340289;
CC1(C)COCCCN1,274,22:02200:9:Z3711374811;22:02201:0:Z3711377943;22:02201:0:Z3711372560;
Cc1cccc(F)c1C,188,22:02200:9:Z4350195044;22:02200:9:Z4350027530;22:02200:9:Z4348271471;
CN1CCNc2ccc(Cl)cc21,40,22:02200:9:Z3086448983;22:02201:7:Z4131985334;22:02201:9:Z2708025444;
O=S1(=O)CCCC2(CCN2)C1,180,22:02200:9:Z3628722515;22:02200:9:Z3521631891;22:02201:6:Z3819410714;
NC1CNC2(CCC2)C1,215,22:02200:9:Z3520172028;22:02201:4:Z3808089510;22:02201:8:Z3520171614;
CC1(C)OCc2cn[nH]c21,192,22:02200:9:Z3368336709;22:02200:9:Z3297849947;22:02201:3:Z3298468599;
NC1CCCC(O)C1,17,22:02200:9:Z3493602013;22:02202:8:Z4211968671;22:02205:0:Z3292378227;
Cc1cc2c(cc1C)OCC2,177,22:02200:9:Z1718153032;22:02201:1:Z2272567847;22:02202:8:Z4469386658;
CC1=NOC2(CCC2)C1,263,22:02200:9:Z3671909946;22:02201:6:Z3667840799;22:02201:6:Z3667839099;
Cc1nc2ncnn2c(C)c1C,28,22:02200:9:Z2217457714;22:02201:2:Z1229689450;22:02208:6:Z1263974142;
OC1CC2(CNC2)C1,324,22:02200:9:Z3390378072;22:02201:1:Z3057245747;22:02201:1:Z3057245738;
O=c1[nH]ccc2cc[nH]c12,51,22:02200:9:Z3341054469;22:02205:8:Z1176154324;22:02207:5:Z4578882374;
C1CN2CC3(CC3)CC2CN1,240,22:02200:9:Z3883131492;22:02201:4:Z3913261242;22:02202:0:Z3913303963;
OC1CC2CCC1NC2,276,22:02200:9:Z3137587399;22:02201:2:Z2863637099;22:02202:1:Z3785702539;
c1nc2c([nH]1)C1(CCC1)NCC2,82,22:02200:9:Z4285017946;22:02201:1:Z2952266650;22:02202:5:Z2877206358;
Cc1nsc2nc[nH]c(=O)c12,45,22:02200:9:Z2026354328;22:02201:0:Z3799344721;22:02208:6:Z2609801233;
FC1(F)CCC2(CCCCN2)CC1,40,22:02200:9:Z4351023250;22:02201:4:Z4285820067;22:02201:9:Z3832920261;
Cc1coc2ccc(F)cc12,191,22:02200:9:Z4205057275;22:02200:9:Z4144332455;22:02201:2:Z2970509925;
Fc1cccc2c1NCCO2,79,22:02200:9:Z1689503034;22:02204:4:Z1883912075;22:02206:6:Z1883905483;
Cc1cc2[nH]c(C)cc(=O)n2n1,8,22:02200:9:Z4014591407;22:02200:9:Z3996126764;22:02210:5:Z2790210028;
O=C1CCC2(CCNCC2)CC1,48,22:02200:9:Z4285818000;22:02202:1:Z4049659457;22:02203:7:Z4049661388;
NC1CNCC1N,484,22:02200:9:Z4185096297;22:02201:1:Z2874402826;22:02201:3:Z2863952338;
Cn1ncc2c1NCCC2,89,22:02200:9:Z4335232509;22:02202:1:Z4335232979;22:02204:2:Z4335230374;
Fc1ccc(F)c2c1CCN2,135,22:02200:9:Z3551489747;22:02201:0:Z2219184174;22:02201:2:Z4132402918;
Fc1cc(F)cc(Cl)c1,291,22:02200:9:Z1590834467;22:02201:2:Z1874969905;22:02202:0:Z1899782206;
O=C1CCNC2(CN1)COC2,60,22:02200:9:Z2952293097;22:02202:0:Z2952293169;22:02202:0:Z2952293264;
O=C1C2CCCCC1CCC2,94,22:02200:9:Z2774983280;22:02201:4:Z3137543600;22:02203:4:Z2777227511;
Cc1cc2[nH]ccc2s1,227,22:02200:9:Z3356729486;22:02201:9:Z3573805158;22:02204:4:Z4054494488;
CC1(C)OCC2CNCC21,42,22:02200:9:Z3521676966;22:02202:3:Z3381221972;22:02203:8:Z3799789505;
CC12CC(C1)C1(CCC1)O2,38,22:02200:9:Z3642769370;22:02202:3:Z3574420570;22:02202:7:Z4422809084;
C1CC2CNC3(CC3)C2C1,201,22:02200:9:Z3878719483;22:02203:1:Z3700338391;22:02203:6:Z3652881024;
CC1CNCCc2ccc(Cl)cc21,66,22:02200:9:Z4022958799;22:02200:9:Z4022332984;22:02208:6:Z2479551207;
Clc1nc2ccccc2s1,230,22:02200:9:Z5064131726;22:02201:3:Z5064064717;22:02201:4:Z2913781472;
CC1CCNCC(C)C1,338,22:02200:9:Z2922834565;22:02201:0:Z2931816909;22:02201:1:Z2953024309;
CC1C(=O)Nc2ccccc21,18,22:02200:9:Z1738984942;22:02206:1:Z3633835929;22:02206:2:Z2365356330;
O=c1ccc2c([nH]1)CCCC2O,18,22:02200:9:Z2796218835;22:02207:2:Z2798291203;22:02221:3:Z2963735232;
O=S1(=O)CCNCCCCN1,239,22:02200:9:Z3713492950;22:02201:6:Z3653757839;22:02201:7:Z3653759496;
c1cc2c3c(c1)CCC3CCC2,39,22:02200:9:Z4076445075;22:02212:5:Z3888898442;22:02213:6:Z1571171745;
c1ncc2c3c(sc2n1)CCC3,122,22:02200:9:Z4027488225;22:02202:1:Z4641868791;22:02203:5:Z31196322;
O=C1CCCCCCC1,72,22:02200:9:Z3172728467;22:02201:1:Z4571884789;22:02202:8:Z3873673754;
CN1CCNC2(CCCCC2)C1,81,22:02200:9:Z3513348199;22:02201:1:Z2892810914;22:02203:6:Z1824036082;
C1CC2C3CCC(O3)C2C1,46,22:02200:9:Z3833358663;22:02201:3:Z3833423489;22:02204:6:Z3833332894;
CN1CCC(N)C1,289,22:02200:9:Z2860868280;22:02201:4:Z4622475647;22:02201:7:Z2383166926;
CC1CNc2cccnc2N1,70,22:02200:9:Z4870367315;22:02201:9:Z4870369236;22:02203:3:Z2692049352;
Clc1cccc2c1OCCNC2,70,22:02200:9:Z5017702653;22:02202:7:Z5007028704;22:02206:7:Z5007027439;
CC1(C)CC2(CCCCC2)CO1,89,22:02200:9:Z2947659463;22:02201:7:Z4045884723;22:02203:5:Z3360481395;
CN1CCCCc2ccccc21,72,22:02200:9:Z2298424662;22:02202:3:Z4066412935;22:02203:8:Z2928153514;
O=c1ccc2c([nH]1)CCC2,294,22:02200:9:Z441609258;22:02201:0:Z2966567051;22:02201:1:Z2973652867;
FC1(F)CCC12CNC2,357,22:02200:9:Z4323827446;22:02200:9:Z2639891019;22:02201:2:Z2184551284;
Nc1ccn2nccc2n1,104,22:02200:9:Z4231065537;22:02203:1:Z4227515993;22:02204:3:Z4228775459;
Cc1ccc2c(n1)CCCC2,192,22:02200:9:Z3805085419;22:02200:9:Z4082063882;22:02202:3:Z2961667249;
Nc1cc2c(cn1)CCC2,105,22:02200:9:Z4270712857;22:02201:8:Z4123081845;22:02201:8:Z4124058620;
c1ncc2sc3ncsc3c2n1,66,22:02200:9:Z4783328608;22:02201:2:Z3829906809;22:02201:2:Z3829417873;
NC12CC3CC(CC(C3)C1)C2,51,22:02200:9:Z3808211489;22:02203:2:Z3243156494;22:02204:1:Z3137910187;
Clc1ccn2nccc2c1,184,22:02200:9:Z2173184182;22:02201:7:Z2350743271;22:02202:4:Z4068188735;
CN1CNC2(CCCCC2)C1=O,15,22:02200:9:Z1692527160;22:02203:6:Z2529070390;22:02210:4:Z1537046835;
Cc1cnc2c(c1)NCCN2,81,22:02200:9:Z2692074105;22:02201:6:Z4324716368;22:02203:9:Z4149673502;
Cc1nsc2ncccc12,166,22:02200:9:Z2781896099;22:02201:0:Z982313050;22:02201:1:Z3144706616;
FC1CNCCOC1,274,22:02200:9:Z4079987123;22:02201:2:Z4205288038;22:02201:5:Z4138992862;
Cc1csc2nccc(=O)n12,194,22:02200:9:Z2232010478;22:02200:9:Z1601632521;22:02200:9:Z2232023644;
Cc1cc(C)c2c(c1)CCNC2,142,22:02200:9:Z1745553189;22:02201:4:Z2612568246;22:02201:5:Z2636589630;
CC1CCNc2c(O)cccc21,53,22:02200:9:Z1952811307;22:02201:5:Z2709916947;22:02207:4:Z4099551851;
C1COC2(CC3CCC2C3)O1,70,22:02200:9:Z3383675788;22:02201:0:Z3508621460;22:02202:6:Z3506127853;
NC12CCC(CNC1)C2,248,22:02200:9:Z3831849716;22:02201:3:Z4056258431;22:02202:8:Z3831850155;
Cc1ncccc1O,128,22:02200:9:Z3256329306;22:02201:4:Z3799758011;22:02201:5:Z4218610061;
CC1(C)CCC2(CCN2)C1,214,22:02200:9:Z4158040626;22:02200:9:Z3997331248;22:02200:9:Z4072019824;
Fc1ccc2ncoc2c1,315,22:02200:9:Z3394555992;22:02201:0:Z2919034358;22:02201:3:Z2973481421;
c1ccc2c(c1)CCSCC2,59,22:02200:9:Z2978605545;22:02203:0:Z1816566894;22:02203:6:Z3674207003;
c1cn2ncsc2n1,224,22:02200:9:Z2613358473;22:02201:0:Z1765079944;22:02203:2:Z1083996654;
Cc1ccn2cnnc2c1C,38,22:02200:9:Z4151490303;22:02201:9:Z4151475785;22:02203:3:Z4151492041;
C1=NOC2(C1)CCNCC2,67,22:02200:9:Z4401469063;22:02204:7:Z3700843689;22:02206:6:Z3521380392;
Cc1nn(C)c2nccc(Cl)c12,66,22:02200:9:Z3079556789;22:02203:8:Z2970890267;22:02203:8:Z2967461765;
c1ccc2c(c1)ncc1cncn12,41,22:02200:9:Z4185027922;22:02203:7:Z2699238605;22:02203:7:Z2700438169;
OC1CNC2(CCC2)C1,376,22:02200:9:Z4999258006;22:02201:3:Z3628547217;22:02201:5:Z3406353154;
CC1CCC2(CCC2)CN1,218,22:02200:9:Z4591536459;22:02201:5:Z4352716808;22:02203:0:Z4352715799;
Cc1ccc2ncsc2c1,67,22:02201:0:Z2228453852;22:02201:9:Z1742660512;22:02202:9:Z3243857211;
Clc1ncc2cc[nH]c2n1,90,22:02201:0:Z3560646210;22:02201:0:Z4158199374;22:02202:6:Z3556711365;
c1ccc2c(c1)CCCC21CC1,135,22:02201:0:Z3634493732;22:02201:0:Z4003451084;22:02201:4:Z3701440716;
Oc1ccc2c[nH]nc2n1,47,22:02201:0:Z2640002462;22:02201:0:Z2640002402;22:02202:6:Z2227339228;
C1CCC2(CC1)CCCCO2,451,22:02201:0:Z4343417800;22:02201:2:Z4078844931;22:02201:7:Z2589934255;
NC1CCCC1O,225,22:02201:0:Z3815656878;22:02201:1:Z3814971083;22:02201:1:Z3815656064;
CC1(C)CCc2ccc(=O)[nH]c2C1,19,22:02201:0:Z3848362396;22:02202:8:Z3357007496;22:02202:8:Z3851111180;
Cc1cnn2ccc(Cl)nc12,106,22:02201:0:Z3560612608;22:02201:1:Z3559724187;22:02202:1:Z4418366517;
O=S1(=O)CCC2(CCCN2)C1,162,22:02201:0:Z3652850542;22:02201:5:Z3652858794;22:02203:0:Z3643841499;
Cc1cc(=O)[nH]c(=O)n1C,62,22:02201:0:Z3799620016;22:02201:6:Z3799611817;22:02201:8:Z3799611729;
CC1CNCCC12CCCN(C)C2,64,22:02201:0:Z4352496164;22:02202:5:Z4346613640;22:02203:4:Z4343574951;
O=C1NS(=O)(=O)c2cnccc21,14,22:02201:0:Z4237412050;22:02202:7:Z4237380504;22:02204:1:Z4237312723;
Cc1ccc2ncncc2c1,205,22:02201:0:Z1576879522;22:02201:5:Z2368385439;22:02201:6:Z2506553790;
Fc1cc(F)c2cccnc2c1,86,22:02201:0:Z4579544881;22:02201:4:Z3828925204;22:02205:1:Z4579473020;
Cn1cnc2cnc(Cl)nc21,116,22:02201:0:Z3718922499;22:02201:5:Z3718822951;22:02202:3:Z3718861970;
Cc1nc(O)cs1,16,22:02201:0:Z3095136155;22:02201:9:Z3095135492;22:02202:5:Z3095135691;
CC12CCC(C1)NC2,265,22:02201:0:Z4460030173;22:02201:5:Z4460031703;22:02202:0:Z4460021509;
Clc1ccc2cncnc2c1,155,22:02201:0:Z3788923945;22:02201:7:Z281802940;22:02202:7:Z397894560;
OC1CC2CCCC(C1)C2,205,22:02201:0:Z4405897775;22:02201:2:Z4398624082;22:02202:8:Z4405232865;
CC1NC(C)C(C)N(C)C1=O,138,22:02201:0:Z2918136761;22:02201:5:Z2836522112;22:02203:1:Z4436871799;
NC1CNc2ccccc2C1,104,22:02201:0:Z4054303987;22:02201:7:Z2040362518;22:02201:7:Z2826235539;
Cc1cc2n[nH]c(=O)n2c(C)n1,31,22:02201:0:Z4385647788;22:02202:4:Z4386980967;22:02207:5:Z4386979614;
C1OC2(CNC2)C2CC12,337,22:02201:0:Z2803497719;22:02201:0:Z2763024989;22:02201:2:Z4274954865;
CC1(C)NC(=O)C2(CCNCC2)N1,46,22:02201:0:Z4270958173;22:02202:2:Z4261291243;22:02204:4:Z4231254481;
Clc1ccnc2ccccc12,140,22:02201:0:Z2298307332;22:02205:1:Z2636960422;22:02206:2:Z3811271795;
Cc1cc(C)nc(N)n1,155,22:02201:0:Z3766016934;22:02202:4:Z2804416305;22:02202:8:Z1614670862;
FC1(F)CCC2(CCN2)CC1,122,22:02201:0:Z4101565590;22:02201:8:Z4285650484;22:02202:2:Z3657649211;
Clc1ccc2nsnc2c1,31,22:02201:0:Z4374220562;22:02202:4:Z2067495518;22:02202:7:Z1608058110;
Cn1ccc2c1CNCC2,181,22:02201:0:Z4328436190;22:02201:2:Z3636787702;22:02201:6:Z4328438607;
Cc1nnc2ccccc2c1C,33,22:02201:0:Z3218698621;22:02204:5:Z3520979159;22:02208:9:Z3152054665;
CN1CC2(CCNCC2)C1,111,22:02201:0:Z3831992906;22:02201:1:Z3831996807;22:02203:3:Z3775347437;
NC1CCC12CCOCC2,109,22:02201:0:Z3364132308;22:02201:5:Z4204880584;22:02202:5:Z3364131448;
O=c1cc(Cl)[nH]c(=O)[nH]1,47,22:02201:0:Z2205204227;22:02201:9:Z2205203074;22:02202:6:Z4216434324;
Cn1ncc2ncccc21,217,22:02201:0:Z4537992019;22:02201:3:Z4414831304;22:02202:0:Z2970467197;
CC1COc2ccccc2N1,111,22:02201:0:Z3081920666;22:02202:0:Z4374272279;22:02202:9:Z1692759866;
O=c1ccc2c([nH]1)CCNC2,275,22:02201:0:Z4420878929;22:02201:0:Z4420879071;22:02201:1:Z3323451684;
O=C1CCNN1,55,22:02201:0:Z3321517783;22:02208:5:Z3322747634;22:02208:8:Z3345092832;
